source,target,element,fragment,initial_status,recheck_status,final_url,error
https://www.andywills.info/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2021-04-29-new-site/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2021-05-18-cogsci-hard/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2021-05-23-asimov/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2021-05-24-newport/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2021-05-30-perez/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2021-06-02-patreon/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2021-06-19-myrakaru/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2021-06-23-psp/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2021-06-25-notif-off/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2021-07-05-man-machine/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2021-07-06-cal/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2021-11-29-frmi-ibre/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2022-02-03-why_fail/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2022-04-01-coffee/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2022-09-27-gpt3/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2022-11-30-asos/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2023-03-31-physical/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2025-08-14-ibre/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/2026-09-10-numbeo/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/404.html,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/aboutme/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/box-of-doom/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/bric-azure/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/cheat/git/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/cheat/linux-admin/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/cheat/linux-files/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/cheat/linux-network/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/cheat/linux-setup/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/cheat/unix-zsh/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/coauthors/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/compute-request/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/cv/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/deep-sim-history/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/deepsim-config/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/deepsim/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/docker/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/index.html,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/isaac/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/lab-res/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/lab/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/library/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/edmunds-et-al-2015/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/edmunds-et-al-2019/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/maes-et-al-2015/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/milton-et-al-2020/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/seabrooke-et-al-2019-ML/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/seabrooke-et-al-2019/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/seabrooke-et-al-2021/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/spicer-et-al-2020/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/wills-2005/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/wills-et-al-2004/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/wills-et-al-2007/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/wills-et-al-2009/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/wills-et-al-2011/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/wills-et-al-2013/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/wills-et-al-2015/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/wills-et-al-2017/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/wills-et-al-2020/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/metapage/wills-mclaren-1998/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/naxos/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/no-IR/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/no-osr/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/no-text/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/not-on-spotify/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/open/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/open/linux-uop/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/page2/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/page3/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/page4/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/peer/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pub-attlearn/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pub-catdec/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pub-compcat/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pub-dualproc/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pub-freecatPL/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pub-hai/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pub-objclass/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/publications/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/auto101/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/auto102/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/auto111/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/auto112/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/auto113/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/pu101/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/pu102/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/pu103/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/pu105/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/pu106/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/pu107/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/pu108/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/pu109/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/pu110/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/pu111/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/pu112/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/pu113/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/pu117/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/pu119/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/pu120/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/pu121/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/pubs/pu122/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/python_guide/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/quotes/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/software/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/tags/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/talks/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/teach/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/vivas/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/vpn-setup/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/vscode/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/weirdDNN/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/willslab-ply/,https://www.andywills.info/feed.xml,link,,200,,https://www.andywills.info/feed.xml,
https://www.andywills.info/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2021-04-29-new-site/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2021-05-18-cogsci-hard/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2021-05-23-asimov/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2021-05-24-newport/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2021-05-30-perez/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2021-06-02-patreon/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2021-06-19-myrakaru/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2021-06-23-psp/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2021-06-25-notif-off/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2021-07-05-man-machine/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2021-07-06-cal/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2021-11-29-frmi-ibre/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2022-02-03-why_fail/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2022-04-01-coffee/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2022-09-27-gpt3/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2022-11-30-asos/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2023-03-31-physical/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2025-08-14-ibre/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/2026-09-10-numbeo/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/404.html,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/aboutme/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/box-of-doom/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/bric-azure/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/cheat/git/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/cheat/linux-admin/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/cheat/linux-files/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/cheat/linux-network/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/cheat/linux-setup/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/cheat/unix-zsh/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/coauthors/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/compute-request/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/cv/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/deep-sim-history/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/deepsim-config/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/deepsim/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/docker/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/index.html,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/isaac/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/lab-res/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/lab/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/library/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/edmunds-et-al-2015/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/edmunds-et-al-2019/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/maes-et-al-2015/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/milton-et-al-2020/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/seabrooke-et-al-2019-ML/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/seabrooke-et-al-2019/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/seabrooke-et-al-2021/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/spicer-et-al-2020/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/wills-2005/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/wills-et-al-2004/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/wills-et-al-2007/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/wills-et-al-2009/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/wills-et-al-2011/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/wills-et-al-2013/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/wills-et-al-2015/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/wills-et-al-2017/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/wills-et-al-2020/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/metapage/wills-mclaren-1998/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/naxos/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/no-IR/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/no-osr/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/no-text/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/not-on-spotify/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
https://www.andywills.info/open/,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,link,,200,,https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css,
