"DAU","Participant","Condition","Block","SubBlock","Trial","StimulusNo","Frequency","Orientation","Category","Difficulty","Response","Correct","RT"
"PLY22",22016,"EasyMed",2,4,243,8,109.84,199.37,0,"Medium",68,1,0.68082
"PLY22",22016,"EasyMed",2,4,244,8,109.84,199.37,0,"Medium",68,1,0.55072
"PLY22",22016,"EasyMed",2,4,245,7,78.368,167.68,0,"Medium",68,1,0.36556
"PLY22",22016,"EasyMed",2,4,246,6,46.895,135.96,0,"Medium",68,1,0.38482
"PLY22",22016,"EasyMed",2,4,247,24,230.26,142.32,1,"Medium",75,1,0.5807
"PLY22",22016,"EasyMed",2,4,248,25,261.74,174.01,1,"Medium",75,1,0.52018
"PLY22",22016,"EasyMed",2,4,249,9,141.32,231.09,0,"Medium",68,1,0.55485
"PLY22",22016,"EasyMed",2,4,250,9,141.32,231.09,0,"Medium",68,1,0.49594
"PLY22",22016,"EasyMed",2,4,251,8,109.84,199.37,0,"Medium",68,1,0.55072
"PLY22",22016,"EasyMed",2,4,252,25,261.74,174.01,1,"Medium",75,1,0.70064
"PLY22",22016,"EasyMed",2,4,253,7,78.368,167.68,0,"Medium",68,1,0.61045
"PLY22",22016,"EasyMed",2,4,254,21,135.84,47.187,1,"Medium",75,1,0.6906
"PLY22",22016,"EasyMed",2,4,255,21,135.84,47.187,1,"Medium",75,1,0.4007
"PLY22",22016,"EasyMed",2,4,256,21,135.84,47.187,1,"Medium",75,1,0.4106
"PLY22",22016,"EasyMed",2,4,257,24,230.26,142.32,1,"Medium",75,1,1.7557
"PLY22",22016,"EasyMed",2,4,258,24,230.26,142.32,1,"Medium",75,1,0.62592
"PLY22",22016,"EasyMed",2,4,259,24,230.26,142.32,1,"Medium",75,1,0.50065
"PLY22",22016,"EasyMed",2,4,260,6,46.895,135.96,0,"Medium",68,1,0.82546
"PLY22",22016,"EasyMed",2,4,261,22,167.32,78.878,1,"Medium",75,1,0.83514
"PLY22",22016,"EasyMed",2,4,262,8,109.84,199.37,0,"Medium",75,0,0.67064
"PLY22",22016,"EasyMed",2,4,263,6,46.895,135.96,0,"Medium",68,1,0.57016
"PLY22",22016,"EasyMed",2,4,264,23,198.79,110.6,1,"Medium",75,1,0.68515
"PLY22",22016,"EasyMed",2,4,265,10,172.79,262.78,0,"Medium",68,1,1.1098
"PLY22",22016,"EasyMed",2,4,266,6,46.895,135.96,0,"Medium",68,1,0.57008
"PLY22",22016,"EasyMed",2,4,267,9,141.32,231.09,0,"Medium",68,1,1.6707
"PLY22",22016,"EasyMed",2,4,268,6,46.895,135.96,0,"Medium",68,1,0.49522
"PLY22",22016,"EasyMed",2,4,269,25,261.74,174.01,1,"Medium",75,1,0.61054
"PLY22",22016,"EasyMed",2,4,270,21,135.84,47.187,1,"Medium",68,0,0.83528
"PLY22",22016,"EasyMed",2,5,271,9,141.32,231.09,0,"Medium",68,1,0.65505
"PLY22",22016,"EasyMed",2,5,272,23,198.79,110.6,1,"Medium",75,1,0.72507
"PLY22",22016,"EasyMed",2,5,273,25,261.74,174.01,1,"Medium",68,0,0.82035
"PLY22",22016,"EasyMed",2,5,274,22,167.32,78.878,1,"Medium",75,1,0.9704
"PLY22",22016,"EasyMed",2,5,275,8,109.84,199.37,0,"Medium",75,0,0.96585
"PLY22",22016,"EasyMed",2,5,276,24,230.26,142.32,1,"Medium",75,1,0.57497
"PLY22",22016,"EasyMed",2,5,277,7,78.368,167.68,0,"Medium",68,1,0.58554
"PLY22",22016,"EasyMed",2,5,278,23,198.79,110.6,1,"Medium",75,1,0.50512
"PLY22",22016,"EasyMed",2,5,279,9,141.32,231.09,0,"Medium",68,1,0.61037
"PLY22",22016,"EasyMed",2,5,280,21,135.84,47.187,1,"Medium",75,1,0.90031
"PLY22",22016,"EasyMed",2,5,281,7,78.368,167.68,0,"Medium",68,1,0.54549
"PLY22",22016,"EasyMed",2,5,282,10,172.79,262.78,0,"Medium",68,1,0.79026
"PLY22",22016,"EasyMed",2,5,283,9,141.32,231.09,0,"Medium",68,1,0.64025
"PLY22",22016,"EasyMed",2,5,284,6,46.895,135.96,0,"Medium",68,1,0.45043
"PLY22",22016,"EasyMed",2,5,285,6,46.895,135.96,0,"Medium",68,1,0.35571
"PLY22",22016,"EasyMed",2,5,286,24,230.26,142.32,1,"Medium",75,1,0.63099
"PLY22",22016,"EasyMed",2,5,287,24,230.26,142.32,1,"Medium",75,1,0.44069
"PLY22",22016,"EasyMed",2,5,288,21,135.84,47.187,1,"Medium",75,1,0.78515
"PLY22",22016,"EasyMed",2,5,289,8,109.84,199.37,0,"Medium",75,0,0.78487
"PLY22",22016,"EasyMed",2,5,290,7,78.368,167.68,0,"Medium",68,1,0.43048
"PLY22",22016,"EasyMed",2,5,291,10,172.79,262.78,0,"Medium",68,1,0.78504
"PLY22",22016,"EasyMed",2,5,292,9,141.32,231.09,0,"Medium",68,1,0.98556
"PLY22",22016,"EasyMed",2,5,293,22,167.32,78.878,1,"Medium",75,1,0.43998
"PLY22",22016,"EasyMed",2,5,294,24,230.26,142.32,1,"Medium",75,1,0.53485
"PLY22",22016,"EasyMed",2,5,295,21,135.84,47.187,1,"Medium",75,1,0.34514
"PLY22",22016,"EasyMed",2,5,296,22,167.32,78.878,1,"Medium",75,1,0.42538
"PLY22",22016,"EasyMed",2,5,297,6,46.895,135.96,0,"Medium",68,1,0.62001
"PLY22",22016,"EasyMed",2,5,298,10,172.79,262.78,0,"Medium",75,0,0.67
"PLY22",22016,"EasyMed",2,5,299,23,198.79,110.6,1,"Medium",75,1,0.37516
"PLY22",22016,"EasyMed",2,5,300,21,135.84,47.187,1,"Medium",75,1,0.52022
"PLY22",22017,"EasyMed",1,1,1,28,220.68,88.411,1,"Easy",68,0,1.812
"PLY22",22017,"EasyMed",1,1,2,2,56.474,189.87,0,"Easy",75,0,1.8555
"PLY22",22017,"EasyMed",1,1,3,26,157.74,25,1,"Easy",68,0,1.8151
"PLY22",22017,"EasyMed",1,1,4,30,285,151.82,1,"Easy",75,1,0.75505
"PLY22",22017,"EasyMed",1,1,5,30,285,151.82,1,"Easy",75,1,0.59077
"PLY22",22017,"EasyMed",1,1,6,26,157.74,25,1,"Easy",75,1,0.68582
"PLY22",22017,"EasyMed",1,1,7,1,25,158.15,0,"Easy",68,1,0.75557
"PLY22",22017,"EasyMed",1,1,8,5,150.89,285,0,"Easy",75,0,0.56
"PLY22",22017,"EasyMed",1,1,9,28,220.68,88.411,1,"Easy",75,1,1.2318
"PLY22",22017,"EasyMed",1,1,10,2,56.474,189.87,0,"Easy",68,1,2.3952
"PLY22",22017,"EasyMed",1,1,11,2,56.474,189.87,0,"Easy",68,1,0.77534
"PLY22",22017,"EasyMed",1,1,12,3,87.947,221.56,0,"Easy",68,1,1.3201
"PLY22",22017,"EasyMed",1,1,13,26,157.74,25,1,"Easy",75,1,0.675
"PLY22",22017,"EasyMed",1,1,14,3,87.947,221.56,0,"Easy",68,1,0.77989
"PLY22",22017,"EasyMed",1,1,15,29,252.16,120.1,1,"Easy",75,1,0.62026
"PLY22",22017,"EasyMed",1,1,16,28,220.68,88.411,1,"Easy",75,1,1.4704
"PLY22",22017,"EasyMed",1,1,17,4,119.42,253.28,0,"Easy",75,0,0.97527
"PLY22",22017,"EasyMed",1,1,18,28,220.68,88.411,1,"Easy",75,1,0.71495
"PLY22",22017,"EasyMed",1,1,19,1,25,158.15,0,"Easy",68,1,0.82522
"PLY22",22017,"EasyMed",1,1,20,2,56.474,189.87,0,"Easy",75,0,0.90538
"PLY22",22017,"EasyMed",1,1,21,28,220.68,88.411,1,"Easy",75,1,1.675
"PLY22",22017,"EasyMed",1,1,22,29,252.16,120.1,1,"Easy",75,1,0.53054
"PLY22",22017,"EasyMed",1,1,23,26,157.74,25,1,"Easy",75,1,0.88024
"PLY22",22017,"EasyMed",1,1,24,30,285,151.82,1,"Easy",75,1,0.7814
"PLY22",22017,"EasyMed",1,1,25,27,189.21,56.691,1,"Easy",75,1,0.56024
"PLY22",22017,"EasyMed",1,1,26,28,220.68,88.411,1,"Easy",75,1,0.5259
"PLY22",22017,"EasyMed",1,1,27,1,25,158.15,0,"Easy",68,1,0.71043
"PLY22",22017,"EasyMed",1,1,28,2,56.474,189.87,0,"Easy",75,0,0.9908
"PLY22",22017,"EasyMed",1,1,29,30,285,151.82,1,"Easy",75,1,0.42987
"PLY22",22017,"EasyMed",1,1,30,1,25,158.15,0,"Easy",68,1,1.6254
"PLY22",22017,"EasyMed",1,2,31,5,150.89,285,0,"Easy",68,1,1.04
"PLY22",22017,"EasyMed",1,2,32,27,189.21,56.691,1,"Easy",75,1,0.48541
"PLY22",22017,"EasyMed",1,2,33,30,285,151.82,1,"Easy",75,1,0.51556
"PLY22",22017,"EasyMed",1,2,34,1,25,158.15,0,"Easy",68,1,0.86584
"PLY22",22017,"EasyMed",1,2,35,29,252.16,120.1,1,"Easy",75,1,0.50535
"PLY22",22017,"EasyMed",1,2,36,2,56.474,189.87,0,"Easy",75,0,0.70075
"PLY22",22017,"EasyMed",1,2,37,26,157.74,25,1,"Easy",75,1,1.6609
"PLY22",22017,"EasyMed",1,2,38,27,189.21,56.691,1,"Easy",75,1,0.40519
"PLY22",22017,"EasyMed",1,2,39,5,150.89,285,0,"Easy",68,1,0.68541
"PLY22",22017,"EasyMed",1,2,40,4,119.42,253.28,0,"Easy",68,1,0.83533
"PLY22",22017,"EasyMed",1,2,41,27,189.21,56.691,1,"Easy",75,1,0.93518
"PLY22",22017,"EasyMed",1,2,42,26,157.74,25,1,"Easy",75,1,0.57045
"PLY22",22017,"EasyMed",1,2,43,27,189.21,56.691,1,"Easy",75,1,0.60555
"PLY22",22017,"EasyMed",1,2,44,26,157.74,25,1,"Easy",75,1,0.71058
"PLY22",22017,"EasyMed",1,2,45,3,87.947,221.56,0,"Easy",75,0,0.55495
"PLY22",22017,"EasyMed",1,2,46,30,285,151.82,1,"Easy",75,1,0.68006
"PLY22",22017,"EasyMed",1,2,47,1,25,158.15,0,"Easy",68,1,1.2312
"PLY22",22017,"EasyMed",1,2,48,3,87.947,221.56,0,"Easy",75,0,0.45552
"PLY22",22017,"EasyMed",1,2,49,30,285,151.82,1,"Easy",75,1,0.49494
"PLY22",22017,"EasyMed",1,2,50,30,285,151.82,1,"Easy",75,1,0.40118
"PLY22",22017,"EasyMed",1,2,51,5,150.89,285,0,"Easy",68,1,0.63019
"PLY22",22017,"EasyMed",1,2,52,4,119.42,253.28,0,"Easy",68,1,0.54508
"PLY22",22017,"EasyMed",1,2,53,27,189.21,56.691,1,"Easy",75,1,0.45025
"PLY22",22017,"EasyMed",1,2,54,3,87.947,221.56,0,"Easy",68,1,0.91581
"PLY22",22017,"EasyMed",1,2,55,26,157.74,25,1,"Easy",75,1,0.73535
"PLY22",22017,"EasyMed",1,2,56,26,157.74,25,1,"Easy",75,1,0.5155
"PLY22",22017,"EasyMed",1,2,57,1,25,158.15,0,"Easy",68,1,0.92184
"PLY22",22017,"EasyMed",1,2,58,29,252.16,120.1,1,"Easy",75,1,0.52496
"PLY22",22017,"EasyMed",1,2,59,28,220.68,88.411,1,"Easy",75,1,0.38529
"PLY22",22017,"EasyMed",1,2,60,2,56.474,189.87,0,"Easy",68,1,0.87527
"PLY22",22017,"EasyMed",1,3,61,28,220.68,88.411,1,"Easy",75,1,0.37074
"PLY22",22017,"EasyMed",1,3,62,28,220.68,88.411,1,"Easy",75,1,0.54071
"PLY22",22017,"EasyMed",1,3,63,5,150.89,285,0,"Easy",68,1,0.90513
"PLY22",22017,"EasyMed",1,3,64,26,157.74,25,1,"Easy",75,1,0.61516
"PLY22",22017,"EasyMed",1,3,65,5,150.89,285,0,"Easy",68,1,0.59043
"PLY22",22017,"EasyMed",1,3,66,3,87.947,221.56,0,"Easy",75,0,0.67578
"PLY22",22017,"EasyMed",1,3,67,5,150.89,285,0,"Easy",68,1,0.79056
"PLY22",22017,"EasyMed",1,3,68,29,252.16,120.1,1,"Easy",75,1,0.69037
"PLY22",22017,"EasyMed",1,3,69,30,285,151.82,1,"Easy",75,1,0.46533
"PLY22",22017,"EasyMed",1,3,70,27,189.21,56.691,1,"Easy",75,1,0.57585
"PLY22",22017,"EasyMed",1,3,71,3,87.947,221.56,0,"Easy",68,1,1.0105
"PLY22",22017,"EasyMed",1,3,72,3,87.947,221.56,0,"Easy",68,1,0.66033
"PLY22",22017,"EasyMed",1,3,73,29,252.16,120.1,1,"Easy",75,1,0.39523
"PLY22",22017,"EasyMed",1,3,74,27,189.21,56.691,1,"Easy",75,1,0.43052
"PLY22",22017,"EasyMed",1,3,75,2,56.474,189.87,0,"Easy",68,1,0.83557
"PLY22",22017,"EasyMed",1,3,76,1,25,158.15,0,"Easy",68,1,0.63557
"PLY22",22017,"EasyMed",1,3,77,4,119.42,253.28,0,"Easy",68,1,0.76582
"PLY22",22017,"EasyMed",1,3,78,29,252.16,120.1,1,"Easy",75,1,0.77038
"PLY22",22017,"EasyMed",1,3,79,26,157.74,25,1,"Easy",75,1,0.7958
"PLY22",22017,"EasyMed",1,3,80,3,87.947,221.56,0,"Easy",68,1,1.7003
"PLY22",22017,"EasyMed",1,3,81,27,189.21,56.691,1,"Easy",75,1,0.47528
"PLY22",22017,"EasyMed",1,3,82,28,220.68,88.411,1,"Easy",75,1,0.6907
"PLY22",22017,"EasyMed",1,3,83,29,252.16,120.1,1,"Easy",75,1,0.39041
"PLY22",22017,"EasyMed",1,3,84,29,252.16,120.1,1,"Easy",75,1,0.44019
"PLY22",22017,"EasyMed",1,3,85,26,157.74,25,1,"Easy",75,1,1.1707
"PLY22",22017,"EasyMed",1,3,86,4,119.42,253.28,0,"Easy",68,1,0.62561
"PLY22",22017,"EasyMed",1,3,87,27,189.21,56.691,1,"Easy",75,1,0.79045
"PLY22",22017,"EasyMed",1,3,88,29,252.16,120.1,1,"Easy",75,1,0.6706
"PLY22",22017,"EasyMed",1,3,89,2,56.474,189.87,0,"Easy",68,1,0.67548
"PLY22",22017,"EasyMed",1,3,90,1,25,158.15,0,"Easy",68,1,0.63528
"PLY22",22017,"EasyMed",1,4,91,3,87.947,221.56,0,"Easy",68,1,1.1552
"PLY22",22017,"EasyMed",1,4,92,2,56.474,189.87,0,"Easy",68,1,0.73046
"PLY22",22017,"EasyMed",1,4,93,4,119.42,253.28,0,"Easy",68,1,0.78031
"PLY22",22017,"EasyMed",1,4,94,3,87.947,221.56,0,"Easy",68,1,0.83051
"PLY22",22017,"EasyMed",1,4,95,28,220.68,88.411,1,"Easy",68,0,0.39052
"PLY22",22017,"EasyMed",1,4,96,29,252.16,120.1,1,"Easy",75,1,0.57561
"PLY22",22017,"EasyMed",1,4,97,1,25,158.15,0,"Easy",68,1,0.68494
"PLY22",22017,"EasyMed",1,4,98,27,189.21,56.691,1,"Easy",75,1,0.51546
"PLY22",22017,"EasyMed",1,4,99,2,56.474,189.87,0,"Easy",68,1,0.57517
"PLY22",22017,"EasyMed",1,4,100,28,220.68,88.411,1,"Easy",75,1,0.50501
"PLY22",22017,"EasyMed",1,4,101,30,285,151.82,1,"Easy",75,1,0.4702
"PLY22",22017,"EasyMed",1,4,102,3,87.947,221.56,0,"Easy",68,1,0.69512
"PLY22",22017,"EasyMed",1,4,103,5,150.89,285,0,"Easy",75,0,0.33996
"PLY22",22017,"EasyMed",1,4,104,28,220.68,88.411,1,"Easy",75,1,0.52027
"PLY22",22017,"EasyMed",1,4,105,5,150.89,285,0,"Easy",68,1,0.74007
"PLY22",22017,"EasyMed",1,4,106,4,119.42,253.28,0,"Easy",68,1,0.74525
"PLY22",22017,"EasyMed",1,4,107,4,119.42,253.28,0,"Easy",68,1,0.46484
"PLY22",22017,"EasyMed",1,4,108,28,220.68,88.411,1,"Easy",75,1,0.56079
"PLY22",22017,"EasyMed",1,4,109,5,150.89,285,0,"Easy",68,1,0.64496
"PLY22",22017,"EasyMed",1,4,110,29,252.16,120.1,1,"Easy",75,1,0.62028
"PLY22",22017,"EasyMed",1,4,111,27,189.21,56.691,1,"Easy",75,1,0.63077
"PLY22",22017,"EasyMed",1,4,112,2,56.474,189.87,0,"Easy",68,1,0.64564
"PLY22",22017,"EasyMed",1,4,113,26,157.74,25,1,"Easy",75,1,0.54989
"PLY22",22017,"EasyMed",1,4,114,30,285,151.82,1,"Easy",75,1,0.88053
"PLY22",22017,"EasyMed",1,4,115,30,285,151.82,1,"Easy",75,1,1.2702
"PLY22",22017,"EasyMed",1,4,116,30,285,151.82,1,"Easy",75,1,0.56018
"PLY22",22017,"EasyMed",1,4,117,1,25,158.15,0,"Easy",68,1,0.84055
"PLY22",22017,"EasyMed",1,4,118,5,150.89,285,0,"Easy",68,1,1.1305
"PLY22",22017,"EasyMed",1,4,119,4,119.42,253.28,0,"Easy",68,1,0.97553
"PLY22",22017,"EasyMed",1,4,120,26,157.74,25,1,"Easy",75,1,0.71036
"PLY22",22017,"EasyMed",1,5,121,5,150.89,285,0,"Easy",68,1,0.65486
"PLY22",22017,"EasyMed",1,5,122,5,150.89,285,0,"Easy",68,1,0.68557
"PLY22",22017,"EasyMed",1,5,123,1,25,158.15,0,"Easy",68,1,0.6508
"PLY22",22017,"EasyMed",1,5,124,30,285,151.82,1,"Easy",75,1,0.40022
"PLY22",22017,"EasyMed",1,5,125,2,56.474,189.87,0,"Easy",68,1,0.52579
"PLY22",22017,"EasyMed",1,5,126,26,157.74,25,1,"Easy",75,1,0.77558
"PLY22",22017,"EasyMed",1,5,127,30,285,151.82,1,"Easy",75,1,0.65023
"PLY22",22017,"EasyMed",1,5,128,29,252.16,120.1,1,"Easy",75,1,0.89039
"PLY22",22017,"EasyMed",1,5,129,3,87.947,221.56,0,"Easy",68,1,1.1604
"PLY22",22017,"EasyMed",1,5,130,4,119.42,253.28,0,"Easy",68,1,1.055
"PLY22",22017,"EasyMed",1,5,131,1,25,158.15,0,"Easy",68,1,0.56562
"PLY22",22017,"EasyMed",1,5,132,5,150.89,285,0,"Easy",68,1,0.6805
"PLY22",22017,"EasyMed",1,5,133,3,87.947,221.56,0,"Easy",68,1,0.55039
"PLY22",22017,"EasyMed",1,5,134,1,25,158.15,0,"Easy",68,1,0.59996
"PLY22",22017,"EasyMed",1,5,135,4,119.42,253.28,0,"Easy",68,1,0.69054
"PLY22",22017,"EasyMed",1,5,136,4,119.42,253.28,0,"Easy",68,1,0.65574
"PLY22",22017,"EasyMed",1,5,137,28,220.68,88.411,1,"Easy",75,1,0.83511
"PLY22",22017,"EasyMed",1,5,138,29,252.16,120.1,1,"Easy",75,1,0.56993
"PLY22",22017,"EasyMed",1,5,139,1,25,158.15,0,"Easy",68,1,1.0755
"PLY22",22017,"EasyMed",1,5,140,27,189.21,56.691,1,"Easy",75,1,0.59008
"PLY22",22017,"EasyMed",1,5,141,4,119.42,253.28,0,"Easy",68,1,1.8302
"PLY22",22017,"EasyMed",1,5,142,27,189.21,56.691,1,"Easy",75,1,0.68084
"PLY22",22017,"EasyMed",1,5,143,2,56.474,189.87,0,"Easy",68,1,0.80579
"PLY22",22017,"EasyMed",1,5,144,3,87.947,221.56,0,"Easy",68,1,0.93534
"PLY22",22017,"EasyMed",1,5,145,2,56.474,189.87,0,"Easy",68,1,0.64575
"PLY22",22017,"EasyMed",1,5,146,29,252.16,120.1,1,"Easy",75,1,0.83583
"PLY22",22017,"EasyMed",1,5,147,4,119.42,253.28,0,"Easy",68,1,0.85074
"PLY22",22017,"EasyMed",1,5,148,4,119.42,253.28,0,"Easy",68,1,0.62571
"PLY22",22017,"EasyMed",1,5,149,27,189.21,56.691,1,"Easy",75,1,0.65051
"PLY22",22017,"EasyMed",1,5,150,5,150.89,285,0,"Easy",68,1,0.62578
"PLY22",22017,"EasyMed",2,1,151,22,167.32,78.878,1,"Medium",75,1,1.3851
"PLY22",22017,"EasyMed",2,1,152,6,46.895,135.96,0,"Medium",68,1,0.47018
"PLY22",22017,"EasyMed",2,1,153,10,172.79,262.78,0,"Medium",68,1,0.89042
"PLY22",22017,"EasyMed",2,1,154,7,78.368,167.68,0,"Medium",68,1,0.62041
"PLY22",22017,"EasyMed",2,1,155,10,172.79,262.78,0,"Medium",68,1,0.85051
"PLY22",22017,"EasyMed",2,1,156,7,78.368,167.68,0,"Medium",68,1,0.57077
"PLY22",22017,"EasyMed",2,1,157,22,167.32,78.878,1,"Medium",75,1,0.41023
"PLY22",22017,"EasyMed",2,1,158,10,172.79,262.78,0,"Medium",68,1,0.74583
"PLY22",22017,"EasyMed",2,1,159,21,135.84,47.187,1,"Medium",75,1,0.67544
"PLY22",22017,"EasyMed",2,1,160,24,230.26,142.32,1,"Medium",75,1,0.46524
"PLY22",22017,"EasyMed",2,1,161,21,135.84,47.187,1,"Medium",75,1,0.90559
"PLY22",22017,"EasyMed",2,1,162,25,261.74,174.01,1,"Medium",75,1,1.8759
"PLY22",22017,"EasyMed",2,1,163,24,230.26,142.32,1,"Medium",75,1,0.61543
"PLY22",22017,"EasyMed",2,1,164,6,46.895,135.96,0,"Medium",68,1,0.93498
"PLY22",22017,"EasyMed",2,1,165,8,109.84,199.37,0,"Medium",75,0,1.1152
"PLY22",22017,"EasyMed",2,1,166,25,261.74,174.01,1,"Medium",75,1,1.3302
"PLY22",22017,"EasyMed",2,1,167,9,141.32,231.09,0,"Medium",75,0,1.5902
"PLY22",22017,"EasyMed",2,1,168,7,78.368,167.68,0,"Medium",68,1,1.6258
"PLY22",22017,"EasyMed",2,1,169,23,198.79,110.6,1,"Medium",75,1,0.73565
"PLY22",22017,"EasyMed",2,1,170,22,167.32,78.878,1,"Medium",75,1,0.61535
"PLY22",22017,"EasyMed",2,1,171,24,230.26,142.32,1,"Medium",75,1,0.54572
"PLY22",22017,"EasyMed",2,1,172,6,46.895,135.96,0,"Medium",68,1,0.67052
"PLY22",22017,"EasyMed",2,1,173,22,167.32,78.878,1,"Medium",75,1,0.37027
"PLY22",22017,"EasyMed",2,1,174,8,109.84,199.37,0,"Medium",68,1,0.9252
"PLY22",22017,"EasyMed",2,1,175,10,172.79,262.78,0,"Medium",68,1,0.91543
"PLY22",22017,"EasyMed",2,1,176,23,198.79,110.6,1,"Medium",75,1,0.93502
"PLY22",22017,"EasyMed",2,1,177,25,261.74,174.01,1,"Medium",75,1,0.821
"PLY22",22017,"EasyMed",2,1,178,9,141.32,231.09,0,"Medium",75,0,0.84551
"PLY22",22017,"EasyMed",2,1,179,22,167.32,78.878,1,"Medium",75,1,1.3251
"PLY22",22017,"EasyMed",2,1,180,24,230.26,142.32,1,"Medium",75,1,0.82001
"PLY22",22017,"EasyMed",2,2,181,24,230.26,142.32,1,"Medium",75,1,0.54491
"PLY22",22017,"EasyMed",2,2,182,10,172.79,262.78,0,"Medium",68,1,0.67078
"PLY22",22017,"EasyMed",2,2,183,21,135.84,47.187,1,"Medium",75,1,0.82072
"PLY22",22017,"EasyMed",2,2,184,23,198.79,110.6,1,"Medium",75,1,0.54063
"PLY22",22017,"EasyMed",2,2,185,23,198.79,110.6,1,"Medium",75,1,0.4502
"PLY22",22017,"EasyMed",2,2,186,7,78.368,167.68,0,"Medium",68,1,0.69571
"PLY22",22017,"EasyMed",2,2,187,22,167.32,78.878,1,"Medium",75,1,0.57491
"PLY22",22017,"EasyMed",2,2,188,23,198.79,110.6,1,"Medium",75,1,0.57557
"PLY22",22017,"EasyMed",2,2,189,22,167.32,78.878,1,"Medium",75,1,0.50011
"PLY22",22017,"EasyMed",2,2,190,6,46.895,135.96,0,"Medium",68,1,0.56028
"PLY22",22017,"EasyMed",2,2,191,22,167.32,78.878,1,"Medium",75,1,0.34084
"PLY22",22017,"EasyMed",2,2,192,22,167.32,78.878,1,"Medium",75,1,0.44014
"PLY22",22017,"EasyMed",2,2,193,21,135.84,47.187,1,"Medium",75,1,1.3751
"PLY22",22017,"EasyMed",2,2,194,22,167.32,78.878,1,"Medium",75,1,0.7707
"PLY22",22017,"EasyMed",2,2,195,6,46.895,135.96,0,"Medium",68,1,0.6859
"PLY22",22017,"EasyMed",2,2,196,9,141.32,231.09,0,"Medium",68,1,0.8551
"PLY22",22017,"EasyMed",2,2,197,22,167.32,78.878,1,"Medium",75,1,0.49056
"PLY22",22017,"EasyMed",2,2,198,21,135.84,47.187,1,"Medium",75,1,0.55583
"PLY22",22017,"EasyMed",2,2,199,6,46.895,135.96,0,"Medium",68,1,0.5804
"PLY22",22017,"EasyMed",2,2,200,25,261.74,174.01,1,"Medium",75,1,1.2803
"PLY22",22017,"EasyMed",2,2,201,25,261.74,174.01,1,"Medium",75,1,0.52995
"PLY22",22017,"EasyMed",2,2,202,21,135.84,47.187,1,"Medium",75,1,0.59004
"PLY22",22017,"EasyMed",2,2,203,21,135.84,47.187,1,"Medium",75,1,0.62541
"PLY22",22017,"EasyMed",2,2,204,23,198.79,110.6,1,"Medium",75,1,0.69005
"PLY22",22017,"EasyMed",2,2,205,24,230.26,142.32,1,"Medium",75,1,0.64033
"PLY22",22017,"EasyMed",2,2,206,24,230.26,142.32,1,"Medium",75,1,0.43538
"PLY22",22017,"EasyMed",2,2,207,25,261.74,174.01,1,"Medium",75,1,0.49063
"PLY22",22017,"EasyMed",2,2,208,24,230.26,142.32,1,"Medium",75,1,0.51078
"PLY22",22017,"EasyMed",2,2,209,9,141.32,231.09,0,"Medium",68,1,0.70006
"PLY22",22017,"EasyMed",2,2,210,23,198.79,110.6,1,"Medium",75,1,0.69559
"PLY22",22017,"EasyMed",2,3,211,25,261.74,174.01,1,"Medium",75,1,0.80551
"PLY22",22017,"EasyMed",2,3,212,6,46.895,135.96,0,"Medium",68,1,0.65053
"PLY22",22017,"EasyMed",2,3,213,10,172.79,262.78,0,"Medium",68,1,1.0156
"PLY22",22017,"EasyMed",2,3,214,7,78.368,167.68,0,"Medium",68,1,1.0999
"PLY22",22017,"EasyMed",2,3,215,9,141.32,231.09,0,"Medium",68,1,0.64021
"PLY22",22017,"EasyMed",2,3,216,6,46.895,135.96,0,"Medium",68,1,0.48004
"PLY22",22017,"EasyMed",2,3,217,10,172.79,262.78,0,"Medium",68,1,0.66024
"PLY22",22017,"EasyMed",2,3,218,24,230.26,142.32,1,"Medium",75,1,0.66024
"PLY22",22017,"EasyMed",2,3,219,25,261.74,174.01,1,"Medium",75,1,0.77623
"PLY22",22017,"EasyMed",2,3,220,23,198.79,110.6,1,"Medium",75,1,0.46061
"PLY22",22017,"EasyMed",2,3,221,6,46.895,135.96,0,"Medium",68,1,0.81523
"PLY22",22017,"EasyMed",2,3,222,10,172.79,262.78,0,"Medium",68,1,1.2702
"PLY22",22017,"EasyMed",2,3,223,8,109.84,199.37,0,"Medium",75,0,1.42
"PLY22",22017,"EasyMed",2,3,224,21,135.84,47.187,1,"Medium",68,0,2.0208
"PLY22",22017,"EasyMed",2,3,225,7,78.368,167.68,0,"Medium",68,1,0.92566
"PLY22",22017,"EasyMed",2,3,226,10,172.79,262.78,0,"Medium",68,1,1.0654
"PLY22",22017,"EasyMed",2,3,227,9,141.32,231.09,0,"Medium",75,0,1.3455
"PLY22",22017,"EasyMed",2,3,228,7,78.368,167.68,0,"Medium",68,1,1.1105
"PLY22",22017,"EasyMed",2,3,229,8,109.84,199.37,0,"Medium",68,1,1.035
"PLY22",22017,"EasyMed",2,3,230,8,109.84,199.37,0,"Medium",68,1,0.83076
"PLY22",22017,"EasyMed",2,3,231,6,46.895,135.96,0,"Medium",68,1,0.65523
"PLY22",22017,"EasyMed",2,3,232,24,230.26,142.32,1,"Medium",75,1,0.40542
"PLY22",22017,"EasyMed",2,3,233,6,46.895,135.96,0,"Medium",68,1,0.62497
"PLY22",22017,"EasyMed",2,3,234,21,135.84,47.187,1,"Medium",68,0,0.74556
"PLY22",22017,"EasyMed",2,3,235,9,141.32,231.09,0,"Medium",68,1,1.4306
