DAU,Participant,Condition,Block,Trial,StimulusNo,Xvalue,Yvalue,Difficulty,Category,CorrectButton,Response,Correct,RT
PLY75,203,HardEasy,1,50,13,0.088,62.68,Hard,A,c,m,0,661
PLY75,203,HardEasy,1,51,17,0.098,36.34,Hard,B,m,m,1,682
PLY75,203,HardEasy,1,52,12,0.065,51.7,Hard,A,c,c,1,910
PLY75,203,HardEasy,1,53,16,0.074,25.36,Hard,B,m,c,0,1001
PLY75,203,HardEasy,1,54,16,0.074,25.36,Hard,B,m,m,1,912
PLY75,203,HardEasy,1,55,15,0.135,84.63,Hard,A,c,m,0,955
PLY75,203,HardEasy,1,56,15,0.135,84.63,Hard,A,c,m,0,532
PLY75,203,HardEasy,1,57,20,0.167,69.26,Hard,B,m,m,1,493
PLY75,203,HardEasy,1,58,20,0.167,69.26,Hard,B,m,m,1,616
PLY75,203,HardEasy,1,59,17,0.098,36.34,Hard,B,m,c,0,815
PLY75,203,HardEasy,1,60,11,0.042,40.73,Hard,A,c,c,1,510
PLY75,203,HardEasy,1,61,17,0.098,36.34,Hard,B,m,m,1,921
PLY75,203,HardEasy,1,62,16,0.074,25.36,Hard,B,m,c,0,755
PLY75,203,HardEasy,1,63,20,0.167,69.26,Hard,B,m,m,1,596
PLY75,203,HardEasy,1,64,18,0.121,47.31,Hard,B,m,m,1,652
PLY75,203,HardEasy,1,65,17,0.098,36.34,Hard,B,m,c,0,2193
PLY75,203,HardEasy,1,66,12,0.065,51.7,Hard,A,c,c,1,713
PLY75,203,HardEasy,1,67,15,0.135,84.63,Hard,A,c,m,0,652
PLY75,203,HardEasy,1,68,11,0.042,40.73,Hard,A,c,c,1,768
PLY75,203,HardEasy,1,69,11,0.042,40.73,Hard,A,c,c,1,657
PLY75,203,HardEasy,1,70,11,0.042,40.73,Hard,A,c,c,1,646
PLY75,203,HardEasy,1,71,15,0.135,84.63,Hard,A,c,m,0,603
PLY75,203,HardEasy,1,72,13,0.088,62.68,Hard,A,c,c,1,802
PLY75,203,HardEasy,1,73,18,0.121,47.31,Hard,B,m,c,0,801
PLY75,203,HardEasy,1,74,14,0.111,73.65,Hard,A,c,m,0,848
PLY75,203,HardEasy,1,75,11,0.042,40.73,Hard,A,c,c,1,830
PLY75,203,HardEasy,1,76,11,0.042,40.73,Hard,A,c,c,1,556
PLY75,203,HardEasy,1,77,11,0.042,40.73,Hard,A,c,c,1,469
PLY75,203,HardEasy,1,78,15,0.135,84.63,Hard,A,c,m,0,497
PLY75,203,HardEasy,1,79,12,0.065,51.7,Hard,A,c,c,1,572
PLY75,203,HardEasy,1,80,12,0.065,51.7,Hard,A,c,c,1,597
PLY75,203,HardEasy,1,81,13,0.088,62.68,Hard,A,c,c,1,780
PLY75,203,HardEasy,1,82,17,0.098,36.34,Hard,B,m,c,0,701
PLY75,203,HardEasy,1,83,18,0.121,47.31,Hard,B,m,m,1,575
PLY75,203,HardEasy,1,84,16,0.074,25.36,Hard,B,m,c,0,1032
PLY75,203,HardEasy,1,85,14,0.111,73.65,Hard,A,c,m,0,638
PLY75,203,HardEasy,1,86,14,0.111,73.65,Hard,A,c,c,1,804
PLY75,203,HardEasy,1,87,15,0.135,84.63,Hard,A,c,c,1,2275
PLY75,203,HardEasy,1,88,17,0.098,36.34,Hard,B,m,c,0,1735
PLY75,203,HardEasy,1,89,12,0.065,51.7,Hard,A,c,c,1,1569
PLY75,203,HardEasy,1,90,11,0.042,40.73,Hard,A,c,c,1,705
PLY75,203,HardEasy,1,91,12,0.065,51.7,Hard,A,c,c,1,500
PLY75,203,HardEasy,1,92,18,0.121,47.31,Hard,B,m,m,1,496
PLY75,203,HardEasy,1,93,14,0.111,73.65,Hard,A,c,m,0,571
PLY75,203,HardEasy,1,94,12,0.065,51.7,Hard,A,c,c,1,531
PLY75,203,HardEasy,1,95,19,0.144,58.29,Hard,B,m,m,1,1085
PLY75,203,HardEasy,1,96,14,0.111,73.65,Hard,A,c,c,1,785
PLY75,203,HardEasy,1,97,17,0.098,36.34,Hard,B,m,c,0,929
PLY75,203,HardEasy,1,98,17,0.098,36.34,Hard,B,m,c,0,779
PLY75,203,HardEasy,1,99,12,0.065,51.7,Hard,A,c,c,1,572
PLY75,203,HardEasy,1,100,15,0.135,84.63,Hard,A,c,m,0,692
PLY75,203,HardEasy,1,101,17,0.098,36.34,Hard,B,m,m,1,583
PLY75,203,HardEasy,1,102,18,0.121,47.31,Hard,B,m,c,0,415
PLY75,203,HardEasy,1,103,16,0.074,25.36,Hard,B,m,c,0,509
PLY75,203,HardEasy,1,104,16,0.074,25.36,Hard,B,m,c,0,808
PLY75,203,HardEasy,1,105,20,0.167,69.26,Hard,B,m,m,1,615
PLY75,203,HardEasy,1,106,13,0.088,62.68,Hard,A,c,c,1,765
PLY75,203,HardEasy,1,107,20,0.167,69.26,Hard,B,m,m,1,606
PLY75,203,HardEasy,1,108,13,0.088,62.68,Hard,A,c,c,1,597
PLY75,203,HardEasy,1,109,11,0.042,40.73,Hard,A,c,c,1,525
PLY75,203,HardEasy,1,110,20,0.167,69.26,Hard,B,m,m,1,503
PLY75,203,HardEasy,1,111,18,0.121,47.31,Hard,B,m,c,0,802
PLY75,203,HardEasy,1,112,12,0.065,51.7,Hard,A,c,c,1,433
PLY75,203,HardEasy,1,113,19,0.144,58.29,Hard,B,m,m,1,527
PLY75,203,HardEasy,1,114,14,0.111,73.65,Hard,A,c,c,1,1433
PLY75,203,HardEasy,1,115,19,0.144,58.29,Hard,B,m,m,1,366
PLY75,203,HardEasy,1,116,16,0.074,25.36,Hard,B,m,c,0,751
PLY75,203,HardEasy,1,117,20,0.167,69.26,Hard,B,m,m,1,625
PLY75,203,HardEasy,1,118,12,0.065,51.7,Hard,A,c,c,1,615
PLY75,203,HardEasy,1,119,16,0.074,25.36,Hard,B,m,c,0,590
PLY75,203,HardEasy,1,120,19,0.144,58.29,Hard,B,m,m,1,437
PLY75,203,HardEasy,1,121,20,0.167,69.26,Hard,B,m,m,1,563
PLY75,203,HardEasy,1,122,17,0.098,36.34,Hard,B,m,c,0,1804
PLY75,203,HardEasy,1,123,15,0.135,84.63,Hard,A,c,m,0,787
PLY75,203,HardEasy,1,124,15,0.135,84.63,Hard,A,c,m,0,675
PLY75,203,HardEasy,1,125,13,0.088,62.68,Hard,A,c,c,1,822
PLY75,203,HardEasy,1,126,13,0.088,62.68,Hard,A,c,m,0,1157
PLY75,203,HardEasy,1,127,13,0.088,62.68,Hard,A,c,c,1,934
PLY75,203,HardEasy,1,128,20,0.167,69.26,Hard,B,m,m,1,704
PLY75,203,HardEasy,1,129,11,0.042,40.73,Hard,A,c,c,1,515
PLY75,203,HardEasy,1,130,19,0.144,58.29,Hard,B,m,m,1,558
PLY75,203,HardEasy,1,131,15,0.135,84.63,Hard,A,c,m,0,343
PLY75,203,HardEasy,1,132,15,0.135,84.63,Hard,A,c,m,0,424
PLY75,203,HardEasy,1,133,13,0.088,62.68,Hard,A,c,c,1,854
PLY75,203,HardEasy,1,134,19,0.144,58.29,Hard,B,m,m,1,547
PLY75,203,HardEasy,1,135,18,0.121,47.31,Hard,B,m,m,1,2749
PLY75,203,HardEasy,1,136,13,0.088,62.68,Hard,A,c,c,1,526
PLY75,203,HardEasy,1,137,18,0.121,47.31,Hard,B,m,m,1,729
PLY75,203,HardEasy,1,138,11,0.042,40.73,Hard,A,c,c,1,635
PLY75,203,HardEasy,1,139,12,0.065,51.7,Hard,A,c,c,1,1009
PLY75,203,HardEasy,1,140,16,0.074,25.36,Hard,B,m,c,0,919
PLY75,203,HardEasy,1,141,11,0.042,40.73,Hard,A,c,c,1,546
PLY75,203,HardEasy,1,142,18,0.121,47.31,Hard,B,m,m,1,731
PLY75,203,HardEasy,1,143,16,0.074,25.36,Hard,B,m,c,0,637
PLY75,203,HardEasy,1,144,18,0.121,47.31,Hard,B,m,m,1,963
PLY75,203,HardEasy,1,145,20,0.167,69.26,Hard,B,m,m,1,732
PLY75,203,HardEasy,1,146,14,0.111,73.65,Hard,A,c,c,1,718
PLY75,203,HardEasy,1,147,12,0.065,51.7,Hard,A,c,c,1,1393
PLY75,203,HardEasy,1,148,19,0.144,58.29,Hard,B,m,m,1,521
PLY75,203,HardEasy,1,149,18,0.121,47.31,Hard,B,m,m,1,675
PLY75,203,HardEasy,1,150,18,0.121,47.31,Hard,B,m,m,1,567
PLY75,203,HardEasy,2,1,6,0.026,48.41,Medium,A,c,c,1,2292
PLY75,203,HardEasy,2,2,21,0.091,17.68,Medium,B,m,c,0,2952
PLY75,203,HardEasy,2,3,6,0.026,48.41,Medium,A,c,c,1,1138
PLY75,203,HardEasy,2,4,24,0.16,50.61,Medium,B,m,m,1,532
PLY75,203,HardEasy,2,5,8,0.072,70.36,Medium,A,c,m,0,1262
PLY75,203,HardEasy,2,6,9,0.095,81.34,Medium,A,c,m,0,651
PLY75,203,HardEasy,2,7,9,0.095,81.34,Medium,A,c,c,1,608
PLY75,203,HardEasy,2,8,8,0.072,70.36,Medium,A,c,c,1,567
PLY75,203,HardEasy,2,9,7,0.049,59.39,Medium,A,c,c,1,656
PLY75,203,HardEasy,2,10,25,0.183,61.58,Medium,B,m,m,1,549
PLY75,203,HardEasy,2,11,21,0.091,17.68,Medium,B,m,m,1,1454
PLY75,203,HardEasy,2,12,21,0.091,17.68,Medium,B,m,m,1,675
PLY75,203,HardEasy,2,13,23,0.137,39.63,Medium,B,m,m,1,568
PLY75,203,HardEasy,2,14,22,0.114,28.65,Medium,B,m,m,1,657
PLY75,203,HardEasy,2,15,21,0.091,17.68,Medium,B,m,m,1,677
PLY75,203,HardEasy,2,16,9,0.095,81.34,Medium,A,c,m,0,825
PLY75,203,HardEasy,2,17,24,0.16,50.61,Medium,B,m,m,1,455
PLY75,203,HardEasy,2,18,7,0.049,59.39,Medium,A,c,c,1,612
PLY75,203,HardEasy,2,19,21,0.091,17.68,Medium,B,m,c,0,939
PLY75,203,HardEasy,2,20,6,0.026,48.41,Medium,A,c,c,1,596
PLY75,203,HardEasy,2,21,24,0.16,50.61,Medium,B,m,m,1,508
PLY75,203,HardEasy,2,22,9,0.095,81.34,Medium,A,c,c,1,647
PLY75,203,HardEasy,2,23,22,0.114,28.65,Medium,B,m,m,1,556
PLY75,203,HardEasy,2,24,21,0.091,17.68,Medium,B,m,m,1,965
PLY75,203,HardEasy,2,25,25,0.183,61.58,Medium,B,m,m,1,510
PLY75,203,HardEasy,2,26,25,0.183,61.58,Medium,B,m,m,1,537
PLY75,203,HardEasy,2,27,10,0.118,92.31,Medium,A,c,m,0,515
PLY75,203,HardEasy,2,28,10,0.118,92.31,Medium,A,c,m,0,461
PLY75,203,HardEasy,2,29,7,0.049,59.39,Medium,A,c,c,1,1690
PLY75,203,HardEasy,2,30,6,0.026,48.41,Medium,A,c,c,1,1062
PLY75,203,HardEasy,2,31,6,0.026,48.41,Medium,A,c,c,1,571
PLY75,203,HardEasy,2,32,7,0.049,59.39,Medium,A,c,c,1,771
PLY75,203,HardEasy,2,33,23,0.137,39.63,Medium,B,m,m,1,1715
PLY75,203,HardEasy,2,34,6,0.026,48.41,Medium,A,c,c,1,686
PLY75,203,HardEasy,2,35,23,0.137,39.63,Medium,B,m,m,1,530
PLY75,203,HardEasy,2,36,21,0.091,17.68,Medium,B,m,c,0,1468
PLY75,203,HardEasy,2,37,25,0.183,61.58,Medium,B,m,m,1,673
PLY75,203,HardEasy,2,38,22,0.114,28.65,Medium,B,m,m,1,502
PLY75,203,HardEasy,2,39,8,0.072,70.36,Medium,A,c,c,1,2272
PLY75,203,HardEasy,2,40,25,0.183,61.58,Medium,B,m,m,1,517
PLY75,203,HardEasy,2,41,24,0.16,50.61,Medium,B,m,m,1,496
PLY75,203,HardEasy,2,42,7,0.049,59.39,Medium,A,c,m,0,652
PLY75,203,HardEasy,2,43,23,0.137,39.63,Medium,B,m,m,1,577
PLY75,203,HardEasy,2,44,25,0.183,61.58,Medium,B,m,m,1,537
PLY75,203,HardEasy,2,45,21,0.091,17.68,Medium,B,m,m,1,531
PLY75,203,HardEasy,2,46,8,0.072,70.36,Medium,A,c,m,0,717
PLY75,203,HardEasy,2,47,9,0.095,81.34,Medium,A,c,m,0,3999
PLY75,203,HardEasy,2,48,24,0.16,50.61,Medium,B,m,m,1,7167
PLY75,203,HardEasy,2,49,22,0.114,28.65,Medium,B,m,m,1,418
PLY75,203,HardEasy,2,50,24,0.16,50.61,Medium,B,m,m,1,352
PLY75,203,HardEasy,2,51,10,0.118,92.31,Medium,A,c,m,0,337
PLY75,203,HardEasy,2,52,6,0.026,48.41,Medium,A,c,m,0,451
PLY75,203,HardEasy,2,53,25,0.183,61.58,Medium,B,m,m,1,496
PLY75,203,HardEasy,2,54,10,0.118,92.31,Medium,A,c,m,0,956
PLY75,203,HardEasy,2,55,10,0.118,92.31,Medium,A,c,c,1,533
PLY75,203,HardEasy,2,56,7,0.049,59.39,Medium,A,c,c,1,463
PLY75,203,HardEasy,2,57,8,0.072,70.36,Medium,A,c,m,0,876
PLY75,203,HardEasy,2,58,22,0.114,28.65,Medium,B,m,m,1,600
PLY75,203,HardEasy,2,59,7,0.049,59.39,Medium,A,c,c,1,767
PLY75,203,HardEasy,2,60,21,0.091,17.68,Medium,B,m,c,0,1184
PLY75,203,HardEasy,2,61,10,0.118,92.31,Medium,A,c,c,1,1072
PLY75,203,HardEasy,2,62,6,0.026,48.41,Medium,A,c,c,1,549
PLY75,203,HardEasy,2,63,7,0.049,59.39,Medium,A,c,c,1,542
PLY75,203,HardEasy,2,64,23,0.137,39.63,Medium,B,m,m,1,631
PLY75,203,HardEasy,2,65,23,0.137,39.63,Medium,B,m,m,1,445
PLY75,203,HardEasy,2,66,9,0.095,81.34,Medium,A,c,c,1,859
PLY75,203,HardEasy,2,67,10,0.118,92.31,Medium,A,c,c,1,840
PLY75,203,HardEasy,2,68,25,0.183,61.58,Medium,B,m,m,1,1509
PLY75,203,HardEasy,2,69,23,0.137,39.63,Medium,B,m,m,1,537
PLY75,203,HardEasy,2,70,10,0.118,92.31,Medium,A,c,c,1,915
PLY75,203,HardEasy,2,71,10,0.118,92.31,Medium,A,c,m,0,830
PLY75,203,HardEasy,2,72,25,0.183,61.58,Medium,B,m,m,1,572
PLY75,203,HardEasy,2,73,7,0.049,59.39,Medium,A,c,c,1,708
PLY75,203,HardEasy,2,74,22,0.114,28.65,Medium,B,m,m,1,599
PLY75,203,HardEasy,2,75,9,0.095,81.34,Medium,A,c,c,1,735
PLY75,203,HardEasy,2,76,21,0.091,17.68,Medium,B,m,m,1,481
PLY75,203,HardEasy,2,77,8,0.072,70.36,Medium,A,c,c,1,749
PLY75,203,HardEasy,2,78,24,0.16,50.61,Medium,B,m,m,1,559
PLY75,203,HardEasy,2,79,23,0.137,39.63,Medium,B,m,m,1,712
PLY75,203,HardEasy,2,80,23,0.137,39.63,Medium,B,m,m,1,795
PLY75,203,HardEasy,2,81,10,0.118,92.31,Medium,A,c,c,1,538
PLY75,203,HardEasy,2,82,22,0.114,28.65,Medium,B,m,m,1,596
PLY75,203,HardEasy,2,83,23,0.137,39.63,Medium,B,m,m,1,555
PLY75,203,HardEasy,2,84,7,0.049,59.39,Medium,A,c,c,1,628
PLY75,203,HardEasy,2,85,9,0.095,81.34,Medium,A,c,c,1,634
PLY75,203,HardEasy,2,86,22,0.114,28.65,Medium,B,m,m,1,416
PLY75,203,HardEasy,2,87,24,0.16,50.61,Medium,B,m,m,1,526
PLY75,203,HardEasy,2,88,8,0.072,70.36,Medium,A,c,c,1,648
PLY75,203,HardEasy,2,89,9,0.095,81.34,Medium,A,c,c,1,654
PLY75,203,HardEasy,2,90,7,0.049,59.39,Medium,A,c,m,0,419
PLY75,203,HardEasy,2,91,24,0.16,50.61,Medium,B,m,m,1,433
PLY75,203,HardEasy,2,92,25,0.183,61.58,Medium,B,m,m,1,463
PLY75,203,HardEasy,2,93,24,0.16,50.61,Medium,B,m,m,1,684
PLY75,203,HardEasy,2,94,7,0.049,59.39,Medium,A,c,c,1,544
PLY75,203,HardEasy,2,95,21,0.091,17.68,Medium,B,m,c,0,633
PLY75,203,HardEasy,2,96,10,0.118,92.31,Medium,A,c,m,0,815
PLY75,203,HardEasy,2,97,24,0.16,50.61,Medium,B,m,m,1,478
PLY75,203,HardEasy,2,98,25,0.183,61.58,Medium,B,m,m,1,410
PLY75,203,HardEasy,2,99,22,0.114,28.65,Medium,B,m,m,1,537
PLY75,203,HardEasy,2,100,7,0.049,59.39,Medium,A,c,c,1,707
PLY75,203,HardEasy,2,101,8,0.072,70.36,Medium,A,c,c,1,694
PLY75,203,HardEasy,2,102,9,0.095,81.34,Medium,A,c,c,1,777
PLY75,203,HardEasy,2,103,23,0.137,39.63,Medium,B,m,m,1,905
PLY75,203,HardEasy,2,104,23,0.137,39.63,Medium,B,m,m,1,500
PLY75,203,HardEasy,2,105,22,0.114,28.65,Medium,B,m,m,1,591
PLY75,203,HardEasy,2,106,22,0.114,28.65,Medium,B,m,m,1,502
PLY75,203,HardEasy,2,107,21,0.091,17.68,Medium,B,m,m,1,577
PLY75,203,HardEasy,2,108,25,0.183,61.58,Medium,B,m,m,1,633
PLY75,203,HardEasy,2,109,9,0.095,81.34,Medium,A,c,m,0,671
PLY75,203,HardEasy,2,110,9,0.095,81.34,Medium,A,c,c,1,850
PLY75,203,HardEasy,2,111,10,0.118,92.31,Medium,A,c,c,1,687
PLY75,203,HardEasy,2,112,8,0.072,70.36,Medium,A,c,m,0,803
PLY75,203,HardEasy,2,113,6,0.026,48.41,Medium,A,c,c,1,578
PLY75,203,HardEasy,2,114,8,0.072,70.36,Medium,A,c,c,1,730
PLY75,203,HardEasy,2,115,24,0.16,50.61,Medium,B,m,m,1,652
PLY75,203,HardEasy,2,116,8,0.072,70.36,Medium,A,c,c,1,1105
PLY75,203,HardEasy,2,117,25,0.183,61.58,Medium,B,m,m,1,612
PLY75,203,HardEasy,2,118,10,0.118,92.31,Medium,A,c,c,1,939
PLY75,203,HardEasy,2,119,22,0.114,28.65,Medium,B,m,m,1,613
PLY75,203,HardEasy,2,120,8,0.072,70.36,Medium,A,c,c,1,572
PLY75,203,HardEasy,2,121,8,0.072,70.36,Medium,A,c,c,1,484
PLY75,203,HardEasy,2,122,9,0.095,81.34,Medium,A,c,m,0,608
PLY75,203,HardEasy,2,123,23,0.137,39.63,Medium,B,m,m,1,455
PLY75,203,HardEasy,2,124,6,0.026,48.41,Medium,A,c,c,1,563
PLY75,203,HardEasy,2,125,6,0.026,48.41,Medium,A,c,c,1,589
PLY75,203,HardEasy,2,126,25,0.183,61.58,Medium,B,m,m,1,483
PLY75,203,HardEasy,2,127,10,0.118,92.31,Medium,A,c,c,1,623
PLY75,203,HardEasy,2,128,7,0.049,59.39,Medium,A,c,c,1,901
PLY75,203,HardEasy,2,129,21,0.091,17.68,Medium,B,m,m,1,656
PLY75,203,HardEasy,2,130,6,0.026,48.41,Medium,A,c,c,1,565
PLY75,203,HardEasy,2,131,9,0.095,81.34,Medium,A,c,c,1,654
PLY75,203,HardEasy,2,132,22,0.114,28.65,Medium,B,m,m,1,675
PLY75,203,HardEasy,2,133,25,0.183,61.58,Medium,B,m,m,1,647
PLY75,203,HardEasy,2,134,23,0.137,39.63,Medium,B,m,m,1,573
PLY75,203,HardEasy,2,135,9,0.095,81.34,Medium,A,c,c,1,965
PLY75,203,HardEasy,2,136,21,0.091,17.68,Medium,B,m,m,1,1182
PLY75,203,HardEasy,2,137,10,0.118,92.31,Medium,A,c,c,1,622
PLY75,203,HardEasy,2,138,24,0.16,50.61,Medium,B,m,m,1,532
PLY75,203,HardEasy,2,139,7,0.049,59.39,Medium,A,c,c,1,782
PLY75,203,HardEasy,2,140,24,0.16,50.61,Medium,B,m,m,1,1038
PLY75,203,HardEasy,2,141,21,0.091,17.68,Medium,B,m,m,1,1012
PLY75,203,HardEasy,2,142,6,0.026,48.41,Medium,A,c,c,1,635
PLY75,203,HardEasy,2,143,8,0.072,70.36,Medium,A,c,c,1,897
PLY75,203,HardEasy,2,144,8,0.072,70.36,Medium,A,c,c,1,589
PLY75,203,HardEasy,2,145,6,0.026,48.41,Medium,A,c,c,1,564
PLY75,203,HardEasy,2,146,22,0.114,28.65,Medium,B,m,m,1,1133
PLY75,203,HardEasy,2,147,23,0.137,39.63,Medium,B,m,m,1,607
PLY75,203,HardEasy,2,148,6,0.026,48.41,Medium,A,c,c,1,630
PLY75,203,HardEasy,2,149,24,0.16,50.61,Medium,B,m,m,1,620
PLY75,203,HardEasy,2,150,22,0.114,28.65,Medium,B,m,m,1,1715
PLY75,203,HardEasy,3,1,5,0.102,100,Easy,A,c,c,1,4673
PLY75,203,HardEasy,3,2,1,0.01,56.09,Easy,A,c,c,1,646
PLY75,203,HardEasy,3,3,4,0.079,89.02,Easy,A,c,c,1,588
PLY75,203,HardEasy,3,4,27,0.13,20.97,Easy,B,m,m,1,419
PLY75,203,HardEasy,3,5,28,0.153,31.95,Easy,B,m,m,1,450
PLY75,203,HardEasy,3,6,30,0.2,53.9,Easy,B,m,m,1,526
PLY75,203,HardEasy,3,7,1,0.01,56.09,Easy,A,c,c,1,473
PLY75,203,HardEasy,3,8,26,0.107,10,Easy,B,m,m,1,549
PLY75,203,HardEasy,3,9,2,0.033,67.07,Easy,A,c,c,1,638
PLY75,203,HardEasy,3,10,3,0.056,78.04,Easy,A,c,c,1,675
PLY75,203,HardEasy,3,11,29,0.176,42.92,Easy,B,m,m,1,535
PLY75,203,HardEasy,3,12,1,0.01,56.09,Easy,A,c,c,1,594
PLY75,203,HardEasy,3,13,1,0.01,56.09,Easy,A,c,c,1,553
PLY75,203,HardEasy,3,14,4,0.079,89.02,Easy,A,c,c,1,786
PLY75,203,HardEasy,3,15,1,0.01,56.09,Easy,A,c,c,1,514
PLY75,203,HardEasy,3,16,30,0.2,53.9,Easy,B,m,m,1,429
PLY75,203,HardEasy,3,17,4,0.079,89.02,Easy,A,c,c,1,939
PLY75,203,HardEasy,3,18,3,0.056,78.04,Easy,A,c,c,1,581
PLY75,203,HardEasy,3,19,30,0.2,53.9,Easy,B,m,m,1,605
PLY75,203,HardEasy,3,20,27,0.13,20.97,Easy,B,m,m,1,516
PLY75,203,HardEasy,3,21,28,0.153,31.95,Easy,B,m,m,1,527
PLY75,203,HardEasy,3,22,28,0.153,31.95,Easy,B,m,m,1,489
PLY75,203,HardEasy,3,23,27,0.13,20.97,Easy,B,m,m,1,501
PLY75,203,HardEasy,3,24,27,0.13,20.97,Easy,B,m,m,1,431
PLY75,203,HardEasy,3,25,2,0.033,67.07,Easy,A,c,c,1,621
PLY75,203,HardEasy,3,26,27,0.13,20.97,Easy,B,m,m,1,755
PLY75,203,HardEasy,3,27,3,0.056,78.04,Easy,A,c,c,1,643
PLY75,203,HardEasy,3,28,29,0.176,42.92,Easy,B,m,m,1,537
PLY75,203,HardEasy,3,29,27,0.13,20.97,Easy,B,m,m,1,562
PLY75,203,HardEasy,3,30,29,0.176,42.92,Easy,B,m,m,1,603
PLY75,203,HardEasy,3,31,1,0.01,56.09,Easy,A,c,c,1,593
PLY75,203,HardEasy,3,32,30,0.2,53.9,Easy,B,m,m,1,601
PLY75,203,HardEasy,3,33,29,0.176,42.92,Easy,B,m,m,1,624
PLY75,203,HardEasy,3,34,2,0.033,67.07,Easy,A,c,c,1,1014
PLY75,203,HardEasy,3,35,2,0.033,67.07,Easy,A,c,c,1,717
PLY75,203,HardEasy,3,36,27,0.13,20.97,Easy,B,m,m,1,1087
PLY75,203,HardEasy,3,37,27,0.13,20.97,Easy,B,m,m,1,451
PLY75,203,HardEasy,3,38,28,0.153,31.95,Easy,B,m,m,1,577
PLY75,203,HardEasy,3,39,27,0.13,20.97,Easy,B,m,m,1,441
PLY75,203,HardEasy,3,40,29,0.176,42.92,Easy,B,m,m,1,694
PLY75,203,HardEasy,3,41,2,0.033,67.07,Easy,A,c,c,1,601
PLY75,203,HardEasy,3,42,5,0.102,100,Easy,A,c,c,1,848
PLY75,203,HardEasy,3,43,4,0.079,89.02,Easy,A,c,c,1,702
PLY75,203,HardEasy,3,44,26,0.107,10,Easy,B,m,m,1,657
PLY75,203,HardEasy,3,45,28,0.153,31.95,Easy,B,m,m,1,502
PLY75,203,HardEasy,3,46,26,0.107,10,Easy,B,m,m,1,593
PLY75,203,HardEasy,3,47,1,0.01,56.09,Easy,A,c,c,1,568
PLY75,203,HardEasy,3,48,3,0.056,78.04,Easy,A,c,c,1,785
PLY75,203,HardEasy,3,49,28,0.153,31.95,Easy,B,m,m,1,449
PLY75,203,HardEasy,3,50,5,0.102,100,Easy,A,c,c,1,815
PLY75,203,HardEasy,3,51,2,0.033,67.07,Easy,A,c,c,1,702
PLY75,203,HardEasy,3,52,5,0.102,100,Easy,A,c,c,1,657
PLY75,203,HardEasy,3,53,3,0.056,78.04,Easy,A,c,m,0,726
PLY75,203,HardEasy,3,54,30,0.2,53.9,Easy,B,m,m,1,584
PLY75,203,HardEasy,3,55,3,0.056,78.04,Easy,A,c,c,1,672
PLY75,203,HardEasy,3,56,29,0.176,42.92,Easy,B,m,m,1,788
PLY75,203,HardEasy,3,57,1,0.01,56.09,Easy,A,c,c,1,484
PLY75,203,HardEasy,3,58,2,0.033,67.07,Easy,A,c,c,1,560
PLY75,203,HardEasy,3,59,2,0.033,67.07,Easy,A,c,c,1,569
PLY75,203,HardEasy,3,60,3,0.056,78.04,Easy,A,c,c,1,1042
PLY75,203,HardEasy,3,61,4,0.079,89.02,Easy,A,c,c,1,1672
PLY75,203,HardEasy,3,62,1,0.01,56.09,Easy,A,c,c,1,596
PLY75,203,HardEasy,3,63,2,0.033,67.07,Easy,A,c,c,1,748
PLY75,203,HardEasy,3,64,26,0.107,10,Easy,B,m,m,1,653
PLY75,203,HardEasy,3,65,28,0.153,31.95,Easy,B,m,m,1,993
PLY75,203,HardEasy,3,66,1,0.01,56.09,Easy,A,c,c,1,505
PLY75,203,HardEasy,3,67,29,0.176,42.92,Easy,B,m,m,1,580
PLY75,203,HardEasy,3,68,29,0.176,42.92,Easy,B,m,m,1,476
PLY75,203,HardEasy,3,69,26,0.107,10,Easy,B,m,m,1,472
PLY75,203,HardEasy,3,70,5,0.102,100,Easy,A,c,c,1,580
PLY75,203,HardEasy,3,71,4,0.079,89.02,Easy,A,c,c,1,444
PLY75,203,HardEasy,3,72,26,0.107,10,Easy,B,m,m,1,537
PLY75,203,HardEasy,3,73,3,0.056,78.04,Easy,A,c,c,1,387
PLY75,203,HardEasy,3,74,30,0.2,53.9,Easy,B,m,m,1,498
PLY75,203,HardEasy,3,75,3,0.056,78.04,Easy,A,c,c,1,590
PLY75,203,HardEasy,3,76,26,0.107,10,Easy,B,m,m,1,501
PLY75,203,HardEasy,3,77,28,0.153,31.95,Easy,B,m,m,1,496
PLY75,203,HardEasy,3,78,2,0.033,67.07,Easy,A,c,c,1,556
PLY75,203,HardEasy,3,79,4,0.079,89.02,Easy,A,c,c,1,837
PLY75,203,HardEasy,3,80,5,0.102,100,Easy,A,c,c,1,1634
PLY75,203,HardEasy,3,81,28,0.153,31.95,Easy,B,m,m,1,1344
PLY75,203,HardEasy,3,82,3,0.056,78.04,Easy,A,c,c,1,714
PLY75,203,HardEasy,3,83,4,0.079,89.02,Easy,A,c,c,1,621
PLY75,203,HardEasy,3,84,29,0.176,42.92,Easy,B,m,m,1,1619
PLY75,203,HardEasy,3,85,30,0.2,53.9,Easy,B,m,m,1,530
PLY75,203,HardEasy,3,86,26,0.107,10,Easy,B,m,m,1,524
PLY75,203,HardEasy,3,87,5,0.102,100,Easy,A,c,c,1,438
PLY75,203,HardEasy,3,88,5,0.102,100,Easy,A,c,c,1,788
