"date","subj","cbal","keyb","phase","block","trial","stim","vtft","ftpks","pk1acc","totpks","pos1rt","neg1rt"
2007-02-06,9,3,"left",1,2,42,"S2000",1,2,"*",3,-1,721
2007-02-06,9,3,"left",1,2,43,"S0010",1,0,"*",1,1462,-1
2007-02-06,9,3,"left",1,2,44,"S0020",1,1,"*",2,-1,920
2007-02-06,9,3,"left",1,2,45,"S0002",1,0,"*",1,-1,1444
2007-02-06,9,3,"left",1,2,46,"S0001",1,0,"*",1,1077,-1
2007-02-06,9,3,"left",1,2,47,"S0100",1,0,"*",1,1067,-1
2007-02-06,9,3,"left",1,2,48,"S0200",1,1,"*",2,-1,778
2007-02-06,9,3,"left",1,2,49,"S1000",1,1,"*",2,807,-1
2007-02-06,9,3,"left",1,2,50,"S2000",1,1,"*",2,-1,844
2007-02-06,9,3,"left",1,2,51,"S0020",1,0,"*",1,-1,1567
2007-02-06,9,3,"left",1,2,52,"S0100",1,1,"*",2,777,-1
2007-02-06,9,3,"left",1,2,53,"S0001",1,1,"*",2,735,-1
2007-02-06,9,3,"left",1,2,54,"S0200",1,1,"*",2,-1,849
2007-02-06,9,3,"left",1,2,55,"S0010",1,0,"*",1,1523,-1
2007-02-06,9,3,"left",1,2,56,"S0002",1,1,"*",2,-1,806
2007-02-06,9,3,"left",1,2,57,"S1000",1,1,"*",2,694,-1
2007-02-06,9,3,"left",1,2,58,"S0002",1,0,"*",1,-1,1068
2007-02-06,9,3,"left",1,2,59,"S0001",1,1,"*",2,849,-1
2007-02-06,9,3,"left",1,2,60,"S0200",1,1,"*",2,-1,982
2007-02-06,9,3,"left",1,2,61,"S2000",1,0,"*",1,-1,1065
2007-02-06,9,3,"left",1,2,62,"S0010",1,0,"*",1,3112,-1
2007-02-06,9,3,"left",1,2,63,"S0020",1,2,"*",3,-1,615
2007-02-06,9,3,"left",1,2,64,"S0100",1,0,"+",1,3631,909
2007-02-06,9,3,"left",2,1,1,"S4230",1,0,"*",1,4209,-1
2007-02-06,9,3,"left",2,1,2,"S8670",1,0,"*",1,-1,1483
2007-02-06,9,3,"left",2,1,3,"S8670",1,1,"*",2,-1,882
2007-02-06,9,3,"left",2,1,4,"S4230",1,1,"*",2,745,-1
2007-02-06,9,3,"left",2,1,5,"S4230",1,1,"*",2,914,-1
2007-02-06,9,3,"left",2,1,6,"S8670",1,0,"*",1,-1,1260
2007-02-06,9,3,"left",2,1,7,"S8670",1,1,"*",2,-1,846
2007-02-06,9,3,"left",2,1,8,"S4230",1,1,"*",2,843,-1
2007-02-06,9,3,"left",2,1,9,"S8670",1,1,"*",2,-1,824
2007-02-06,9,3,"left",2,1,10,"S4230",1,0,"+",1,3457,766
2007-02-06,9,3,"left",2,1,11,"S4230",1,2,"*",3,482,-1
2007-02-06,9,3,"left",2,1,12,"S8670",1,0,"*",1,-1,1511
2007-02-06,9,3,"left",2,1,13,"S4230",1,0,"*",1,1326,-1
2007-02-06,9,3,"left",2,1,14,"S8670",1,1,"*",2,-1,830
2007-02-06,9,3,"left",2,1,15,"S8670",1,0,"*",1,-1,1181
2007-02-06,9,3,"left",2,1,16,"S4230",1,0,"*",1,1173,-1
2007-02-06,9,3,"left",2,1,17,"S8670",1,1,"*",2,-1,991
2007-02-06,9,3,"left",2,1,18,"S4230",1,0,"*",1,1028,-1
2007-02-06,9,3,"left",2,1,19,"S4230",1,1,"*",2,730,-1
2007-02-06,9,3,"left",2,1,20,"S8670",1,0,"*",1,-1,1145
2007-02-06,9,3,"left",2,1,21,"S8670",1,1,"*",2,-1,872
2007-02-06,9,3,"left",2,1,22,"S4230",1,2,"*",3,601,-1
2007-02-06,9,3,"left",2,1,23,"S8670",1,2,"*",3,-1,557
2007-02-06,9,3,"left",2,1,24,"S4230",1,0,"*",1,1546,-1
2007-02-06,9,3,"left",2,1,25,"S8670",1,0,"*",1,-1,1737
2007-02-06,9,3,"left",2,1,26,"S4230",1,0,"*",1,1656,-1
2007-02-06,9,3,"left",2,1,27,"S8670",1,0,"*",1,-1,1408
2007-02-06,9,3,"left",2,1,28,"S4230",1,0,"*",1,1528,-1
2007-02-06,9,3,"left",2,1,29,"S8670",1,0,"*",1,-1,1282
2007-02-06,9,3,"left",2,1,30,"S4230",1,0,"*",1,1465,-1
2007-02-06,9,3,"left",2,1,31,"S4230",1,0,"+",1,2536,1385
2007-02-06,9,3,"left",2,1,32,"S8670",1,1,"*",2,-1,762
2007-02-06,9,3,"left",3,1,1,"S4230",1,1,"*",2,873,-1
2007-02-06,9,3,"left",3,1,2,"S4230",1,1,"*",2,913,-1
2007-02-06,9,3,"left",3,1,3,"S8670",1,1,"*",2,-1,931
2007-02-06,9,3,"left",3,1,4,"S4230",1,1,"*",2,931,-1
2007-02-06,9,3,"left",3,1,5,"S4230",1,0,"*",1,1590,-1
2007-02-06,9,3,"left",3,1,6,"S8670",1,0,"*",1,-1,1154
2007-02-06,9,3,"left",3,1,7,"S8670",1,1,"*",2,-1,700
2007-02-06,9,3,"left",3,1,8,"S4230",1,1,"*",2,763,-1
2007-02-06,9,3,"left",3,1,9,"S4230",1,0,"*",1,2546,-1
2007-02-06,9,3,"left",3,1,10,"S8670",1,1,"*",2,-1,1015
2007-02-06,9,3,"left",3,1,11,"S8670",1,1,"*",2,-1,931
2007-02-06,9,3,"left",3,1,12,"S4230",1,1,"*",2,788,-1
2007-02-06,9,3,"left",3,1,13,"S8670",1,0,"*",1,-1,1950
2007-02-06,9,3,"left",3,1,14,"S8670",1,0,"*",1,-1,1358
2007-02-06,9,3,"left",3,1,15,"S4230",1,1,"*",2,884,-1
2007-02-06,9,3,"left",3,1,16,"S4230",1,1,"*",2,789,-1
2007-02-06,9,3,"left",3,1,17,"S8670",1,0,"*",1,-1,1131
2007-02-06,9,3,"left",3,1,18,"S4230",1,1,"*",2,929,-1
2007-02-06,9,3,"left",3,1,19,"S8670",1,0,"*",1,-1,1259
2007-02-06,9,3,"left",3,1,20,"S8670",1,0,"*",1,-1,1118
2007-02-06,9,3,"left",3,2,1,"S8270",1,0,"R",1,-1,1134
2007-02-06,9,3,"left",3,2,2,"S8670",1,0,"*",1,-1,1037
2007-02-06,9,3,"left",3,2,3,"S8270",1,0,"R",1,-1,1446
2007-02-06,9,3,"left",3,2,4,"S4230",1,0,"*",1,1156,-1
2007-02-06,9,3,"left",3,2,5,"S8230",1,0,"R",1,-1,1094
2007-02-06,9,3,"left",3,2,6,"S8670",1,0,"*",1,-1,1334
2007-02-06,9,3,"left",3,2,7,"S8230",1,0,"R",1,-1,788
2007-02-06,9,3,"left",3,2,8,"S4230",1,2,"*",3,498,-1
2007-02-06,9,3,"left",3,2,9,"S4670",1,0,"L",1,790,-1
2007-02-06,9,3,"left",3,2,10,"S4230",1,2,"*",3,905,-1
2007-02-06,9,3,"left",3,2,11,"S4670",1,0,"L",1,1425,-1
2007-02-06,9,3,"left",3,2,12,"S4230",1,1,"*",2,759,-1
2007-02-06,9,3,"left",3,2,13,"S8670",1,0,"*",1,-1,1136
2007-02-06,9,3,"left",3,2,14,"S8630",1,0,"R",1,-1,3147
2007-02-06,9,3,"left",3,2,15,"S4230",1,0,"*",1,1754,-1
2007-02-06,9,3,"left",3,2,16,"S4230",1,0,"L",1,2534,-1
2007-02-06,9,3,"left",3,2,17,"S4230",1,0,"*",1,2957,-1
2007-02-06,9,3,"left",3,2,18,"S8670",1,0,"*",1,-1,2518
2007-02-06,9,3,"left",3,2,19,"S8670",1,0,"R",1,-1,1366
2007-02-06,9,3,"left",3,2,20,"S8670",1,0,"*",1,-1,1177
2007-02-06,9,3,"left",3,2,21,"S8670",1,0,"*",1,-1,2223
2007-02-06,9,3,"left",3,2,22,"S4630",1,0,"L",1,679,-1
2007-02-06,9,3,"left",3,2,23,"S8670",1,0,"*",1,-1,1234
2007-02-06,9,3,"left",3,2,24,"S4630",1,0,"L",1,1113,-1
2007-02-06,9,3,"left",3,2,25,"S4230",1,2,"*",3,681,-1
2007-02-06,9,3,"left",3,2,26,"S8670",1,1,"*",2,-1,969
2007-02-06,9,3,"left",3,2,27,"S4230",1,1,"*",2,837,-1
2007-02-06,9,3,"left",3,2,28,"S8670",1,1,"*",2,-1,847
2007-02-06,9,3,"left",3,2,29,"S8670",1,2,"*",3,-1,621
2007-02-06,9,3,"left",3,2,30,"S8670",1,0,"R",1,-1,918
2007-02-06,9,3,"left",3,2,31,"S4230",1,2,"*",3,618,-1
2007-02-06,9,3,"left",3,2,32,"S8630",1,0,"R",1,-1,1012
2007-02-06,9,3,"left",3,2,33,"S8670",1,0,"*",1,-1,1427
2007-02-06,9,3,"left",3,2,34,"S4270",1,0,"L",1,1074,-1
2007-02-06,9,3,"left",3,2,35,"S4230",1,1,"*",2,930,-1
2007-02-06,9,3,"left",3,2,36,"S4270",1,0,"L",1,2027,-1
2007-02-06,9,3,"left",3,2,37,"S4230",1,0,"*",1,3947,-1
2007-02-06,9,3,"left",3,2,38,"S8670",1,0,"*",1,-1,1245
2007-02-06,9,3,"left",3,2,39,"S4230",1,0,"*",1,1602,-1
2007-02-06,9,3,"left",3,2,40,"S4230",1,0,"L",1,1135,-1
2007-02-06,10,3,"right",1,1,1,"S0020",1,0,"*",1,1535,-1
2007-02-06,10,3,"right",1,1,2,"S0001",1,1,"*",2,-1,601
2007-02-06,10,3,"right",1,1,3,"S0200",1,0,"+",1,9932,1072
2007-02-06,10,3,"right",1,1,4,"S0010",1,0,"+",1,826,6804
2007-02-06,10,3,"right",1,1,5,"S1000",1,0,"+",1,1086,2748
2007-02-06,10,3,"right",1,1,6,"S2000",1,1,"*",2,709,1500
2007-02-06,10,3,"right",1,1,7,"S0100",1,1,"*",2,-1,763
2007-02-06,10,3,"right",1,1,8,"S0002",1,0,"+",1,3776,909
2007-02-06,10,3,"right",1,1,9,"S0100",1,1,"*",2,-1,803
2007-02-06,10,3,"right",1,1,10,"S0002",1,0,"+",1,3201,1656
2007-02-06,10,3,"right",1,1,11,"S0020",1,1,"*",2,890,-1
2007-02-06,10,3,"right",1,1,12,"S1000",1,1,"*",2,-1,1009
2007-02-06,10,3,"right",1,1,13,"S2000",1,0,"+",1,4011,870
2007-02-06,10,3,"right",1,1,14,"S0001",1,1,"*",2,-1,950
2007-02-06,10,3,"right",1,1,15,"S0010",1,0,"+",1,1486,6620
2007-02-06,10,3,"right",1,1,16,"S0200",1,0,"+",1,2289,1461
2007-02-06,10,3,"right",1,1,17,"S0010",1,0,"*",1,-1,1511
2007-02-06,10,3,"right",1,1,18,"S1000",1,1,"*",2,-1,825
2007-02-06,10,3,"right",1,1,19,"S0002",1,1,"*",2,651,-1
2007-02-06,10,3,"right",1,1,20,"S0200",1,0,"+",1,2685,892
2007-02-06,10,3,"right",1,1,21,"S0100",1,1,"*",2,-1,846
2007-02-06,10,3,"right",1,1,22,"S2000",1,1,"*",2,863,-1
2007-02-06,10,3,"right",1,1,23,"S0001",1,0,"*",1,-1,1549
2007-02-06,10,3,"right",1,1,24,"S0020",1,1,"*",2,868,-1
2007-02-06,10,3,"right",1,1,25,"S0001",1,0,"*",1,-1,1564
2007-02-06,10,3,"right",1,1,26,"S0020",1,1,"*",2,782,-1
2007-02-06,10,3,"right",1,1,27,"S0200",1,0,"+",1,2688,1463
2007-02-06,10,3,"right",1,1,28,"S1000",1,0,"+",1,643,2494
2007-02-06,10,3,"right",1,1,29,"S0002",1,0,"*",1,1069,-1
2007-02-06,10,3,"right",1,1,30,"S0100",1,0,"+",1,737,2493
2007-02-06,10,3,"right",1,1,31,"S0010",1,1,"*",2,-1,842
2007-02-06,10,3,"right",1,1,32,"S2000",1,0,"*",1,1313,-1
2007-02-06,10,3,"right",1,1,33,"S0020",1,0,"*",1,1259,-1
2007-02-06,10,3,"right",1,1,34,"S0001",1,0,"*",1,-1,1029
2007-02-06,10,3,"right",1,1,35,"S0200",1,0,"*",1,1278,-1
2007-02-06,10,3,"right",1,1,36,"S0002",1,0,"*",1,1367,-1
2007-02-06,10,3,"right",1,1,37,"S0010",1,1,"*",2,-1,839
2007-02-06,10,3,"right",1,1,38,"S1000",1,0,"+",1,885,1975
2007-02-06,10,3,"right",1,1,39,"S2000",1,1,"*",2,1003,-1
2007-02-06,10,3,"right",1,1,40,"S0100",1,0,"+",1,634,2280
2007-02-06,10,3,"right",1,1,41,"S2000",1,1,"*",2,954,-1
2007-02-06,10,3,"right",1,1,42,"S0001",1,1,"*",2,-1,850
2007-02-06,10,3,"right",1,1,43,"S1000",1,0,"*",1,-1,2825
2007-02-06,10,3,"right",1,1,44,"S0200",1,0,"+",1,2482,1554
2007-02-06,10,3,"right",1,1,45,"S0010",1,1,"*",2,-1,758
2007-02-06,10,3,"right",1,1,46,"S0002",1,0,"+",1,2644,1321
2007-02-06,10,3,"right",1,1,47,"S0100",1,0,"*",1,-1,2434
2007-02-06,10,3,"right",1,1,48,"S0020",1,3,"*",4,635,-1
2007-02-06,10,3,"right",1,1,49,"S0100",1,1,"*",2,1635,908
2007-02-06,10,3,"right",1,1,50,"S2000",1,0,"+",1,3476,2074
2007-02-06,10,3,"right",1,1,51,"S0001",1,0,"*",1,-1,1582
2007-02-06,10,3,"right",1,1,52,"S0200",1,0,"*",1,1975,-1
2007-02-06,10,3,"right",1,1,53,"S0010",1,0,"*",1,-1,1894
2007-02-06,10,3,"right",1,1,54,"S0020",1,0,"*",1,1215,-1
2007-02-06,10,3,"right",1,1,55,"S0002",1,0,"+",1,2890,1064
2007-02-06,10,3,"right",1,1,56,"S1000",1,0,"*",1,-1,1129
2007-02-06,10,3,"right",1,1,57,"S2000",1,0,"+",1,2332,1688
2007-02-06,10,3,"right",1,1,58,"S1000",1,1,"*",2,-1,632
2007-02-06,10,3,"right",1,1,59,"S0002",1,2,"*",3,684,-1
2007-02-06,10,3,"right",1,1,60,"S0001",1,0,"*",1,-1,1289
2007-02-06,10,3,"right",1,1,61,"S0200",1,0,"+",1,2536,1094
2007-02-06,10,3,"right",1,1,62,"S0020",1,0,"*",1,1050,-1
2007-02-06,10,3,"right",1,1,63,"S0010",1,0,"*",1,-1,1173
2007-02-06,10,3,"right",1,1,64,"S0100",1,0,"*",1,-1,1060
2007-02-06,10,3,"right",1,2,1,"S2000",1,1,"*",2,787,1590
2007-02-06,10,3,"right",1,2,2,"S0200",1,0,"+",1,3549,1270
2007-02-06,10,3,"right",1,2,3,"S1000",1,0,"*",1,-1,2017
2007-02-06,10,3,"right",1,2,4,"S0100",1,0,"+",1,1090,3094
2007-02-06,10,3,"right",1,2,5,"S0020",1,1,"*",2,738,-1
2007-02-06,10,3,"right",1,2,6,"S0001",1,2,"*",3,-1,739
2007-02-06,10,3,"right",1,2,7,"S0010",1,1,"*",2,-1,1010
2007-02-06,10,3,"right",1,2,8,"S0002",1,1,"*",2,637,-1
2007-02-06,10,3,"right",1,2,9,"S0002",1,1,"*",2,621,-1
2007-02-06,10,3,"right",1,2,10,"S0001",1,1,"*",2,-1,860
2007-02-06,10,3,"right",1,2,11,"S0020",1,0,"*",1,11247,-1
2007-02-06,10,3,"right",1,2,12,"S2000",1,1,"*",2,965,-1
2007-02-06,10,3,"right",1,2,13,"S1000",1,0,"*",1,-1,1288
2007-02-06,10,3,"right",1,2,14,"S0010",1,0,"*",1,-1,1728
2007-02-06,10,3,"right",1,2,15,"S0200",1,0,"*",1,1415,-1
2007-02-06,10,3,"right",1,2,16,"S0100",1,0,"*",1,-1,1338
2007-02-06,10,3,"right",1,2,17,"S0200",1,1,"*",2,908,-1
2007-02-06,10,3,"right",1,2,18,"S0001",1,1,"*",2,-1,896
2007-02-06,10,3,"right",1,2,19,"S2000",1,0,"*",1,1298,-1
2007-02-06,10,3,"right",1,2,20,"S0010",1,3,"*",4,-1,579
2007-02-06,10,3,"right",1,2,21,"S0002",1,0,"*",1,1485,-1
2007-02-06,10,3,"right",1,2,22,"S0100",1,0,"*",1,-1,1021
2007-02-06,10,3,"right",1,2,23,"S1000",1,0,"+",1,1216,2781
2007-02-06,10,3,"right",1,2,24,"S0020",1,0,"*",1,1843,-1
2007-02-06,10,3,"right",1,2,25,"S0010",1,1,"*",2,-1,782
2007-02-06,10,3,"right",1,2,26,"S2000",1,0,"*",1,2485,-1
2007-02-06,10,3,"right",1,2,27,"S0020",1,0,"*",1,1437,-1
2007-02-06,10,3,"right",1,2,28,"S0100",1,0,"*",1,-1,1407
2007-02-06,10,3,"right",1,2,29,"S1000",1,1,"*",2,-1,964
2007-02-06,10,3,"right",1,2,30,"S0200",1,0,"*",1,1089,-1
2007-02-06,10,3,"right",1,2,31,"S0002",1,0,"*",1,1134,-1
2007-02-06,10,3,"right",1,2,32,"S0001",1,0,"*",1,-1,1771
2007-02-06,10,3,"right",1,2,33,"S0200",1,2,"*",3,701,-1
2007-02-06,10,3,"right",1,2,34,"S0020",1,0,"*",1,1125,-1
2007-02-06,10,3,"right",1,2,35,"S0100",1,1,"*",2,-1,909
2007-02-06,10,3,"right",1,2,36,"S2000",1,1,"*",2,889,-1
2007-02-06,10,3,"right",1,2,37,"S1000",1,0,"*",1,-1,1825
2007-02-06,10,3,"right",1,2,38,"S0002",1,0,"*",1,1680,-1
2007-02-06,10,3,"right",1,2,39,"S0010",1,1,"*",2,-1,872
2007-02-06,10,3,"right",1,2,40,"S0001",1,0,"+",1,683,2655
2007-02-06,10,3,"right",1,2,41,"S0020",1,2,"*",3,719,-1
2007-02-06,10,3,"right",1,2,42,"S0010",1,0,"*",1,-1,1067
2007-02-06,10,3,"right",1,2,43,"S2000",1,0,"*",1,1890,-1
2007-02-06,10,3,"right",1,2,44,"S0100",1,0,"*",1,-1,1505
2007-02-06,10,3,"right",1,2,45,"S0200",1,0,"*",1,1335,-1
2007-02-06,10,3,"right",1,2,46,"S0002",1,0,"*",1,12268,-1
2007-02-06,10,3,"right",1,2,47,"S1000",1,0,"*",1,-1,3253
2007-02-06,10,3,"right",1,2,48,"S0001",1,0,"*",1,-1,3191
2007-02-06,10,3,"right",1,2,49,"S2000",1,0,"*",1,3475,-1
2007-02-06,10,3,"right",1,2,50,"S0001",1,0,"*",1,-1,2648
2007-02-06,10,3,"right",1,2,51,"S0002",1,0,"*",1,2566,-1
2007-02-06,10,3,"right",1,2,52,"S0200",1,0,"*",1,3365,-1
2007-02-06,10,3,"right",1,2,53,"S1000",1,0,"*",1,-1,2941
2007-02-06,10,3,"right",1,2,54,"S0100",1,1,"*",2,-1,759
2007-02-06,10,3,"right",1,2,55,"S0020",1,0,"*",1,1070,-1
2007-02-06,10,3,"right",1,2,56,"S0010",1,2,"*",3,-1,676
2007-02-06,10,3,"right",1,2,57,"S2000",1,1,"*",2,761,-1
2007-02-06,10,3,"right",1,2,58,"S0100",1,0,"*",1,-1,1729
2007-02-06,10,3,"right",1,2,59,"S0001",1,0,"*",1,-1,1440
2007-02-06,10,3,"right",1,2,60,"S0002",1,0,"*",1,1524,-1
2007-02-06,10,3,"right",1,2,61,"S0020",1,0,"*",1,2200,-1
2007-02-06,10,3,"right",1,2,62,"S0010",1,1,"*",2,-1,973
2007-02-06,10,3,"right",1,2,63,"S0200",1,0,"*",1,2541,-1
2007-02-06,10,3,"right",1,2,64,"S1000",1,0,"+",1,2768,4103
2007-02-06,10,3,"right",2,1,1,"S4230",1,1,"*",2,-1,717
2007-02-06,10,3,"right",2,1,2,"S8670",1,1,"*",2,698,-1
2007-02-06,10,3,"right",2,1,3,"S4230",1,0,"*",1,-1,1138
2007-02-06,10,3,"right",2,1,4,"S8670",1,2,"*",3,638,-1
2007-02-06,10,3,"right",2,1,5,"S4230",1,2,"*",3,-1,760
2007-02-06,10,3,"right",2,1,6,"S4230",1,1,"*",2,-1,658
2007-02-06,10,3,"right",2,1,7,"S8670",1,0,"*",1,1500,-1
2007-02-06,10,3,"right",2,1,8,"S4230",1,0,"*",1,-1,1504
2007-02-06,10,3,"right",2,1,9,"S8670",1,0,"*",1,1735,-1
2007-02-06,10,3,"right",2,1,10,"S4230",1,1,"*",2,-1,1017
2007-02-06,10,3,"right",2,1,11,"S4230",1,1,"*",2,-1,701
2007-02-06,10,3,"right",2,1,12,"S8670",1,1,"*",2,1001,-1
2007-02-06,10,3,"right",2,1,13,"S8670",1,0,"*",1,1842,-1
2007-02-06,10,3,"right",2,1,14,"S4230",1,0,"*",1,-1,1403
2007-02-06,10,3,"right",2,1,15,"S8670",1,0,"*",1,2724,-1
2007-02-06,10,3,"right",2,1,16,"S8670",1,1,"*",2,874,-1
2007-02-06,10,3,"right",2,1,17,"S4230",1,0,"*",1,-1,1510
2007-02-06,10,3,"right",2,1,18,"S8670",1,0,"*",1,1343,-1
2007-02-06,10,3,"right",2,1,19,"S4230",1,0,"*",1,-1,1380
2007-02-06,10,3,"right",2,1,20,"S8670",1,0,"*",1,2218,-1
2007-02-06,10,3,"right",2,1,21,"S4230",1,0,"*",1,-1,1576
2007-02-06,10,3,"right",2,1,22,"S8670",1,0,"*",1,1385,-1
2007-02-06,10,3,"right",2,1,23,"S4230",1,0,"*",1,-1,1583
2007-02-06,10,3,"right",2,1,24,"S8670",1,0,"*",1,1545,-1
2007-02-06,10,3,"right",2,1,25,"S8670",1,0,"+",1,3263,1423
2007-02-06,10,3,"right",2,1,26,"S4230",1,0,"*",1,-1,3012
2007-02-06,10,3,"right",2,1,27,"S4230",1,0,"*",1,-1,2224
2007-02-06,10,3,"right",2,1,28,"S8670",1,1,"*",2,950,-1
2007-02-06,10,3,"right",2,1,29,"S8670",1,0,"*",1,2200,-1
2007-02-06,10,3,"right",2,1,30,"S4230",1,0,"*",1,-1,1571
2007-02-06,10,3,"right",2,1,31,"S4230",1,1,"*",2,-1,850
2007-02-06,10,3,"right",2,1,32,"S8670",1,1,"*",2,977,-1
2007-02-06,10,3,"right",3,1,1,"S8670",1,1,"*",2,804,-1
2007-02-06,10,3,"right",3,1,2,"S8670",1,0,"*",1,1165,-1
2007-02-06,10,3,"right",3,1,3,"S4230",1,0,"*",1,-1,1083
2007-02-06,10,3,"right",3,1,4,"S4230",1,1,"*",2,-1,758
2007-02-06,10,3,"right",3,1,5,"S8670",1,0,"*",1,1257,-1
2007-02-06,10,3,"right",3,1,6,"S4230",1,0,"*",1,-1,1298
2007-02-06,10,3,"right",3,1,7,"S4230",1,1,"*",2,-1,561
2007-02-06,10,3,"right",3,1,8,"S8670",1,1,"*",2,931,-1
2007-02-06,10,3,"right",3,1,9,"S8670",1,0,"*",1,1717,-1
2007-02-06,10,3,"right",3,1,10,"S4230",1,0,"*",1,-1,1261
2007-02-06,10,3,"right",3,1,11,"S8670",1,0,"*",1,1131,-1
2007-02-06,10,3,"right",3,1,12,"S4230",1,0,"*",1,-1,1049
2007-02-06,10,3,"right",3,1,13,"S8670",1,1,"*",2,764,-1
2007-02-06,10,3,"right",3,1,14,"S8670",1,1,"*",2,772,-1
2007-02-06,10,3,"right",3,1,15,"S4230",1,1,"*",2,-1,914
2007-02-06,10,3,"right",3,1,16,"S8670",1,0,"*",1,1636,-1
2007-02-06,10,3,"right",3,1,17,"S4230",1,1,"*",2,-1,1010
2007-02-06,10,3,"right",3,1,18,"S8670",1,0,"*",1,1156,-1
2007-02-06,10,3,"right",3,1,19,"S4230",1,1,"*",2,-1,941
2007-02-06,10,3,"right",3,1,20,"S4230",1,0,"*",1,-1,1593
2007-02-06,10,3,"right",3,2,1,"S8670",1,1,"*",2,953,-1
2007-02-06,10,3,"right",3,2,2,"S4230",1,0,"*",1,-1,1119
2007-02-06,10,3,"right",3,2,3,"S4270",1,0,"R",1,-1,2785
2007-02-06,10,3,"right",3,2,4,"S8670",1,0,"*",1,1439,-1
2007-02-06,10,3,"right",3,2,5,"S8670",1,0,"*",1,1057,-1
2007-02-06,10,3,"right",3,2,6,"S8630",1,0,"L",1,913,-1
2007-02-06,10,3,"right",3,2,7,"S4230",1,1,"*",2,-1,1014
2007-02-06,10,3,"right",3,2,8,"S4230",1,0,"*",1,-1,1195
2007-02-06,10,3,"right",3,2,9,"S8230",1,0,"R",1,-1,1325
2007-02-06,10,3,"right",3,2,10,"S8670",1,1,"*",2,928,-1
2007-02-06,10,3,"right",3,2,11,"S4270",1,0,"R",1,-1,991
2007-02-06,10,3,"right",3,2,12,"S4230",1,1,"*",2,-1,969
2007-02-06,10,3,"right",3,2,13,"S8670",1,0,"L",1,1197,-1
2007-02-06,10,3,"right",3,2,14,"S4230",1,0,"*",1,-1,1029
2007-02-06,10,3,"right",3,2,15,"S4670",1,0,"L",1,834,-1
2007-02-06,10,3,"right",3,2,16,"S4230",1,0,"*",1,-1,1553
2007-02-06,10,3,"right",3,2,17,"S8270",1,0,"L",1,892,-1
2007-02-06,10,3,"right",3,2,18,"S4230",1,1,"*",2,-1,959
2007-02-06,10,3,"right",3,2,19,"S4630",1,0,"R",1,-1,970
2007-02-06,10,3,"right",3,2,20,"S4230",1,1,"*",2,-1,924
2007-02-06,10,3,"right",3,2,21,"S8230",1,0,"R",1,-1,907
2007-02-06,10,3,"right",3,2,22,"S4230",1,1,"*",2,-1,995
2007-02-06,10,3,"right",3,2,23,"S8670",1,0,"L",1,1100,-1
2007-02-06,10,3,"right",3,2,24,"S8670",1,0,"*",1,1220,-1
2007-02-06,10,3,"right",3,2,25,"S8670",1,0,"*",1,1070,-1
2007-02-06,10,3,"right",3,2,26,"S4630",1,0,"R",1,-1,1032
2007-02-06,10,3,"right",3,2,27,"S4230",1,1,"*",2,-1,719
2007-02-06,10,3,"right",3,2,28,"S8270",1,0,"L",1,1197,-1
2007-02-06,10,3,"right",3,2,29,"S8670",1,2,"*",3,871,-1
2007-02-06,10,3,"right",3,2,30,"S4670",1,0,"L",1,957,-1
2007-02-06,10,3,"right",3,2,31,"S8670",1,1,"*",2,788,-1
2007-02-06,10,3,"right",3,2,32,"S8670",1,1,"*",2,1011,-1
2007-02-06,10,3,"right",3,2,33,"S4230",1,0,"R",1,-1,1262
2007-02-06,10,3,"right",3,2,34,"S8670",1,1,"*",2,803,-1
2007-02-06,10,3,"right",3,2,35,"S4230",1,0,"*",1,-1,1692
2007-02-06,10,3,"right",3,2,36,"S4230",1,0,"R",1,-1,1256
2007-02-06,10,3,"right",3,2,37,"S8670",1,1,"*",2,899,-1
2007-02-06,10,3,"right",3,2,38,"S8670",1,1,"*",2,914,-1
2007-02-06,10,3,"right",3,2,39,"S4230",1,0,"*",1,-1,1074
2007-02-06,10,3,"right",3,2,40,"S8630",1,0,"L",1,1053,-1
2007-02-06,11,4,"left",1,1,1,"S0100",1,0,"*",1,6694,-1
2007-02-06,11,4,"left",1,1,2,"S2000",1,0,"*",1,-1,2481
2007-02-06,11,4,"left",1,1,3,"S0200",1,0,"+",1,1197,9248
2007-02-06,11,4,"left",1,1,4,"S0010",1,0,"+",1,4067,2892
2007-02-06,11,4,"left",1,1,5,"S0002",1,0,"+",1,2128,2932
2007-02-06,11,4,"left",1,1,6,"S1000",1,0,"+",1,2724,1586
2007-02-06,11,4,"left",1,1,7,"S0001",1,0,"*",1,1079,-1
2007-02-06,11,4,"left",1,1,8,"S0020",1,0,"+",1,991,1712
2007-02-06,11,4,"left",1,1,9,"S1000",1,0,"*",1,1302,-1
2007-02-06,11,4,"left",1,1,10,"S0200",1,1,"*",2,1760,950
2007-02-06,11,4,"left",1,1,11,"S0010",1,0,"+",1,4126,1376
2007-02-06,11,4,"left",1,1,12,"S2000",1,0,"+",1,1460,2487
2007-02-06,11,4,"left",1,1,13,"S0002",1,0,"+",1,1806,3071
2007-02-06,11,4,"left",1,1,14,"S0100",1,0,"+",1,1520,859
2007-02-06,11,4,"left",1,1,15,"S0001",1,0,"*",1,1243,-1
2007-02-06,11,4,"left",1,1,16,"S0020",1,1,"*",2,1734,929
2007-02-06,11,4,"left",1,1,17,"S0001",1,0,"*",1,1114,-1
