subj	cond	cb	keyb	phase	blk	trial	stim	resp	rt	conf	confrt
7240	2	8	2	1	1	2	3	0	1488	2	2166
7240	2	8	2	1	1	3	2	1	5384	2	1195
7240	2	8	2	1	1	4	4	0	2192	2	2276
7240	2	8	2	1	1	5	8	0	651	2	2617
7240	2	8	2	1	1	6	6	1	1230	2	994
7240	2	8	2	1	1	7	7	1	401	2	1691
7240	2	8	2	1	1	8	5	0	4757	1	1987
7240	2	8	2	1	2	9	1	1	384	3	1231
7240	2	8	2	1	2	10	7	1	463	3	1327
7240	2	8	2	1	2	11	5	1	425	3	1154
7240	2	8	2	1	2	12	3	0	1329	1	1607
7240	2	8	2	1	2	13	8	1	1321	1	796
7240	2	8	2	1	2	14	2	1	403	3	670
7240	2	8	2	1	2	15	6	1	501	3	670
7240	2	8	2	1	2	16	4	1	505	3	674
7240	2	8	2	1	3	17	5	1	585	3	737
7240	2	8	2	1	3	18	1	1	286	3	795
7240	2	8	2	1	3	19	7	1	339	3	915
7240	2	8	2	1	3	20	4	1	417	3	642
7240	2	8	2	1	3	21	2	1	785	3	441
7240	2	8	2	1	3	22	8	1	377	3	790
7240	2	8	2	1	3	23	6	1	1436	3	704
7240	2	8	2	1	3	24	3	1	956	3	488
7240	2	8	2	2	1	1	1	0	1078	0	0
7240	2	8	2	2	1	2	2	0	1053	0	0
7240	2	8	2	2	1	3	3	0	906	0	0
7240	2	8	2	2	1	4	9	0	1183	0	0
7240	2	8	2	2	1	5	6	1	1491	0	0
7240	2	8	2	2	1	6	7	1	5	0	0
7240	2	8	2	2	1	7	11	1	415	0	0
7240	2	8	2	2	1	8	14	0	792	0	0
7240	2	8	2	2	1	9	12	1	1223	0	0
7240	2	8	2	2	1	10	16	0	4252	0	0
7240	2	8	2	2	1	11	15	0	719	0	0
7240	2	8	2	2	1	12	10	1	1142	0	0
7240	2	8	2	2	1	13	8	1	883	0	0
7240	2	8	2	2	1	14	4	1	986	0	0
7240	2	8	2	2	1	15	5	1	3174	0	0
7240	2	8	2	2	1	16	13	1	929	0	0
7240	2	8	2	2	2	17	10	0	651	0	0
7240	2	8	2	2	2	18	11	0	4756	0	0
7240	2	8	2	2	2	19	5	0	1070	0	0
7240	2	8	2	2	2	20	14	1	757	0	0
7240	2	8	2	2	2	21	4	1	2069	0	0
7240	2	8	2	2	2	22	2	0	1705	0	0
7240	2	8	2	2	2	23	16	1	2414	0	0
7240	2	8	2	2	2	24	15	0	2988	0	0
7240	2	8	2	2	2	25	6	0	2016	0	0
7240	2	8	2	2	2	26	8	1	582	0	0
7240	2	8	2	2	2	27	1	1	458	0	0
7240	2	8	2	2	2	28	3	0	4694	0	0
7240	2	8	2	2	2	29	9	1	1018	0	0
7240	2	8	2	2	2	30	12	0	2511	0	0
7240	2	8	2	2	2	31	13	0	1790	0	0
7240	2	8	2	2	2	32	7	1	1646	0	0
7240	2	8	2	2	3	33	1	1	2728	0	0
7240	2	8	2	2	3	34	12	0	306	0	0
7240	2	8	2	2	3	35	3	1	487	0	0
7240	2	8	2	2	3	36	4	1	321	0	0
7240	2	8	2	2	3	37	5	0	568	0	0
7240	2	8	2	2	3	38	11	1	546	0	0
7240	2	8	2	2	3	39	2	1	1637	0	0
7240	2	8	2	2	3	40	13	0	3301	0	0
7240	2	8	2	2	3	41	8	0	602	0	0
7240	2	8	2	2	3	42	10	1	769	0	0
7240	2	8	2	2	3	43	9	1	379	0	0
7240	2	8	2	2	3	44	15	1	4048	0	0
7240	2	8	2	2	3	45	6	0	515	0	0
7240	2	8	2	2	3	46	7	1	4314	0	0
7240	2	8	2	2	3	47	16	1	483	0	0
7240	2	8	2	2	3	48	14	1	349	0	0
7240	2	8	2	2	4	49	8	1	1856	0	0
7240	2	8	2	2	4	50	11	1	398	0	0
7240	2	8	2	2	4	51	2	1	381	0	0
7240	2	8	2	2	4	52	10	1	824	0	0
7240	2	8	2	2	4	53	13	0	517	0	0
7240	2	8	2	2	4	54	4	1	460	0	0
7240	2	8	2	2	4	55	1	1	465	0	0
7240	2	8	2	2	4	56	6	1	5108	0	0
7240	2	8	2	2	4	57	9	0	710	0	0
7240	2	8	2	2	4	58	12	1	381	0	0
7240	2	8	2	2	4	59	15	1	2457	0	0
7240	2	8	2	2	4	60	7	1	462	0	0
7240	2	8	2	2	4	61	14	1	515	0	0
7240	2	8	2	2	4	62	5	0	346	0	0
7240	2	8	2	2	4	63	3	1	1302	0	0
7240	2	8	2	2	4	64	16	1	834	0	0
7240	2	8	2	2	5	65	8	0	314	0	0
7240	2	8	2	2	5	66	14	1	417	0	0
7240	2	8	2	2	5	67	16	0	907	0	0
7240	2	8	2	2	5	68	15	1	575	0	0
7240	2	8	2	2	5	69	5	0	408	0	0
7240	2	8	2	2	5	70	7	1	1242	0	0
7240	2	8	2	2	5	71	4	1	506	0	0
7240	2	8	2	2	5	72	12	0	349	0	0
7240	2	8	2	2	5	73	3	1	3005	0	0
7240	2	8	2	2	5	74	10	0	400	0	0
7240	2	8	2	2	5	75	6	0	3654	0	0
7240	2	8	2	2	5	76	13	0	1233	0	0
7240	2	8	2	2	5	77	1	1	1097	0	0
7240	2	8	2	2	5	78	9	1	3069	0	0
7240	2	8	2	2	5	79	11	1	453	0	0
7240	2	8	2	2	5	80	2	1	319	0	0
7240	2	8	2	2	6	81	10	1	470	0	0
7240	2	8	2	2	6	82	15	1	1186	0	0
7240	2	8	2	2	6	83	2	1	1055	0	0
7240	2	8	2	2	6	84	8	0	273	0	0
7240	2	8	2	2	6	85	5	0	256	0	0
7240	2	8	2	2	6	86	1	1	2857	0	0
7240	2	8	2	2	6	87	4	0	311	0	0
7240	2	8	2	2	6	88	9	1	3795	0	0
7240	2	8	2	2	6	89	16	1	2579	0	0
7240	2	8	2	2	6	90	14	1	785	0	0
7240	2	8	2	2	6	91	11	1	1557	0	0
7240	2	8	2	2	6	92	7	1	1044	0	0
7240	2	8	2	2	6	93	3	0	606	0	0
7240	2	8	2	2	6	94	13	0	384	0	0
7240	2	8	2	2	6	95	12	0	669	0	0
7240	2	8	2	2	6	96	6	0	1145	0	0
7240	2	8	2	2	7	97	13	0	693	0	0
7240	2	8	2	2	7	98	2	1	879	0	0
7240	2	8	2	2	7	99	9	1	1303	0	0
7240	2	8	2	2	7	100	6	0	419	0	0
7240	2	8	2	2	7	101	10	0	567	0	0
7240	2	8	2	2	7	102	4	1	2833	0	0
7240	2	8	2	2	7	103	8	0	2161	0	0
7240	2	8	2	2	7	104	15	1	1752	0	0
7240	2	8	2	2	7	105	16	0	656	0	0
7240	2	8	2	2	7	106	12	0	530	0	0
7240	2	8	2	2	7	107	11	1	1132	0	0
7240	2	8	2	2	7	108	3	0	3357	0	0
7240	2	8	2	2	7	109	7	0	1710	0	0
7240	2	8	2	2	7	110	1	0	158	0	0
7240	2	8	2	2	7	111	14	1	6076	0	0
7240	2	8	2	2	7	112	5	0	2174	0	0
7240	2	8	2	2	8	113	8	0	507	0	0
7240	2	8	2	2	8	114	14	0	183	0	0
7240	2	8	2	2	8	115	5	1	2387	0	0
7240	2	8	2	2	8	116	7	0	3928	0	0
7240	2	8	2	2	8	117	2	0	2380	0	0
7240	2	8	2	2	8	118	1	0	2369	0	0
7240	2	8	2	2	8	119	11	1	988	0	0
7240	2	8	2	2	8	120	15	0	2544	0	0
7240	2	8	2	2	8	121	13	1	893	0	0
7240	2	8	2	2	8	122	6	0	480	0	0
7240	2	8	2	2	8	123	10	0	438	0	0
7240	2	8	2	2	8	124	16	0	741	0	0
7240	2	8	2	2	8	125	12	0	1402	0	0
7240	2	8	2	2	8	126	9	1	345	0	0
7240	2	8	2	2	8	127	4	1	597	0	0
7240	2	8	2	2	8	128	3	1	340	0	0
7241	2	1	2	1	1	1	8	0	2092	1	1877
7241	2	1	2	1	1	2	7	0	3661	1	815
7241	2	1	2	1	1	3	1	1	3236	1	1215
7241	2	1	2	1	1	4	4	1	708	1	399
7241	2	1	2	1	1	5	5	1	558	1	305
7241	2	1	2	1	1	6	2	0	405	1	338
7241	2	1	2	1	1	7	3	0	8718	3	496
7241	2	1	2	1	1	8	6	0	6796	3	986
7241	2	1	2	1	2	9	1	1	542	3	318
7241	2	1	2	1	2	10	7	0	3013	1	3116
7241	2	1	2	1	2	11	2	1	492	3	1074
7241	2	1	2	1	2	12	8	1	3272	2	1380
7241	2	1	2	1	2	13	4	0	401	3	900
7241	2	1	2	1	2	14	3	0	1785	2	378
7241	2	1	2	1	2	15	5	0	5805	2	749
7241	2	1	2	1	2	16	6	1	666	3	1426
7241	2	1	2	1	3	17	2	0	10990	2	622
7241	2	1	2	1	3	18	8	1	363	3	341
7241	2	1	2	1	3	19	1	0	1418	2	411
7241	2	1	2	1	3	20	7	0	363	3	398
7241	2	1	2	1	3	21	3	1	3837	3	1210
7241	2	1	2	1	3	22	4	0	868	2	420
7241	2	1	2	1	3	23	6	1	449	3	381
7241	2	1	2	1	3	24	5	1	1794	3	413
7241	2	1	2	2	1	1	15	1	5804	0	0
7241	2	1	2	2	1	2	9	0	2712	0	0
7241	2	1	2	2	1	3	13	1	7144	0	0
7241	2	1	2	2	1	4	3	1	1479	0	0
7241	2	1	2	2	1	5	10	1	4823	0	0
7241	2	1	2	2	1	6	16	0	2053	0	0
7241	2	1	2	2	1	7	4	0	583	0	0
7241	2	1	2	2	1	8	1	0	4923	0	0
7241	2	1	2	2	1	9	5	0	12478	0	0
7241	2	1	2	2	1	10	8	1	1238	0	0
7241	2	1	2	2	1	11	2	0	478	0	0
7241	2	1	2	2	1	12	6	1	4292	0	0
7241	2	1	2	2	1	13	11	0	823	0	0
7241	2	1	2	2	1	14	12	1	1652	0	0
7241	2	1	2	2	1	15	7	1	262	0	0
7241	2	1	2	2	1	16	14	0	41	0	0
7241	2	1	2	2	2	17	11	0	5792	0	0
7241	2	1	2	2	2	18	9	0	3962	0	0
7241	2	1	2	2	2	19	6	1	508	0	0
7241	2	1	2	2	2	20	7	1	297	0	0
7241	2	1	2	2	2	21	1	0	243	0	0
7241	2	1	2	2	2	22	12	0	2410	0	0
7241	2	1	2	2	2	23	14	0	356	0	0
7241	2	1	2	2	2	24	13	1	2290	0	0
7241	2	1	2	2	2	25	10	0	1549	0	0
7241	2	1	2	2	2	26	15	1	5449	0	0
7241	2	1	2	2	2	27	3	0	189	0	0
7241	2	1	2	2	2	28	4	0	257	0	0
7241	2	1	2	2	2	29	2	0	2318	0	0
7241	2	1	2	2	2	30	5	1	1846	0	0
7241	2	1	2	2	2	31	8	0	4847	0	0
7241	2	1	2	2	2	32	16	0	539	0	0
7241	2	1	2	2	3	33	3	0	311	0	0
7241	2	1	2	2	3	34	5	1	390	0	0
7241	2	1	2	2	3	35	14	0	1394	0	0
7241	2	1	2	2	3	36	10	0	281	0	0
7241	2	1	2	2	3	37	13	1	368	0	0
7241	2	1	2	2	3	38	16	1	434	0	0
7241	2	1	2	2	3	39	11	1	513	0	0
7241	2	1	2	2	3	40	15	1	327	0	0
7241	2	1	2	2	3	41	1	0	425	0	0
7241	2	1	2	2	3	42	6	1	1069	0	0
7241	2	1	2	2	3	43	4	0	306	0	0
7241	2	1	2	2	3	44	8	1	382	0	0
7241	2	1	2	2	3	45	9	0	409	0	0
7241	2	1	2	2	3	46	2	0	1443	0	0
7241	2	1	2	2	3	47	12	0	365	0	0
7241	2	1	2	2	3	48	7	1	335	0	0
7241	2	1	2	2	4	49	6	1	465	0	0
7241	2	1	2	2	4	50	4	0	380	0	0
7241	2	1	2	2	4	51	11	0	481	0	0
7241	2	1	2	2	4	52	5	1	384	0	0
7241	2	1	2	2	4	53	2	0	436	0	0
7241	2	1	2	2	4	54	12	0	291	0	0
7241	2	1	2	2	4	55	10	0	309	0	0
7241	2	1	2	2	4	56	13	1	456	0	0
7241	2	1	2	2	4	57	14	0	514	0	0
7241	2	1	2	2	4	58	3	0	465	0	0
7241	2	1	2	2	4	59	15	1	909	0	0
7241	2	1	2	2	4	60	9	1	290	0	0
7241	2	1	2	2	4	61	1	0	1587	0	0
7241	2	1	2	2	4	62	16	0	375	0	0
7241	2	1	2	2	4	63	8	1	369	0	0
7241	2	1	2	2	4	64	7	1	371	0	0
7241	2	1	2	2	5	65	12	0	989	0	0
7241	2	1	2	2	5	66	7	1	256	0	0
7241	2	1	2	2	5	67	3	0	324	0	0
7241	2	1	2	2	5	68	11	1	390	0	0
7241	2	1	2	2	5	69	16	0	587	0	0
7241	2	1	2	2	5	70	4	0	415	0	0
7241	2	1	2	2	5	71	8	1	304	0	0
7241	2	1	2	2	5	72	10	0	340	0	0
7241	2	1	2	2	5	73	15	1	1544	0	0
7241	2	1	2	2	5	74	6	1	717	0	0
7241	2	1	2	2	5	75	9	0	316	0	0
7241	2	1	2	2	5	76	2	0	282	0	0
7241	2	1	2	2	5	77	13	1	3113	0	0
7241	2	1	2	2	5	78	5	0	890	0	0
7241	2	1	2	2	5	79	14	0	564	0	0
7241	2	1	2	2	5	80	1	0	2050	0	0
7241	2	1	2	2	6	81	4	0	268	0	0
7241	2	1	2	2	6	82	8	1	545	0	0
7241	2	1	2	2	6	83	5	1	421	0	0
7241	2	1	2	2	6	84	10	0	1354	0	0
7241	2	1	2	2	6	85	9	1	1088	0	0
7241	2	1	2	2	6	86	1	1	250	0	0
7241	2	1	2	2	6	87	2	0	340	0	0
7241	2	1	2	2	6	88	14	0	536	0	0
7241	2	1	2	2	6	89	3	1	2153	0	0
7241	2	1	2	2	6	90	13	1	4481	0	0
7241	2	1	2	2	6	91	16	1	738	0	0
7241	2	1	2	2	6	92	11	1	326	0	0
7241	2	1	2	2	6	93	12	0	416	0	0
7241	2	1	2	2	6	94	7	1	313	0	0
7241	2	1	2	2	6	95	6	1	408	0	0
7241	2	1	2	2	6	96	15	1	1481	0	0
7241	2	1	2	2	7	97	14	0	289	0	0
7241	2	1	2	2	7	98	12	0	419	0	0
7241	2	1	2	2	7	99	9	1	2014	0	0
7241	2	1	2	2	7	100	16	1	521	0	0
7241	2	1	2	2	7	101	3	1	304	0	0
7241	2	1	2	2	7	102	15	1	548	0	0
7241	2	1	2	2	7	103	2	0	320	0	0
7241	2	1	2	2	7	104	11	1	3918	0	0
7241	2	1	2	2	7	105	5	1	1503	0	0
7241	2	1	2	2	7	106	4	0	372	0	0
7241	2	1	2	2	7	107	10	0	286	0	0
7241	2	1	2	2	7	108	8	1	302	0	0
7241	2	1	2	2	7	109	7	1	403	0	0
7241	2	1	2	2	7	110	1	0	322	0	0
7241	2	1	2	2	7	111	13	1	433	0	0
7241	2	1	2	2	7	112	6	1	1368	0	0
7241	2	1	2	2	8	113	12	0	297	0	0
7241	2	1	2	2	8	114	14	0	677	0	0
7241	2	1	2	2	8	115	13	1	1852	0	0
7241	2	1	2	2	8	116	11	1	631	0	0
7241	2	1	2	2	8	117	4	0	243	0	0
7241	2	1	2	2	8	118	3	1	273	0	0
7241	2	1	2	2	8	119	8	1	360	0	0
7241	2	1	2	2	8	120	16	0	231	0	0
7241	2	1	2	2	8	121	7	1	310	0	0
7241	2	1	2	2	8	122	1	0	269	0	0
7241	2	1	2	2	8	123	15	1	337	0	0
7241	2	1	2	2	8	124	5	1	298	0	0
7241	2	1	2	2	8	125	10	0	343	0	0
7241	2	1	2	2	8	126	9	1	363	0	0
7241	2	1	2	2	8	127	6	1	626	0	0
7241	2	1	2	2	8	128	2	0	254	0	0
7242	2	2	1	1	1	1	6	0	3303	1	3195
7242	2	2	1	1	1	2	2	0	1482	1	2990
7242	2	2	1	1	1	3	1	1	1965	1	1454
7242	2	2	1	1	1	4	4	1	1212	1	1010
7242	2	2	1	1	1	5	5	0	705	1	851
7242	2	2	1	1	1	6	3	0	1097	1	1020
7242	2	2	1	1	1	7	7	1	1195	2	586
7242	2	2	1	1	1	8	8	0	778	2	1386
7242	2	2	1	1	2	9	5	1	642	2	1144
7242	2	2	1	1	2	10	7	1	672	2	1173
7242	2	2	1	1	2	11	4	1	566	2	830
7242	2	2	1	1	2	12	3	1	2644	2	1338
7242	2	2	1	1	2	13	8	0	891	2	1846
7242	2	2	1	1	2	14	6	0	532	2	2142
7242	2	2	1	1	2	15	1	1	1079	1	1388
7242	2	2	1	1	2	16	2	1	756	1	957
7242	2	2	1	1	3	17	3	1	2229	1	484
7242	2	2	1	1	3	18	4	1	463	1	1708
7242	2	2	1	1	3	19	1	1	784	1	864
7242	2	2	1	1	3	20	6	0	876	3	791
7242	2	2	1	1	3	21	7	1	879	2	2499
7242	2	2	1	1	3	22	2	1	463	2	1132
7242	2	2	1	1	3	23	5	0	838	2	1036
7242	2	2	1	1	3	24	8	1	258	1	533
7242	2	2	1	2	1	1	3	0	2087	0	0
7242	2	2	1	2	1	2	15	1	1339	0	0
7242	2	2	1	2	1	3	11	1	573	0	0
7242	2	2	1	2	1	4	10	1	845	0	0
7242	2	2	1	2	1	5	8	1	451	0	0
7242	2	2	1	2	1	6	9	0	991	0	0
7242	2	2	1	2	1	7	5	0	615	0	0
7242	2	2	1	2	1	8	2	1	1541	0	0
7242	2	2	1	2	1	9	12	1	1135	0	0
7242	2	2	1	2	1	10	7	0	601	0	0
7242	2	2	1	2	1	11	1	1	896	0	0
7242	2	2	1	2	1	12	14	1	1003	0	0
7242	2	2	1	2	1	13	13	0	2250	0	0
7242	2	2	1	2	1	14	4	0	1544	0	0
7242	2	2	1	2	1	15	6	1	497	0	0
7242	2	2	1	2	1	16	16	1	387	0	0
7242	2	2	1	2	2	17	3	1	171	0	0
7242	2	2	1	2	2	18	5	0	451	0	0
7242	2	2	1	2	2	19	6	0	81	0	0
7242	2	2	1	2	2	20	12	1	108	0	0
7242	2	2	1	2	2	21	8	1	496	0	0
7242	2	2	1	2	2	22	2	1	826	0	0
7242	2	2	1	2	2	23	16	0	200	0	0
7242	2	2	1	2	2	24	1	0	888	0	0
7242	2	2	1	2	2	25	14	0	531	0	0
7242	2	2	1	2	2	26	13	1	1541	0	0
7242	2	2	1	2	2	27	4	0	1094	0	0
7242	2	2	1	2	2	28	15	1	1834	0	0
7242	2	2	1	2	2	29	10	0	872	0	0
7242	2	2	1	2	2	30	11	0	580	0	0
7242	2	2	1	2	2	31	7	0	547	0	0
7242	2	2	1	2	2	32	9	1	428	0	0
7242	2	2	1	2	3	33	13	1	506	0	0
7242	2	2	1	2	3	34	12	1	285	0	0
7242	2	2	1	2	3	35	15	1	345	0	0
7242	2	2	1	2	3	36	9	1	298	0	0
7242	2	2	1	2	3	37	14	0	286	0	0
7242	2	2	1	2	3	38	8	1	648	0	0
7242	2	2	1	2	3	39	7	0	1062	0	0
7242	2	2	1	2	3	40	1	1	794	0	0
7242	2	2	1	2	3	41	4	0	458	0	0
7242	2	2	1	2	3	42	11	0	743	0	0
7242	2	2	1	2	3	43	2	1	368	0	0
7242	2	2	1	2	3	44	10	0	1200	0	0
7242	2	2	1	2	3	45	5	1	4023	0	0
7242	2	2	1	2	3	46	16	1	543	0	0
7242	2	2	1	2	3	47	6	0	1327	0	0
7242	2	2	1	2	3	48	3	1	49	0	0
7242	2	2	1	2	4	49	13	1	543	0	0
7242	2	2	1	2	4	50	7	0	8	0	0
7242	2	2	1	2	4	51	10	0	143	0	0
7242	2	2	1	2	4	52	1	1	313	0	0
7242	2	2	1	2	4	53	15	1	386	0	0
7242	2	2	1	2	4	54	16	0	66	0	0
7242	2	2	1	2	4	55	5	1	519	0	0
7242	2	2	1	2	4	56	6	1	409	0	0
7242	2	2	1	2	4	57	2	0	488	0	0
7242	2	2	1	2	4	58	8	0	403	0	0
7242	2	2	1	2	4	59	4	0	522	0	0
7242	2	2	1	2	4	60	14	0	813	0	0
7242	2	2	1	2	4	61	9	1	555	0	0
7242	2	2	1	2	4	62	12	1	333	0	0
7242	2	2	1	2	4	63	11	0	389	0	0
7242	2	2	1	2	4	64	3	0	397	0	0
7242	2	2	1	2	5	65	16	0	517	0	0
7242	2	2	1	2	5	66	11	0	1287	0	0
7242	2	2	1	2	5	67	2	1	379	0	0
7242	2	2	1	2	5	68	15	1	371	0	0
7242	2	2	1	2	5	69	9	1	314	0	0
7242	2	2	1	2	5	70	13	0	605	0	0
7242	2	2	1	2	5	71	6	0	340	0	0
7242	2	2	1	2	5	72	14	0	502	0	0
7242	2	2	1	2	5	73	3	1	385	0	0
7242	2	2	1	2	5	74	5	0	153	0	0
7242	2	2	1	2	5	75	12	0	505	0	0
7242	2	2	1	2	5	76	4	0	444	0	0
7242	2	2	1	2	5	77	8	0	338	0	0
7242	2	2	1	2	5	78	10	0	371	0	0
7242	2	2	1	2	5	79	7	0	540	0	0
7242	2	2	1	2	5	80	1	1	445	0	0
7242	2	2	1	2	6	81	13	1	210	0	0
7242	2	2	1	2	6	82	16	1	2841	0	0
7242	2	2	1	2	6	83	7	0	1159	0	0
7242	2	2	1	2	6	84	9	0	528	0	0
7242	2	2	1	2	6	85	14	1	426	0	0
7242	2	2	1	2	6	86	4	0	679	0	0
7242	2	2	1	2	6	87	11	0	331	0	0
7242	2	2	1	2	6	88	5	0	637	0	0
7242	2	2	1	2	6	89	3	1	483	0	0
7242	2	2	1	2	6	90	1	1	567	0	0
7242	2	2	1	2	6	91	10	0	534	0	0
7242	2	2	1	2	6	92	15	0	424	0	0
7242	2	2	1	2	6	93	2	1	303	0	0
7242	2	2	1	2	6	94	6	1	322	0	0
7242	2	2	1	2	6	95	12	1	221	0	0
7242	2	2	1	2	6	96	8	1	378	0	0
7242	2	2	1	2	7	97	3	1	2	0	0
7242	2	2	1	2	7	98	16	0	169	0	0
7242	2	2	1	2	7	99	1	1	666	0	0
7242	2	2	1	2	7	100	6	0	366	0	0
7242	2	2	1	2	7	101	11	0	431	0	0
7242	2	2	1	2	7	102	8	1	900	0	0
7242	2	2	1	2	7	103	5	0	135	0	0
7242	2	2	1	2	7	104	15	1	377	0	0
7242	2	2	1	2	7	105	12	1	345	0	0
7242	2	2	1	2	7	106	4	0	322	0	0
7242	2	2	1	2	7	107	14	0	1101	0	0
7242	2	2	1	2	7	108	13	0	359	0	0
7242	2	2	1	2	7	109	7	0	344	0	0
7242	2	2	1	2	7	110	2	1	89	0	0
7242	2	2	1	2	7	111	10	0	372	0	0
7242	2	2	1	2	7	112	9	1	549	0	0
7242	2	2	1	2	8	113	8	0	430	0	0
7242	2	2	1	2	8	114	5	0	867	0	0
7242	2	2	1	2	8	115	13	1	352	0	0
7242	2	2	1	2	8	116	1	1	433	0	0
7242	2	2	1	2	8	117	4	0	303	0	0
7242	2	2	1	2	8	118	15	0	338	0	0
7242	2	2	1	2	8	119	7	0	971	0	0
7242	2	2	1	2	8	120	16	0	563	0	0
7242	2	2	1	2	8	121	6	0	116	0	0
7242	2	2	1	2	8	122	3	1	734	0	0
7242	2	2	1	2	8	123	2	1	288	0	0
7242	2	2	1	2	8	124	9	1	324	0	0
7242	2	2	1	2	8	125	14	0	294	0	0
7242	2	2	1	2	8	126	10	0	681	0	0
7242	2	2	1	2	8	127	11	1	237	0	0
7242	2	2	1	2	8	128	12	1	322	0	0
7243	2	3	2	1	1	1	8	0	1778	3	2171
7243	2	3	2	1	1	2	6	0	1190	3	1817
7243	2	3	2	1	1	3	3	1	302	2	1678
7243	2	3	2	1	1	4	4	1	1310	2	1697
7243	2	3	2	1	1	5	2	1	1147	2	1310
7243	2	3	2	1	1	6	1	1	1715	2	1142
7243	2	3	2	1	1	7	7	0	611	3	1697
7243	2	3	2	1	1	8	5	1	1781	2	1846
7243	2	3	2	1	2	9	6	1	1913	3	1692
7243	2	3	2	1	2	10	4	1	3751	2	1586
7243	2	3	2	1	2	11	8	1	3618	2	1292
7243	2	3	2	1	2	12	3	0	697	2	1720
7243	2	3	2	1	2	13	2	1	435	2	1886
7243	2	3	2	1	2	14	7	0	1744	2	1577
7243	2	3	2	1	2	15	1	1	1030	3	1358
7243	2	3	2	1	2	16	5	1	102	3	1094
7243	2	3	2	1	3	17	8	1	760	3	1067
7243	2	3	2	1	3	18	6	1	1171	2	1144
7243	2	3	2	1	3	19	3	1	4068	2	2161
7243	2	3	2	1	3	20	4	0	764	2	1697
7243	2	3	2	1	3	21	7	1	1582	3	1239
7243	2	3	2	1	3	22	5	1	2854	3	912
7243	2	3	2	1	3	23	2	1	4406	2	1086
7243	2	3	2	1	3	24	1	1	1704	2	2465
7243	2	3	2	2	1	1	16	0	4619	0	0
7243	2	3	2	2	1	2	7	0	729	0	0
7243	2	3	2	2	1	3	13	0	1467	0	0
7243	2	3	2	2	1	4	8	1	627	0	0
7243	2	3	2	2	1	5	12	1	416	0	0
7243	2	3	2	2	1	6	9	0	475	0	0
7243	2	3	2	2	1	7	5	0	954	0	0
7243	2	3	2	2	1	8	3	0	1162	0	0
7243	2	3	2	2	1	9	2	1	340	0	0
7243	2	3	2	2	1	10	6	0	600	0	0
7243	2	3	2	2	1	11	14	0	1527	0	0
7243	2	3	2	2	1	12	1	1	369	0	0
7243	2	3	2	2	1	13	11	1	930	0	0
7243	2	3	2	2	1	14	15	1	380	0	0
7243	2	3	2	2	1	15	4	0	393	0	0
7243	2	3	2	2	1	16	10	0	3016	0	0
7243	2	3	2	2	2	17	7	0	962	0	0
7243	2	3	2	2	2	18	14	0	41	0	0
7243	2	3	2	2	2	19	6	0	1680	0	0
7243	2	3	2	2	2	20	12	0	456	0	0
7243	2	3	2	2	2	21	10	0	753	0	0
7243	2	3	2	2	2	22	1	1	656	0	0
7243	2	3	2	2	2	23	4	1	1413	0	0
7243	2	3	2	2	2	24	15	1	2950	0	0
7243	2	3	2	2	2	25	3	0	1215	0	0
7243	2	3	2	2	2	26	2	1	489	0	0
7243	2	3	2	2	2	27	9	1	1283	0	0
7243	2	3	2	2	2	28	8	0	931	0	0
7243	2	3	2	2	2	29	16	0	540	0	0
7243	2	3	2	2	2	30	11	1	200	0	0
7243	2	3	2	2	2	31	5	0	375	0	0
7243	2	3	2	2	2	32	13	0	73	0	0
7243	2	3	2	2	3	33	10	0	567	0	0
7243	2	3	2	2	3	34	11	1	513	0	0
7243	2	3	2	2	3	35	8	1	1064	0	0
7243	2	3	2	2	3	36	14	1	453	0	0
7243	2	3	2	2	3	37	6	0	63	0	0
7243	2	3	2	2	3	38	4	1	354	0	0
7243	2	3	2	2	3	39	15	1	153	0	0
7243	2	3	2	2	3	40	16	0	144	0	0
7243	2	3	2	2	3	41	7	1	445	0	0
7243	2	3	2	2	3	42	1	0	955	0	0
7243	2	3	2	2	3	43	12	0	610	0	0
7243	2	3	2	2	3	44	5	1	1100	0	0
7243	2	3	2	2	3	45	13	1	641	0	0
7243	2	3	2	2	3	46	3	0	439	0	0
7243	2	3	2	2	3	47	9	1	479	0	0
7243	2	3	2	2	3	48	2	0	446	0	0
7243	2	3	2	2	4	49	16	0	656	0	0
7243	2	3	2	2	4	50	6	0	449	0	0
7243	2	3	2	2	4	51	2	1	242	0	0
7243	2	3	2	2	4	52	7	1	121	0	0
7243	2	3	2	2	4	53	4	0	2032	0	0
7243	2	3	2	2	4	54	8	0	16	0	0
7243	2	3	2	2	4	55	15	1	225	0	0
7243	2	3	2	2	4	56	14	0	37	0	0
7243	2	3	2	2	4	57	9	1	316	0	0
7243	2	3	2	2	4	58	12	0	428	0	0
7243	2	3	2	2	4	59	11	1	408	0	0
7243	2	3	2	2	4	60	5	1	473	0	0
7243	2	3	2	2	4	61	1	1	800	0	0
7243	2	3	2	2	4	62	3	0	343	0	0
7243	2	3	2	2	4	63	10	0	172	0	0
7243	2	3	2	2	4	64	13	0	341	0	0
7243	2	3	2	2	5	65	8	1	289	0	0
7243	2	3	2	2	5	66	13	1	539	0	0
7243	2	3	2	2	5	67	11	1	175	0	0
7243	2	3	2	2	5	68	5	1	281	0	0
7243	2	3	2	2	5	69	7	1	231	0	0
7243	2	3	2	2	5	70	14	1	118	0	0
