"","cond","subj","phase","block","trial","stim","resp","rt","rtiti"
"2822","load",1001,"exp",9,2,3,"A",922,9974
"2823","load",1001,"exp",9,3,9,"B",720,8387
"2824","load",1001,"exp",9,4,5,"A",857,5000
"2825","load",1001,"exp",9,5,10,"B",1054,3652
"2826","load",1001,"exp",9,6,1,"A",519,1363
"2827","load",1001,"exp",9,7,7,"B",813,1410
"2828","load",1001,"exp",9,8,6,"B",866,1876
"2829","load",1001,"exp",9,9,2,"A",778,1305
"2830","load",1001,"exp",9,10,8,"B",3347,1305
"2831","load",1001,"exp",10,1,4,"A",1943,4285
"2832","load",1001,"exp",10,2,10,"B",1194,3518
"2833","load",1001,"exp",10,3,5,"A",1098,3480
"2834","load",1001,"exp",10,4,7,"B",949,1910
"2835","load",1001,"exp",10,5,8,"B",2092,2628
"2836","load",1001,"exp",10,6,9,"B",831,1655
"2837","load",1001,"exp",10,7,1,"A",1522,3430
"2838","load",1001,"exp",10,8,3,"A",1193,2363
"2839","load",1001,"exp",10,9,6,"B",581,2458
"2840","load",1001,"exp",10,10,2,"A",624,2458
"2841","load",1001,"exp",11,1,1,"A",570,4608
"2842","load",1001,"exp",11,2,10,"B",773,1906
"2843","load",1001,"exp",11,3,5,"A",812,2338
"2844","load",1001,"exp",11,4,2,"A",2006,2617
"2845","load",1001,"exp",11,5,8,"B",1023,2348
"2846","load",1001,"exp",11,6,9,"B",916,2315
"2847","load",1001,"exp",11,7,6,"B",894,2181
"2848","load",1001,"exp",11,8,4,"A",1238,1746
"2849","load",1001,"exp",11,9,7,"B",795,1739
"2850","load",1001,"exp",11,10,3,"A",997,1739
"2851","load",1001,"exp",12,1,1,"A",510,2150
"2852","load",1001,"exp",12,2,6,"B",473,2440
"2853","load",1001,"exp",12,3,3,"A",792,2728
"2854","load",1001,"exp",12,4,2,"A",569,1467
"2855","load",1001,"exp",12,5,7,"B",480,3058
"2856","load",1001,"exp",12,6,8,"B",1605,5115
"2857","load",1001,"exp",12,7,5,"A",700,2521
"2858","load",1001,"exp",12,8,10,"B",1902,5852
"2859","load",1001,"exp",12,9,4,"A",1958,4661
"2860","load",1001,"exp",12,10,9,"B",1789,4661
"2861","load",1010,"prac",0,1,0,"B",37916,24299
"2862","load",1010,"prac",0,2,0,"B",1238,38546
"2863","load",1010,"prac",0,3,0,"A",1223,3693
"2864","load",1010,"prac",0,4,0,"A",1204,2215
"2865","load",1010,"prac",0,5,0,"A",1032,2680
"2866","load",1010,"prac",0,6,0,"B",1198,2531
"2867","load",1010,"prac",0,7,0,"B",1124,2359
"2868","load",1010,"prac",0,8,0,"A",789,2919
"2869","load",1010,"prac",0,9,0,"B",878,1971
"2870","load",1010,"prac",0,10,0,"A",558,1971
"2871","load",1010,"exp",1,1,7,"A",4948,13401
"2872","load",1010,"exp",1,2,2,"B",6266,18552
"2873","load",1010,"exp",1,3,4,"A",454,31860
"2874","load",1010,"exp",1,4,10,"A",2766,23226
"2875","load",1010,"exp",1,5,9,"B",3236,18829
"2876","load",1010,"exp",1,6,6,"B",2139,12443
"2877","load",1010,"exp",1,7,1,"A",981,4461
"2878","load",1010,"exp",1,8,3,"B",2459,12555
"2879","load",1010,"exp",1,9,5,"A",1422,23213
"2880","load",1010,"exp",1,10,8,"B",1955,23213
"2881","load",1010,"exp",2,1,1,"A",1203,8519
"2882","load",1010,"exp",2,2,8,"B",2477,16272
"2883","load",1010,"exp",2,3,3,"A",2556,20128
"2884","load",1010,"exp",2,4,7,"A",862,4412
"2885","load",1010,"exp",2,5,5,"A",621,4125
"2886","load",1010,"exp",2,6,4,"A",212,4080
"2887","load",1010,"exp",2,7,9,"B",733,4756
"2888","load",1010,"exp",2,8,10,"B",1247,3434
"2889","load",1010,"exp",2,9,6,"B",375,3604
"2890","load",1010,"exp",2,10,2,"B",395,3604
"2891","load",1010,"exp",3,1,7,"B",515,4138
"2892","load",1010,"exp",3,2,1,"A",412,4018
"2893","load",1010,"exp",3,3,5,"A",476,3706
"2894","load",1010,"exp",3,4,8,"A",663,2765
"2895","load",1010,"exp",3,5,2,"A",429,4420
"2896","load",1010,"exp",3,6,3,"B",268,4628
"2897","load",1010,"exp",3,7,6,"B",543,1628
"2898","load",1010,"exp",3,8,4,"A",278,2286
"2899","load",1010,"exp",3,9,9,"B",2333,5798
"2900","load",1010,"exp",3,10,10,"B",221,5798
"2901","load",1010,"exp",4,1,3,"B",557,2044
"2902","load",1010,"exp",4,2,8,"A",297,2549
"2903","load",1010,"exp",4,3,10,"B",326,1352
"2904","load",1010,"exp",4,4,9,"B",366,2490
"2905","load",1010,"exp",4,5,4,"A",223,2285
"2906","load",1010,"exp",4,6,1,"A",286,2552
"2907","load",1010,"exp",4,7,6,"A",567,4603
"2908","load",1010,"exp",4,8,5,"A",726,3450
"2909","load",1010,"exp",4,9,7,"B",281,2582
"2910","load",1010,"exp",4,10,2,"A",647,2582
"2911","load",1010,"exp",5,1,9,"B",1174,3044
"2912","load",1010,"exp",5,2,8,"A",290,2445
"2913","load",1010,"exp",5,3,5,"A",331,1985
"2914","load",1010,"exp",5,4,6,"B",360,2930
"2915","load",1010,"exp",5,5,2,"A",265,2000
"2916","load",1010,"exp",5,6,10,"A",2212,6068
"2917","load",1010,"exp",5,7,1,"A",2394,12844
"2918","load",1010,"exp",5,8,4,"B",874,7850
"2919","load",1010,"exp",5,9,3,"B",358,1953
"2920","load",1010,"exp",5,10,7,"B",319,1953
"2921","load",1010,"exp",6,1,1,"A",3014,3111
"2922","load",1010,"exp",6,2,8,"B",2226,19878
"2923","load",1010,"exp",6,3,4,"A",489,2266
"2924","load",1010,"exp",6,4,6,"B",237,2078
"2925","load",1010,"exp",6,5,3,"B",640,15539
"2926","load",1010,"exp",6,6,10,"A",613,1284
"2927","load",1010,"exp",6,7,5,"B",602,1448
"2928","load",1010,"exp",6,8,2,"A",320,1971
"2929","load",1010,"exp",6,9,7,"B",1899,1561
"2930","load",1010,"exp",6,10,9,"B",318,1561
"2931","load",1010,"exp",7,1,2,"A",796,2494
"2932","load",1010,"exp",7,2,9,"B",271,2136
"2933","load",1010,"exp",7,3,1,"A",493,4050
"2934","load",1010,"exp",7,4,6,"B",299,3703
"2935","load",1010,"exp",7,5,8,"A",266,2801
"2936","load",1010,"exp",7,6,7,"A",267,3492
"2937","load",1010,"exp",7,7,5,"A",410,2379
"2938","load",1010,"exp",7,8,10,"B",805,6088
"2939","load",1010,"exp",7,9,4,"A",2281,3207
"2940","load",1010,"exp",7,10,3,"B",607,3207
"2941","load",1010,"exp",8,1,8,"A",456,1462
"2942","load",1010,"exp",8,2,2,"A",279,1809
"2943","load",1010,"exp",8,3,10,"B",176,2870
"2944","load",1010,"exp",8,4,4,"A",1876,3070
"2945","load",1010,"exp",8,5,6,"B",221,2379
"2946","load",1010,"exp",8,6,5,"A",302,1582
"2947","load",1010,"exp",8,7,9,"B",247,1641
"2948","load",1010,"exp",8,8,7,"B",1459,2042
"2949","load",1010,"exp",8,9,3,"B",223,1724
"2950","load",1010,"exp",8,10,1,"A",254,1724
"2951","load",1010,"exp",9,1,6,"B",403,744
"2952","load",1010,"exp",9,2,8,"A",594,2793
"2953","load",1010,"exp",9,3,10,"B",484,2008
"2954","load",1010,"exp",9,4,5,"A",437,2144
"2955","load",1010,"exp",9,5,3,"B",445,2119
"2956","load",1010,"exp",9,6,2,"A",489,1835
"2957","load",1010,"exp",9,7,4,"A",270,3236
"2958","load",1010,"exp",9,8,9,"B",380,5323
"2959","load",1010,"exp",9,9,1,"A",518,3811
"2960","load",1010,"exp",9,10,7,"B",287,3811
"2961","load",1010,"exp",10,1,9,"B",345,1346
"2962","load",1010,"exp",10,2,7,"B",41,3796
"2963","load",1010,"exp",10,3,10,"B",268,1395
"2964","load",1010,"exp",10,4,5,"A",204,2436
"2965","load",1010,"exp",10,5,2,"A",651,1422
"2966","load",1010,"exp",10,6,3,"B",444,1829
"2967","load",1010,"exp",10,7,8,"A",349,1909
"2968","load",1010,"exp",10,8,4,"A",317,2348
"2969","load",1010,"exp",10,9,6,"B",276,1677
"2970","load",1010,"exp",10,10,1,"A",429,1677
"2971","load",1010,"exp",11,1,10,"A",266,3795
"2972","load",1010,"exp",11,2,6,"B",291,2945
"2973","load",1010,"exp",11,3,4,"A",215,2068
"2974","load",1010,"exp",11,4,7,"B",300,1673
"2975","load",1010,"exp",11,5,3,"A",508,8211
"2976","load",1010,"exp",11,6,5,"A",614,1908
"2977","load",1010,"exp",11,7,2,"A",590,1896
"2978","load",1010,"exp",11,8,1,"A",546,4819
"2979","load",1010,"exp",11,9,8,"A",1045,4169
"2980","load",1010,"exp",11,10,9,"B",502,4169
"2981","load",1010,"exp",12,1,3,"B",596,1790
"2982","load",1010,"exp",12,2,9,"B",239,706
"2983","load",1010,"exp",12,3,10,"B",267,1250
"2984","load",1010,"exp",12,4,6,"B",206,1547
"2985","load",1010,"exp",12,5,5,"A",212,1553
"2986","load",1010,"exp",12,6,4,"A",204,1605
"2987","load",1010,"exp",12,7,7,"B",363,1669
"2988","load",1010,"exp",12,8,2,"A",488,1979
"2989","load",1010,"exp",12,9,8,"A",345,1599
"2990","load",1010,"exp",12,10,1,"A",283,1599
"2991","load",1011,"prac",0,1,0,"B",445,758
"2992","load",1011,"prac",0,2,0,"A",231,614
"2993","load",1011,"prac",0,3,0,"B",588,419
"2994","load",1011,"prac",0,4,0,"B",158,429
"2995","load",1011,"prac",0,5,0,"B",305,252
"2996","load",1011,"prac",0,6,0,"B",199,1123
"2997","load",1011,"prac",0,7,0,"A",766,634
"2998","load",1011,"prac",0,8,0,"B",253,931
"2999","load",1011,"prac",0,9,0,"B",260,1339
"3000","load",1011,"prac",0,10,0,"A",159,1339
"3001","load",1011,"exp",1,1,10,"B",680,2948
"3002","load",1011,"exp",1,2,5,"A",838,1313
"3003","load",1011,"exp",1,3,7,"B",378,1288
"3004","load",1011,"exp",1,4,1,"A",588,1300
"3005","load",1011,"exp",1,5,9,"B",781,1180
"3006","load",1011,"exp",1,6,4,"A",806,1132
"3007","load",1011,"exp",1,7,6,"B",612,595
"3008","load",1011,"exp",1,8,3,"B",723,3142
"3009","load",1011,"exp",1,9,2,"A",924,3047
"3010","load",1011,"exp",1,10,8,"B",1215,3047
"3011","load",1011,"exp",2,1,2,"A",986,2084
"3012","load",1011,"exp",2,2,8,"B",891,3905
"3013","load",1011,"exp",2,3,3,"B",597,1567
"3014","load",1011,"exp",2,4,4,"A",820,1354
"3015","load",1011,"exp",2,5,9,"B",744,2335
"3016","load",1011,"exp",2,6,6,"B",660,1657
"3017","load",1011,"exp",2,7,1,"A",483,2391
"3018","load",1011,"exp",2,8,5,"B",965,2552
"3019","load",1011,"exp",2,9,10,"B",1352,2570
"3020","load",1011,"exp",2,10,7,"B",630,2570
"3021","load",1011,"exp",3,1,5,"B",1136,1654
"3022","load",1011,"exp",3,2,7,"B",628,1284
"3023","load",1011,"exp",3,3,4,"A",468,819
"3024","load",1011,"exp",3,4,6,"B",406,921
"3025","load",1011,"exp",3,5,8,"B",1080,4323
"3026","load",1011,"exp",3,6,1,"A",300,1369
"3027","load",1011,"exp",3,7,2,"A",335,870
"3028","load",1011,"exp",3,8,10,"B",510,2247
"3029","load",1011,"exp",3,9,3,"A",1320,3892
"3030","load",1011,"exp",3,10,9,"B",411,3892
"3031","load",1011,"exp",4,1,8,"B",788,965
"3032","load",1011,"exp",4,2,2,"A",264,1807
"3033","load",1011,"exp",4,3,7,"B",468,980
"3034","load",1011,"exp",4,4,1,"A",1274,4123
"3035","load",1011,"exp",4,5,3,"B",621,2059
"3036","load",1011,"exp",4,6,4,"A",326,857
"3037","load",1011,"exp",4,7,5,"B",813,1296
"3038","load",1011,"exp",4,8,9,"B",398,1425
"3039","load",1011,"exp",4,9,6,"B",319,2144
"3040","load",1011,"exp",4,10,10,"A",631,2144
"3041","load",1011,"exp",5,1,5,"B",616,3365
"3042","load",1011,"exp",5,2,6,"B",568,843
"3043","load",1011,"exp",5,3,1,"A",876,780
"3044","load",1011,"exp",5,4,10,"B",707,1348
"3045","load",1011,"exp",5,5,9,"B",467,519
"3046","load",1011,"exp",5,6,8,"A",921,3157
"3047","load",1011,"exp",5,7,4,"A",312,664
"3048","load",1011,"exp",5,8,7,"B",520,3985
"3049","load",1011,"exp",5,9,3,"A",1190,4390
"3050","load",1011,"exp",5,10,2,"A",1152,4390
"3051","load",1011,"exp",6,1,2,"A",498,694
"3052","load",1011,"exp",6,2,8,"A",629,966
"3053","load",1011,"exp",6,3,7,"B",325,1543
"3054","load",1011,"exp",6,4,3,"B",814,1028
"3055","load",1011,"exp",6,5,5,"A",351,1334
"3056","load",1011,"exp",6,6,9,"B",343,828
"3057","load",1011,"exp",6,7,6,"B",486,472
"3058","load",1011,"exp",6,8,4,"A",1214,3157
"3059","load",1011,"exp",6,9,10,"B",462,763
"3060","load",1011,"exp",6,10,1,"A",414,763
"3061","load",1011,"exp",7,1,8,"A",240,1156
"3062","load",1011,"exp",7,2,2,"A",323,566
"3063","load",1011,"exp",7,3,3,"B",268,1476
"3064","load",1011,"exp",7,4,10,"B",616,1239
"3065","load",1011,"exp",7,5,7,"B",775,1766
"3066","load",1011,"exp",7,6,4,"A",471,999
"3067","load",1011,"exp",7,7,9,"B",236,829
"3068","load",1011,"exp",7,8,5,"A",327,1194
"3069","load",1011,"exp",7,9,6,"B",303,524
"3070","load",1011,"exp",7,10,1,"A",397,524
"3071","load",1011,"exp",8,1,1,"A",237,1101
"3072","load",1011,"exp",8,2,6,"B",207,1081
"3073","load",1011,"exp",8,3,3,"B",225,707
"3074","load",1011,"exp",8,4,4,"A",228,1572
"3075","load",1011,"exp",8,5,8,"A",345,1936
"3076","load",1011,"exp",8,6,5,"A",189,1047
"3077","load",1011,"exp",8,7,9,"B",325,3976
"3078","load",1011,"exp",8,8,10,"B",216,1061
"3079","load",1011,"exp",8,9,2,"A",132,1043
"3080","load",1011,"exp",8,10,7,"B",708,1043
"3081","load",1011,"exp",9,1,2,"A",156,798
"3082","load",1011,"exp",9,2,6,"B",425,931
"3083","load",1011,"exp",9,3,5,"A",225,1041
"3084","load",1011,"exp",9,4,10,"B",179,1114
"3085","load",1011,"exp",9,5,4,"A",230,5206
"3086","load",1011,"exp",9,6,8,"A",1006,875
"3087","load",1011,"exp",9,7,1,"A",126,696
"3088","load",1011,"exp",9,8,7,"B",231,2166
"3089","load",1011,"exp",9,9,3,"B",203,1271
"3090","load",1011,"exp",9,10,9,"B",469,1271
"3091","load",1011,"exp",10,1,1,"A",332,687
"3092","load",1011,"exp",10,2,6,"B",172,864
"3093","load",1011,"exp",10,3,10,"B",216,1125
"3094","load",1011,"exp",10,4,5,"A",136,742
"3095","load",1011,"exp",10,5,9,"B",167,1465
"3096","load",1011,"exp",10,6,8,"A",728,1066
"3097","load",1011,"exp",10,7,7,"B",473,761
"3098","load",1011,"exp",10,8,3,"B",190,1094
"3099","load",1011,"exp",10,9,4,"A",418,552
"3100","load",1011,"exp",10,10,2,"A",552,552
"3101","load",1011,"exp",11,1,7,"B",235,602
"3102","load",1011,"exp",11,2,9,"B",1663,1772
"3103","load",1011,"exp",11,3,10,"B",166,505
"3104","load",1011,"exp",11,4,5,"B",218,5015
"3105","load",1011,"exp",11,5,4,"A",201,1157
"3106","load",1011,"exp",11,6,8,"A",533,1204
"3107","load",1011,"exp",11,7,3,"B",252,1681
"3108","load",1011,"exp",11,8,6,"B",144,1709
"3109","load",1011,"exp",11,9,2,"A",218,1290
"3110","load",1011,"exp",11,10,1,"A",687,1290
"3111","load",1011,"exp",12,1,2,"A",37,1117
"3112","load",1011,"exp",12,2,1,"A",59,1657
"3113","load",1011,"exp",12,3,4,"A",56,2533
"3114","load",1011,"exp",12,4,7,"B",239,675
"3115","load",1011,"exp",12,5,3,"A",120,2306
"3116","load",1011,"exp",12,6,10,"B",193,4138
"3117","load",1011,"exp",12,7,6,"B",289,1757
"3118","load",1011,"exp",12,8,8,"A",548,838
"3119","load",1011,"exp",12,9,9,"B",270,774
"3120","load",1011,"exp",12,10,5,"A",148,774
"3121","load",1012,"prac",0,1,0,"A",27023,14968
"3122","load",1012,"prac",0,2,0,"B",2925,1018
"3123","load",1012,"prac",0,3,0,"A",669,25236
"3124","load",1012,"prac",0,4,0,"B",1403,840
"3125","load",1012,"prac",0,5,0,"B",1095,806
"3126","load",1012,"prac",0,6,0,"A",785,645
"3127","load",1012,"prac",0,7,0,"B",190,391
"3128","load",1012,"prac",0,8,0,"A",1578,1946
"3129","load",1012,"prac",0,9,0,"B",612,355
"3130","load",1012,"prac",0,10,0,"A",714,355
"3131","load",1012,"exp",1,1,3,"B",2766,4749
"3132","load",1012,"exp",1,2,7,"B",1312,1851
"3133","load",1012,"exp",1,3,6,"B",1259,5383
"3134","load",1012,"exp",1,4,5,"A",696,5477
"3135","load",1012,"exp",1,5,2,"A",1145,8160
"3136","load",1012,"exp",1,6,1,"A",1284,7146
"3137","load",1012,"exp",1,7,8,"B",1211,1763
"3138","load",1012,"exp",1,8,9,"B",842,5396
"3139","load",1012,"exp",1,9,10,"A",681,4357
"3140","load",1012,"exp",1,10,4,"A",1275,4357
"3141","load",1012,"exp",2,1,4,"A",899,2313
"3142","load",1012,"exp",2,2,2,"A",872,1114
"3143","load",1012,"exp",2,3,10,"B",1103,4346
"3144","load",1012,"exp",2,4,7,"B",643,3525
"3145","load",1012,"exp",2,5,8,"A",1085,6968
"3146","load",1012,"exp",2,6,3,"A",1778,2119
"3147","load",1012,"exp",2,7,6,"B",1113,1067
"3148","load",1012,"exp",2,8,1,"A",694,2179
"3149","load",1012,"exp",2,9,5,"B",1791,1671
"3150","load",1012,"exp",2,10,9,"B",587,1671
"3151","load",1012,"exp",3,1,7,"B",1033,3033
"3152","load",1012,"exp",3,2,2,"A",764,1095
"3153","load",1012,"exp",3,3,4,"A",1317,848
"3154","load",1012,"exp",3,4,6,"B",679,1826
"3155","load",1012,"exp",3,5,10,"B",793,2248
"3156","load",1012,"exp",3,6,5,"A",787,2005
"3157","load",1012,"exp",3,7,9,"B",1018,2359
"3158","load",1012,"exp",3,8,1,"A",1050,2747
"3159","load",1012,"exp",3,9,8,"A",1181,2875
"3160","load",1012,"exp",3,10,3,"A",883,2875
"3161","load",1012,"exp",4,1,8,"A",839,1363
"3162","load",1012,"exp",4,2,2,"A",538,1065
"3163","load",1012,"exp",4,3,7,"B",623,1149
"3164","load",1012,"exp",4,4,4,"A",1122,1475
"3165","load",1012,"exp",4,5,10,"B",708,2741
"3166","load",1012,"exp",4,6,6,"B",822,1627
"3167","load",1012,"exp",4,7,3,"B",517,1759
"3168","load",1012,"exp",4,8,9,"B",1022,2332
"3169","load",1012,"exp",4,9,5,"A",438,530
"3170","load",1012,"exp",4,10,1,"B",1807,530
"3171","load",1012,"exp",5,1,10,"B",741,1547
"3172","load",1012,"exp",5,2,7,"B",377,2103
"3173","load",1012,"exp",5,3,1,"A",376,1979
"3174","load",1012,"exp",5,4,5,"A",900,796
"3175","load",1012,"exp",5,5,3,"A",1340,1867
"3176","load",1012,"exp",5,6,9,"B",1504,896
"3177","load",1012,"exp",5,7,8,"B",127,1197
"3178","load",1012,"exp",5,8,6,"A",907,1268
"3179","load",1012,"exp",5,9,2,"A",875,555
"3180","load",1012,"exp",5,10,4,"A",429,555
"3181","load",1012,"exp",6,1,2,"A",538,968
"3182","load",1012,"exp",6,2,10,"A",1577,3194
"3183","load",1012,"exp",6,3,7,"B",468,1588
"3184","load",1012,"exp",6,4,3,"B",463,2746
"3185","load",1012,"exp",6,5,8,"A",763,1158
"3186","load",1012,"exp",6,6,6,"B",1045,1656
"3187","load",1012,"exp",6,7,1,"A",867,706
"3188","load",1012,"exp",6,8,9,"B",667,821
"3189","load",1012,"exp",6,9,4,"A",1034,599
"3190","load",1012,"exp",6,10,5,"A",676,599
"3191","load",1012,"exp",7,1,3,"B",1034,1466
"3192","load",1012,"exp",7,2,9,"B",350,1367
"3193","load",1012,"exp",7,3,5,"A",1165,889
"3194","load",1012,"exp",7,4,6,"A",1157,1132
"3195","load",1012,"exp",7,5,4,"A",531,445
"3196","load",1012,"exp",7,6,1,"B",1768,1163
"3197","load",1012,"exp",7,7,2,"A",419,633
"3198","load",1012,"exp",7,8,7,"B",822,653
"3199","load",1012,"exp",7,9,8,"A",429,388
"3200","load",1012,"exp",7,10,10,"B",964,388
"3201","load",1012,"exp",8,1,3,"A",1558,866
"3202","load",1012,"exp",8,2,7,"B",619,392
"3203","load",1012,"exp",8,3,8,"B",701,3820
"3204","load",1012,"exp",8,4,9,"B",935,805
"3205","load",1012,"exp",8,5,5,"A",951,727
"3206","load",1012,"exp",8,6,6,"B",840,851
"3207","load",1012,"exp",8,7,4,"A",653,691
"3208","load",1012,"exp",8,8,10,"B",789,933
"3209","load",1012,"exp",8,9,1,"A",345,1008
"3210","load",1012,"exp",8,10,2,"A",727,1008
"3211","load",1012,"exp",9,1,3,"B",622,1085
"3212","load",1012,"exp",9,2,6,"B",611,434
"3213","load",1012,"exp",9,3,9,"B",296,676
"3214","load",1012,"exp",9,4,10,"B",713,392
"3215","load",1012,"exp",9,5,8,"A",564,215
"3216","load",1012,"exp",9,6,5,"A",910,310
"3217","load",1012,"exp",9,7,4,"A",525,248
"3218","load",1012,"exp",9,8,7,"B",574,194
"3219","load",1012,"exp",9,9,2,"B",2758,229
"3220","load",1012,"exp",9,10,1,"A",524,229
"3221","load",1012,"exp",10,1,5,"B",716,1053
"3222","load",1012,"exp",10,2,3,"B",662,155
"3223","load",1012,"exp",10,3,9,"B",350,357
"3224","load",1012,"exp",10,4,1,"A",328,203
"3225","load",1012,"exp",10,5,10,"B",550,214
"3226","load",1012,"exp",10,6,7,"B",285,264
"3227","load",1012,"exp",10,7,2,"A",443,262
"3228","load",1012,"exp",10,8,8,"A",800,244
"3229","load",1012,"exp",10,9,4,"A",442,374
"3230","load",1012,"exp",10,10,6,"B",664,374
"3231","load",1012,"exp",11,1,10,"B",647,972
"3232","load",1012,"exp",11,2,9,"B",516,269
"3233","load",1012,"exp",11,3,7,"B",751,182
"3234","load",1012,"exp",11,4,1,"A",457,245
"3235","load",1012,"exp",11,5,6,"B",549,183
"3236","load",1012,"exp",11,6,5,"A",548,260
"3237","load",1012,"exp",11,7,3,"B",400,162
"3238","load",1012,"exp",11,8,4,"A",523,341
"3239","load",1012,"exp",11,9,8,"A",568,251
"3240","load",1012,"exp",11,10,2,"A",584,251
"3241","load",1012,"exp",12,1,7,"B",859,201
"3242","load",1012,"exp",12,2,6,"B",476,203
"3243","load",1012,"exp",12,3,10,"B",582,221
"3244","load",1012,"exp",12,4,2,"A",525,297
"3245","load",1012,"exp",12,5,3,"B",576,246
"3246","load",1012,"exp",12,6,5,"A",474,346
"3247","load",1012,"exp",12,7,8,"A",603,310
"3248","load",1012,"exp",12,8,9,"B",908,436
"3249","load",1012,"exp",12,9,4,"A",525,358
"3250","load",1012,"exp",12,10,1,"A",1171,358
"3251","load",1013,"prac",0,1,0,"A",10385,2614
"3252","load",1013,"prac",0,2,0,"A",412,4066
"3253","load",1013,"prac",0,3,0,"A",110,2436
"3254","load",1013,"prac",0,4,0,"B",169,2395
"3255","load",1013,"prac",0,5,0,"B",155,2459
"3256","load",1013,"prac",0,6,0,"A",248,1851
"3257","load",1013,"prac",0,7,0,"B",95,2212
"3258","load",1013,"prac",0,8,0,"B",72,1625
"3259","load",1013,"prac",0,9,0,"A",127,2156
"3260","load",1013,"prac",0,10,0,"A",269,2156
"3261","load",1013,"exp",1,1,7,"A",479,8371
"3262","load",1013,"exp",1,2,6,"B",44,3048
"3263","load",1013,"exp",1,3,1,"B",199,3459
"3264","load",1013,"exp",1,4,8,"A",118,975
"3265","load",1013,"exp",1,5,2,"A",197,284
"3266","load",1013,"exp",1,6,4,"B",430,1238
"3267","load",1013,"exp",1,7,10,"B",335,3141
"3268","load",1013,"exp",1,8,9,"A",517,909
"3269","load",1013,"exp",1,9,5,"A",301,3256
"3270","load",1013,"exp",1,10,3,"B",541,3256
"3271","load",1013,"exp",2,1,4,"B",395,2249
"3272","load",1013,"exp",2,2,2,"A",195,2282
"3273","load",1013,"exp",2,3,5,"A",1034,1611
"3274","load",1013,"exp",2,4,6,"B",414,243
"3275","load",1013,"exp",2,5,7,"B",993,392
"3276","load",1013,"exp",2,6,8,"A",997,210
"3277","load",1013,"exp",2,7,3,"B",853,291
"3278","load",1013,"exp",2,8,1,"B",1101,330
"3279","load",1013,"exp",2,9,9,"B",1048,203
"3280","load",1013,"exp",2,10,10,"B",490,203
"3281","load",1013,"exp",3,1,4,"A",2123,1815
"3282","load",1013,"exp",3,2,10,"B",4380,1901
"3283","load",1013,"exp",3,3,8,"A",418,217
"3284","load",1013,"exp",3,4,3,"A",2235,203
"3285","load",1013,"exp",3,5,5,"A",579,185
"3286","load",1013,"exp",3,6,9,"A",1303,189
"3287","load",1013,"exp",3,7,1,"A",581,314
"3288","load",1013,"exp",3,8,6,"B",565,471
"3289","load",1013,"exp",3,9,2,"A",853,355
"3290","load",1013,"exp",3,10,7,"B",1177,355
"3291","load",1013,"exp",4,1,2,"A",1556,1022
"3292","load",1013,"exp",4,2,3,"A",476,333
"3293","load",1013,"exp",4,3,6,"B",846,280
"3294","load",1013,"exp",4,4,8,"A",740,250
"3295","load",1013,"exp",4,5,7,"B",799,290
"3296","load",1013,"exp",4,6,1,"A",1772,579
"3297","load",1013,"exp",4,7,10,"B",730,560
"3298","load",1013,"exp",4,8,9,"B",566,249
"3299","load",1013,"exp",4,9,5,"B",947,242
"3300","load",1013,"exp",4,10,4,"A",1022,242
"3301","load",1013,"exp",5,1,9,"B",606,473
"3302","load",1013,"exp",5,2,6,"B",420,217
"3303","load",1013,"exp",5,3,7,"B",247,233
"3304","load",1013,"exp",5,4,4,"A",432,201
"3305","load",1013,"exp",5,5,2,"A",820,266
"3306","load",1013,"exp",5,6,1,"A",1612,227
"3307","load",1013,"exp",5,7,8,"A",208,186
"3308","load",1013,"exp",5,8,5,"A",240,226
"3309","load",1013,"exp",5,9,10,"B",314,892
"3310","load",1013,"exp",5,10,3,"B",970,892
"3311","load",1013,"exp",6,1,10,"B",516,491
"3312","load",1013,"exp",6,2,5,"A",2021,539
"3313","load",1013,"exp",6,3,3,"B",1196,300
"3314","load",1013,"exp",6,4,4,"A",1091,206
"3315","load",1013,"exp",6,5,9,"B",1503,877
"3316","load",1013,"exp",6,6,8,"A",1177,503
"3317","load",1013,"exp",6,7,7,"B",1035,1549
"3318","load",1013,"exp",6,8,2,"A",1012,1091
"3319","load",1013,"exp",6,9,1,"A",1185,852
"3320","load",1013,"exp",6,10,6,"B",2431,852
"3321","load",1013,"exp",7,1,1,"A",968,1098
"3322","load",1013,"exp",7,2,6,"B",223,683
"3323","load",1013,"exp",7,3,7,"B",858,264
"3324","load",1013,"exp",7,4,2,"A",759,371
"3325","load",1013,"exp",7,5,8,"A",970,254
"3326","load",1013,"exp",7,6,5,"A",1175,278
"3327","load",1013,"exp",7,7,10,"B",774,197
"3328","load",1013,"exp",7,8,4,"B",1493,194
"3329","load",1013,"exp",7,9,9,"B",1054,162
"3330","load",1013,"exp",7,10,3,"B",707,162
"3331","load",1013,"exp",8,1,4,"A",1057,550
"3332","load",1013,"exp",8,2,5,"A",660,524
"3333","load",1013,"exp",8,3,8,"A",430,296
"3334","load",1013,"exp",8,4,3,"B",472,231
"3335","load",1013,"exp",8,5,2,"B",157,204
"3336","load",1013,"exp",8,6,7,"B",778,409
"3337","load",1013,"exp",8,7,6,"B",233,185
"3338","load",1013,"exp",8,8,10,"B",259,201
"3339","load",1013,"exp",8,9,1,"B",363,455
"3340","load",1013,"exp",8,10,9,"B",650,455
