"","cond","subj","phase","block","trial","stim","resp","rt","rtiti"
"2776","noload",1,"exp",4,6,9,"B",285,472
"2777","noload",1,"exp",4,7,10,"B",349,294
"2778","noload",1,"exp",4,8,2,"A",256,279
"2779","noload",1,"exp",4,9,1,"A",489,474
"2780","noload",1,"exp",4,10,8,"B",425,320
"2781","noload",1,"exp",5,1,10,"B",261,170
"2782","noload",1,"exp",5,2,4,"A",332,302
"2783","noload",1,"exp",5,3,2,"A",270,342
"2784","noload",1,"exp",5,4,9,"B",308,485
"2785","noload",1,"exp",5,5,8,"B",291,364
"2786","noload",1,"exp",5,6,1,"A",528,476
"2787","noload",1,"exp",5,7,3,"A",554,491
"2788","noload",1,"exp",5,8,7,"B",284,422
"2789","noload",1,"exp",5,9,6,"B",1288,556
"2790","noload",1,"exp",5,10,5,"A",459,393
"2791","noload",1,"exp",6,1,2,"A",260,248
"2792","noload",1,"exp",6,2,10,"B",279,256
"2793","noload",1,"exp",6,3,8,"B",444,183
"2794","noload",1,"exp",6,4,6,"B",203,168
"2795","noload",1,"exp",6,5,4,"A",244,230
"2796","noload",1,"exp",6,6,5,"A",251,253
"2797","noload",1,"exp",6,7,1,"A",285,311
"2798","noload",1,"exp",6,8,3,"A",272,283
"2799","noload",1,"exp",6,9,9,"B",240,274
"2800","noload",1,"exp",6,10,7,"B",356,284
"2801","noload",1,"exp",7,1,4,"A",361,738
"2802","noload",1,"exp",7,2,6,"B",319,241
"2803","noload",1,"exp",7,3,1,"A",422,236
"2804","noload",1,"exp",7,4,3,"A",246,184
"2805","noload",1,"exp",7,5,5,"A",238,191
"2806","noload",1,"exp",7,6,8,"B",393,327
"2807","noload",1,"exp",7,7,7,"B",475,187
"2808","noload",1,"exp",7,8,10,"B",264,334
"2809","noload",1,"exp",7,9,2,"A",365,169
"2810","noload",1,"exp",7,10,9,"B",525,376
"2811","noload",1,"exp",8,1,3,"A",268,180
"2812","noload",1,"exp",8,2,9,"B",510,166
"2813","noload",1,"exp",8,3,2,"A",286,215
"2814","noload",1,"exp",8,4,6,"B",398,574
"2815","noload",1,"exp",8,5,8,"B",469,214
"2816","noload",1,"exp",8,6,7,"B",362,181
"2817","noload",1,"exp",8,7,5,"A",289,175
"2818","noload",1,"exp",8,8,1,"A",252,190
"2819","noload",1,"exp",8,9,10,"B",267,163
"2820","noload",1,"exp",8,10,4,"A",278,158
"2821","noload",1,"exp",9,1,8,"B",449,251
"2822","noload",1,"exp",9,2,10,"B",269,230
"2823","noload",1,"exp",9,3,4,"A",487,250
"2824","noload",1,"exp",9,4,7,"B",343,300
"2825","noload",1,"exp",9,5,6,"B",502,395
"2826","noload",1,"exp",9,6,9,"B",255,292
"2827","noload",1,"exp",9,7,2,"A",413,244
"2828","noload",1,"exp",9,8,5,"A",379,215
"2829","noload",1,"exp",9,9,1,"A",452,574
"2830","noload",1,"exp",9,10,3,"A",254,388
"2831","noload",1,"exp",10,1,2,"A",261,105
"2832","noload",1,"exp",10,2,4,"A",291,318
"2833","noload",1,"exp",10,3,9,"B",458,424
"2834","noload",1,"exp",10,4,5,"A",269,1477
"2835","noload",1,"exp",10,5,6,"B",283,296
"2836","noload",1,"exp",10,6,7,"B",238,286
"2837","noload",1,"exp",10,7,10,"B",298,264
"2838","noload",1,"exp",10,8,8,"B",1228,278
"2839","noload",1,"exp",10,9,1,"A",296,342
"2840","noload",1,"exp",10,10,3,"A",326,264
"2841","noload",1,"exp",11,1,8,"B",407,217
"2842","noload",1,"exp",11,2,9,"B",262,284
"2843","noload",1,"exp",11,3,2,"A",334,418
"2844","noload",1,"exp",11,4,10,"B",215,211
"2845","noload",1,"exp",11,5,7,"B",263,218
"2846","noload",1,"exp",11,6,6,"B",368,346
"2847","noload",1,"exp",11,7,1,"A",256,228
"2848","noload",1,"exp",11,8,5,"A",846,984
"2849","noload",1,"exp",11,9,4,"A",189,1156
"2850","noload",1,"exp",11,10,3,"A",443,246
"2851","noload",1,"exp",12,1,6,"B",400,274
"2852","noload",1,"exp",12,2,2,"A",265,191
"2853","noload",1,"exp",12,3,4,"A",474,312
"2854","noload",1,"exp",12,4,9,"B",600,209
"2855","noload",1,"exp",12,5,8,"B",221,250
"2856","noload",1,"exp",12,6,10,"B",567,202
"2857","noload",1,"exp",12,7,3,"A",349,342
"2858","noload",1,"exp",12,8,5,"A",388,357
"2859","noload",1,"exp",12,9,1,"A",276,364
"2860","noload",1,"exp",12,10,7,"B",249,188
"2861","noload",2,"prac",0,1,99,"B",3286,1147
"2862","noload",2,"prac",0,2,98,"A",567,2665
"2863","noload",2,"prac",0,3,98,"A",2268,661
"2864","noload",2,"prac",0,4,99,"B",426,2594
"2865","noload",2,"prac",0,5,99,"B",510,550
"2866","noload",2,"prac",0,6,99,"B",618,744
"2867","noload",2,"prac",0,7,99,"B",399,704
"2868","noload",2,"prac",0,8,98,"A",390,1047
"2869","noload",2,"prac",0,9,98,"A",461,795
"2870","noload",2,"prac",0,10,98,"A",429,788
"2871","noload",2,"exp",1,1,2,"B",411,1054
"2872","noload",2,"exp",1,2,8,"A",1181,634
"2873","noload",2,"exp",1,3,3,"B",445,713
"2874","noload",2,"exp",1,4,10,"B",350,696
"2875","noload",2,"exp",1,5,4,"A",278,653
"2876","noload",2,"exp",1,6,1,"A",280,578
"2877","noload",2,"exp",1,7,9,"B",750,566
"2878","noload",2,"exp",1,8,5,"A",360,410
"2879","noload",2,"exp",1,9,6,"B",855,406
"2880","noload",2,"exp",1,10,7,"B",501,362
"2881","noload",2,"exp",2,1,9,"B",331,446
"2882","noload",2,"exp",2,2,8,"B",484,311
"2883","noload",2,"exp",2,3,1,"B",498,2120
"2884","noload",2,"exp",2,4,7,"B",443,295
"2885","noload",2,"exp",2,5,2,"A",396,315
"2886","noload",2,"exp",2,6,10,"A",685,441
"2887","noload",2,"exp",2,7,3,"A",620,331
"2888","noload",2,"exp",2,8,6,"B",990,248
"2889","noload",2,"exp",2,9,5,"A",887,281
"2890","noload",2,"exp",2,10,4,"A",1513,346
"2891","noload",2,"exp",3,1,8,"A",721,307
"2892","noload",2,"exp",3,2,3,"B",490,253
"2893","noload",2,"exp",3,3,5,"A",503,269
"2894","noload",2,"exp",3,4,4,"A",854,324
"2895","noload",2,"exp",3,5,10,"B",381,267
"2896","noload",2,"exp",3,6,9,"B",350,247
"2897","noload",2,"exp",3,7,7,"B",410,237
"2898","noload",2,"exp",3,8,1,"A",391,278
"2899","noload",2,"exp",3,9,2,"A",413,275
"2900","noload",2,"exp",3,10,6,"B",599,259
"2901","noload",2,"exp",4,1,1,"A",671,313
"2902","noload",2,"exp",4,2,2,"A",464,253
"2903","noload",2,"exp",4,3,3,"B",427,291
"2904","noload",2,"exp",4,4,6,"B",345,301
"2905","noload",2,"exp",4,5,8,"A",459,282
"2906","noload",2,"exp",4,6,7,"B",439,659
"2907","noload",2,"exp",4,7,5,"A",373,273
"2908","noload",2,"exp",4,8,4,"A",407,298
"2909","noload",2,"exp",4,9,10,"B",390,293
"2910","noload",2,"exp",4,10,9,"B",330,300
"2911","noload",2,"exp",5,1,7,"B",396,348
"2912","noload",2,"exp",5,2,9,"B",313,249
"2913","noload",2,"exp",5,3,3,"A",575,293
"2914","noload",2,"exp",5,4,6,"B",421,265
"2915","noload",2,"exp",5,5,10,"A",494,308
"2916","noload",2,"exp",5,6,1,"A",454,227
"2917","noload",2,"exp",5,7,2,"A",420,283
"2918","noload",2,"exp",5,8,5,"B",377,246
"2919","noload",2,"exp",5,9,4,"A",267,195
"2920","noload",2,"exp",5,10,8,"B",503,365
"2921","noload",2,"exp",6,1,9,"B",412,207
"2922","noload",2,"exp",6,2,8,"B",491,334
"2923","noload",2,"exp",6,3,4,"A",328,234
"2924","noload",2,"exp",6,4,1,"A",571,287
"2925","noload",2,"exp",6,5,6,"B",343,270
"2926","noload",2,"exp",6,6,7,"B",395,269
"2927","noload",2,"exp",6,7,2,"A",358,269
"2928","noload",2,"exp",6,8,3,"A",340,267
"2929","noload",2,"exp",6,9,10,"A",375,260
"2930","noload",2,"exp",6,10,5,"B",333,209
"2931","noload",2,"exp",7,1,10,"A",344,304
"2932","noload",2,"exp",7,2,3,"A",389,246
"2933","noload",2,"exp",7,3,4,"A",632,233
"2934","noload",2,"exp",7,4,7,"B",314,251
"2935","noload",2,"exp",7,5,5,"B",331,238
"2936","noload",2,"exp",7,6,1,"A",304,238
"2937","noload",2,"exp",7,7,9,"B",313,250
"2938","noload",2,"exp",7,8,6,"B",518,269
"2939","noload",2,"exp",7,9,8,"B",272,167
"2940","noload",2,"exp",7,10,2,"A",262,237
"2941","noload",2,"exp",8,1,10,"A",492,257
"2942","noload",2,"exp",8,2,5,"B",284,167
"2943","noload",2,"exp",8,3,8,"B",398,158
"2944","noload",2,"exp",8,4,6,"B",480,158
"2945","noload",2,"exp",8,5,7,"B",352,153
"2946","noload",2,"exp",8,6,2,"A",317,221
"2947","noload",2,"exp",8,7,4,"A",324,215
"2948","noload",2,"exp",8,8,1,"A",312,297
"2949","noload",2,"exp",8,9,9,"B",284,199
"2950","noload",2,"exp",8,10,3,"A",331,238
"2951","noload",2,"exp",9,1,2,"A",1203,182
"2952","noload",2,"exp",9,2,4,"A",228,150
"2953","noload",2,"exp",9,3,5,"B",336,117
"2954","noload",2,"exp",9,4,7,"B",923,119
"2955","noload",2,"exp",9,5,1,"A",411,186
"2956","noload",2,"exp",9,6,10,"A",349,229
"2957","noload",2,"exp",9,7,8,"B",332,334
"2958","noload",2,"exp",9,8,9,"B",279,227
"2959","noload",2,"exp",9,9,3,"A",314,250
"2960","noload",2,"exp",9,10,6,"B",459,232
"2961","noload",2,"exp",10,1,3,"A",566,249
"2962","noload",2,"exp",10,2,4,"A",319,212
"2963","noload",2,"exp",10,3,2,"A",1180,234
"2964","noload",2,"exp",10,4,7,"B",311,247
"2965","noload",2,"exp",10,5,5,"B",376,182
"2966","noload",2,"exp",10,6,6,"B",296,181
"2967","noload",2,"exp",10,7,1,"A",283,213
"2968","noload",2,"exp",10,8,8,"B",298,183
"2969","noload",2,"exp",10,9,10,"A",300,204
"2970","noload",2,"exp",10,10,9,"B",272,184
"2971","noload",2,"exp",11,1,2,"A",291,189
"2972","noload",2,"exp",11,2,5,"B",342,171
"2973","noload",2,"exp",11,3,4,"A",275,269
"2974","noload",2,"exp",11,4,6,"B",369,172
"2975","noload",2,"exp",11,5,3,"A",350,261
"2976","noload",2,"exp",11,6,8,"B",327,154
"2977","noload",2,"exp",11,7,10,"A",407,5
"2978","noload",2,"exp",11,8,1,"A",271,167
"2979","noload",2,"exp",11,9,9,"B",912,184
"2980","noload",2,"exp",11,10,7,"B",333,243
"2981","noload",2,"exp",12,1,9,"B",254,228
"2982","noload",2,"exp",12,2,1,"A",414,228
"2983","noload",2,"exp",12,3,5,"B",271,182
"2984","noload",2,"exp",12,4,7,"B",359,178
"2985","noload",2,"exp",12,5,10,"A",289,252
"2986","noload",2,"exp",12,6,2,"A",313,279
"2987","noload",2,"exp",12,7,8,"B",266,271
"2988","noload",2,"exp",12,8,6,"B",247,219
"2989","noload",2,"exp",12,9,3,"A",258,231
"2990","noload",2,"exp",12,10,4,"A",398,429
"2991","noload",3,"prac",0,1,98,"A",908,1140
"2992","noload",3,"prac",0,2,98,"A",2529,1101
"2993","noload",3,"prac",0,3,99,"B",1049,6205
"2994","noload",3,"prac",0,4,99,"B",1146,786
"2995","noload",3,"prac",0,5,99,"B",1140,763
"2996","noload",3,"prac",0,6,98,"A",615,709
"2997","noload",3,"prac",0,7,99,"B",809,1004
"2998","noload",3,"prac",0,8,98,"A",676,925
"2999","noload",3,"prac",0,9,99,"B",1415,677
"3000","noload",3,"prac",0,10,98,"A",673,457
"3001","noload",3,"exp",1,1,10,"B",2321,757
"3002","noload",3,"exp",1,2,1,"A",807,698
"3003","noload",3,"exp",1,3,6,"B",1215,549
"3004","noload",3,"exp",1,4,8,"B",1219,1255
"3005","noload",3,"exp",1,5,7,"B",990,1126
"3006","noload",3,"exp",1,6,2,"A",1391,473
"3007","noload",3,"exp",1,7,3,"A",2874,1290
"3008","noload",3,"exp",1,8,4,"A",1870,486
"3009","noload",3,"exp",1,9,5,"A",2887,506
"3010","noload",3,"exp",1,10,9,"B",2391,1513
"3011","noload",3,"exp",2,1,4,"A",2248,700
"3012","noload",3,"exp",2,2,6,"B",719,575
"3013","noload",3,"exp",2,3,1,"A",621,588
"3014","noload",3,"exp",2,4,7,"B",808,650
"3015","noload",3,"exp",2,5,5,"A",2038,448
"3016","noload",3,"exp",2,6,10,"B",1071,1128
"3017","noload",3,"exp",2,7,3,"A",925,888
"3018","noload",3,"exp",2,8,9,"B",824,575
"3019","noload",3,"exp",2,9,8,"B",1140,843
"3020","noload",3,"exp",2,10,2,"A",602,374
"3021","noload",3,"exp",3,1,1,"A",474,411
"3022","noload",3,"exp",3,2,9,"B",800,1124
"3023","noload",3,"exp",3,3,7,"B",510,374
"3024","noload",3,"exp",3,4,2,"A",478,510
"3025","noload",3,"exp",3,5,5,"A",1674,588
"3026","noload",3,"exp",3,6,6,"B",582,412
"3027","noload",3,"exp",3,7,4,"A",2035,523
"3028","noload",3,"exp",3,8,10,"B",748,357
"3029","noload",3,"exp",3,9,8,"B",940,395
"3030","noload",3,"exp",3,10,3,"A",791,327
"3031","noload",3,"exp",4,1,8,"B",792,360
"3032","noload",3,"exp",4,2,6,"B",745,415
"3033","noload",3,"exp",4,3,3,"A",1895,390
"3034","noload",3,"exp",4,4,9,"B",906,930
"3035","noload",3,"exp",4,5,7,"B",442,629
"3036","noload",3,"exp",4,6,10,"B",645,712
"3037","noload",3,"exp",4,7,5,"A",1066,436
"3038","noload",3,"exp",4,8,2,"A",1933,420
"3039","noload",3,"exp",4,9,1,"A",458,406
"3040","noload",3,"exp",4,10,4,"A",699,361
"3041","noload",3,"exp",5,1,7,"B",811,704
"3042","noload",3,"exp",5,2,1,"A",797,508
"3043","noload",3,"exp",5,3,10,"B",783,364
"3044","noload",3,"exp",5,4,4,"A",927,394
"3045","noload",3,"exp",5,5,2,"A",756,381
"3046","noload",3,"exp",5,6,9,"B",775,390
"3047","noload",3,"exp",5,7,3,"A",1131,542
"3048","noload",3,"exp",5,8,5,"A",1160,324
"3049","noload",3,"exp",5,9,8,"B",741,700
"3050","noload",3,"exp",5,10,6,"B",421,428
"3051","noload",3,"exp",6,1,5,"A",4655,583
"3052","noload",3,"exp",6,2,10,"B",888,475
"3053","noload",3,"exp",6,3,1,"A",528,700
"3054","noload",3,"exp",6,4,6,"B",475,539
"3055","noload",3,"exp",6,5,4,"A",1164,391
"3056","noload",3,"exp",6,6,9,"B",711,328
"3057","noload",3,"exp",6,7,2,"A",716,444
"3058","noload",3,"exp",6,8,7,"B",432,601
"3059","noload",3,"exp",6,9,3,"A",822,540
"3060","noload",3,"exp",6,10,8,"B",764,582
"3061","noload",3,"exp",7,1,7,"B",390,615
"3062","noload",3,"exp",7,2,10,"B",735,420
"3063","noload",3,"exp",7,3,8,"B",617,616
"3064","noload",3,"exp",7,4,6,"B",622,1069
"3065","noload",3,"exp",7,5,4,"A",2876,558
"3066","noload",3,"exp",7,6,9,"B",2109,389
"3067","noload",3,"exp",7,7,2,"A",714,347
"3068","noload",3,"exp",7,8,3,"A",761,387
"3069","noload",3,"exp",7,9,5,"A",742,331
"3070","noload",3,"exp",7,10,1,"A",797,366
"3071","noload",3,"exp",8,1,2,"A",791,505
"3072","noload",3,"exp",8,2,10,"B",763,405
"3073","noload",3,"exp",8,3,8,"B",892,496
"3074","noload",3,"exp",8,4,3,"A",589,436
"3075","noload",3,"exp",8,5,6,"B",1628,452
"3076","noload",3,"exp",8,6,9,"B",1223,428
"3077","noload",3,"exp",8,7,5,"A",999,450
"3078","noload",3,"exp",8,8,1,"A",1260,907
"3079","noload",3,"exp",8,9,7,"B",667,451
"3080","noload",3,"exp",8,10,4,"A",4088,349
"3081","noload",3,"exp",9,1,5,"A",745,415
"3082","noload",3,"exp",9,2,3,"A",630,359
"3083","noload",3,"exp",9,3,7,"B",1164,454
"3084","noload",3,"exp",9,4,9,"B",836,430
"3085","noload",3,"exp",9,5,4,"A",698,362
"3086","noload",3,"exp",9,6,10,"B",575,372
"3087","noload",3,"exp",9,7,1,"A",1031,440
"3088","noload",3,"exp",9,8,2,"A",646,409
"3089","noload",3,"exp",9,9,6,"B",543,541
"3090","noload",3,"exp",9,10,8,"B",528,443
"3091","noload",3,"exp",10,1,7,"B",527,491
"3092","noload",3,"exp",10,2,1,"A",444,583
"3093","noload",3,"exp",10,3,10,"B",630,406
"3094","noload",3,"exp",10,4,3,"A",1361,515
"3095","noload",3,"exp",10,5,9,"B",1914,442
"3096","noload",3,"exp",10,6,2,"A",365,425
"3097","noload",3,"exp",10,7,8,"B",688,362
"3098","noload",3,"exp",10,8,5,"A",727,426
"3099","noload",3,"exp",10,9,6,"B",398,638
"3100","noload",3,"exp",10,10,4,"A",1616,472
"3101","noload",3,"exp",11,1,10,"B",500,394
"3102","noload",3,"exp",11,2,8,"B",646,410
"3103","noload",3,"exp",11,3,6,"B",339,600
"3104","noload",3,"exp",11,4,4,"A",736,422
"3105","noload",3,"exp",11,5,9,"B",726,456
"3106","noload",3,"exp",11,6,2,"A",853,371
"3107","noload",3,"exp",11,7,1,"A",412,355
"3108","noload",3,"exp",11,8,7,"B",642,357
"3109","noload",3,"exp",11,9,3,"A",803,423
"3110","noload",3,"exp",11,10,5,"A",1006,427
"3111","noload",3,"exp",12,1,6,"B",1192,490
"3112","noload",3,"exp",12,2,5,"A",648,364
"3113","noload",3,"exp",12,3,2,"A",432,456
"3114","noload",3,"exp",12,4,8,"B",605,425
"3115","noload",3,"exp",12,5,9,"B",632,344
"3116","noload",3,"exp",12,6,4,"A",703,412
"3117","noload",3,"exp",12,7,7,"B",1343,349
"3118","noload",3,"exp",12,8,10,"B",399,402
"3119","noload",3,"exp",12,9,3,"A",845,440
"3120","noload",3,"exp",12,10,1,"A",461,490
"3121","noload",4,"prac",0,1,99,"B",3921,2727
"3122","noload",4,"prac",0,2,98,"A",397,831
"3123","noload",4,"prac",0,3,99,"B",621,776
"3124","noload",4,"prac",0,4,98,"A",392,615
"3125","noload",4,"prac",0,5,99,"B",881,406
"3126","noload",4,"prac",0,6,98,"A",626,543
"3127","noload",4,"prac",0,7,98,"A",313,442
"3128","noload",4,"prac",0,8,99,"B",409,411
"3129","noload",4,"prac",0,9,99,"B",812,1005
"3130","noload",4,"prac",0,10,98,"A",448,443
"3131","noload",4,"exp",1,1,9,"B",881,2101
"3132","noload",4,"exp",1,2,1,"A",1606,731
"3133","noload",4,"exp",1,3,2,"A",820,794
"3134","noload",4,"exp",1,4,6,"B",987,995
"3135","noload",4,"exp",1,5,3,"A",540,1050
"3136","noload",4,"exp",1,6,7,"B",365,617
"3137","noload",4,"exp",1,7,10,"A",526,488
"3138","noload",4,"exp",1,8,8,"B",296,372
"3139","noload",4,"exp",1,9,5,"B",224,395
"3140","noload",4,"exp",1,10,4,"A",242,467
"3141","noload",4,"exp",2,1,8,"A",104,942
"3142","noload",4,"exp",2,2,3,"B",302,395
"3143","noload",4,"exp",2,3,2,"A",390,297
"3144","noload",4,"exp",2,4,9,"B",266,398
"3145","noload",4,"exp",2,5,5,"A",262,283
"3146","noload",4,"exp",2,6,10,"B",388,581
"3147","noload",4,"exp",2,7,6,"B",758,367
"3148","noload",4,"exp",2,8,7,"B",319,319
"3149","noload",4,"exp",2,9,1,"A",239,275
"3150","noload",4,"exp",2,10,4,"A",294,723
"3151","noload",4,"exp",3,1,10,"A",527,539
"3152","noload",4,"exp",3,2,8,"B",844,440
"3153","noload",4,"exp",3,3,3,"A",234,635
"3154","noload",4,"exp",3,4,9,"B",294,259
"3155","noload",4,"exp",3,5,5,"A",445,265
"3156","noload",4,"exp",3,6,2,"B",509,357
"3157","noload",4,"exp",3,7,1,"A",301,316
"3158","noload",4,"exp",3,8,4,"A",276,268
"3159","noload",4,"exp",3,9,6,"B",302,267
"3160","noload",4,"exp",3,10,7,"A",237,269
"3161","noload",4,"exp",4,1,6,"B",330,237
"3162","noload",4,"exp",4,2,3,"A",287,521
"3163","noload",4,"exp",4,3,9,"A",139,857
"3164","noload",4,"exp",4,4,4,"B",306,273
"3165","noload",4,"exp",4,5,2,"A",245,264
"3166","noload",4,"exp",4,6,10,"B",316,285
"3167","noload",4,"exp",4,7,5,"A",505,271
"3168","noload",4,"exp",4,8,1,"A",272,231
"3169","noload",4,"exp",4,9,7,"B",335,277
"3170","noload",4,"exp",4,10,8,"B",382,268
"3171","noload",4,"exp",5,1,4,"A",865,1262
"3172","noload",4,"exp",5,2,9,"A",667,406
"3173","noload",4,"exp",5,3,1,"A",278,287
"3174","noload",4,"exp",5,4,6,"B",309,309
"3175","noload",4,"exp",5,5,3,"A",217,295
"3176","noload",4,"exp",5,6,10,"B",233,249
"3177","noload",4,"exp",5,7,7,"B",284,297
"3178","noload",4,"exp",5,8,2,"A",268,390
"3179","noload",4,"exp",5,9,8,"B",341,348
"3180","noload",4,"exp",5,10,5,"A",736,328
"3181","noload",4,"exp",6,1,7,"B",298,263
"3182","noload",4,"exp",6,2,6,"B",264,255
"3183","noload",4,"exp",6,3,5,"B",334,243
"3184","noload",4,"exp",6,4,10,"A",351,264
"3185","noload",4,"exp",6,5,1,"A",373,324
"3186","noload",4,"exp",6,6,2,"A",349,246
"3187","noload",4,"exp",6,7,8,"B",232,313
"3188","noload",4,"exp",6,8,9,"B",387,292
"3189","noload",4,"exp",6,9,3,"A",682,245
"3190","noload",4,"exp",6,10,4,"A",937,247
"3191","noload",4,"exp",7,1,10,"B",633,394
"3192","noload",4,"exp",7,2,8,"A",454,275
"3193","noload",4,"exp",7,3,3,"B",966,250
"3194","noload",4,"exp",7,4,9,"B",601,293
"3195","noload",4,"exp",7,5,5,"A",317,237
"3196","noload",4,"exp",7,6,7,"B",346,258
"3197","noload",4,"exp",7,7,4,"A",305,270
"3198","noload",4,"exp",7,8,6,"B",285,312
"3199","noload",4,"exp",7,9,1,"A",332,258
"3200","noload",4,"exp",7,10,2,"A",452,333
"3201","noload",4,"exp",8,1,4,"A",377,311
"3202","noload",4,"exp",8,2,1,"A",277,252
"3203","noload",4,"exp",8,3,6,"B",266,261
"3204","noload",4,"exp",8,4,2,"B",444,277
"3205","noload",4,"exp",8,5,8,"B",897,247
"3206","noload",4,"exp",8,6,9,"B",373,259
"3207","noload",4,"exp",8,7,3,"A",274,234
"3208","noload",4,"exp",8,8,10,"B",399,271
"3209","noload",4,"exp",8,9,5,"A",394,250
"3210","noload",4,"exp",8,10,7,"A",376,262
"3211","noload",4,"exp",9,1,4,"B",12,894
"3212","noload",4,"exp",9,2,7,"B",291,206
"3213","noload",4,"exp",9,3,1,"A",701,236
"3214","noload",4,"exp",9,4,10,"B",496,213
"3215","noload",4,"exp",9,5,8,"A",572,543
"3216","noload",4,"exp",9,6,9,"A",430,262
"3217","noload",4,"exp",9,7,2,"A",552,248
"3218","noload",4,"exp",9,8,3,"A",373,305
"3219","noload",4,"exp",9,9,5,"A",522,229
"3220","noload",4,"exp",9,10,6,"B",683,359
"3221","noload",4,"exp",10,1,1,"A",501,299
"3222","noload",4,"exp",10,2,6,"B",315,222
"3223","noload",4,"exp",10,3,10,"B",359,222
"3224","noload",4,"exp",10,4,2,"A",368,330
"3225","noload",4,"exp",10,5,3,"A",719,276
"3226","noload",4,"exp",10,6,5,"A",399,254
"3227","noload",4,"exp",10,7,8,"B",425,238
"3228","noload",4,"exp",10,8,9,"B",395,250
"3229","noload",4,"exp",10,9,7,"B",313,232
"3230","noload",4,"exp",10,10,4,"A",368,268
"3231","noload",4,"exp",11,1,2,"A",339,249
"3232","noload",4,"exp",11,2,9,"B",556,172
"3233","noload",4,"exp",11,3,3,"A",400,244
"3234","noload",4,"exp",11,4,10,"A",352,198
"3235","noload",4,"exp",11,5,5,"A",307,228
"3236","noload",4,"exp",11,6,8,"B",293,195
"3237","noload",4,"exp",11,7,7,"B",268,164
"3238","noload",4,"exp",11,8,1,"A",304,206
"3239","noload",4,"exp",11,9,4,"A",427,193
"3240","noload",4,"exp",11,10,6,"B",309,183
"3241","noload",4,"exp",12,1,2,"A",279,228
"3242","noload",4,"exp",12,2,10,"A",318,223
"3243","noload",4,"exp",12,3,1,"A",202,195
"3244","noload",4,"exp",12,4,4,"A",253,243
"3245","noload",4,"exp",12,5,8,"B",295,212
"3246","noload",4,"exp",12,6,3,"A",90,797
"3247","noload",4,"exp",12,7,7,"B",269,277
"3248","noload",4,"exp",12,8,9,"B",295,229
"3249","noload",4,"exp",12,9,5,"B",320,214
"3250","noload",4,"exp",12,10,6,"B",330,254
"3251","noload",6,"prac",0,1,99,"B",1193,1465
"3252","noload",6,"prac",0,2,98,"A",2362,455
"3253","noload",6,"prac",0,3,98,"A",497,519
"3254","noload",6,"prac",0,4,99,"B",390,439
"3255","noload",6,"prac",0,5,98,"A",278,446
"3256","noload",6,"prac",0,6,98,"A",327,443
"3257","noload",6,"prac",0,7,99,"B",300,360
"3258","noload",6,"prac",0,8,98,"A",484,358
"3259","noload",6,"prac",0,9,99,"B",570,606
"3260","noload",6,"prac",0,10,99,"B",1743,926
"3261","noload",6,"exp",1,1,6,"B",795,1082
"3262","noload",6,"exp",1,2,1,"A",457,374
"3263","noload",6,"exp",1,3,3,"A",1143,494
"3264","noload",6,"exp",1,4,9,"B",406,489
"3265","noload",6,"exp",1,5,8,"B",882,340
"3266","noload",6,"exp",1,6,5,"A",919,338
"3267","noload",6,"exp",1,7,4,"A",878,463
"3268","noload",6,"exp",1,8,2,"A",643,358
"3269","noload",6,"exp",1,9,10,"B",1134,325
"3270","noload",6,"exp",1,10,7,"B",370,364
"3271","noload",6,"exp",2,1,3,"A",618,425
"3272","noload",6,"exp",2,2,7,"B",664,254
"3273","noload",6,"exp",2,3,1,"A",727,507
"3274","noload",6,"exp",2,4,9,"B",936,343
"3275","noload",6,"exp",2,5,6,"B",613,258
"3276","noload",6,"exp",2,6,8,"B",936,293
"3277","noload",6,"exp",2,7,5,"A",2167,316
"3278","noload",6,"exp",2,8,2,"A",863,380
"3279","noload",6,"exp",2,9,4,"A",687,344
"3280","noload",6,"exp",2,10,10,"B",746,289
"3281","noload",6,"exp",3,1,3,"A",1835,492
"3282","noload",6,"exp",3,2,10,"B",1732,290
"3283","noload",6,"exp",3,3,7,"B",431,295
"3284","noload",6,"exp",3,4,1,"A",343,348
"3285","noload",6,"exp",3,5,2,"A",779,344
"3286","noload",6,"exp",3,6,5,"A",1128,314
"3287","noload",6,"exp",3,7,8,"B",683,293
"3288","noload",6,"exp",3,8,4,"A",698,311
"3289","noload",6,"exp",3,9,6,"B",332,319
"3290","noload",6,"exp",3,10,9,"B",1008,587
"3291","noload",6,"exp",4,1,3,"B",128,810
"3292","noload",6,"exp",4,2,4,"A",264,349
"3293","noload",6,"exp",4,3,8,"A",1444,376
"3294","noload",6,"exp",4,4,2,"A",414,356
"3295","noload",6,"exp",4,5,9,"B",446,409
"3296","noload",6,"exp",4,6,7,"B",592,377
"3297","noload",6,"exp",4,7,5,"A",287,314
"3298","noload",6,"exp",4,8,6,"B",394,378
"3299","noload",6,"exp",4,9,10,"B",382,379
"3300","noload",6,"exp",4,10,1,"A",518,429
"3301","noload",6,"exp",5,1,8,"A",1358,719
"3302","noload",6,"exp",5,2,5,"B",458,1032
"3303","noload",6,"exp",5,3,6,"B",276,397
"3304","noload",6,"exp",5,4,2,"A",613,275
"3305","noload",6,"exp",5,5,10,"B",453,450
"3306","noload",6,"exp",5,6,1,"A",343,286
"3307","noload",6,"exp",5,7,9,"B",287,298
"3308","noload",6,"exp",5,8,7,"B",319,306
