subj	cond	cb	keyb	phase	blk	trial	stim	resp	rt	conf	confrt
14211	1	3	2	2	4	39	4	1	338	0	0
14211	1	3	2	2	4	40	1	1	309	0	0
14211	1	3	2	2	5	41	8	0	290	0	0
14211	1	3	2	2	5	42	3	1	283	0	0
14211	1	3	2	2	5	43	4	1	275	0	0
14211	1	3	2	2	5	44	10	1	265	0	0
14211	1	3	2	2	5	45	1	1	293	0	0
14211	1	3	2	2	5	46	2	1	303	0	0
14211	1	3	2	2	5	47	6	0	339	0	0
14211	1	3	2	2	5	48	7	0	534	0	0
14211	1	3	2	2	5	49	9	0	336	0	0
14211	1	3	2	2	5	50	5	0	298	0	0
14211	1	3	2	2	6	51	3	1	318	0	0
14211	1	3	2	2	6	52	4	1	276	0	0
14211	1	3	2	2	6	53	2	1	251	0	0
14211	1	3	2	2	6	54	5	0	365	0	0
14211	1	3	2	2	6	55	10	1	359	0	0
14211	1	3	2	2	6	56	1	1	813	0	0
14211	1	3	2	2	6	57	7	0	327	0	0
14211	1	3	2	2	6	58	9	0	297	0	0
14211	1	3	2	2	6	59	6	0	330	0	0
14211	1	3	2	2	6	60	8	0	315	0	0
14211	1	3	2	2	7	61	10	1	266	0	0
14211	1	3	2	2	7	62	7	0	318	0	0
14211	1	3	2	2	7	63	2	1	621	0	0
14211	1	3	2	2	7	64	4	1	306	0	0
14211	1	3	2	2	7	65	5	0	301	0	0
14211	1	3	2	2	7	66	1	1	490	0	0
14211	1	3	2	2	7	67	3	1	251	0	0
14211	1	3	2	2	7	68	8	0	309	0	0
14211	1	3	2	2	7	69	9	0	257	0	0
14211	1	3	2	2	7	70	6	0	237	0	0
14211	1	3	2	2	8	71	9	0	268	0	0
14211	1	3	2	2	8	72	10	1	312	0	0
14211	1	3	2	2	8	73	3	1	526	0	0
14211	1	3	2	2	8	74	7	0	416	0	0
14211	1	3	2	2	8	75	6	0	282	0	0
14211	1	3	2	2	8	76	4	1	337	0	0
14211	1	3	2	2	8	77	5	0	250	0	0
14211	1	3	2	2	8	78	1	1	379	0	0
14211	1	3	2	2	8	79	8	0	360	0	0
14211	1	3	2	2	8	80	2	1	255	0	0
14211	1	3	2	2	9	81	1	1	255	0	0
14211	1	3	2	2	9	82	3	1	329	0	0
14211	1	3	2	2	9	83	2	1	283	0	0
14211	1	3	2	2	9	84	10	1	282	0	0
14211	1	3	2	2	9	85	6	0	329	0	0
14211	1	3	2	2	9	86	9	0	362	0	0
14211	1	3	2	2	9	87	4	1	313	0	0
14211	1	3	2	2	9	88	7	0	296	0	0
14211	1	3	2	2	9	89	8	0	457	0	0
14211	1	3	2	2	9	90	5	0	341	0	0
14211	1	3	2	2	10	91	7	0	513	0	0
14211	1	3	2	2	10	92	5	0	280	0	0
14211	1	3	2	2	10	93	2	1	255	0	0
14211	1	3	2	2	10	94	6	0	336	0	0
14211	1	3	2	2	10	95	8	0	298	0	0
14211	1	3	2	2	10	96	4	1	276	0	0
14211	1	3	2	2	10	97	3	1	219	0	0
14211	1	3	2	2	10	98	1	1	326	0	0
14211	1	3	2	2	10	99	9	0	232	0	0
14211	1	3	2	2	10	100	10	1	303	0	0
14211	1	3	2	2	11	101	9	0	315	0	0
14211	1	3	2	2	11	102	5	0	306	0	0
14211	1	3	2	2	11	103	6	0	285	0	0
14211	1	3	2	2	11	104	3	1	287	0	0
14211	1	3	2	2	11	105	10	1	417	0	0
14211	1	3	2	2	11	106	8	0	234	0	0
14211	1	3	2	2	11	107	2	1	433	0	0
14211	1	3	2	2	11	108	7	0	312	0	0
14211	1	3	2	2	11	109	4	1	359	0	0
14211	1	3	2	2	11	110	1	0	462	0	0
14211	1	3	2	2	12	111	4	1	353	0	0
14211	1	3	2	2	12	112	5	0	304	0	0
14211	1	3	2	2	12	113	8	0	285	0	0
14211	1	3	2	2	12	114	1	1	430	0	0
14211	1	3	2	2	12	115	10	1	762	0	0
14211	1	3	2	2	12	116	2	1	257	0	0
14211	1	3	2	2	12	117	9	0	427	0	0
14211	1	3	2	2	12	118	7	0	351	0	0
14211	1	3	2	2	12	119	6	0	437	0	0
14211	1	3	2	2	12	120	3	1	260	0	0
14211	1	3	2	2	13	121	9	0	329	0	0
14211	1	3	2	2	13	122	3	1	515	0	0
14211	1	3	2	2	13	123	4	1	393	0	0
14211	1	3	2	2	13	124	10	1	648	0	0
14211	1	3	2	2	13	125	2	1	330	0	0
14211	1	3	2	2	13	126	8	0	267	0	0
14211	1	3	2	2	13	127	5	0	279	0	0
14211	1	3	2	2	13	128	7	0	318	0	0
14211	1	3	2	2	13	129	6	0	261	0	0
14211	1	3	2	2	13	130	1	1	353	0	0
14212	1	4	1	1	1	1	3	1	3053	0	0
14212	1	4	1	1	1	2	8	0	2116	0	0
14212	1	4	1	1	1	3	7	1	2211	0	0
14212	1	4	1	1	1	4	2	1	1217	0	0
14212	1	4	1	1	1	5	4	1	1151	0	0
14212	1	4	1	1	1	6	1	1	270	0	0
14212	1	4	1	1	1	7	6	1	318	0	0
14212	1	4	1	1	1	8	5	1	734	0	0
14212	1	4	1	1	2	9	4	1	146	0	0
14212	1	4	1	1	2	10	2	1	474	0	0
14212	1	4	1	1	2	11	1	1	322	0	0
14212	1	4	1	1	2	12	5	1	308	0	0
14212	1	4	1	1	2	13	7	1	267	0	0
14212	1	4	1	1	2	14	8	1	747	0	0
14212	1	4	1	1	2	15	3	1	336	0	0
14212	1	4	1	1	2	16	6	1	252	0	0
14212	1	4	1	1	3	17	7	1	441	0	0
14212	1	4	1	1	3	18	5	1	236	0	0
14212	1	4	1	1	3	19	4	1	306	0	0
14212	1	4	1	1	3	20	1	1	258	0	0
14212	1	4	1	1	3	21	2	1	231	0	0
14212	1	4	1	1	3	22	6	1	111	0	0
14212	1	4	1	1	3	23	3	1	390	0	0
14212	1	4	1	1	3	24	8	1	382	0	0
14212	1	4	1	2	1	1	3	1	262	0	0
14212	1	4	1	2	1	2	4	1	250	0	0
14212	1	4	1	2	1	3	8	0	188	0	0
14212	1	4	1	2	1	4	7	0	240	0	0
14212	1	4	1	2	1	5	1	1	270	0	0
14212	1	4	1	2	1	6	6	0	314	0	0
14212	1	4	1	2	1	7	5	0	217	0	0
14212	1	4	1	2	1	8	9	0	187	0	0
14212	1	4	1	2	1	9	2	1	279	0	0
14212	1	4	1	2	1	10	10	1	213	0	0
14212	1	4	1	2	2	11	5	0	311	0	0
14212	1	4	1	2	2	12	9	0	331	0	0
14212	1	4	1	2	2	13	8	0	221	0	0
14212	1	4	1	2	2	14	1	1	265	0	0
14212	1	4	1	2	2	15	6	0	373	0	0
14212	1	4	1	2	2	16	2	1	382	0	0
14212	1	4	1	2	2	17	3	1	291	0	0
14212	1	4	1	2	2	18	4	1	444	0	0
14212	1	4	1	2	2	19	10	1	221	0	0
14212	1	4	1	2	2	20	7	0	234	0	0
14212	1	4	1	2	3	21	2	1	209	0	0
14212	1	4	1	2	3	22	9	0	258	0	0
14212	1	4	1	2	3	23	3	1	286	0	0
14212	1	4	1	2	3	24	10	1	447	0	0
14212	1	4	1	2	3	25	6	0	233	0	0
14212	1	4	1	2	3	26	5	0	232	0	0
14212	1	4	1	2	3	27	1	1	311	0	0
14212	1	4	1	2	3	28	7	1	563	0	0
14212	1	4	1	2	3	29	8	0	473	0	0
14212	1	4	1	2	3	30	4	1	320	0	0
14212	1	4	1	2	4	31	9	0	247	0	0
14212	1	4	1	2	4	32	10	1	481	0	0
14212	1	4	1	2	4	33	3	1	712	0	0
14212	1	4	1	2	4	34	2	1	270	0	0
14212	1	4	1	2	4	35	6	0	101	0	0
14212	1	4	1	2	4	36	4	1	522	0	0
14212	1	4	1	2	4	37	5	0	369	0	0
14212	1	4	1	2	4	38	1	1	443	0	0
14212	1	4	1	2	4	39	8	0	281	0	0
14212	1	4	1	2	4	40	7	0	656	0	0
14212	1	4	1	2	5	41	5	0	257	0	0
14212	1	4	1	2	5	42	1	1	1358	0	0
14212	1	4	1	2	5	43	4	0	284	0	0
14212	1	4	1	2	5	44	10	1	766	0	0
14212	1	4	1	2	5	45	3	1	656	0	0
14212	1	4	1	2	5	46	7	0	402	0	0
14212	1	4	1	2	5	47	8	1	1072	0	0
14212	1	4	1	2	5	48	9	0	351	0	0
14212	1	4	1	2	5	49	2	1	430	0	0
14212	1	4	1	2	5	50	6	0	245	0	0
14212	1	4	1	2	6	51	5	0	287	0	0
14212	1	4	1	2	6	52	4	1	824	0	0
14212	1	4	1	2	6	53	9	0	340	0	0
14212	1	4	1	2	6	54	10	1	353	0	0
14212	1	4	1	2	6	55	6	0	272	0	0
14212	1	4	1	2	6	56	2	1	263	0	0
14212	1	4	1	2	6	57	8	0	314	0	0
14212	1	4	1	2	6	58	1	1	705	0	0
14212	1	4	1	2	6	59	7	0	286	0	0
14212	1	4	1	2	6	60	3	1	511	0	0
14212	1	4	1	2	7	61	7	0	270	0	0
14212	1	4	1	2	7	62	1	1	442	0	0
14212	1	4	1	2	7	63	3	1	601	0	0
14212	1	4	1	2	7	64	6	0	336	0	0
14212	1	4	1	2	7	65	10	1	1578	0	0
14212	1	4	1	2	7	66	2	1	542	0	0
14212	1	4	1	2	7	67	9	0	186	0	0
14212	1	4	1	2	7	68	8	0	310	0	0
14212	1	4	1	2	7	69	5	0	189	0	0
14212	1	4	1	2	7	70	4	1	924	0	0
14212	1	4	1	2	8	71	6	0	149	0	0
14212	1	4	1	2	8	72	8	0	466	0	0
14212	1	4	1	2	8	73	4	1	534	0	0
14212	1	4	1	2	8	74	7	0	248	0	0
14212	1	4	1	2	8	75	3	1	234	0	0
14212	1	4	1	2	8	76	9	0	239	0	0
14212	1	4	1	2	8	77	1	1	286	0	0
14212	1	4	1	2	8	78	10	1	968	0	0
14212	1	4	1	2	8	79	5	0	282	0	0
14212	1	4	1	2	8	80	2	1	281	0	0
14212	1	4	1	2	9	81	5	0	247	0	0
14212	1	4	1	2	9	82	3	1	273	0	0
14212	1	4	1	2	9	83	6	0	272	0	0
14212	1	4	1	2	9	84	1	1	407	0	0
14212	1	4	1	2	9	85	2	1	297	0	0
14212	1	4	1	2	9	86	9	0	233	0	0
14212	1	4	1	2	9	87	4	1	264	0	0
14212	1	4	1	2	9	88	8	0	565	0	0
14212	1	4	1	2	9	89	10	1	366	0	0
14212	1	4	1	2	9	90	7	0	599	0	0
14212	1	4	1	2	10	91	1	1	334	0	0
14212	1	4	1	2	10	92	5	1	2080	0	0
14212	1	4	1	2	10	93	7	0	288	0	0
14212	1	4	1	2	10	94	10	1	353	0	0
14212	1	4	1	2	10	95	2	1	232	0	0
14212	1	4	1	2	10	96	8	0	215	0	0
14212	1	4	1	2	10	97	6	0	248	0	0
14212	1	4	1	2	10	98	4	1	258	0	0
14212	1	4	1	2	10	99	3	1	314	0	0
14212	1	4	1	2	10	100	9	0	257	0	0
14212	1	4	1	2	11	101	1	1	230	0	0
14212	1	4	1	2	11	102	6	0	290	0	0
14212	1	4	1	2	11	103	3	1	260	0	0
14212	1	4	1	2	11	104	9	0	160	0	0
14212	1	4	1	2	11	105	4	1	278	0	0
14212	1	4	1	2	11	106	10	1	45	0	0
14212	1	4	1	2	11	107	7	0	327	0	0
14212	1	4	1	2	11	108	5	0	488	0	0
14212	1	4	1	2	11	109	2	1	306	0	0
14212	1	4	1	2	11	110	8	0	261	0	0
14212	1	4	1	2	12	111	1	1	442	0	0
14212	1	4	1	2	12	112	3	1	441	0	0
14212	1	4	1	2	12	113	5	0	264	0	0
14212	1	4	1	2	12	114	2	1	347	0	0
14212	1	4	1	2	12	115	4	1	264	0	0
14212	1	4	1	2	12	116	10	1	940	0	0
14212	1	4	1	2	12	117	8	0	377	0	0
14212	1	4	1	2	12	118	7	0	426	0	0
14212	1	4	1	2	12	119	9	0	158	0	0
14212	1	4	1	2	12	120	6	0	365	0	0
14212	1	4	1	2	13	121	4	1	422	0	0
14212	1	4	1	2	13	122	10	1	363	0	0
14212	1	4	1	2	13	123	3	1	314	0	0
14212	1	4	1	2	13	124	6	0	328	0	0
14212	1	4	1	2	13	125	5	0	834	0	0
14212	1	4	1	2	13	126	8	0	385	0	0
14212	1	4	1	2	13	127	9	0	309	0	0
14212	1	4	1	2	13	128	7	0	273	0	0
14212	1	4	1	2	13	129	2	1	312	0	0
14212	1	4	1	2	13	130	1	1	1103	0	0
14213	1	5	2	1	1	1	4	0	4684	0	0
14213	1	5	2	1	1	2	7	0	1099	0	0
14213	1	5	2	1	1	3	1	1	3577	0	0
14213	1	5	2	1	1	4	8	1	597	0	0
14213	1	5	2	1	1	5	5	0	791	0	0
14213	1	5	2	1	1	6	3	1	761	0	0
14213	1	5	2	1	1	7	2	0	653	0	0
14213	1	5	2	1	1	8	6	0	366	0	0
14213	1	5	2	1	2	9	3	1	226	0	0
14213	1	5	2	1	2	10	2	0	266	0	0
14213	1	5	2	1	2	11	6	1	34	0	0
14213	1	5	2	1	2	12	4	0	508	0	0
14213	1	5	2	1	2	13	8	1	257	0	0
14213	1	5	2	1	2	14	1	1	225	0	0
14213	1	5	2	1	2	15	7	1	234	0	0
14213	1	5	2	1	2	16	5	1	244	0	0
14213	1	5	2	1	3	17	6	1	171	0	0
14213	1	5	2	1	3	18	3	1	247	0	0
14213	1	5	2	1	3	19	4	1	264	0	0
14213	1	5	2	1	3	20	1	1	311	0	0
14213	1	5	2	1	3	21	5	1	269	0	0
14213	1	5	2	1	3	22	7	1	284	0	0
14213	1	5	2	1	3	23	2	1	251	0	0
14213	1	5	2	1	3	24	8	1	291	0	0
14213	1	5	2	2	1	1	3	1	4373	0	0
14213	1	5	2	2	1	2	7	0	557	0	0
14213	1	5	2	2	1	3	10	1	287	0	0
14213	1	5	2	2	1	4	8	0	282	0	0
14213	1	5	2	2	1	5	2	1	318	0	0
14213	1	5	2	2	1	6	1	1	305	0	0
14213	1	5	2	2	1	7	5	0	284	0	0
14213	1	5	2	2	1	8	4	1	287	0	0
14213	1	5	2	2	1	9	9	0	235	0	0
14213	1	5	2	2	1	10	6	0	225	0	0
14213	1	5	2	2	2	11	10	1	303	0	0
14213	1	5	2	2	2	12	6	0	265	0	0
14213	1	5	2	2	2	13	9	0	230	0	0
14213	1	5	2	2	2	14	2	1	364	0	0
14213	1	5	2	2	2	15	4	1	340	0	0
14213	1	5	2	2	2	16	5	0	318	0	0
14213	1	5	2	2	2	17	3	1	377	0	0
14213	1	5	2	2	2	18	1	1	360	0	0
14213	1	5	2	2	2	19	8	0	241	0	0
14213	1	5	2	2	2	20	7	0	238	0	0
14213	1	5	2	2	3	21	6	0	204	0	0
14213	1	5	2	2	3	22	3	1	284	0	0
14213	1	5	2	2	3	23	10	1	303	0	0
14213	1	5	2	2	3	24	5	0	194	0	0
14213	1	5	2	2	3	25	4	1	345	0	0
14213	1	5	2	2	3	26	8	0	226	0	0
14213	1	5	2	2	3	27	9	0	816	0	0
14213	1	5	2	2	3	28	7	0	310	0	0
14213	1	5	2	2	3	29	1	1	281	0	0
14213	1	5	2	2	3	30	2	1	325	0	0
14213	1	5	2	2	4	31	10	1	288	0	0
14213	1	5	2	2	4	32	2	1	283	0	0
14213	1	5	2	2	4	33	5	0	263	0	0
14213	1	5	2	2	4	34	8	0	283	0	0
14213	1	5	2	2	4	35	7	0	103	0	0
14213	1	5	2	2	4	36	4	1	314	0	0
14213	1	5	2	2	4	37	6	0	252	0	0
14213	1	5	2	2	4	38	1	1	353	0	0
14213	1	5	2	2	4	39	9	0	274	0	0
14213	1	5	2	2	4	40	3	1	286	0	0
14213	1	5	2	2	5	41	9	0	258	0	0
14213	1	5	2	2	5	42	7	0	175	0	0
14213	1	5	2	2	5	43	10	1	296	0	0
14213	1	5	2	2	5	44	2	1	306	0	0
14213	1	5	2	2	5	45	3	1	253	0	0
14213	1	5	2	2	5	46	5	0	218	0	0
14213	1	5	2	2	5	47	1	1	449	0	0
14213	1	5	2	2	5	48	4	1	278	0	0
14213	1	5	2	2	5	49	6	0	169	0	0
14213	1	5	2	2	5	50	8	0	217	0	0
14213	1	5	2	2	6	51	4	1	400	0	0
14213	1	5	2	2	6	52	3	1	311	0	0
14213	1	5	2	2	6	53	7	0	106	0	0
14213	1	5	2	2	6	54	6	0	436	0	0
14213	1	5	2	2	6	55	10	1	338	0	0
14213	1	5	2	2	6	56	8	0	252	0	0
14213	1	5	2	2	6	57	2	1	273	0	0
14213	1	5	2	2	6	58	1	1	261	0	0
14213	1	5	2	2	6	59	9	0	250	0	0
14213	1	5	2	2	6	60	5	0	470	0	0
14213	1	5	2	2	7	61	10	1	275	0	0
14213	1	5	2	2	7	62	4	1	271	0	0
14213	1	5	2	2	7	63	7	0	308	0	0
14213	1	5	2	2	7	64	5	0	263	0	0
14213	1	5	2	2	7	65	3	1	338	0	0
14213	1	5	2	2	7	66	1	1	252	0	0
14213	1	5	2	2	7	67	9	0	225	0	0
14213	1	5	2	2	7	68	6	0	208	0	0
14213	1	5	2	2	7	69	8	0	287	0	0
14213	1	5	2	2	7	70	2	1	322	0	0
14213	1	5	2	2	8	71	1	1	212	0	0
14213	1	5	2	2	8	72	7	0	123	0	0
14213	1	5	2	2	8	73	8	0	157	0	0
14213	1	5	2	2	8	74	10	1	335	0	0
14213	1	5	2	2	8	75	9	0	96	0	0
14213	1	5	2	2	8	76	5	0	203	0	0
14213	1	5	2	2	8	77	6	0	226	0	0
14213	1	5	2	2	8	78	2	1	320	0	0
14213	1	5	2	2	8	79	4	1	307	0	0
14213	1	5	2	2	8	80	3	1	317	0	0
14213	1	5	2	2	9	81	5	0	320	0	0
14213	1	5	2	2	9	82	2	1	298	0	0
14213	1	5	2	2	9	83	9	0	293	0	0
14213	1	5	2	2	9	84	10	1	256	0	0
14213	1	5	2	2	9	85	3	1	302	0	0
14213	1	5	2	2	9	86	4	1	216	0	0
14213	1	5	2	2	9	87	6	0	246	0	0
14213	1	5	2	2	9	88	8	0	284	0	0
14213	1	5	2	2	9	89	7	0	239	0	0
14213	1	5	2	2	9	90	1	1	333	0	0
14213	1	5	2	2	10	91	2	1	302	0	0
14213	1	5	2	2	10	92	7	0	33	0	0
14213	1	5	2	2	10	93	10	1	287	0	0
14213	1	5	2	2	10	94	3	1	235	0	0
14213	1	5	2	2	10	95	1	1	225	0	0
14213	1	5	2	2	10	96	5	0	374	0	0
14213	1	5	2	2	10	97	4	1	255	0	0
14213	1	5	2	2	10	98	8	0	124	0	0
14213	1	5	2	2	10	99	9	0	391	0	0
14213	1	5	2	2	10	100	6	0	286	0	0
14213	1	5	2	2	11	101	10	1	290	0	0
14213	1	5	2	2	11	102	4	1	293	0	0
14213	1	5	2	2	11	103	2	1	320	0	0
14213	1	5	2	2	11	104	3	1	331	0	0
14213	1	5	2	2	11	105	5	0	253	0	0
14213	1	5	2	2	11	106	9	0	330	0	0
14213	1	5	2	2	11	107	1	1	123	0	0
14213	1	5	2	2	11	108	8	0	253	0	0
14213	1	5	2	2	11	109	7	0	322	0	0
14213	1	5	2	2	11	110	6	0	309	0	0
14213	1	5	2	2	12	111	8	0	312	0	0
14213	1	5	2	2	12	112	2	1	234	0	0
14213	1	5	2	2	12	113	6	0	15	0	0
14213	1	5	2	2	12	114	4	1	262	0	0
14213	1	5	2	2	12	115	9	0	146	0	0
14213	1	5	2	2	12	116	10	1	380	0	0
14213	1	5	2	2	12	117	5	0	236	0	0
14213	1	5	2	2	12	118	7	0	304	0	0
14213	1	5	2	2	12	119	3	1	284	0	0
14213	1	5	2	2	12	120	1	1	727	0	0
14213	1	5	2	2	13	121	9	0	201	0	0
14213	1	5	2	2	13	122	6	0	256	0	0
14213	1	5	2	2	13	123	3	1	253	0	0
14213	1	5	2	2	13	124	1	1	618	0	0
14213	1	5	2	2	13	125	2	1	224	0	0
14213	1	5	2	2	13	126	5	0	287	0	0
14213	1	5	2	2	13	127	7	0	402	0	0
14213	1	5	2	2	13	128	10	1	361	0	0
14213	1	5	2	2	13	129	4	1	138	0	0
14213	1	5	2	2	13	130	8	0	291	0	0
14214	1	6	1	1	1	1	1	0	7583	0	0
14214	1	6	1	1	1	2	4	1	1730	0	0
14214	1	6	1	1	1	3	2	1	717	0	0
14214	1	6	1	1	1	4	6	0	1085	0	0
14214	1	6	1	1	1	5	7	1	375	0	0
14214	1	6	1	1	1	6	8	0	428	0	0
14214	1	6	1	1	1	7	5	1	228	0	0
14214	1	6	1	1	1	8	3	0	860	0	0
14214	1	6	1	1	2	9	6	0	232	0	0
14214	1	6	1	1	2	10	4	0	816	0	0
14214	1	6	1	1	2	11	3	1	1861	0	0
14214	1	6	1	1	2	12	8	1	1075	0	0
14214	1	6	1	1	2	13	5	1	851	0	0
14214	1	6	1	1	2	14	7	1	765	0	0
14214	1	6	1	1	2	15	2	0	840	0	0
14214	1	6	1	1	2	16	1	1	811	0	0
14214	1	6	1	1	3	17	6	0	1533	0	0
14214	1	6	1	1	3	18	7	1	1042	0	0
14214	1	6	1	1	3	19	3	1	845	0	0
14214	1	6	1	1	3	20	1	1	1624	0	0
14214	1	6	1	1	3	21	8	1	1178	0	0
14214	1	6	1	1	3	22	4	1	2160	0	0
14214	1	6	1	1	3	23	5	1	499	0	0
14214	1	6	1	1	3	24	2	1	1045	0	0
14214	1	6	1	2	1	1	4	1	3081	0	0
14214	1	6	1	2	1	2	1	1	993	0	0
14214	1	6	1	2	1	3	8	0	3688	0	0
14214	1	6	1	2	1	4	6	0	1107	0	0
14214	1	6	1	2	1	5	9	1	720	0	0
14214	1	6	1	2	1	6	10	0	1471	0	0
14214	1	6	1	2	1	7	3	0	879	0	0
14214	1	6	1	2	1	8	7	1	614	0	0
14214	1	6	1	2	1	9	5	0	2167	0	0
14214	1	6	1	2	1	10	2	1	1098	0	0
14214	1	6	1	2	2	11	10	0	1030	0	0
14214	1	6	1	2	2	12	5	0	1139	0	0
14214	1	6	1	2	2	13	8	0	1128	0	0
14214	1	6	1	2	2	14	6	0	969	0	0
14214	1	6	1	2	2	15	3	0	883	0	0
14214	1	6	1	2	2	16	2	1	938	0	0
14214	1	6	1	2	2	17	9	1	359	0	0
14214	1	6	1	2	2	18	4	1	606	0	0
14214	1	6	1	2	2	19	7	1	528	0	0
14214	1	6	1	2	2	20	1	1	697	0	0
14214	1	6	1	2	3	21	6	0	1197	0	0
14214	1	6	1	2	3	22	3	0	773	0	0
14214	1	6	1	2	3	23	1	1	727	0	0
14214	1	6	1	2	3	24	8	0	1265	0	0
14214	1	6	1	2	3	25	5	0	949	0	0
14214	1	6	1	2	3	26	2	1	2385	0	0
14214	1	6	1	2	3	27	10	0	871	0	0
14214	1	6	1	2	3	28	9	1	750	0	0
14214	1	6	1	2	3	29	7	1	2691	0	0
14214	1	6	1	2	3	30	4	1	1197	0	0
14214	1	6	1	2	4	31	9	1	1676	0	0
14214	1	6	1	2	4	32	8	0	2076	0	0
14214	1	6	1	2	4	33	7	1	3276	0	0
14214	1	6	1	2	4	34	10	0	628	0	0
14214	1	6	1	2	4	35	6	0	584	0	0
14214	1	6	1	2	4	36	4	1	397	0	0
14214	1	6	1	2	4	37	2	1	3236	0	0
14214	1	6	1	2	4	38	1	1	628	0	0
14214	1	6	1	2	4	39	5	0	608	0	0
14214	1	6	1	2	4	40	3	0	834	0	0
14214	1	6	1	2	5	41	2	1	809	0	0
14214	1	6	1	2	5	42	9	1	619	0	0
14214	1	6	1	2	5	43	6	0	2216	0	0
14214	1	6	1	2	5	44	5	0	786	0	0
14214	1	6	1	2	5	45	7	1	470	0	0
14214	1	6	1	2	5	46	8	0	677	0	0
14214	1	6	1	2	5	47	3	0	780	0	0
14214	1	6	1	2	5	48	1	1	753	0	0
14214	1	6	1	2	5	49	10	0	936	0	0
14214	1	6	1	2	5	50	4	1	913	0	0
14214	1	6	1	2	6	51	5	0	945	0	0
14214	1	6	1	2	6	52	7	1	4981	0	0
14214	1	6	1	2	6	53	6	0	796	0	0
14214	1	6	1	2	6	54	4	1	330	0	0
14214	1	6	1	2	6	55	9	1	2148	0	0
14214	1	6	1	2	6	56	3	0	673	0	0
14214	1	6	1	2	6	57	8	0	3169	0	0
14214	1	6	1	2	6	58	2	1	2571	0	0
14214	1	6	1	2	6	59	1	1	366	0	0
14214	1	6	1	2	6	60	10	0	447	0	0
14214	1	6	1	2	7	61	6	0	1713	0	0
14214	1	6	1	2	7	62	2	1	5296	0	0
14214	1	6	1	2	7	63	9	1	919	0	0
14214	1	6	1	2	7	64	3	0	318	0	0
14214	1	6	1	2	7	65	7	1	6853	0	0
14214	1	6	1	2	7	66	5	0	389	0	0
14214	1	6	1	2	7	67	4	1	360	0	0
14214	1	6	1	2	7	68	10	0	1248	0	0
14214	1	6	1	2	7	69	1	1	746	0	0
14214	1	6	1	2	7	70	8	0	1518	0	0
14214	1	6	1	2	8	71	9	1	886	0	0
14214	1	6	1	2	8	72	1	1	343	0	0
14214	1	6	1	2	8	73	8	0	235	0	0
14214	1	6	1	2	8	74	7	1	1354	0	0
14214	1	6	1	2	8	75	3	0	1098	0	0
14214	1	6	1	2	8	76	5	0	2335	0	0
14214	1	6	1	2	8	77	2	1	361	0	0
14214	1	6	1	2	8	78	6	0	480	0	0
14214	1	6	1	2	8	79	4	1	255	0	0
14214	1	6	1	2	8	80	10	0	1840	0	0
14214	1	6	1	2	9	81	8	0	2800	0	0
14214	1	6	1	2	9	82	5	0	360	0	0
14214	1	6	1	2	9	83	2	1	711	0	0
14214	1	6	1	2	9	84	6	0	886	0	0
14214	1	6	1	2	9	85	7	1	496	0	0
14214	1	6	1	2	9	86	4	1	5290	0	0
14214	1	6	1	2	9	87	9	1	733	0	0
14214	1	6	1	2	9	88	10	0	743	0	0
14214	1	6	1	2	9	89	3	0	508	0	0
14214	1	6	1	2	9	90	1	1	368	0	0
14214	1	6	1	2	10	91	5	0	3570	0	0
14214	1	6	1	2	10	92	8	0	948	0	0
14214	1	6	1	2	10	93	3	0	593	0	0
14214	1	6	1	2	10	94	1	1	608	0	0
14214	1	6	1	2	10	95	7	1	562	0	0
14214	1	6	1	2	10	96	6	0	145	0	0
14214	1	6	1	2	10	97	2	1	1260	0	0
14214	1	6	1	2	10	98	9	1	393	0	0
14214	1	6	1	2	10	99	4	1	240	0	0
14214	1	6	1	2	10	100	10	0	263	0	0
14214	1	6	1	2	11	101	5	0	284	0	0
14214	1	6	1	2	11	102	9	1	3531	0	0
14214	1	6	1	2	11	103	3	0	637	0	0
14214	1	6	1	2	11	104	4	1	620	0	0
14214	1	6	1	2	11	105	8	0	385	0	0
14214	1	6	1	2	11	106	2	1	2461	0	0
14214	1	6	1	2	11	107	1	1	323	0	0
14214	1	6	1	2	11	108	7	1	273	0	0
14214	1	6	1	2	11	109	6	0	672	0	0
14214	1	6	1	2	11	110	10	0	447	0	0
14214	1	6	1	2	12	111	1	1	4185	0	0
14214	1	6	1	2	12	112	6	0	343	0	0
14214	1	6	1	2	12	113	8	0	347	0	0
14214	1	6	1	2	12	114	7	1	223	0	0
14214	1	6	1	2	12	115	4	1	228	0	0
14214	1	6	1	2	12	116	10	0	640	0	0
14214	1	6	1	2	12	117	2	1	1231	0	0
14214	1	6	1	2	12	118	5	0	455	0	0
14214	1	6	1	2	12	119	9	1	231	0	0
14214	1	6	1	2	12	120	3	0	262	0	0
14214	1	6	1	2	13	121	1	1	243	0	0
14214	1	6	1	2	13	122	10	0	194	0	0
14214	1	6	1	2	13	123	3	0	137	0	0
14214	1	6	1	2	13	124	6	0	1397	0	0
14214	1	6	1	2	13	125	5	0	236	0	0
14214	1	6	1	2	13	126	8	0	267	0	0
14214	1	6	1	2	13	127	7	1	223	0	0
14214	1	6	1	2	13	128	4	1	251	0	0
14214	1	6	1	2	13	129	9	1	205	0	0
14214	1	6	1	2	13	130	2	1	215	0	0
14215	1	7	2	1	1	1	6	0	3928	0	0
