"cond"	"subj"	"cbal"	"sex"	"age"	"course"	"year"	"phase"	"block"	"trial"	"stim"	"rein"	"score"	"totresp"	"numlost"	"itiresp"	"resp"
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	11	"C"	0	21	140	5	2	3
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	12	"CD"	1	28	167	6	0	27
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	13	"C"	0	28	168	6	1	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	14	"CD"	1	37	203	8	0	35
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	15	"A"	1	46	234	9	2	29
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	16	"CD"	1	61	291	12	5	52
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	17	"D"	0	61	298	12	3	4
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	18	"CD"	1	75	351	15	0	53
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	19	"AB"	0	74	360	16	3	6
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	20	"C"	0	74	363	16	0	3
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	21	"AB"	0	74	365	16	0	2
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	22	"A"	1	83	399	17	0	34
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	23	"AB"	0	82	408	18	6	3
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	24	"B"	1	97	456	20	0	48
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	25	"CD"	1	107	497	22	4	37
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	26	"A"	1	117	540	25	2	41
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	27	"A"	1	128	584	27	3	41
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	28	"AB"	0	128	590	27	3	3
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	29	"CD"	1	139	628	29	0	38
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	30	"AB"	0	139	634	29	3	3
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	31	"AB"	0	138	640	30	0	6
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	32	"CD"	1	150	685	32	0	45
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	1	"B"	1	155	718	33	2	31
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	2	"AB"	0	154	723	34	2	3
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	3	"AB"	0	154	727	34	0	4
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	4	"D"	0	154	731	34	0	4
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	5	"A"	1	158	758	35	0	27
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	6	"D"	0	157	764	36	5	1
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	7	"AB"	0	157	768	36	0	4
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	8	"B"	1	164	808	38	0	40
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	9	"C"	0	163	820	39	3	9
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	10	"AB"	0	163	823	39	0	3
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	11	"CD"	1	169	862	41	0	39
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	12	"A"	1	173	900	43	3	35
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	13	"CD"	1	178	930	44	3	27
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	14	"CD"	1	184	971	46	2	39
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	15	"A"	1	189	1013	48	3	39
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	16	"B"	1	193	1060	51	5	42
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	17	"C"	0	193	1072	51	5	7
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	18	"CD"	1	200	1117	53	0	45
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	19	"AB"	0	199	1127	54	7	3
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	20	"AB"	0	199	1133	54	0	6
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	21	"D"	0	199	1133	54	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	22	"CD"	1	205	1177	56	0	44
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	23	"C"	0	204	1183	57	3	3
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	24	"CD"	1	210	1226	59	0	43
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	1	"AB"	0	210	1232	59	3	3
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	2	"CD"	1	212	1260	61	0	28
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	3	"D"	0	212	1263	61	2	1
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	4	"A"	1	212	1271	61	2	6
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	5	"AB"	0	212	1274	61	0	3
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	6	"A"	1	212	1279	61	0	5
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	7	"CD"	1	215	1327	64	0	48
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	8	"B"	1	217	1349	65	3	19
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	9	"C"	0	216	1360	66	6	5
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	10	"AB"	0	216	1368	66	0	8
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	11	"CD"	1	220	1420	69	0	52
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	12	"B"	1	223	1458	70	4	34
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	13	"AB"	0	222	1466	71	6	2
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	14	"D"	0	222	1466	71	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	15	"C"	0	222	1471	71	0	5
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	16	"CD"	1	225	1518	73	0	47
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	1	"CD"	1	228	1564	76	3	43
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	2	"CD"	1	233	1618	78	3	51
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	3	"C"	0	232	1624	79	3	3
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	4	"A"	1	235	1656	80	0	32
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	5	"AB"	0	234	1664	81	8	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	6	"D"	0	234	1664	81	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	7	"AB"	0	234	1664	81	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	8	"CD"	1	238	1712	83	0	48
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	9	"AB"	0	238	1715	83	3	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	10	"B"	1	239	1733	84	0	18
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	11	"B"	1	242	1778	86	4	41
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	12	"AB"	0	241	1781	87	3	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	13	"D"	0	241	1781	87	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	14	"A"	1	244	1823	89	0	42
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	15	"CD"	1	247	1874	91	6	45
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	16	"C"	0	246	1882	92	3	5
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	1	"A"	1	249	1921	94	0	39
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	2	"CD"	1	253	1971	96	5	45
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	3	"C"	0	253	1974	96	3	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	4	"D"	0	253	1974	96	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	5	"CD"	1	257	2023	99	0	49
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	6	"B"	1	260	2066	101	3	40
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	7	"A"	1	262	2099	102	4	29
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	8	"CD"	1	264	2148	105	5	44
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	9	"AB"	0	264	2154	105	2	4
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	10	"D"	0	264	2154	105	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	11	"C"	0	263	2163	106	0	9
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	12	"B"	1	267	2207	108	0	44
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	13	"AB"	0	267	2210	108	3	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	14	"AB"	0	267	2210	108	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	15	"CD"	1	271	2255	110	0	45
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	16	"AB"	0	270	2263	111	3	5
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	1	"AB"	0	270	2268	111	0	5
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	2	"A"	1	270	2275	111	0	7
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	3	"CD"	1	273	2315	113	0	40
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	4	"AB"	0	273	2318	113	3	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	5	"B"	1	275	2345	115	0	27
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	6	"CD"	1	279	2394	117	4	45
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	7	"CD"	1	282	2436	119	4	38
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	8	"C"	0	282	2439	119	3	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	9	"AB"	0	282	2439	119	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	10	"B"	1	283	2456	120	0	17
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	11	"D"	0	282	2462	121	6	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	12	"CD"	1	286	2512	123	0	50
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	13	"C"	0	286	2515	123	3	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	14	"D"	0	286	2515	123	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	15	"B"	1	289	2564	126	0	49
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	16	"A"	1	289	2572	126	4	4
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	17	"AB"	0	289	2572	126	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	18	"AB"	0	289	2572	126	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	19	"CD"	1	293	2623	129	0	51
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	20	"D"	0	293	2625	129	2	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	21	"AB"	0	293	2625	129	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	22	"C"	0	293	2629	129	0	4
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	23	"CD"	1	297	2677	131	0	48
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	24	"A"	1	298	2699	132	3	19
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	1	"C"	0	297	2704	133	5	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	2	"A"	1	302	2750	135	0	46
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	3	"F"	1	304	2786	137	2	34
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	4	"CD"	1	308	2832	139	4	42
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	5	"CD"	1	312	2878	141	2	44
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	6	"B"	1	311	2880	142	2	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	7	"E"	1	314	2913	143	0	33
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	8	"F"	1	318	2958	145	2	43
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	9	"C"	0	317	2962	146	4	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	10	"D"	0	317	2962	146	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	11	"D"	0	317	2962	146	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	12	"CD"	1	321	3007	148	0	45
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	13	"C"	0	321	3009	148	2	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	14	"AB"	0	321	3009	148	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	15	"C"	0	321	3009	148	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	16	"D"	0	321	3009	148	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	17	"C"	0	321	3009	148	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	18	"A"	1	325	3058	150	0	49
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	19	"B"	1	324	3064	151	6	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	20	"D"	0	324	3064	151	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	21	"F"	1	329	3110	153	0	46
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	22	"D"	0	329	3113	153	3	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	23	"AB"	0	329	3113	153	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	24	"E"	1	333	3157	155	0	44
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	25	"D"	0	332	3160	156	3	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	26	"C"	0	332	3160	156	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	27	"E"	1	337	3211	158	0	51
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	28	"E"	1	341	3258	160	3	44
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	29	"D"	0	340	3263	161	5	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	30	"F"	1	344	3308	163	0	45
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	31	"C"	0	344	3313	163	4	1
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	32	"E"	1	348	3359	165	0	46
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	33	"F"	1	351	3410	168	3	48
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	34	"AB"	0	351	3414	168	4	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	35	"F"	1	356	3459	170	0	45
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	36	"D"	0	355	3462	171	3	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	37	"C"	0	355	3462	171	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	38	"E"	1	358	3508	173	0	46
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	1	"AB"	0	358	3508	173	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	2	"D"	0	358	3508	173	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	3	"CD"	1	361	3548	175	0	40
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	4	"E"	1	365	3594	177	3	43
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	5	"A"	1	367	3631	179	2	35
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	6	"B"	1	367	3637	179	6	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	7	"C"	0	367	3637	179	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	8	"F"	1	370	3686	182	0	49
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	9	"C"	0	370	3689	182	3	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	10	"D"	0	370	3689	182	0	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	11	"CD"	1	373	3733	184	0	44
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	12	"AB"	0	373	3736	184	3	0
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3b"	14	1	"EF"	0	373	3750	184	0	14
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3b"	14	2	"EF"	0	373	3762	184	1	11
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	1	"E"	0	373	3801	184	1	38
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	2	"E"	0	373	3851	184	4	46
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	3	"F"	0	373	3898	184	3	44
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	4	"EF"	0	373	3953	184	3	52
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	5	"F"	0	373	4009	184	3	53
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	6	"F"	0	373	4059	184	3	47
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	7	"E"	0	373	4107	184	2	46
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	8	"E"	0	373	4155	184	3	45
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	9	"EF"	0	373	4204	184	0	49
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	10	"F"	0	373	4250	184	0	46
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	11	"EF"	0	373	4268	184	2	16
"NP"	30	5	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	12	"EF"	0	373	4279	184	1	10
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	1	1	"Y"	0	0	0	0	0	0
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	1	2	"Z"	1	8	28	1	0	28
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	2	1	"Y"	0	8	29	1	1	0
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	2	2	"Z"	1	12	57	2	0	28
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	3	1	"Z"	1	13	85	4	2	26
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	3	2	"Y"	0	13	86	4	1	0
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	4	1	"Y"	0	13	86	4	0	0
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	4	2	"Z"	1	15	110	5	0	24
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	5	1	"Z"	1	17	133	6	1	22
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	5	2	"Y"	0	17	134	6	1	0
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	1	"C"	0	0	10	0	0	10
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	2	"B"	1	5	33	1	0	23
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	3	"CD"	1	12	56	2	1	22
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	4	"A"	1	17	80	4	1	23
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	5	"D"	0	17	91	4	2	9
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	6	"AB"	0	16	102	5	0	11
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	7	"CD"	1	23	128	6	0	26
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	8	"AB"	0	23	131	6	1	2
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	9	"AB"	0	23	134	6	0	3
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	10	"D"	0	22	143	7	0	9
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	11	"CD"	1	28	167	8	0	24
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	12	"AB"	0	28	169	8	2	0
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	13	"AB"	0	28	169	8	0	0
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	14	"CD"	1	35	193	9	0	24
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	15	"D"	0	35	195	9	2	0
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	16	"A"	1	41	215	10	0	20
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	17	"B"	1	48	241	12	1	25
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	18	"B"	1	55	269	13	2	26
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	19	"C"	0	55	274	13	1	4
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	20	"CD"	1	61	300	15	0	26
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	21	"A"	1	65	314	15	1	13
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	22	"CD"	1	71	342	17	2	26
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	23	"C"	0	71	344	17	2	0
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	24	"C"	0	71	344	17	0	0
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	25	"CD"	1	77	369	18	0	25
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	26	"CD"	1	83	392	19	2	21
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	27	"B"	1	91	418	20	1	25
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	28	"AB"	0	90	421	21	1	2
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	29	"AB"	0	90	421	21	0	0
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	30	"D"	0	90	426	21	0	5
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	31	"A"	1	96	452	22	0	26
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	32	"AB"	0	96	456	22	2	2
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	1	"C"	0	96	456	22	0	0
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	2	"CD"	1	99	480	24	0	24
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	3	"AB"	0	99	483	24	2	1
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	4	"AB"	0	99	483	24	0	0
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	5	"CD"	1	103	509	25	0	26
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	6	"D"	0	103	511	25	2	0
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	7	"CD"	1	107	534	26	0	23
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	8	"AB"	0	107	536	26	1	1
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	9	"A"	1	110	558	27	0	22
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	10	"D"	0	109	561	28	2	1
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	11	"CD"	1	112	585	29	0	24
"PP"	31	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	12	"A"	1	114	595	29	1	9
