"date","subj","cbal","keyb","phase","block","trial","stim","vtft","ftpks","pk1acc","totpks","pos1rt","neg1rt"
2007-01-17,4,2,"right",1,1,40,"S1000",2,0,"+",3,837,1020
2007-01-17,4,2,"right",1,1,41,"S0001",3,0,"+",1,5780,9429
2007-01-17,4,2,"right",1,1,42,"S0020",2,0,"*",1,6374,-1
2007-01-17,4,2,"right",1,1,43,"S0100",3,0,"*",1,-1,4283
2007-01-17,4,2,"right",1,1,44,"S1000",3,0,"+",1,3543,5554
2007-01-17,4,2,"right",1,1,45,"S2000",2,0,"+",1,5656,5267
2007-01-17,4,2,"right",1,1,46,"S0200",3,0,"*",1,4241,-1
2007-01-17,4,2,"right",1,1,47,"S0010",3,0,"*",1,-1,4610
2007-01-17,4,2,"right",1,1,48,"S0002",2,0,"*",1,5246,-1
2007-01-17,4,2,"right",1,1,49,"S0020",3,0,"+",1,4200,3810
2007-01-17,4,2,"right",1,1,50,"S0001",2,0,"+",1,4631,5082
2007-01-17,4,2,"right",1,1,51,"S0200",2,0,"+",1,6231,5677
2007-01-17,4,2,"right",1,1,52,"S1000",3,0,"+",1,5758,6825
2007-01-17,4,2,"right",1,1,53,"S0010",3,0,"+",1,21099,21878
2007-01-17,4,2,"right",1,1,54,"S2000",3,0,"*",1,5451,-1
2007-01-17,4,2,"right",1,1,55,"S0100",3,0,"*",1,-1,4344
2007-01-17,4,2,"right",1,1,56,"S0002",2,0,"+",1,4159,3831
2007-01-17,4,2,"right",1,1,57,"S0010",2,0,"+",1,5021,5451
2007-01-17,4,2,"right",1,1,58,"S0002",3,0,"*",1,7378,-1
2007-01-17,4,2,"right",1,1,59,"S0200",3,0,"+",1,5943,5163
2007-01-17,4,2,"right",1,1,60,"S0001",2,0,"*",1,-1,6065
2007-01-17,4,2,"right",1,1,61,"S0100",3,0,"*",1,-1,4876
2007-01-17,4,2,"right",1,1,62,"S2000",2,0,"*",1,4794,-1
2007-01-17,4,2,"right",1,1,63,"S1000",2,0,"+",1,6518,6908
2007-01-17,4,2,"right",1,1,64,"S0020",2,0,"*",1,8096,-1
2007-01-17,4,2,"right",1,2,1,"S0001",2,0,"+",1,16729,17140
2007-01-17,4,2,"right",1,2,2,"S2000",2,0,"+",1,8570,7975
2007-01-17,4,2,"right",1,2,3,"S0100",3,0,"+",1,4753,5532
2007-01-17,4,2,"right",1,2,4,"S0002",2,0,"*",1,6496,-1
2007-01-17,4,2,"right",1,2,5,"S0010",3,0,"*",1,-1,5040
2007-01-17,4,2,"right",1,2,6,"S0200",2,0,"+",1,5203,4506
2007-01-17,4,2,"right",1,2,7,"S1000",2,0,"*",1,-1,4916
2007-01-17,4,2,"right",1,2,8,"S0020",3,0,"*",1,5285,-1
2007-01-17,4,2,"right",1,2,9,"S0020",3,0,"*",1,3890,-1
2007-01-17,4,2,"right",1,2,10,"S0001",3,0,"*",1,-1,4055
2007-01-17,4,2,"right",1,2,11,"S0002",3,0,"*",1,3665,-1
2007-01-17,4,2,"right",1,2,12,"S0100",2,0,"+",1,5654,6228
2007-01-17,4,2,"right",1,2,13,"S0010",3,0,"+",1,7295,9264
2007-01-17,4,2,"right",1,2,14,"S2000",2,0,"+",1,5203,4895
2007-01-17,4,2,"right",1,2,15,"S0200",3,0,"*",1,3726,-1
2007-01-17,4,2,"right",1,2,16,"S1000",3,0,"*",1,-1,4095
2007-01-17,4,2,"right",1,2,17,"S0020",2,0,"*",1,3973,-1
2007-01-17,4,2,"right",1,2,18,"S0200",2,0,"*",1,4198,-1
2007-01-17,4,2,"right",1,2,19,"S0010",2,0,"*",1,-1,5121
2007-01-17,4,2,"right",1,2,20,"S0002",2,0,"*",1,3706,-1
2007-01-17,4,2,"right",1,2,21,"S1000",2,0,"+",1,5675,6290
2007-01-17,4,2,"right",1,2,22,"S0001",3,0,"*",1,-1,5696
2007-01-17,4,2,"right",1,2,23,"S2000",3,0,"+",1,7090,6557
2007-01-17,4,2,"right",1,2,24,"S0100",3,0,"*",1,-1,5347
2007-01-17,4,2,"right",1,2,25,"S0001",3,0,"*",1,-1,5224
2007-01-17,4,2,"right",1,2,26,"S0020",3,0,"+",1,6413,5716
2007-01-17,4,2,"right",1,2,27,"S0200",2,0,"+",1,4691,3624
2007-01-17,4,2,"right",1,2,28,"S1000",3,0,"+",1,4793,5346
2007-01-17,4,2,"right",1,2,29,"S0002",3,0,"+",1,10125,8812
2007-01-17,4,2,"right",1,2,30,"S0010",3,0,"+",1,7705,8176
2007-01-17,4,2,"right",1,2,31,"S2000",3,0,"*",1,5511,-1
2007-01-17,4,2,"right",1,2,32,"S0100",2,0,"*",1,-1,4321
2007-01-17,4,2,"right",1,2,33,"S0020",3,0,"*",1,6290,-1
2007-01-17,4,2,"right",1,2,34,"S2000",2,0,"+",1,5921,5408
2007-01-17,4,2,"right",1,2,35,"S0001",3,0,"*",1,-1,8648
2007-01-17,4,2,"right",1,2,36,"S0200",3,0,"*",1,4568,-1
2007-01-17,4,2,"right",1,2,37,"S1000",3,0,"*",1,-1,6187
2007-01-17,4,2,"right",1,2,38,"S0002",2,0,"*",1,5921,-1
2007-01-17,4,2,"right",1,2,39,"S0010",3,0,"+",1,5449,5942
2007-01-17,4,2,"right",1,2,40,"S0100",3,0,"*",1,-1,4793
2007-01-17,4,2,"right",1,2,41,"S2000",3,0,"*",1,4382,-1
2007-01-17,4,2,"right",1,2,42,"S0002",3,0,"*",1,5183,-1
2007-01-17,4,2,"right",1,2,43,"S0010",3,0,"*",1,-1,4956
2007-01-17,4,2,"right",1,2,44,"S1000",2,0,"+",1,5941,11253
2007-01-17,4,2,"right",1,2,45,"S0200",2,0,"*",1,7418,-1
2007-01-17,4,2,"right",1,2,46,"S0020",3,0,"+",1,38816,38365
2007-01-17,4,2,"right",1,2,47,"S0001",2,0,"*",1,-1,12689
2007-01-17,4,2,"right",1,2,48,"S0100",2,0,"*",1,-1,4322
2007-01-17,4,2,"right",1,2,49,"S0200",3,0,"*",1,7663,-1
2007-01-17,4,2,"right",1,2,50,"S1000",2,0,"*",1,-1,4177
2007-01-17,4,2,"right",1,2,51,"S2000",2,0,"+",1,4300,3890
2007-01-17,4,2,"right",1,2,52,"S0010",3,0,"*",1,-1,4546
2007-01-17,4,2,"right",1,2,53,"S0002",2,0,"*",1,3397,-1
2007-01-17,4,2,"right",1,2,54,"S0020",2,0,"*",1,6433,-1
2007-01-17,4,2,"right",1,2,55,"S0001",2,0,"*",1,-1,7254
2007-01-17,4,2,"right",1,2,56,"S0100",3,0,"*",1,-1,14370
2007-01-17,4,2,"right",1,2,57,"S2000",3,0,"*",1,5059,-1
2007-01-17,4,2,"right",1,2,58,"S0002",3,0,"*",1,5695,-1
2007-01-17,4,2,"right",1,2,59,"S0001",3,0,"*",1,-1,5245
2007-01-17,4,2,"right",1,2,60,"S0200",3,0,"*",1,5244,-1
2007-01-17,4,2,"right",1,2,61,"S1000",3,0,"*",1,-1,5204
2007-01-17,4,2,"right",1,2,62,"S0020",2,0,"*",1,7459,-1
2007-01-17,4,2,"right",1,2,63,"S0100",3,0,"*",1,-1,4650
2007-01-17,4,2,"right",1,2,64,"S0010",2,0,"*",1,-1,4628
2007-01-17,4,2,"right",1,3,1,"S0100",2,0,"*",1,-1,4875
2007-01-17,4,2,"right",1,3,2,"S0010",3,0,"*",1,-1,5594
2007-01-17,4,2,"right",1,3,3,"S0002",3,0,"*",1,4773,-1
2007-01-17,4,2,"right",1,3,4,"S0020",2,0,"*",1,6271,-1
2007-01-17,4,2,"right",1,3,5,"S0001",3,0,"*",1,-1,6393
2007-01-17,4,2,"right",1,3,6,"S2000",3,0,"*",1,6722,-1
2007-01-17,4,2,"right",1,3,7,"S0200",3,0,"*",1,3276,-1
2007-01-17,4,2,"right",1,3,8,"S1000",2,0,"*",1,-1,3933
2007-01-17,4,2,"right",1,3,9,"S2000",3,0,"*",1,4055,-1
2007-01-17,4,2,"right",1,3,10,"S0010",3,0,"*",1,-1,3359
2007-01-17,4,2,"right",1,3,11,"S1000",3,0,"*",1,-1,6045
2007-01-17,4,2,"right",1,3,12,"S0020",3,0,"*",1,6106,-1
2007-01-17,4,2,"right",1,3,13,"S0100",2,0,"*",1,-1,5551
2007-01-17,4,2,"right",1,3,14,"S0002",3,0,"*",1,5102,-1
2007-01-17,4,2,"right",1,3,15,"S0200",3,0,"*",1,5101,-1
2007-01-17,4,2,"right",1,3,16,"S0001",2,0,"*",1,-1,7789
2007-01-17,4,2,"right",1,3,17,"S0200",2,0,"*",1,4055,-1
2007-01-17,4,2,"right",1,3,18,"S0001",3,0,"*",1,-1,4424
2007-01-17,4,2,"right",1,3,19,"S2000",3,0,"*",4,1494,-1
2007-01-17,4,2,"right",1,3,20,"S0010",2,0,"*",4,-1,1328
2007-01-17,4,2,"right",1,3,21,"S0020",3,0,"*",3,1410,-1
2007-01-17,4,2,"right",1,3,22,"S0002",3,0,"*",2,1450,-1
2007-01-17,4,2,"right",1,3,23,"S1000",3,0,"*",5,-1,1061
2007-01-17,4,2,"right",1,3,24,"S0100",3,0,"*",1,-1,4076
2007-01-17,4,2,"right",1,3,25,"S2000",2,1,"*",2,978,-1
2007-01-17,4,2,"right",1,3,26,"S0002",3,1,"*",5,733,-1
2007-01-17,4,2,"right",1,3,27,"S0001",2,0,"*",2,-1,1862
2007-01-17,4,2,"right",1,3,28,"S0020",2,0,"*",1,5348,-1
2007-01-17,4,2,"right",1,3,29,"S0100",3,0,"*",1,-1,3523
2007-01-17,4,2,"right",1,3,30,"S1000",3,0,"*",1,-1,5532
2007-01-17,4,2,"right",1,3,31,"S0200",3,0,"*",1,3809,-1
2007-01-17,4,2,"right",1,3,32,"S0010",3,0,"*",1,-1,6763
2007-01-17,4,2,"right",1,3,33,"S0001",2,0,"*",1,-1,4423
2007-01-17,4,2,"right",1,3,34,"S0200",3,0,"*",1,5162,-1
2007-01-17,4,2,"right",1,3,35,"S0002",3,0,"*",1,4711,-1
2007-01-17,4,2,"right",1,3,36,"S0010",3,0,"*",2,-1,3008
2007-01-17,4,2,"right",1,3,37,"S0020",3,0,"*",1,5819,-1
2007-01-17,4,2,"right",1,3,38,"S0100",3,0,"*",1,-1,4650
2007-01-17,4,2,"right",1,3,39,"S1000",3,0,"*",1,-1,5367
2007-01-17,4,2,"right",1,3,40,"S2000",2,0,"*",1,4752,-1
2007-01-17,4,2,"right",1,3,41,"S0001",3,0,"*",1,-1,3871
2007-01-17,4,2,"right",1,3,42,"S0010",3,0,"*",1,-1,8342
2007-01-17,4,2,"right",1,3,43,"S0002",3,0,"*",1,4485,-1
2007-01-17,4,2,"right",1,3,44,"S2000",3,0,"*",3,1390,-1
2007-01-17,4,2,"right",1,3,45,"S0100",2,0,"*",1,-1,2087
2007-01-17,4,2,"right",1,3,46,"S0200",3,0,"*",1,3337,-1
2007-01-17,4,2,"right",1,3,47,"S1000",2,0,"*",3,-1,1512
2007-01-17,4,2,"right",1,3,48,"S0020",3,0,"*",1,4916,-1
2007-01-17,4,2,"right",1,3,49,"S0100",2,0,"*",1,-1,7234
2007-01-17,4,2,"right",1,3,50,"S0002",3,0,"*",1,5818,-1
2007-01-17,4,2,"right",1,3,51,"S0020",2,0,"*",1,7133,-1
2007-01-17,4,2,"right",1,3,52,"S0001",2,0,"*",1,-1,3748
2007-01-17,4,2,"right",1,3,53,"S0200",2,0,"*",1,4281,-1
2007-01-17,4,2,"right",1,3,54,"S0010",3,0,"*",1,-1,4445
2007-01-17,4,2,"right",1,3,55,"S2000",3,0,"*",2,3009,-1
2007-01-17,4,2,"right",1,3,56,"S1000",3,0,"*",2,-1,2991
2007-01-17,4,2,"right",1,3,57,"S0200",2,0,"*",1,2129,-1
2007-01-17,4,2,"right",1,3,58,"S1000",2,0,"*",1,-1,5394
2007-01-17,4,2,"right",1,3,59,"S0020",3,0,"*",1,4958,-1
2007-01-17,4,2,"right",1,3,60,"S0010",3,0,"*",1,-1,3953
2007-01-17,4,2,"right",1,3,61,"S0002",2,0,"*",1,3856,-1
2007-01-17,4,2,"right",1,3,62,"S2000",2,0,"*",1,2744,-1
2007-01-17,4,2,"right",1,3,63,"S0001",3,0,"*",2,-1,2867
2007-01-17,4,2,"right",1,3,64,"S0100",2,0,"*",1,-1,2190
2007-01-17,4,2,"right",2,1,1,"S6780",3,0,"*",2,1662,-1
2007-01-17,4,2,"right",2,1,2,"S6780",3,0,"*",2,3015,-1
2007-01-17,4,2,"right",2,1,3,"S2340",2,0,"*",3,-1,1189
2007-01-17,4,2,"right",2,1,4,"S2340",2,0,"*",3,-1,1436
2007-01-17,4,2,"right",2,1,5,"S6780",2,0,"*",1,3650,-1
2007-01-17,4,2,"right",2,1,6,"S6780",2,0,"*",2,1068,-1
2007-01-17,4,2,"right",2,1,7,"S2340",2,0,"*",1,-1,3344
2007-01-17,4,2,"right",2,1,8,"S6780",3,0,"*",2,2932,-1
2007-01-17,4,2,"right",2,1,9,"S2340",3,1,"*",6,-1,841
2007-01-17,4,2,"right",2,1,10,"S6780",3,0,"*",2,1497,-1
2007-01-17,4,2,"right",2,1,11,"S2340",3,2,"*",6,-1,759
2007-01-17,4,2,"right",2,1,12,"S2340",3,0,"*",2,-1,2606
2007-01-17,4,2,"right",2,1,13,"S6780",2,0,"*",1,3713,-1
2007-01-17,4,2,"right",2,1,14,"S2340",3,0,"*",1,-1,3056
2007-01-17,4,2,"right",2,1,15,"S6780",3,0,"*",1,4737,-1
2007-01-17,4,2,"right",2,1,16,"S2340",2,0,"*",2,-1,1356
2007-01-17,4,2,"right",2,1,17,"S6780",3,0,"*",1,3590,-1
2007-01-17,4,2,"right",2,1,18,"S2340",3,0,"*",6,-1,1129
2007-01-17,4,2,"right",2,1,19,"S2340",2,1,"*",3,-1,966
2007-01-17,4,2,"right",2,1,20,"S6780",3,2,"*",6,452,-1
2007-01-17,4,2,"right",2,1,21,"S6780",2,1,"*",3,821,-1
2007-01-17,4,2,"right",2,1,22,"S2340",2,0,"*",1,-1,4083
2007-01-17,4,2,"right",2,1,23,"S6780",3,0,"*",1,5210,-1
2007-01-17,4,2,"right",2,1,24,"S2340",3,0,"*",1,-1,4307
2007-01-17,4,2,"right",2,1,25,"S6780",3,0,"*",1,4739,-1
2007-01-17,4,2,"right",2,1,26,"S6780",2,0,"*",1,11097,-1
2007-01-17,4,2,"right",2,1,27,"S2340",3,0,"*",1,-1,4083
2007-01-17,4,2,"right",2,1,28,"S6780",2,0,"*",1,3631,-1
2007-01-17,4,2,"right",2,1,29,"S2340",3,0,"*",1,-1,3795
2007-01-17,4,2,"right",2,1,30,"S2340",2,0,"*",1,-1,3200
2007-01-17,4,2,"right",2,1,31,"S6780",3,0,"*",1,4738,-1
2007-01-17,4,2,"right",2,1,32,"S2340",3,0,"*",2,-1,2852
2007-01-17,4,2,"right",3,1,1,"S2340",2,1,"*",3,-1,1005
2007-01-17,4,2,"right",3,1,2,"S6780",3,0,"*",1,3943,-1
2007-01-17,4,2,"right",3,1,3,"S6780",2,0,"*",1,5271,-1
2007-01-17,4,2,"right",3,1,4,"S2340",3,0,"*",3,-1,2256
2007-01-17,4,2,"right",3,1,5,"S6780",2,0,"*",1,5188,-1
2007-01-17,4,2,"right",3,1,6,"S6780",2,0,"*",1,4983,-1
2007-01-17,4,2,"right",3,1,7,"S2340",3,0,"*",1,-1,4369
2007-01-17,4,2,"right",3,1,8,"S6780",2,0,"*",1,3713,-1
2007-01-17,4,2,"right",3,1,9,"S2340",2,0,"*",2,-1,1847
2007-01-17,4,2,"right",3,1,10,"S2340",3,0,"*",1,-1,3506
2007-01-17,4,2,"right",3,1,11,"S6780",3,0,"*",2,2092,-1
2007-01-17,4,2,"right",3,1,12,"S2340",2,0,"*",1,-1,4347
2007-01-17,4,2,"right",3,1,13,"S6780",3,0,"*",1,3097,-1
2007-01-17,4,2,"right",3,1,14,"S2340",2,0,"*",1,-1,3835
2007-01-17,4,2,"right",3,1,15,"S2340",3,0,"*",1,-1,5968
2007-01-17,4,2,"right",3,1,16,"S6780",2,0,"*",1,3611,-1
2007-01-17,4,2,"right",3,1,17,"S6780",2,0,"*",1,3548,-1
2007-01-17,4,2,"right",3,1,18,"S2340",2,0,"*",1,-1,4328
2007-01-17,4,2,"right",3,1,19,"S2340",2,0,"*",1,-1,3363
2007-01-17,4,2,"right",3,1,20,"S6780",3,0,"*",1,5086,-1
2007-01-17,4,2,"right",3,2,1,"S2340",2,0,"R",1,-1,3302
2007-01-17,4,2,"right",3,2,2,"S6780",3,0,"*",1,3591,-1
2007-01-17,4,2,"right",3,2,3,"S2340",3,0,"*",2,-1,2892
2007-01-17,4,2,"right",3,2,4,"S6340",3,0,"L",1,3118,-1
2007-01-17,4,2,"right",3,2,5,"S2340",2,0,"*",1,-1,3200
2007-01-17,4,2,"right",3,2,6,"S2340",2,0,"*",1,-1,2789
2007-01-17,4,2,"right",3,2,7,"S2380",3,0,"L",1,945,1744
2007-01-17,4,2,"right",3,2,8,"S2340",2,0,"*",2,-1,1888
2007-01-17,4,2,"right",3,2,9,"S6380",3,0,"L",1,2873,-1
2007-01-17,4,2,"right",3,2,10,"S6780",2,0,"*",3,1107,-1
2007-01-17,4,2,"right",3,2,11,"S6340",2,0,"R",1,-1,2770
2007-01-17,4,2,"right",3,2,12,"S6780",3,0,"*",1,4718,-1
2007-01-17,4,2,"right",3,2,13,"S6780",3,1,"*",7,758,-1
2007-01-17,4,2,"right",3,2,14,"S2740",2,0,"R",1,-1,2790
2007-01-17,4,2,"right",3,2,15,"S2340",2,0,"*",1,-1,2154
2007-01-17,4,2,"right",3,2,16,"S2780",3,0,"L",1,2482,-1
2007-01-17,4,2,"right",3,2,17,"S2340",3,0,"*",5,-1,1353
2007-01-17,4,2,"right",3,2,18,"S6780",3,0,"*",2,2338,-1
2007-01-17,4,2,"right",3,2,19,"S2340",2,0,"*",1,-1,4308
2007-01-17,4,2,"right",3,2,20,"S6380",3,0,"L",1,8163,-1
2007-01-17,4,2,"right",3,2,21,"S6780",2,0,"*",1,3445,-1
2007-01-17,4,2,"right",3,2,22,"S2780",3,0,"L",1,2709,-1
2007-01-17,4,2,"right",3,2,23,"S2340",3,0,"*",4,-1,2707
2007-01-17,4,2,"right",3,2,24,"S6780",2,0,"*",2,1722,-1
2007-01-17,4,2,"right",3,2,25,"S6740",2,0,"L",1,2359,-1
2007-01-17,4,2,"right",3,2,26,"S6780",3,0,"*",1,3159,-1
2007-01-17,4,2,"right",3,2,27,"S2340",2,0,"*",1,-1,2831
2007-01-17,4,2,"right",3,2,28,"S6780",2,0,"*",1,3692,-1
2007-01-17,4,2,"right",3,2,29,"S2380",3,0,"R",1,-1,3610
2007-01-17,4,2,"right",3,2,30,"S2340",2,1,"*",5,-1,883
2007-01-17,4,2,"right",3,2,31,"S6780",3,0,"L",1,1785,-1
2007-01-17,4,2,"right",3,2,32,"S2340",3,0,"*",4,-1,1190
2007-01-17,4,2,"right",3,2,33,"S6780",2,0,"L",1,1292,-1
2007-01-17,4,2,"right",3,2,34,"S6780",2,1,"*",3,841,-1
2007-01-17,4,2,"right",3,2,35,"S6740",2,0,"L",1,724,-1
2007-01-17,4,2,"right",3,2,36,"S6780",2,0,"*",1,3014,-1
2007-01-17,4,2,"right",3,2,37,"S2340",3,0,"*",2,-1,2809
2007-01-17,4,2,"right",3,2,38,"S2340",2,0,"R",1,-1,5190
2007-01-17,4,2,"right",3,2,39,"S6780",2,0,"*",2,1785,-1
2007-01-17,4,2,"right",3,2,40,"S2740",2,0,"R",1,-1,4678
2007-01-17,5,3,"left",1,1,1,"S2000",2,0,"*",1,-1,19868
2007-01-17,5,3,"left",1,1,2,"S0100",3,0,"*",3,1925,-1
2007-01-17,5,3,"left",1,1,3,"S0020",2,0,"+",1,1084,46795
2007-01-17,5,3,"left",1,1,4,"S0002",2,0,"*",1,-1,4653
2007-01-17,5,3,"left",1,1,5,"S0001",3,0,"+",1,3627,2314
2007-01-17,5,3,"left",1,1,6,"S0200",2,0,"+",1,1269,2192
2007-01-17,5,3,"left",1,1,7,"S0010",3,0,"*",2,2397,3135
2007-01-17,5,3,"left",1,1,8,"S1000",3,0,"+",2,2191,1432
2007-01-17,5,3,"left",1,1,9,"S0200",2,0,"*",2,2171,1432
2007-01-17,5,3,"left",1,1,10,"S0002",3,1,"*",4,1760,1002
2007-01-17,5,3,"left",1,1,11,"S0010",2,0,"+",1,5657,2212
2007-01-17,5,3,"left",1,1,12,"S1000",2,1,"*",2,715,-1
2007-01-17,5,3,"left",1,1,13,"S2000",2,0,"*",1,-1,15993
2007-01-17,5,3,"left",1,1,14,"S0001",2,0,"+",1,3749,2026
2007-01-17,5,3,"left",1,1,15,"S0100",2,1,"*",2,838,1658
2007-01-17,5,3,"left",1,1,16,"S0020",3,0,"*",5,3525,1843
2007-01-17,5,3,"left",1,1,17,"S0010",3,0,"+",1,4940,3299
2007-01-17,5,3,"left",1,1,18,"S0200",3,0,"+",1,4507,7563
2007-01-17,5,3,"left",1,1,19,"S0002",2,0,"*",3,-1,1677
2007-01-17,5,3,"left",1,1,20,"S1000",2,1,"*",5,939,-1
2007-01-17,5,3,"left",1,1,21,"S0020",3,0,"+",1,1124,3769
2007-01-17,5,3,"left",1,1,22,"S0001",2,0,"*",5,1288,-1
2007-01-17,5,3,"left",1,1,23,"S0100",3,0,"+",2,2785,1062
2007-01-17,5,3,"left",1,1,24,"S2000",2,2,"*",4,-1,570
2007-01-17,5,3,"left",1,1,25,"S0001",3,0,"*",1,3113,-1
2007-01-17,5,3,"left",1,1,26,"S0200",2,3,"*",10,-1,447
2007-01-17,5,3,"left",1,1,27,"S0020",2,0,"+",1,2150,4897
2007-01-17,5,3,"left",1,1,28,"S1000",3,0,"*",3,2436,-1
2007-01-17,5,3,"left",1,1,29,"S0010",3,0,"+",1,9410,6498
2007-01-17,5,3,"left",1,1,30,"S2000",2,0,"*",1,-1,2579
2007-01-17,5,3,"left",1,1,31,"S0100",3,2,"*",14,488,-1
2007-01-17,5,3,"left",1,1,32,"S0002",3,0,"*",1,-1,3033
2007-01-17,5,3,"left",1,1,33,"S0010",2,2,"*",8,549,-1
2007-01-17,5,3,"left",1,1,34,"S0200",3,1,"*",2,-1,775
2007-01-17,5,3,"left",1,1,35,"S2000",2,0,"*",2,-1,1083
2007-01-17,5,3,"left",1,1,36,"S0001",2,0,"*",2,1431,-1
2007-01-17,5,3,"left",1,1,37,"S0020",3,0,"+",1,652,5000
2007-01-17,5,3,"left",1,1,38,"S0100",2,2,"*",5,528,-1
2007-01-17,5,3,"left",1,1,39,"S1000",2,1,"*",3,857,-1
2007-01-17,5,3,"left",1,1,40,"S0002",2,0,"*",6,-1,1307
2007-01-17,5,3,"left",1,1,41,"S0002",3,1,"*",9,-1,939
2007-01-17,5,3,"left",1,1,42,"S0001",3,0,"*",6,1759,-1
2007-01-17,5,3,"left",1,1,43,"S0020",3,1,"*",11,-1,877
2007-01-17,5,3,"left",1,1,44,"S0010",3,2,"*",12,487,-1
2007-01-17,5,3,"left",1,1,45,"S2000",2,1,"*",6,-1,815
2007-01-17,5,3,"left",1,1,46,"S1000",2,3,"*",9,508,-1
2007-01-17,5,3,"left",1,1,47,"S0200",2,0,"*",2,-1,2005
2007-01-17,5,3,"left",1,1,48,"S0100",3,1,"*",7,651,-1
2007-01-17,5,3,"left",1,1,49,"S0001",2,0,"*",1,2169,-1
2007-01-17,5,3,"left",1,1,50,"S0002",3,1,"*",6,-1,569
2007-01-17,5,3,"left",1,1,51,"S2000",3,2,"*",10,-1,569
2007-01-17,5,3,"left",1,1,52,"S1000",2,3,"*",9,631,-1
2007-01-17,5,3,"left",1,1,53,"S0020",2,0,"*",1,-1,10884
2007-01-17,5,3,"left",1,1,54,"S0200",3,0,"*",1,-1,3603
2007-01-17,5,3,"left",1,1,55,"S0010",2,0,"*",1,4485,-1
2007-01-17,5,3,"left",1,1,56,"S0100",3,0,"*",1,5634,-1
2007-01-17,5,3,"left",1,1,57,"S0020",2,0,"*",1,-1,6126
2007-01-17,5,3,"left",1,1,58,"S0002",2,0,"*",1,-1,5573
2007-01-17,5,3,"left",1,1,59,"S0010",2,0,"*",1,2331,-1
2007-01-17,5,3,"left",1,1,60,"S0200",3,0,"*",2,-1,1102
2007-01-17,5,3,"left",1,1,61,"S0100",3,0,"*",1,3624,-1
2007-01-17,5,3,"left",1,1,62,"S0001",3,0,"*",1,5428,-1
2007-01-17,5,3,"left",1,1,63,"S2000",2,0,"*",2,-1,1265
2007-01-17,5,3,"left",1,1,64,"S1000",3,0,"*",1,3418,-1
2007-01-17,5,3,"left",2,1,1,"S5870",2,0,"*",1,-1,5620
2007-01-17,5,3,"left",2,1,2,"S1430",3,1,"*",3,551,-1
2007-01-17,5,3,"left",2,1,3,"S1430",3,0,"*",1,3566,-1
2007-01-17,5,3,"left",2,1,4,"S5870",2,0,"*",1,-1,2520
2007-01-17,5,3,"left",2,1,5,"S5870",3,0,"*",1,-1,3875
2007-01-17,5,3,"left",2,1,6,"S1430",3,1,"*",2,470,-1
2007-01-17,5,3,"left",2,1,7,"S5870",3,1,"*",2,-1,532
2007-01-17,5,3,"left",2,1,8,"S5870",3,0,"*",1,-1,4653
2007-01-17,5,3,"left",2,1,9,"S1430",2,0,"*",1,3710,-1
2007-01-17,5,3,"left",2,1,10,"S1430",3,0,"*",1,3690,-1
2007-01-17,5,3,"left",2,1,11,"S5870",2,1,"*",2,-1,553
2007-01-17,5,3,"left",2,1,12,"S5870",3,0,"*",1,-1,8346
2007-01-17,5,3,"left",2,1,13,"S1430",3,0,"*",3,1434,-1
2007-01-17,5,3,"left",2,1,14,"S1430",2,0,"*",1,4736,-1
2007-01-17,5,3,"left",2,1,15,"S5870",3,0,"*",1,-1,7527
2007-01-17,5,3,"left",2,1,16,"S1430",2,0,"*",1,3240,-1
2007-01-17,5,3,"left",2,1,17,"S1430",3,0,"*",1,4552,-1
2007-01-17,5,3,"left",2,1,18,"S5870",2,0,"*",1,-1,4737
2007-01-17,5,3,"left",2,1,19,"S1430",3,0,"*",2,2419,-1
2007-01-17,5,3,"left",2,1,20,"S1430",3,0,"*",5,1476,-1
2007-01-17,5,3,"left",2,1,21,"S5870",2,0,"*",1,-1,3937
2007-01-17,5,3,"left",2,1,22,"S5870",2,1,"*",5,-1,779
2007-01-17,5,3,"left",2,1,23,"S1430",2,0,"*",1,3629,-1
2007-01-17,5,3,"left",2,1,24,"S5870",2,0,"*",1,-1,4223
2007-01-17,5,3,"left",2,1,25,"S1430",3,1,"*",6,593,-1
2007-01-17,5,3,"left",2,1,26,"S1430",2,0,"*",4,1271,-1
2007-01-17,5,3,"left",2,1,27,"S5870",3,1,"*",5,-1,963
2007-01-17,5,3,"left",2,1,28,"S5870",3,0,"*",1,-1,3941
2007-01-17,5,3,"left",2,1,29,"S1430",2,0,"*",1,3772,-1
2007-01-17,5,3,"left",2,1,30,"S5870",2,0,"*",1,-1,2481
2007-01-17,5,3,"left",2,1,31,"S1430",2,0,"*",1,3404,-1
2007-01-17,5,3,"left",2,1,32,"S5870",3,0,"*",1,-1,3815
2007-01-17,5,3,"left",3,1,1,"S5870",2,0,"*",1,-1,3014
2007-01-17,5,3,"left",3,1,2,"S1430",3,1,"*",5,983,-1
2007-01-17,5,3,"left",3,1,3,"S1430",3,0,"*",3,2460,-1
2007-01-17,5,3,"left",3,1,4,"S5870",3,0,"*",1,-1,3239
2007-01-17,5,3,"left",3,1,5,"S1430",3,0,"*",1,5946,-1
2007-01-17,5,3,"left",3,1,6,"S1430",3,0,"*",1,3814,-1
2007-01-17,5,3,"left",3,1,7,"S5870",2,0,"*",1,-1,4491
2007-01-17,5,3,"left",3,1,8,"S5870",3,0,"*",2,-1,2174
