"subj"	"group"	"cb"	"age"	"gender"	"hand"	"block"	"trial"	"stimtype"	"stim1"	"stim2"	"outcome"	"resp"	"rt"	"acc"
632	2	1	27	"m"	"r"	5	170	7	5	0	1	2	0.2966	20
632	2	1	27	"m"	"r"	5	171	10	7	0	2	1	0.29639	-1
632	2	1	27	"m"	"r"	5	172	5	4	0	2	1	0.26357	-1
632	2	1	27	"m"	"r"	5	173	12	7	8	1	1	0.26389	1
632	2	1	27	"m"	"r"	5	174	2	2	0	1	1	0.39282	1
632	2	1	27	"m"	"r"	5	175	1	1	0	1	2	0.3606	20
632	2	1	27	"m"	"r"	5	176	15	12	11	2	1	0.31189	-1
632	2	1	27	"m"	"r"	5	177	17	14	0	2	1	0.21578	-1
632	2	1	27	"m"	"r"	5	178	10	7	0	2	1	0.2642	-1
632	2	1	27	"m"	"r"	5	179	4	3	0	2	1	0.31034	-1
632	2	1	27	"m"	"r"	5	180	17	14	0	2	2	0.29792	-20
632	2	1	27	"m"	"r"	6	181	10	7	0	2	1	0.39276	-1
632	2	1	27	"m"	"r"	6	182	14	10	0	1	2	0.29255	20
632	2	1	27	"m"	"r"	6	183	15	12	11	2	1	0.29444	-1
632	2	1	27	"m"	"r"	6	184	6	4	3	1	1	0.29722	1
632	2	1	27	"m"	"r"	6	185	3	1	2	2	1	0.29486	-1
632	2	1	27	"m"	"r"	6	186	5	4	0	2	1	0.15156	-1
632	2	1	27	"m"	"r"	6	187	1	1	0	1	1	0.26285	1
632	2	1	27	"m"	"r"	6	188	4	3	0	2	1	0.26495	-1
632	2	1	27	"m"	"r"	6	189	16	13	0	2	1	0.36018	-1
632	2	1	27	"m"	"r"	6	190	2	2	0	1	1	0.36061	1
632	2	1	27	"m"	"r"	6	191	8	6	0	1	1	0.23153	1
632	2	1	27	"m"	"r"	6	192	16	13	0	2	1	0.24817	-1
632	2	1	27	"m"	"r"	6	193	9	6	5	2	1	0.47014	-1
632	2	1	27	"m"	"r"	6	194	1	1	0	1	2	0.21661	20
632	2	1	27	"m"	"r"	6	195	17	14	0	2	2	0.26644	-20
632	2	1	27	"m"	"r"	6	196	5	4	0	2	1	0.28163	-1
632	2	1	27	"m"	"r"	6	197	7	5	0	1	2	0.26552	20
632	2	1	27	"m"	"r"	6	198	11	8	0	2	2	0.26422	-20
632	2	1	27	"m"	"r"	6	199	14	10	0	1	2	0.37716	20
632	2	1	27	"m"	"r"	6	200	13	9	0	1	2	0.23203	20
632	2	1	27	"m"	"r"	6	201	12	7	8	1	2	0.26416	20
632	2	1	27	"m"	"r"	6	202	13	9	0	1	2	0.27988	20
632	2	1	27	"m"	"r"	6	203	10	7	0	2	1	0.16741	-1
632	2	1	27	"m"	"r"	6	204	17	14	0	2	1	0.26297	-1
632	2	1	27	"m"	"r"	6	205	18	16	15	1	3	0.28001	100
632	2	1	27	"m"	"r"	6	206	6	3	4	1	1	0.26536	1
632	2	1	27	"m"	"r"	6	207	11	8	0	2	1	0.21572	-1
632	2	1	27	"m"	"r"	6	208	8	6	0	1	1	0.36061	1
632	2	1	27	"m"	"r"	6	209	7	5	0	1	2	0.44004	20
632	2	1	27	"m"	"r"	6	210	12	8	7	1	1	0.34383	1
632	2	1	27	"m"	"r"	6	211	2	2	0	1	1	0.23234	1
632	2	1	27	"m"	"r"	6	212	3	2	1	2	1	0.34347	-1
632	2	1	27	"m"	"r"	6	213	15	11	12	2	1	0.29692	-1
632	2	1	27	"m"	"r"	6	214	18	15	16	1	3	0.26349	100
632	2	1	27	"m"	"r"	6	215	4	3	0	2	3	0.23268	-100
632	2	1	27	"m"	"r"	6	216	9	6	5	2	1	0.31095	-1
633	3	2	19	"F"	"R"	1	1	10	7	0	2	1	0.78503	-1
633	3	2	19	"F"	"R"	1	2	12	7	8	1	1	0.47194	1
633	3	2	19	"F"	"R"	1	3	11	8	0	2	2	0.44961	-20
633	3	2	19	"F"	"R"	1	4	18	16	15	1	1	0.37688	1
633	3	2	19	"F"	"R"	1	5	2	2	0	1	1	0.46398	1
633	3	2	19	"F"	"R"	1	6	7	5	0	1	1	0.48155	1
633	3	2	19	"F"	"R"	1	7	3	1	2	2	2	0.48868	-20
633	3	2	19	"F"	"R"	1	8	1	1	0	1	1	0.44765	1
633	3	2	19	"F"	"R"	1	9	14	10	0	1	1	0.43354	1
633	3	2	19	"F"	"R"	1	10	11	8	0	2	2	0.42459	-20
633	3	2	19	"F"	"R"	1	11	5	4	0	2	1	0.48689	-1
633	3	2	19	"F"	"R"	1	12	7	5	0	1	2	0.43391	20
633	3	2	19	"F"	"R"	1	13	4	3	0	2	1	0.43957	-1
633	3	2	19	"F"	"R"	1	14	6	3	4	1	2	0.34486	20
633	3	2	19	"F"	"R"	1	15	3	2	1	2	2	0.68907	-20
633	3	2	19	"F"	"R"	1	16	14	10	0	1	1	0.37667	1
633	3	2	19	"F"	"R"	1	17	13	9	0	1	1	0.44136	1
633	3	2	19	"F"	"R"	1	18	15	11	12	2	2	0.36033	-20
633	3	2	19	"F"	"R"	1	19	9	6	5	2	1	0.45639	-1
633	3	2	19	"F"	"R"	1	20	13	9	0	1	1	0.75304	1
633	3	2	19	"F"	"R"	1	21	9	6	5	2	1	0.4252	-1
633	3	2	19	"F"	"R"	1	22	17	14	0	2	1	0.64483	-1
633	3	2	19	"F"	"R"	1	23	12	8	7	1	3	0.39953	100
633	3	2	19	"F"	"R"	1	24	5	4	0	2	1	0.45636	-1
633	3	2	19	"F"	"R"	1	25	8	6	0	1	1	0.49647	1
633	3	2	19	"F"	"R"	1	26	6	4	3	1	2	0.31999	20
633	3	2	19	"F"	"R"	1	27	16	13	0	2	1	0.40753	-1
633	3	2	19	"F"	"R"	1	28	2	2	0	1	2	0.34513	20
633	3	2	19	"F"	"R"	1	29	4	3	0	2	2	0.38468	-20
633	3	2	19	"F"	"R"	1	30	10	7	0	2	1	0.45559	-1
633	3	2	19	"F"	"R"	1	31	15	12	11	2	2	0.40029	-20
633	3	2	19	"F"	"R"	1	32	16	13	0	2	1	0.34368	-1
633	3	2	19	"F"	"R"	1	33	18	15	16	1	1	0.33628	1
633	3	2	19	"F"	"R"	1	34	8	6	0	1	1	0.32866	1
633	3	2	19	"F"	"R"	1	35	1	1	0	1	1	0.49532	1
633	3	2	19	"F"	"R"	1	36	17	14	0	2	1	0.39106	-1
633	3	2	19	"F"	"R"	2	37	12	8	7	1	2	0.36686	20
633	3	2	19	"F"	"R"	2	38	3	2	1	2	2	0.34479	-20
633	3	2	19	"F"	"R"	2	39	5	4	0	2	1	0.47344	-1
633	3	2	19	"F"	"R"	2	40	6	3	4	1	2	0.32734	20
633	3	2	19	"F"	"R"	2	41	9	6	5	2	1	0.32143	-1
633	3	2	19	"F"	"R"	2	42	10	7	0	2	2	0.35977	-20
633	3	2	19	"F"	"R"	2	43	17	14	0	2	1	0.39282	-1
633	3	2	19	"F"	"R"	2	44	6	4	3	1	2	0.41599	20
633	3	2	19	"F"	"R"	2	45	13	9	0	1	1	0.28229	1
633	3	2	19	"F"	"R"	2	46	11	8	0	2	2	0.41617	-20
633	3	2	19	"F"	"R"	2	47	18	16	15	1	1	0.35914	1
633	3	2	19	"F"	"R"	2	48	8	6	0	1	1	0.40146	1
633	3	2	19	"F"	"R"	2	49	1	1	0	1	1	0.3118	1
633	3	2	19	"F"	"R"	2	50	13	9	0	1	1	0.39223	1
633	3	2	19	"F"	"R"	2	51	5	4	0	2	2	0.48855	-20
633	3	2	19	"F"	"R"	2	52	14	10	0	1	1	0.27424	1
633	3	2	19	"F"	"R"	2	53	2	2	0	1	2	0.27356	20
633	3	2	19	"F"	"R"	2	54	8	6	0	1	1	0.36035	1
633	3	2	19	"F"	"R"	2	55	7	5	0	1	1	0.28924	1
633	3	2	19	"F"	"R"	2	56	15	12	11	2	2	0.38642	-20
633	3	2	19	"F"	"R"	2	57	16	13	0	2	1	0.44024	-1
633	3	2	19	"F"	"R"	2	58	15	11	12	2	2	0.45589	-20
633	3	2	19	"F"	"R"	2	59	2	2	0	1	2	0.32867	20
633	3	2	19	"F"	"R"	2	60	4	3	0	2	2	0.35311	-20
633	3	2	19	"F"	"R"	2	61	12	7	8	1	3	0.38426	100
633	3	2	19	"F"	"R"	2	62	16	13	0	2	1	0.68876	-1
633	3	2	19	"F"	"R"	2	63	18	15	16	1	1	0.40816	1
633	3	2	19	"F"	"R"	2	64	7	5	0	1	1	0.27988	1
633	3	2	19	"F"	"R"	2	65	4	3	0	2	1	0.29442	-1
633	3	2	19	"F"	"R"	2	66	9	6	5	2	2	0.44013	-20
633	3	2	19	"F"	"R"	2	67	10	7	0	2	1	0.60177	-1
633	3	2	19	"F"	"R"	2	68	14	10	0	1	1	0.28812	1
633	3	2	19	"F"	"R"	2	69	17	14	0	2	1	0.42375	-1
633	3	2	19	"F"	"R"	2	70	1	1	0	1	2	0.38403	20
633	3	2	19	"F"	"R"	2	71	3	1	2	2	3	0.38473	-100
633	3	2	19	"F"	"R"	2	72	11	8	0	2	2	0.48093	-20
633	3	2	19	"F"	"R"	3	73	15	11	12	2	2	0.7446	-20
633	3	2	19	"F"	"R"	3	74	9	6	5	2	1	0.29576	-1
633	3	2	19	"F"	"R"	3	75	14	10	0	1	1	0.30555	1
633	3	2	19	"F"	"R"	3	76	7	5	0	1	1	0.28077	1
633	3	2	19	"F"	"R"	3	77	5	4	0	2	1	0.30329	-1
633	3	2	19	"F"	"R"	3	78	14	10	0	1	2	0.32027	20
633	3	2	19	"F"	"R"	3	79	13	9	0	1	1	0.71326	1
633	3	2	19	"F"	"R"	3	80	7	5	0	1	2	0.64812	20
633	3	2	19	"F"	"R"	3	81	4	3	0	2	1	0.27255	-1
633	3	2	19	"F"	"R"	3	82	3	2	1	2	1	0.30383	-1
633	3	2	19	"F"	"R"	3	83	18	16	15	1	1	0.43249	1
633	3	2	19	"F"	"R"	3	84	11	8	0	2	1	0.496	-1
633	3	2	19	"F"	"R"	3	85	2	2	0	1	1	0.32902	1
633	3	2	19	"F"	"R"	3	86	18	15	16	1	1	0.35317	1
633	3	2	19	"F"	"R"	3	87	17	14	0	2	1	0.31133	-1
633	3	2	19	"F"	"R"	3	88	16	13	0	2	1	0.28047	-1
633	3	2	19	"F"	"R"	3	89	1	1	0	1	1	0.40113	1
633	3	2	19	"F"	"R"	3	90	8	6	0	1	1	0.3932	1
633	3	2	19	"F"	"R"	3	91	15	12	11	2	1	0.56816	-1
633	3	2	19	"F"	"R"	3	92	16	13	0	2	2	0.44113	-20
633	3	2	19	"F"	"R"	3	93	1	1	0	1	3	0.49759	100
633	3	2	19	"F"	"R"	3	94	13	9	0	1	3	0.29833	100
633	3	2	19	"F"	"R"	3	95	9	6	5	2	1	0.35176	-1
633	3	2	19	"F"	"R"	3	96	8	6	0	1	1	0.52887	1
633	3	2	19	"F"	"R"	3	97	10	7	0	2	1	0.50575	-1
633	3	2	19	"F"	"R"	3	98	17	14	0	2	1	0.35364	-1
633	3	2	19	"F"	"R"	3	99	12	7	8	1	1	0.35281	1
633	3	2	19	"F"	"R"	3	100	4	3	0	2	1	0.30496	-1
633	3	2	19	"F"	"R"	3	101	10	7	0	2	1	0.57605	-1
633	3	2	19	"F"	"R"	3	102	5	4	0	2	1	0.44909	-1
633	3	2	19	"F"	"R"	3	103	11	8	0	2	1	0.29604	-1
633	3	2	19	"F"	"R"	3	104	6	3	4	1	1	0.28787	1
633	3	2	19	"F"	"R"	3	105	12	8	7	1	1	0.28736	1
633	3	2	19	"F"	"R"	3	106	6	4	3	1	2	0.30479	20
633	3	2	19	"F"	"R"	3	107	2	2	0	1	1	0.30462	1
633	3	2	19	"F"	"R"	3	108	3	1	2	2	2	0.38556	-20
633	3	2	19	"F"	"R"	4	109	1	1	0	1	1	0.29539	1
633	3	2	19	"F"	"R"	4	110	13	9	0	1	1	0.36126	1
633	3	2	19	"F"	"R"	4	111	17	14	0	2	1	0.39368	-1
633	3	2	19	"F"	"R"	4	112	8	6	0	1	1	0.44067	1
633	3	2	19	"F"	"R"	4	113	10	7	0	2	1	0.29749	-1
633	3	2	19	"F"	"R"	4	114	2	2	0	1	1	0.30591	1
633	3	2	19	"F"	"R"	4	115	7	5	0	1	1	0.32031	1
633	3	2	19	"F"	"R"	4	116	16	13	0	2	1	0.3369	-1
633	3	2	19	"F"	"R"	4	117	14	10	0	1	1	0.36016	1
633	3	2	19	"F"	"R"	4	118	3	1	2	2	2	0.44116	-20
633	3	2	19	"F"	"R"	4	119	9	6	5	2	2	0.58524	-20
633	3	2	19	"F"	"R"	4	120	6	3	4	1	1	0.40699	1
633	3	2	19	"F"	"R"	4	121	4	3	0	2	1	0.33678	-1
633	3	2	19	"F"	"R"	4	122	13	9	0	1	2	0.38441	20
633	3	2	19	"F"	"R"	4	123	8	6	0	1	1	0.35273	1
633	3	2	19	"F"	"R"	4	124	5	4	0	2	1	0.3609	-1
633	3	2	19	"F"	"R"	4	125	1	1	0	1	1	0.26455	1
633	3	2	19	"F"	"R"	4	126	14	10	0	1	1	0.40058	1
633	3	2	19	"F"	"R"	4	127	12	8	7	1	1	0.45718	1
633	3	2	19	"F"	"R"	4	128	17	14	0	2	1	0.29731	-1
633	3	2	19	"F"	"R"	4	129	2	2	0	1	1	0.3278	1
633	3	2	19	"F"	"R"	4	130	16	13	0	2	1	0.4655	-1
633	3	2	19	"F"	"R"	4	131	7	5	0	1	1	0.25452	1
633	3	2	19	"F"	"R"	4	132	11	8	0	2	1	0.5129	-1
633	3	2	19	"F"	"R"	4	133	6	4	3	1	1	0.42369	1
633	3	2	19	"F"	"R"	4	134	15	12	11	2	1	0.35925	-1
633	3	2	19	"F"	"R"	4	135	11	8	0	2	1	0.40763	-1
633	3	2	19	"F"	"R"	4	136	10	7	0	2	1	0.28842	-1
633	3	2	19	"F"	"R"	4	137	12	7	8	1	1	0.39983	1
633	3	2	19	"F"	"R"	4	138	15	11	12	2	1	0.5285	-1
633	3	2	19	"F"	"R"	4	139	4	3	0	2	1	0.31244	-1
633	3	2	19	"F"	"R"	4	140	3	2	1	2	2	0.29586	-20
633	3	2	19	"F"	"R"	4	141	18	16	15	1	2	0.44936	20
633	3	2	19	"F"	"R"	4	142	5	4	0	2	1	0.33689	-1
633	3	2	19	"F"	"R"	4	143	18	15	16	1	1	0.39315	1
633	3	2	19	"F"	"R"	4	144	9	6	5	2	1	0.42371	-1
633	3	2	19	"F"	"R"	5	145	1	1	0	1	1	0.55241	1
633	3	2	19	"F"	"R"	5	146	9	6	5	2	1	0.24027	-1
633	3	2	19	"F"	"R"	5	147	5	4	0	2	1	0.28819	-1
633	3	2	19	"F"	"R"	5	148	15	11	12	2	1	0.3199	-1
633	3	2	19	"F"	"R"	5	149	6	3	4	1	1	0.27073	1
633	3	2	19	"F"	"R"	5	150	14	10	0	1	1	0.28028	1
633	3	2	19	"F"	"R"	5	151	8	6	0	1	1	0.56801	1
633	3	2	19	"F"	"R"	5	152	1	1	0	1	1	0.28766	1
633	3	2	19	"F"	"R"	5	153	2	2	0	1	1	0.28168	1
633	3	2	19	"F"	"R"	5	154	17	14	0	2	1	0.39286	-1
633	3	2	19	"F"	"R"	5	155	6	4	3	1	1	0.33628	1
633	3	2	19	"F"	"R"	5	156	14	10	0	1	1	0.29658	1
633	3	2	19	"F"	"R"	5	157	4	3	0	2	1	0.35092	-1
633	3	2	19	"F"	"R"	5	158	3	1	2	2	3	0.46457	-100
633	3	2	19	"F"	"R"	5	159	13	9	0	1	3	0.39151	100
633	3	2	19	"F"	"R"	5	160	10	7	0	2	1	0.29547	-1
633	3	2	19	"F"	"R"	5	161	2	2	0	1	2	0.23944	20
633	3	2	19	"F"	"R"	5	162	5	4	0	2	1	0.31232	-1
633	3	2	19	"F"	"R"	5	163	16	13	0	2	1	0.38439	-1
633	3	2	19	"F"	"R"	5	164	4	3	0	2	1	0.32872	-1
633	3	2	19	"F"	"R"	5	165	15	12	11	2	2	0.28937	-20
633	3	2	19	"F"	"R"	5	166	18	15	16	1	2	0.36045	20
633	3	2	19	"F"	"R"	5	167	7	5	0	1	1	0.25549	1
633	3	2	19	"F"	"R"	5	168	13	9	0	1	2	0.25542	20
633	3	2	19	"F"	"R"	5	169	11	8	0	2	1	0.3767	-1
633	3	2	19	"F"	"R"	5	170	16	13	0	2	1	0.31221	-1
633	3	2	19	"F"	"R"	5	171	3	2	1	2	2	0.2568	-20
633	3	2	19	"F"	"R"	5	172	9	6	5	2	1	0.25726	-1
633	3	2	19	"F"	"R"	5	173	11	8	0	2	1	0.50456	-1
633	3	2	19	"F"	"R"	5	174	17	14	0	2	1	0.24044	-1
633	3	2	19	"F"	"R"	5	175	18	16	15	1	2	0.32908	20
633	3	2	19	"F"	"R"	5	176	12	7	8	1	1	0.24788	1
633	3	2	19	"F"	"R"	5	177	8	6	0	1	1	0.20737	1
633	3	2	19	"F"	"R"	5	178	12	8	7	1	1	0.36884	1
633	3	2	19	"F"	"R"	5	179	10	7	0	2	1	0.32765	-1
633	3	2	19	"F"	"R"	5	180	7	5	0	1	1	0.28734	1
633	3	2	19	"F"	"R"	6	181	9	6	5	2	1	0.5452	-1
633	3	2	19	"F"	"R"	6	182	16	13	0	2	1	0.24892	-1
633	3	2	19	"F"	"R"	6	183	1	1	0	1	2	0.29538	20
633	3	2	19	"F"	"R"	6	184	8	6	0	1	1	0.24029	1
633	3	2	19	"F"	"R"	6	185	14	10	0	1	1	0.29605	1
633	3	2	19	"F"	"R"	6	186	12	8	7	1	1	0.73584	1
633	3	2	19	"F"	"R"	6	187	14	10	0	1	2	0.2727	20
633	3	2	19	"F"	"R"	6	188	6	4	3	1	1	0.2739	1
633	3	2	19	"F"	"R"	6	189	10	7	0	2	1	0.42484	-1
633	3	2	19	"F"	"R"	6	190	3	2	1	2	2	0.27378	-20
633	3	2	19	"F"	"R"	6	191	6	3	4	1	2	0.2582	20
633	3	2	19	"F"	"R"	6	192	11	8	0	2	2	0.34565	-20
633	3	2	19	"F"	"R"	6	193	7	5	0	1	1	0.29749	1
633	3	2	19	"F"	"R"	6	194	4	3	0	2	1	0.63207	-1
633	3	2	19	"F"	"R"	6	195	10	7	0	2	1	0.89673	-1
633	3	2	19	"F"	"R"	6	196	2	2	0	1	2	0.24804	20
633	3	2	19	"F"	"R"	6	197	3	1	2	2	2	0.33696	-20
633	3	2	19	"F"	"R"	6	198	2	2	0	1	2	0.27306	20
633	3	2	19	"F"	"R"	6	199	18	15	16	1	2	0.34404	20
633	3	2	19	"F"	"R"	6	200	1	1	0	1	1	0.27965	1
633	3	2	19	"F"	"R"	6	201	15	11	12	2	1	0.35959	-1
633	3	2	19	"F"	"R"	6	202	8	6	0	1	1	0.48722	1
633	3	2	19	"F"	"R"	6	203	17	14	0	2	1	0.2639	-1
633	3	2	19	"F"	"R"	6	204	11	8	0	2	1	0.24865	-1
633	3	2	19	"F"	"R"	6	205	12	7	8	1	1	0.26317	1
633	3	2	19	"F"	"R"	6	206	7	5	0	1	1	0.25663	1
633	3	2	19	"F"	"R"	6	207	16	13	0	2	1	0.42356	-1
633	3	2	19	"F"	"R"	6	208	13	9	0	1	2	0.28839	20
633	3	2	19	"F"	"R"	6	209	15	12	11	2	1	0.48965	-1
633	3	2	19	"F"	"R"	6	210	4	3	0	2	1	0.23194	-1
633	3	2	19	"F"	"R"	6	211	5	4	0	2	1	0.22362	-1
633	3	2	19	"F"	"R"	6	212	17	14	0	2	1	0.25702	-1
633	3	2	19	"F"	"R"	6	213	18	16	15	1	2	0.44871	20
633	3	2	19	"F"	"R"	6	214	5	4	0	2	1	0.4171	-1
633	3	2	19	"F"	"R"	6	215	13	9	0	1	2	0.20097	20
633	3	2	19	"F"	"R"	6	216	9	6	5	2	1	0.51368	-1
634	2	1	46	"M"	"R"	1	1	17	14	0	2	2	5.1843	-20
634	2	1	46	"M"	"R"	1	2	3	2	1	2	2	1.0892	-20
634	2	1	46	"M"	"R"	1	3	4	3	0	2	2	0.44798	-20
634	2	1	46	"M"	"R"	1	4	16	13	0	2	1	0.41683	-1
634	2	1	46	"M"	"R"	1	5	1	1	0	1	1	1.0322	1
634	2	1	46	"M"	"R"	1	6	15	11	12	2	1	4.6645	-1
634	2	1	46	"M"	"R"	1	7	3	1	2	2	1	0.51205	-1
634	2	1	46	"M"	"R"	1	8	6	3	4	1	1	0.71219	1
634	2	1	46	"M"	"R"	1	9	13	9	0	1	1	0.40024	1
634	2	1	46	"M"	"R"	1	10	2	2	0	1	1	0.39978	1
634	2	1	46	"M"	"R"	1	11	18	15	16	1	1	0.47367	1
634	2	1	46	"M"	"R"	1	12	8	6	0	1	1	0.30408	1
634	2	1	46	"M"	"R"	1	13	14	10	0	1	1	0.64976	1
634	2	1	46	"M"	"R"	1	14	11	8	0	2	3	0.56827	-100
634	2	1	46	"M"	"R"	1	15	6	4	3	1	3	0.30423	100
634	2	1	46	"M"	"R"	1	16	12	8	7	1	1	0.60115	1
634	2	1	46	"M"	"R"	1	17	8	6	0	1	3	0.3924	100
634	2	1	46	"M"	"R"	1	18	7	5	0	1	2	0.32009	20
634	2	1	46	"M"	"R"	1	19	1	1	0	1	3	0.64898	100
634	2	1	46	"M"	"R"	1	20	2	2	0	1	1	0.38417	1
634	2	1	46	"M"	"R"	1	21	10	7	0	2	2	0.54488	-20
634	2	1	46	"M"	"R"	1	22	5	4	0	2	1	0.40034	-1
634	2	1	46	"M"	"R"	1	23	13	9	0	1	3	0.43326	100
634	2	1	46	"M"	"R"	1	24	4	3	0	2	2	0.39236	-20
634	2	1	46	"M"	"R"	1	25	16	13	0	2	1	0.55175	-1
634	2	1	46	"M"	"R"	1	26	5	4	0	2	1	0.39967	-1
634	2	1	46	"M"	"R"	1	27	10	7	0	2	1	0.31385	-1
634	2	1	46	"M"	"R"	1	28	17	14	0	2	1	0.49753	-1
634	2	1	46	"M"	"R"	1	29	7	5	0	1	1	0.53588	1
634	2	1	46	"M"	"R"	1	30	15	12	11	2	1	0.072255	-1
634	2	1	46	"M"	"R"	1	31	9	6	5	2	2	0.48837	-20
634	2	1	46	"M"	"R"	1	32	14	10	0	1	1	0.62406	1
634	2	1	46	"M"	"R"	1	33	9	6	5	2	2	1.6876	-20
634	2	1	46	"M"	"R"	1	34	18	16	15	1	1	0.64154	1
634	2	1	46	"M"	"R"	1	35	11	8	0	2	1	0.53681	-1
634	2	1	46	"M"	"R"	1	36	12	7	8	1	1	0.38371	1
634	2	1	46	"M"	"R"	2	37	17	14	0	2	3	0.61727	-100
634	2	1	46	"M"	"R"	2	38	15	11	12	2	1	0.31388	-1
634	2	1	46	"M"	"R"	2	39	2	2	0	1	1	0.35199	1
634	2	1	46	"M"	"R"	2	40	13	9	0	1	3	0.57661	100
634	2	1	46	"M"	"R"	2	41	3	1	2	2	3	0.61574	-100
634	2	1	46	"M"	"R"	2	42	18	16	15	1	2	0.33755	20
634	2	1	46	"M"	"R"	2	43	9	6	5	2	1	0.31235	-1
634	2	1	46	"M"	"R"	2	44	8	6	0	1	1	0.48911	1
634	2	1	46	"M"	"R"	2	45	1	1	0	1	1	0.63931	1
634	2	1	46	"M"	"R"	2	46	7	5	0	1	1	0.22467	1
634	2	1	46	"M"	"R"	2	47	14	10	0	1	1	0.71737	1
634	2	1	46	"M"	"R"	2	48	15	12	11	2	1	0.45709	-1
634	2	1	46	"M"	"R"	2	49	8	6	0	1	3	0.47399	100
634	2	1	46	"M"	"R"	2	50	14	10	0	1	3	0.40938	100
634	2	1	46	"M"	"R"	2	51	4	3	0	2	2	0.5927	-20
634	2	1	46	"M"	"R"	2	52	9	6	5	2	2	0.43357	-20
634	2	1	46	"M"	"R"	2	53	11	8	0	2	1	0.55261	-1
634	2	1	46	"M"	"R"	2	54	18	15	16	1	1	0.47349	1
634	2	1	46	"M"	"R"	2	55	6	3	4	1	1	0.48072	1
634	2	1	46	"M"	"R"	2	56	11	8	0	2	1	0.3926	-1
634	2	1	46	"M"	"R"	2	57	5	4	0	2	1	0.37667	-1
634	2	1	46	"M"	"R"	2	58	13	9	0	1	3	0.23866	100
634	2	1	46	"M"	"R"	2	59	16	13	0	2	1	1.8116	-1
634	2	1	46	"M"	"R"	2	60	6	4	3	1	1	0.43265	1
634	2	1	46	"M"	"R"	2	61	10	7	0	2	1	0.40066	-1
634	2	1	46	"M"	"R"	2	62	5	4	0	2	1	0.25633	-1
634	2	1	46	"M"	"R"	2	63	10	7	0	2	1	0.42537	-1
634	2	1	46	"M"	"R"	2	64	12	8	7	1	1	0.57756	1
634	2	1	46	"M"	"R"	2	65	1	1	0	1	3	0.35201	100
634	2	1	46	"M"	"R"	2	66	16	13	0	2	1	0.93544	-1
634	2	1	46	"M"	"R"	2	67	3	2	1	2	1	0.41646	-1
634	2	1	46	"M"	"R"	2	68	17	14	0	2	1	0.33026	-1
634	2	1	46	"M"	"R"	2	69	12	7	8	1	3	0.4421	100
634	2	1	46	"M"	"R"	2	70	4	3	0	2	3	0.50491	-100
634	2	1	46	"M"	"R"	2	71	7	5	0	1	2	0.42467	20
634	2	1	46	"M"	"R"	2	72	2	2	0	1	1	0.45627	1
634	2	1	46	"M"	"R"	3	73	1	1	0	1	1	0.3603	1
634	2	1	46	"M"	"R"	3	74	3	1	2	2	3	0.41803	-100
634	2	1	46	"M"	"R"	3	75	1	1	0	1	3	0.48919	100
634	2	1	46	"M"	"R"	3	76	15	12	11	2	1	0.40067	-1
634	2	1	46	"M"	"R"	3	77	4	3	0	2	1	0.40085	-1
634	2	1	46	"M"	"R"	3	78	12	7	8	1	1	0.43282	1
634	2	1	46	"M"	"R"	3	79	6	3	4	1	1	0.88889	1
634	2	1	46	"M"	"R"	3	80	4	3	0	2	1	0.57582	-1
634	2	1	46	"M"	"R"	3	81	10	7	0	2	1	0.52801	-1
634	2	1	46	"M"	"R"	3	82	5	4	0	2	1	0.46418	-1
634	2	1	46	"M"	"R"	3	83	13	9	0	1	3	0.29604	100
634	2	1	46	"M"	"R"	3	84	14	10	0	1	3	0.27222	100
634	2	1	46	"M"	"R"	3	85	16	13	0	2	2	0.48003	-20
634	2	1	46	"M"	"R"	3	86	10	7	0	2	1	0.52907	-1
634	2	1	46	"M"	"R"	3	87	5	4	0	2	1	0.3611	-1
634	2	1	46	"M"	"R"	3	88	2	2	0	1	3	0.35249	100
634	2	1	46	"M"	"R"	3	89	7	5	0	1	3	0.27963	100
634	2	1	46	"M"	"R"	3	90	13	9	0	1	3	0.28082	100
634	2	1	46	"M"	"R"	3	91	18	16	15	1	3	0.337	100
634	2	1	46	"M"	"R"	3	92	6	4	3	1	3	0.4809	100
634	2	1	46	"M"	"R"	3	93	2	2	0	1	3	0.27302	100
634	2	1	46	"M"	"R"	3	94	11	8	0	2	1	0.46395	-1
634	2	1	46	"M"	"R"	3	95	8	6	0	1	3	0.45566	100
634	2	1	46	"M"	"R"	3	96	14	10	0	1	3	0.31222	100
634	2	1	46	"M"	"R"	3	97	7	5	0	1	3	0.25621	100
634	2	1	46	"M"	"R"	3	98	17	14	0	2	1	0.45657	-1
634	2	1	46	"M"	"R"	3	99	8	6	0	1	3	0.36926	100
634	2	1	46	"M"	"R"	3	100	11	8	0	2	1	0.47254	-1
634	2	1	46	"M"	"R"	3	101	17	14	0	2	1	0.56675	-1
634	2	1	46	"M"	"R"	3	102	9	6	5	2	3	0.3769	-100
634	2	1	46	"M"	"R"	3	103	3	2	1	2	3	0.52949	-100
634	2	1	46	"M"	"R"	3	104	18	15	16	1	3	0.38289	100
634	2	1	46	"M"	"R"	3	105	15	11	12	2	2	0.27358	-20
634	2	1	46	"M"	"R"	3	106	12	8	7	1	1	0.68177	1
634	2	1	46	"M"	"R"	3	107	9	6	5	2	1	0.33573	-1
634	2	1	46	"M"	"R"	3	108	16	13	0	2	1	0.3122	-1
