"cond"	"subj"	"phase"	"blk"	"trial"	"stim"	"resp"	"rt"
1	1039	1	10	5	43	2	1771
1	1039	1	10	6	33	3	848
1	1039	1	10	7	12	3	1400
1	1039	1	10	8	37	1	927
1	1039	1	11	1	22	3	1304
1	1039	1	11	2	32	1	1009
1	1039	1	11	3	42	3	1454
1	1039	1	11	4	30	2	2052
1	1039	1	11	5	7	2	986
1	1039	1	11	6	17	3	1248
1	1039	1	11	7	47	3	793
1	1039	1	11	8	4	1	779
1	1039	1	12	1	46	1	530
1	1039	1	12	2	31	1	668
1	1039	1	12	3	5	1	1052
1	1039	1	12	4	21	2	738
1	1039	1	12	5	39	3	936
1	1039	1	12	6	14	3	531
1	1039	1	12	7	11	3	1699
1	1039	1	12	8	28	3	2936
1	1039	2	1	1	0	3	8171
1	1039	2	1	2	0	2	8466
1	1039	2	1	3	0	2	8982
1	1039	2	1	4	0	4	3141
1	1039	2	1	5	0	1	3916
1	1039	2	1	6	0	1	4108
1	1039	2	1	7	0	3	3491
1	1039	2	1	8	0	3	3780
1	1039	2	1	9	0	3	3129
1	1039	2	1	10	0	3	4568
1	1039	2	1	11	0	1	3799
1	1039	2	1	12	0	4	5252
1	1039	2	1	13	0	3	3383
1	1039	2	1	14	0	1	2692
1	1039	2	1	15	0	3	4191
1	1039	2	1	16	0	1	2586
1	1039	2	1	17	0	2	2799
1	1039	2	1	18	0	2	3955
1	1039	2	1	19	0	3	2810
1	1039	2	1	20	0	3	4102
1	1039	2	1	21	0	1	2991
1	1039	2	1	22	0	3	3083
1	1039	2	1	23	0	1	4236
1	1039	2	1	24	0	2	2696
1	1039	2	1	25	0	2	7480
1	1039	2	1	26	0	2	5483
1	1039	2	1	27	0	2	4573
1	1039	2	1	28	0	1	2603
1	1039	2	1	29	0	2	2495
1	1039	2	1	30	0	3	2608
1	1040	1	1	1	3	3	2150
1	1040	1	1	2	14	2	247
1	1040	1	1	3	38	2	315
1	1040	1	1	4	35	2	1152
1	1040	1	1	5	12	3	2486
1	1040	1	1	6	44	3	2628
1	1040	1	1	7	20	3	1931
1	1040	1	1	8	30	2	1301
1	1040	1	2	1	41	1	1124
1	1040	1	2	2	34	3	364
1	1040	1	2	3	22	1	763
1	1040	1	2	4	17	1	283
1	1040	1	2	5	4	2	880
1	1040	1	2	6	47	3	396
1	1040	1	2	7	10	3	669
1	1040	1	2	8	28	1	526
1	1040	1	3	1	24	2	1413
1	1040	1	3	2	33	2	422
1	1040	1	3	3	5	2	803
1	1040	1	3	4	27	1	492
1	1040	1	3	5	16	2	1821
1	1040	1	3	6	48	2	445
1	1040	1	3	7	11	2	1082
1	1040	1	3	8	40	2	384
1	1040	1	4	1	29	3	85
1	1040	1	4	2	21	2	1167
1	1040	1	4	3	15	1	1129
1	1040	1	4	4	43	2	362
1	1040	1	4	5	7	1	2820
1	1040	1	4	6	37	3	613
1	1040	1	4	7	6	1	3251
1	1040	1	4	8	32	1	692
1	1040	1	5	1	18	1	1012
1	1040	1	5	2	23	2	481
1	1040	1	5	3	1	3	1539
1	1040	1	5	4	46	2	2540
1	1040	1	5	5	8	1	326
1	1040	1	5	6	25	2	95
1	1040	1	5	7	36	3	445
1	1040	1	5	8	42	1	265
1	1040	1	6	1	13	3	1051
1	1040	1	6	2	19	1	1129
1	1040	1	6	3	2	2	896
1	1040	1	6	4	31	1	360
1	1040	1	6	5	45	3	994
1	1040	1	6	6	26	3	407
1	1040	1	6	7	39	3	649
1	1040	1	6	8	9	2	594
1	1040	1	7	1	17	1	3421
1	1040	1	7	2	8	1	582
1	1040	1	7	3	5	1	302
1	1040	1	7	4	32	1	815
1	1040	1	7	5	29	3	351
1	1040	1	7	6	23	2	1648
1	1040	1	7	7	43	2	271
1	1040	1	7	8	42	1	309
1	1040	1	8	1	16	3	2008
1	1040	1	8	2	26	3	520
1	1040	1	8	3	10	3	385
1	1040	1	8	4	31	1	296
1	1040	1	8	5	44	3	329
1	1040	1	8	6	20	1	746
1	1040	1	8	7	3	3	1651
1	1040	1	8	8	40	2	444
1	1040	1	9	1	15	3	926
1	1040	1	9	2	48	2	230
1	1040	1	9	3	35	2	242
1	1040	1	9	4	4	2	829
1	1040	1	9	5	11	2	1276
1	1040	1	9	6	38	2	537
1	1040	1	9	7	24	2	1495
1	1040	1	9	8	30	2	311
1	1040	1	10	1	1	3	1608
1	1040	1	10	2	9	2	287
1	1040	1	10	3	14	2	472
1	1040	1	10	4	34	3	435
1	1040	1	10	5	39	3	295
1	1040	1	10	6	22	3	253
1	1040	1	10	7	25	2	264
1	1040	1	10	8	46	1	1059
1	1040	1	11	1	33	2	313
1	1040	1	11	2	2	2	631
1	1040	1	11	3	13	3	950
1	1040	1	11	4	19	1	1296
1	1040	1	11	5	27	1	265
1	1040	1	11	6	37	3	292
1	1040	1	11	7	12	3	396
1	1040	1	11	8	47	3	348
1	1040	1	12	1	41	1	552
1	1040	1	12	2	7	1	535
1	1040	1	12	3	21	2	1683
1	1040	1	12	4	18	3	650
1	1040	1	12	5	45	1	544
1	1040	1	12	6	36	3	382
1	1040	1	12	7	28	1	1899
1	1040	1	12	8	6	3	2041
1	1040	2	1	1	0	2	15790
1	1040	2	1	2	0	2	6358
1	1040	2	1	3	0	2	5909
1	1040	2	1	4	0	2	5038
1	1040	2	1	5	0	2	4505
1	1040	2	1	6	0	3	6002
1	1040	2	1	7	0	2	4488
1	1040	2	1	8	0	2	4993
1	1040	2	1	9	0	2	2823
1	1040	2	1	10	0	2	5865
1	1040	2	1	11	0	3	4772
1	1040	2	1	12	0	3	3434
1	1040	2	1	13	0	2	6485
1	1040	2	1	14	0	4	3559
1	1040	2	1	15	0	3	4861
1	1040	2	1	16	0	3	4120
1	1040	2	1	17	0	2	4376
1	1040	2	1	18	0	3	4750
1	1040	2	1	19	0	2	2668
1	1040	2	1	20	0	2	2166
1	1040	2	1	21	0	1	5084
1	1040	2	1	22	0	2	3310
1	1040	2	1	23	0	2	5054
1	1040	2	1	24	0	2	3977
1	1040	2	1	25	0	3	4286
1	1040	2	1	26	0	3	3528
1	1040	2	1	27	0	2	5384
1	1040	2	1	28	0	2	9565
1	1040	2	1	29	0	2	2381
1	1040	2	1	30	0	2	2602
1	1047	1	1	1	1	2	1904
1	1047	1	1	2	8	3	4465
1	1047	1	1	3	17	2	1317
1	1047	1	1	4	19	2	537
1	1047	1	1	5	48	2	1508
1	1047	1	1	6	25	2	1779
1	1047	1	1	7	32	1	1416
1	1047	1	1	8	42	3	2152
1	1047	1	2	1	18	2	1498
1	1047	1	2	2	2	3	1285
1	1047	1	2	3	36	1	3349
1	1047	1	2	4	47	2	568
1	1047	1	2	5	27	3	1511
1	1047	1	2	6	21	1	729
1	1047	1	2	7	37	2	2253
1	1047	1	2	8	12	1	2692
1	1047	1	3	1	29	3	1240
1	1047	1	3	2	10	2	3396
1	1047	1	3	3	45	2	1843
1	1047	1	3	4	20	2	1869
1	1047	1	3	5	33	3	585
1	1047	1	3	6	4	2	1061
1	1047	1	3	7	15	1	2019
1	1047	1	3	8	38	1	322
1	1047	1	4	1	46	3	4103
1	1047	1	4	2	6	3	3255
1	1047	1	4	3	35	2	737
1	1047	1	4	4	28	1	863
1	1047	1	4	5	40	3	344
1	1047	1	4	6	13	2	492
1	1047	1	4	7	11	3	556
1	1047	1	4	8	24	2	707
1	1047	1	5	1	30	3	1271
1	1047	1	5	2	22	1	457
1	1047	1	5	3	31	1	603
1	1047	1	5	4	3	1	1349
1	1047	1	5	5	14	3	703
1	1047	1	5	6	39	3	832
1	1047	1	5	7	44	1	1377
1	1047	1	5	8	7	2	830
1	1047	1	6	1	41	1	586
1	1047	1	6	2	5	3	640
1	1047	1	6	3	23	3	876
1	1047	1	6	4	43	1	1406
1	1047	1	6	5	26	1	2456
1	1047	1	6	6	9	2	1750
1	1047	1	6	7	34	3	694
1	1047	1	6	8	16	1	767
1	1047	1	7	1	8	3	548
1	1047	1	7	2	27	3	1767
1	1047	1	7	3	17	3	1071
1	1047	1	7	4	47	3	1109
1	1047	1	7	5	39	2	985
1	1047	1	7	6	6	2	826
1	1047	1	7	7	20	3	800
1	1047	1	7	8	32	1	924
1	1047	1	8	1	21	1	359
1	1047	1	8	2	34	3	798
1	1047	1	8	3	42	3	2095
1	1047	1	8	4	28	2	726
1	1047	1	8	5	10	2	994
1	1047	1	8	6	13	2	353
1	1047	1	8	7	1	1	434
1	1047	1	8	8	43	2	784
1	1047	1	9	1	36	3	1116
1	1047	1	9	2	38	2	363
1	1047	1	9	3	29	1	1020
1	1047	1	9	4	14	3	842
1	1047	1	9	5	24	2	849
1	1047	1	9	6	46	3	3848
1	1047	1	9	7	2	3	613
1	1047	1	9	8	7	1	649
1	1047	1	10	1	33	3	692
1	1047	1	10	2	23	2	702
1	1047	1	10	3	12	3	2058
1	1047	1	10	4	16	1	428
1	1047	1	10	5	25	2	834
1	1047	1	10	6	40	3	516
1	1047	1	10	7	48	3	300
1	1047	1	10	8	5	2	982
1	1047	1	11	1	37	3	1619
1	1047	1	11	2	45	2	1462
1	1047	1	11	3	26	2	412
1	1047	1	11	4	11	2	492
1	1047	1	11	5	35	3	1159
1	1047	1	11	6	22	1	1104
1	1047	1	11	7	4	1	723
1	1047	1	11	8	18	3	808
1	1047	1	12	1	3	1	423
1	1047	1	12	2	41	1	321
1	1047	1	12	3	44	3	1892
1	1047	1	12	4	31	3	2182
1	1047	1	12	5	15	1	629
1	1047	1	12	6	9	1	653
1	1047	1	12	7	19	2	808
1	1047	1	12	8	30	3	826
1	1047	2	1	1	0	2	14572
1	1047	2	1	2	0	3	6652
1	1047	2	1	3	0	2	2923
1	1047	2	1	4	0	2	3718
1	1047	2	1	5	0	2	3326
1	1047	2	1	6	0	2	3245
1	1047	2	1	7	0	3	2960
1	1047	2	1	8	0	3	1870
1	1047	2	1	9	0	3	2711
1	1047	2	1	10	0	3	3503
1	1047	2	1	11	0	1	3736
1	1047	2	1	12	0	4	2423
1	1047	2	1	13	0	2	2994
1	1047	2	1	14	0	3	2479
1	1047	2	1	15	0	3	3288
1	1047	2	1	16	0	1	1969
1	1047	2	1	17	0	3	1575
1	1047	2	1	18	0	2	3763
1	1047	2	1	19	0	3	2634
1	1047	2	1	20	0	2	2973
1	1047	2	1	21	0	1	2794
1	1047	2	1	22	0	3	1718
1	1047	2	1	23	0	1	4045
1	1047	2	1	24	0	1	1904
1	1047	2	1	25	0	1	3007
1	1047	2	1	26	0	4	4707
1	1047	2	1	27	0	4	3736
1	1047	2	1	28	0	1	1374
1	1047	2	1	29	0	3	1729
1	1047	2	1	30	0	2	1622
1	1048	1	1	1	19	1	793
1	1048	1	1	2	33	2	131
1	1048	1	1	3	9	2	797
1	1048	1	1	4	14	2	382
1	1048	1	1	5	5	1	308
1	1048	1	1	6	39	3	439
1	1048	1	1	7	28	1	511
1	1048	1	1	8	47	3	400
1	1048	1	2	1	6	3	1849
1	1048	1	2	2	18	1	318
1	1048	1	2	3	11	2	752
1	1048	1	2	4	20	1	1084
1	1048	1	2	5	38	2	291
1	1048	1	2	6	31	2	240
1	1048	1	2	7	44	3	438
1	1048	1	2	8	25	2	239
1	1048	1	3	1	10	3	298
1	1048	1	3	2	2	3	733
1	1048	1	3	3	21	2	486
1	1048	1	3	4	16	2	537
1	1048	1	3	5	42	1	333
1	1048	1	3	6	29	3	236
1	1048	1	3	7	34	3	241
1	1048	1	3	8	45	1	277
1	1048	1	4	1	7	3	696
1	1048	1	4	2	24	2	278
1	1048	1	4	3	13	2	341
1	1048	1	4	4	3	3	646
1	1048	1	4	5	48	2	319
1	1048	1	4	6	36	3	265
1	1048	1	4	7	37	3	220
1	1048	1	4	8	30	2	237
1	1048	1	5	1	17	2	240
1	1048	1	5	2	1	1	408
1	1048	1	5	3	12	3	659
1	1048	1	5	4	40	2	885
1	1048	1	5	5	46	1	330
1	1048	1	5	6	32	3	416
1	1048	1	5	7	27	1	327
1	1048	1	5	8	22	1	465
1	1048	1	6	1	15	3	377
1	1048	1	6	2	35	2	665
1	1048	1	6	3	23	3	588
1	1048	1	6	4	41	1	467
1	1048	1	6	5	8	1	301
1	1048	1	6	6	43	2	341
1	1048	1	6	7	26	3	240
1	1048	1	6	8	4	1	628
1	1048	1	7	1	21	1	293
1	1048	1	7	2	1	2	579
1	1048	1	7	3	17	3	301
1	1048	1	7	4	40	2	225
1	1048	1	7	5	25	2	613
1	1048	1	7	6	36	3	270
1	1048	1	7	7	47	3	297
1	1048	1	7	8	12	1	762
1	1048	1	8	1	13	3	308
1	1048	1	8	2	26	3	210
1	1048	1	8	3	9	2	302
1	1048	1	8	4	2	2	226
1	1048	1	8	5	33	2	272
1	1048	1	8	6	45	1	263
1	1048	1	8	7	42	1	301
1	1048	1	8	8	19	3	252
1	1048	1	9	1	11	3	471
1	1048	1	9	2	22	1	734
1	1048	1	9	3	4	2	283
1	1048	1	9	4	29	3	234
1	1048	1	9	5	16	2	518
1	1048	1	9	6	48	2	197
1	1048	1	9	7	31	1	1601
1	1048	1	9	8	39	3	294
1	1048	1	10	1	14	3	775
1	1048	1	10	2	37	3	791
1	1048	1	10	3	35	3	377
1	1048	1	10	4	46	2	246
1	1048	1	10	5	20	3	477
1	1048	1	10	6	5	1	303
1	1048	1	10	7	7	2	486
1	1048	1	10	8	30	2	318
1	1048	1	11	1	10	1	376
1	1048	1	11	2	41	1	239
1	1048	1	11	3	18	2	263
1	1048	1	11	4	27	1	270
1	1048	1	11	5	32	1	288
1	1048	1	11	6	23	3	278
1	1048	1	11	7	6	2	411
1	1048	1	11	8	44	3	320
1	1048	1	12	1	38	2	282
1	1048	1	12	2	34	3	339
1	1048	1	12	3	24	3	520
1	1048	1	12	4	28	1	295
1	1048	1	12	5	8	2	271
1	1048	1	12	6	3	3	552
1	1048	1	12	7	15	3	548
1	1048	1	12	8	43	2	588
1	1048	2	1	1	0	2	9340
1	1048	2	1	2	0	3	4388
1	1048	2	1	3	0	1	4489
1	1048	2	1	4	0	1	7386
1	1048	2	1	5	0	2	6319
1	1048	2	1	6	0	4	3296
1	1048	2	1	7	0	3	4129
1	1048	2	1	8	0	2	2777
1	1048	2	1	9	0	2	3022
1	1048	2	1	10	0	1	2577
1	1048	2	1	11	0	2	4494
1	1048	2	1	12	0	3	3527
1	1048	2	1	13	0	1	2975
1	1048	2	1	14	0	4	3228
1	1048	2	1	15	0	2	2559
1	1048	2	1	16	0	1	2461
1	1048	2	1	17	0	3	3382
1	1048	2	1	18	0	3	2116
1	1048	2	1	19	0	3	1995
1	1048	2	1	20	0	2	1672
1	1048	2	1	21	0	1	4153
1	1048	2	1	22	0	3	2384
1	1048	2	1	23	0	2	2917
1	1048	2	1	24	0	1	3021
1	1048	2	1	25	0	3	5104
1	1048	2	1	26	0	4	5209
1	1048	2	1	27	0	2	2901
1	1048	2	1	28	0	1	3414
1	1048	2	1	29	0	3	3458
1	1048	2	1	30	0	2	2660
1	1049	1	1	1	23	2	923
1	1049	1	1	2	27	1	799
1	1049	1	1	3	7	2	1088
1	1049	1	1	4	33	3	547
1	1049	1	1	5	17	1	643
1	1049	1	1	6	38	1	495
1	1049	1	1	7	48	3	605
1	1049	1	1	8	1	3	1279
1	1049	1	2	1	46	3	640
1	1049	1	2	2	32	2	830
1	1049	1	2	3	6	1	829
1	1049	1	2	4	9	2	1624
1	1049	1	2	5	21	3	1447
1	1049	1	2	6	29	1	608
1	1049	1	2	7	40	3	523
1	1049	1	2	8	16	2	1845
1	1049	1	3	1	45	2	627
1	1049	1	3	2	35	1	584
1	1049	1	3	3	11	2	1485
1	1049	1	3	4	25	3	652
1	1049	1	3	5	42	3	911
1	1049	1	3	6	14	1	1542
1	1049	1	3	7	3	3	1959
1	1049	1	3	8	22	2	2134
1	1049	1	4	1	2	2	759
1	1049	1	4	2	12	3	1100
1	1049	1	4	3	18	1	995
1	1049	1	4	4	37	1	794
1	1049	1	4	5	36	1	599
1	1049	1	4	6	47	2	990
1	1049	1	4	7	24	3	1102
1	1049	1	4	8	26	2	848
1	1049	1	5	1	44	1	556
1	1049	1	5	2	5	1	2126
1	1049	1	5	3	10	3	1074
1	1049	1	5	4	28	2	1501
1	1049	1	5	5	31	3	711
1	1049	1	5	6	15	3	1009
1	1049	1	5	7	39	2	762
1	1049	1	5	8	19	1	939
1	1049	1	6	1	8	3	1071
1	1049	1	6	2	4	2	523
1	1049	1	6	3	30	1	632
1	1049	1	6	4	34	2	633
1	1049	1	6	5	20	2	823
1	1049	1	6	6	13	3	535
1	1049	1	6	7	41	2	880
1	1049	1	6	8	43	1	753
1	1049	1	7	1	14	2	645
1	1049	1	7	2	2	2	1904
1	1049	1	7	3	48	3	562
1	1049	1	7	4	25	2	1130
1	1049	1	7	5	37	3	1701
1	1049	1	7	6	23	2	1294
1	1049	1	7	7	11	1	731
1	1049	1	7	8	33	3	532
1	1049	1	8	1	17	2	114
1	1049	1	8	2	10	3	763
1	1049	1	8	3	46	3	553
1	1049	1	8	4	19	1	308
1	1049	1	8	5	4	2	468
1	1049	1	8	6	42	3	850
1	1049	1	8	7	34	2	1281
1	1049	1	8	8	28	2	529
1	1049	1	9	1	1	3	619
1	1049	1	9	2	9	2	624
1	1049	1	9	3	22	2	543
1	1049	1	9	4	32	2	353
1	1049	1	9	5	47	2	1383
1	1049	1	9	6	27	2	1016
1	1049	1	9	7	41	2	304
1	1049	1	9	8	15	2	876
1	1049	1	10	1	6	1	1325
1	1049	1	10	2	31	3	666
1	1049	1	10	3	40	3	1494
1	1049	1	10	4	8	1	800
1	1049	1	10	5	21	2	555
1	1049	1	10	6	18	3	1284
1	1049	1	10	7	30	1	648
1	1049	1	10	8	44	1	753
1	1049	1	11	1	20	1	826
1	1049	1	11	2	3	3	616
1	1049	1	11	3	29	1	916
1	1049	1	11	4	12	3	661
1	1049	1	11	5	39	2	594
1	1049	1	11	6	43	1	673
1	1049	1	11	7	36	3	863
1	1049	1	11	8	16	2	1798
1	1049	1	12	1	5	1	938
1	1049	1	12	2	26	3	655
1	1049	1	12	3	24	3	225
1	1049	1	12	4	45	3	937
1	1049	1	12	5	13	1	498
1	1049	1	12	6	7	1	558
1	1049	1	12	7	38	1	665
1	1049	1	12	8	35	1	796
1	1049	2	1	1	0	3	10828
1	1049	2	1	2	0	2	4506
1	1049	2	1	3	0	2	7226
1	1049	2	1	4	0	4	20046
1	1049	2	1	5	0	2	2575
1	1049	2	1	6	0	3	3388
1	1049	2	1	7	0	2	2849
1	1049	2	1	8	0	3	8212
1	1049	2	1	9	0	1	2433
1	1049	2	1	10	0	3	8756
1	1049	2	1	11	0	4	4732
1	1049	2	1	12	0	3	4180
1	1049	2	1	13	0	4	3537
1	1049	2	1	14	0	2	3825
1	1049	2	1	15	0	2	4259
1	1049	2	1	16	0	1	2198
1	1049	2	1	17	0	2	3634
1	1049	2	1	18	0	1	7693
1	1049	2	1	19	0	2	5423
1	1049	2	1	20	0	2	2987
1	1049	2	1	21	0	1	3337
1	1049	2	1	22	0	1	6560
1	1049	2	1	23	0	2	5175
1	1049	2	1	24	0	1	2677
1	1049	2	1	25	0	1	9006
1	1049	2	1	26	0	3	5044
1	1049	2	1	27	0	1	9919
1	1049	2	1	28	0	4	4361
1	1049	2	1	29	0	2	6504
1	1049	2	1	30	0	4	2721
1	1050	1	1	1	25	2	1378
1	1050	1	1	2	10	3	538
1	1050	1	1	3	35	2	471
1	1050	1	1	4	47	3	467
1	1050	1	1	5	37	3	364
1	1050	1	1	6	1	3	332
1	1050	1	1	7	20	1	494
1	1050	1	1	8	16	2	434
1	1050	1	2	1	41	1	475
1	1050	1	2	2	13	3	350
1	1050	1	2	3	26	3	269
1	1050	1	2	4	45	1	384
1	1050	1	2	5	5	1	525
1	1050	1	2	6	19	1	552
1	1050	1	2	7	12	3	1100
1	1050	1	2	8	36	3	517
1	1050	1	3	1	28	1	440
1	1050	1	3	2	15	3	270
1	1050	1	3	3	22	3	367
1	1050	1	3	4	6	1	282
1	1050	1	3	5	38	2	268
1	1050	1	3	6	48	2	522
1	1050	1	3	7	33	1	776
1	1050	1	3	8	8	1	381
1	1050	1	4	1	43	2	401
1	1050	1	4	2	39	3	889
1	1050	1	4	3	11	2	543
1	1050	1	4	4	14	2	693
1	1050	1	4	5	2	2	302
1	1050	1	4	6	30	2	536
1	1050	1	4	7	23	2	451
1	1050	1	4	8	32	1	281
1	1050	1	5	1	29	3	320
1	1050	1	5	2	34	3	547
1	1050	1	5	3	9	2	406
1	1050	1	5	4	44	3	574
1	1050	1	5	5	24	3	796
1	1050	1	5	6	3	3	1191
1	1050	1	5	7	18	1	1496
1	1050	1	5	8	42	1	483
1	1050	1	6	1	46	1	697
1	1050	1	6	2	4	2	640
1	1050	1	6	3	31	1	859
1	1050	1	6	4	27	1	379
1	1050	1	6	5	21	2	521
1	1050	1	6	6	17	1	330
1	1050	1	6	7	7	1	300
1	1050	1	6	8	40	2	265
1	1050	1	7	1	12	3	507
1	1050	1	7	2	15	2	304
1	1050	1	7	3	2	1	303
1	1050	1	7	4	30	2	260
1	1050	1	7	5	45	1	412
1	1050	1	7	6	19	1	597
1	1050	1	7	7	39	3	269
1	1050	1	7	8	34	3	494
1	1050	1	8	1	25	2	355
1	1050	1	8	2	36	3	677
1	1050	1	8	3	10	3	629
1	1050	1	8	4	3	3	318
1	1050	1	8	5	20	1	264
1	1050	1	8	6	47	3	504
1	1050	1	8	7	14	2	534
1	1050	1	8	8	38	2	919
1	1050	1	9	1	27	1	308
1	1050	1	9	2	5	1	357
1	1050	1	9	3	37	3	477
1	1050	1	9	4	35	2	332
1	1050	1	9	5	24	1	740
1	1050	1	9	6	43	2	617
1	1050	1	9	7	9	2	955
1	1050	1	9	8	16	2	431
1	1050	1	10	1	41	1	290
1	1050	1	10	2	31	1	346
1	1050	1	10	3	4	2	627
1	1050	1	10	4	48	2	694
1	1050	1	10	5	29	3	364
1	1050	1	10	6	11	2	422
1	1050	1	10	7	21	2	518
1	1050	1	10	8	17	1	1565
1	1050	1	11	1	23	2	295
1	1050	1	11	2	40	2	338
1	1050	1	11	3	46	1	278
1	1050	1	11	4	8	1	744
1	1050	1	11	5	28	1	2623
1	1050	1	11	6	1	3	1467
1	1050	1	11	7	18	1	750
1	1050	1	11	8	32	1	788
1	1050	1	12	1	6	1	492
1	1050	1	12	2	33	2	659
1	1050	1	12	3	26	3	459
1	1050	1	12	4	22	3	1348
1	1050	1	12	5	7	1	417
1	1050	1	12	6	42	1	488
1	1050	1	12	7	44	3	725
1	1050	1	12	8	13	3	587
1	1050	2	1	1	0	2	5589
1	1050	2	1	2	0	3	10083
1	1050	2	1	3	0	3	3253
1	1050	2	1	4	0	4	4455
1	1050	2	1	5	0	2	4601
1	1050	2	1	6	0	2	3766
1	1050	2	1	7	0	3	3988
1	1050	2	1	8	0	1	3395
1	1050	2	1	9	0	2	13205
1	1050	2	1	10	0	1	2375
1	1050	2	1	11	0	2	3498
1	1050	2	1	12	0	2	3338
1	1050	2	1	13	0	1	5298
1	1050	2	1	14	0	2	2269
1	1050	2	1	15	0	1	2005
1	1050	2	1	16	0	1	2649
1	1050	2	1	17	0	3	1931
1	1050	2	1	18	0	3	4050
1	1050	2	1	19	0	3	1605
1	1050	2	1	20	0	2	2897
1	1050	2	1	21	0	1	2202
1	1050	2	1	22	0	4	1638
1	1050	2	1	23	0	3	5329
1	1050	2	1	24	0	1	2466
1	1050	2	1	25	0	3	7713
1	1050	2	1	26	0	2	3587
1	1050	2	1	27	0	1	3154
1	1050	2	1	28	0	2	3807
1	1050	2	1	29	0	1	1371
1	1050	2	1	30	0	3	3977
1	1057	1	1	1	2	2	1036
1	1057	1	1	2	23	2	1209
1	1057	1	1	3	42	1	1296
1	1057	1	1	4	44	3	1075
1	1057	1	1	5	25	2	1085
1	1057	1	1	6	14	2	543
1	1057	1	1	7	36	3	724
1	1057	1	1	8	11	2	453
1	1057	1	2	1	6	1	859
1	1057	1	2	2	26	3	657
1	1057	1	2	3	17	1	611
1	1057	1	2	4	41	1	494
1	1057	1	2	5	31	1	464
1	1057	1	2	6	20	1	711
1	1057	1	2	7	8	1	591
1	1057	1	2	8	45	3	936
1	1057	1	3	1	35	2	222
1	1057	1	3	2	7	1	482
1	1057	1	3	3	5	1	448
1	1057	1	3	4	21	2	479
1	1057	1	3	5	38	2	428
1	1057	1	3	6	13	3	494
1	1057	1	3	7	30	2	733
1	1057	1	3	8	46	1	1520
1	1057	1	4	1	37	3	761
1	1057	1	4	2	12	3	3941
1	1057	1	4	3	28	1	564
1	1057	1	4	4	33	2	516
1	1057	1	4	5	24	3	65
1	1057	1	4	6	16	2	749
1	1057	1	4	7	3	3	1136
1	1057	1	4	8	48	1	714
1	1057	1	5	1	1	3	773
1	1057	1	5	2	22	3	412
1	1057	1	5	3	27	1	446
1	1057	1	5	4	47	1	1131
1	1057	1	5	5	39	3	486
1	1057	1	5	6	10	3	626
1	1057	1	5	7	15	3	474
1	1057	1	5	8	34	3	409
1	1057	1	6	1	29	3	298
1	1057	1	6	2	19	1	491
1	1057	1	6	3	4	2	1694
1	1057	1	6	4	43	3	585
1	1057	1	6	5	40	2	437
1	1057	1	6	6	32	1	503
1	1057	1	6	7	18	1	463
1	1057	1	6	8	9	2	942
1	1057	1	7	1	38	2	793
1	1057	1	7	2	7	1	405
1	1057	1	7	3	5	1	368
1	1057	1	7	4	35	2	494
1	1057	1	7	5	26	3	1204
1	1057	1	7	6	21	2	796
1	1057	1	7	7	16	2	379
1	1057	1	7	8	44	2	1365
1	1057	1	8	1	1	3	1533
1	1057	1	8	2	42	1	879
1	1057	1	8	3	48	1	696
1	1057	1	8	4	36	3	413
1	1057	1	8	5	10	3	1127
1	1057	1	8	6	25	2	2057
1	1057	1	8	7	13	3	1255
1	1057	1	8	8	24	3	402
1	1057	1	9	1	32	2	2054
1	1057	1	9	2	17	1	411
1	1057	1	9	3	19	1	453
1	1057	1	9	4	30	2	692
1	1057	1	9	5	45	3	1176
1	1057	1	9	6	39	3	369
1	1057	1	9	7	8	1	568
1	1057	1	9	8	2	2	517
1	1057	1	10	1	12	3	897
1	1057	1	10	2	23	2	733
1	1057	1	10	3	28	1	1496
1	1057	1	10	4	15	3	522
1	1057	1	10	5	40	2	478
1	1057	1	10	6	4	2	717
1	1057	1	10	7	46	2	402
1	1057	1	10	8	33	2	495
1	1057	1	11	1	6	1	688
1	1057	1	11	2	37	3	707
1	1057	1	11	3	27	1	854
1	1057	1	11	4	9	2	336
1	1057	1	11	5	14	2	319
1	1057	1	11	6	47	1	330
1	1057	1	11	7	31	1	527
1	1057	1	11	8	22	3	1185
1	1057	1	12	1	34	3	1146
1	1057	1	12	2	20	1	1006
1	1057	1	12	3	29	3	2214
1	1057	1	12	4	41	1	622
1	1057	1	12	5	3	3	345
1	1057	1	12	6	18	1	462
1	1057	1	12	7	43	3	828
1	1057	1	12	8	11	2	1002
1	1057	2	1	1	0	4	5943
1	1057	2	1	2	0	2	3351
1	1057	2	1	3	0	2	3198
1	1057	2	1	4	0	2	3522
1	1057	2	1	5	0	2	4674
1	1057	2	1	6	0	3	4139
1	1057	2	1	7	0	4	2681
1	1057	2	1	8	0	3	3474
1	1057	2	1	9	0	4	4620
1	1057	2	1	10	0	2	2768
1	1057	2	1	11	0	2	5334
1	1057	2	1	12	0	4	3262
1	1057	2	1	13	0	3	2968
1	1057	2	1	14	0	3	2318
1	1057	2	1	15	0	2	3093
1	1057	2	1	16	0	1	2918
1	1057	2	1	17	0	2	4824
1	1057	2	1	18	0	3	3378
1	1057	2	1	19	0	2	5559
1	1057	2	1	20	0	4	2318
1	1057	2	1	21	0	1	3605
1	1057	2	1	22	0	3	2081
1	1057	2	1	23	0	2	3138
1	1057	2	1	24	0	1	3186
