"cond"	"subj"	"phase"	"blk"	"trial"	"stim"	"resp"	"rt"
1	5048	1	1	5	9	2	955
1	5048	1	1	6	21	2	1011
1	5048	1	1	7	46	3	601
1	5048	1	1	8	26	1	791
1	5048	1	2	1	5	1	927
1	5048	1	2	2	8	3	1105
1	5048	1	2	3	44	3	1645
1	5048	1	2	4	40	2	1077
1	5048	1	2	5	22	3	1540
1	5048	1	2	6	16	2	1543
1	5048	1	2	7	32	1	1956
1	5048	1	2	8	27	1	1250
1	5048	1	3	1	23	2	1010
1	5048	1	3	2	30	3	1344
1	5048	1	3	3	1	3	1570
1	5048	1	3	4	42	1	1151
1	5048	1	3	5	15	2	801
1	5048	1	3	6	33	1	973
1	5048	1	3	7	12	3	862
1	5048	1	3	8	48	1	1182
1	5048	1	4	1	6	2	820
1	5048	1	4	2	14	1	605
1	5048	1	4	3	19	1	1064
1	5048	1	4	4	11	3	663
1	5048	1	4	5	25	1	1442
1	5048	1	4	6	39	3	1759
1	5048	1	4	7	47	1	2275
1	5048	1	4	8	36	2	645
1	5048	1	5	1	41	1	540
1	5048	1	5	2	10	3	394
1	5048	1	5	3	45	3	547
1	5048	1	5	4	20	1	247
1	5048	1	5	5	29	2	334
1	5048	1	5	6	17	1	137
1	5048	1	5	7	4	1	561
1	5048	1	5	8	31	2	396
1	5048	1	6	1	3	1	425
1	5048	1	6	2	24	2	1167
1	5048	1	6	3	38	1	577
1	5048	1	6	4	34	2	458
1	5048	1	6	5	43	3	407
1	5048	1	6	6	18	1	367
1	5048	1	6	7	28	2	354
1	5048	1	6	8	7	1	341
1	5048	1	7	1	13	3	793
1	5048	1	7	2	33	3	686
1	5048	1	7	3	39	3	533
1	5048	1	7	4	4	1	668
1	5048	1	7	5	48	1	468
1	5048	1	7	6	27	2	794
1	5048	1	7	7	19	1	347
1	5048	1	7	8	11	2	966
1	5048	1	8	1	20	1	464
1	5048	1	8	2	7	2	886
1	5048	1	8	3	3	3	1028
1	5048	1	8	4	41	1	511
1	5048	1	8	5	45	3	501
1	5048	1	8	6	18	3	452
1	5048	1	8	7	34	2	729
1	5048	1	8	8	28	1	1064
1	5048	1	9	1	36	2	418
1	5048	1	9	2	38	1	341
1	5048	1	9	3	46	2	204
1	5048	1	9	4	15	2	335
1	5048	1	9	5	10	1	199
1	5048	1	9	6	1	2	169
1	5048	1	9	7	23	2	29
1	5048	1	9	8	26	3	16
1	5048	1	10	1	8	2	671
1	5048	1	10	2	42	2	1287
1	5048	1	10	3	5	3	486
1	5048	1	10	4	32	2	124
1	5048	1	10	5	16	2	486
1	5048	1	10	6	29	2	1175
1	5048	1	10	7	22	3	709
1	5048	1	10	8	47	1	437
1	5048	1	11	1	21	2	27
1	5048	1	11	2	30	2	229
1	5048	1	11	3	43	3	302
1	5048	1	11	4	2	2	413
1	5048	1	11	5	31	1	286
1	5048	1	11	6	12	3	602
1	5048	1	11	7	17	2	119
1	5048	1	11	8	37	1	555
1	5048	1	12	1	24	2	1286
1	5048	1	12	2	25	2	193
1	5048	1	12	3	44	2	310
1	5048	1	12	4	14	1	30
1	5048	1	12	5	40	3	520
1	5048	1	12	6	35	3	286
1	5048	1	12	7	9	1	767
1	5048	1	12	8	6	2	332
1	5048	2	1	1	0	3	8572
1	5048	2	1	2	0	2	6011
1	5048	2	1	3	0	3	3425
1	5048	2	1	4	0	1	3564
1	5048	2	1	5	0	2	2859
1	5048	2	1	6	0	3	2028
1	5048	2	1	7	0	3	3967
1	5048	2	1	8	0	2	2454
1	5048	2	1	9	0	2	4056
1	5048	2	1	10	0	1	2298
1	5048	2	1	11	0	4	3362
1	5048	2	1	12	0	3	3225
1	5048	2	1	13	0	3	3373
1	5048	2	1	14	0	3	4025
1	5048	2	1	15	0	3	2589
1	5048	2	1	16	0	1	2042
1	5048	2	1	17	0	2	1797
1	5048	2	1	18	0	2	6503
1	5048	2	1	19	0	2	1353
1	5048	2	1	20	0	2	6759
1	5048	2	1	21	0	1	2270
1	5048	2	1	22	0	4	3056
1	5048	2	1	23	0	2	3019
1	5048	2	1	24	0	3	2615
1	5048	2	1	25	0	4	2906
1	5048	2	1	26	0	3	3434
1	5048	2	1	27	0	2	3470
1	5048	2	1	28	0	4	3280
1	5048	2	1	29	0	3	1601
1	5048	2	1	30	0	2	3845
2	5033	1	1	1	32	2	1608
2	5033	1	1	2	47	2	665
2	5033	1	1	3	26	2	696
2	5033	1	1	4	41	2	1043
2	5033	1	1	5	8	3	1379
2	5033	1	1	6	5	3	894
2	5033	1	1	7	15	1	1003
2	5033	1	1	8	19	2	640
2	5033	1	2	1	16	1	2353
2	5033	1	2	2	35	1	444
2	5033	1	2	3	6	2	5097
2	5033	1	2	4	43	1	472
2	5033	1	2	5	21	1	644
2	5033	1	2	6	27	3	524
2	5033	1	2	7	37	1	349
2	5033	1	2	8	9	1	530
2	5033	1	3	1	24	2	318
2	5033	1	3	2	46	3	340
2	5033	1	3	3	30	1	295
2	5033	1	3	4	14	3	458
2	5033	1	3	5	39	2	506
2	5033	1	3	6	4	1	556
2	5033	1	3	7	36	1	276
2	5033	1	3	8	7	2	471
2	5033	1	4	1	23	3	1003
2	5033	1	4	2	13	2	399
2	5033	1	4	3	48	3	484
2	5033	1	4	4	28	2	299
2	5033	1	4	5	33	3	354
2	5033	1	4	6	3	1	489
2	5033	1	4	7	12	2	466
2	5033	1	4	8	42	3	623
2	5033	1	5	1	29	1	387
2	5033	1	5	2	18	2	689
2	5033	1	5	3	45	2	402
2	5033	1	5	4	22	1	302
2	5033	1	5	5	10	1	566
2	5033	1	5	6	40	3	316
2	5033	1	5	7	31	3	533
2	5033	1	5	8	1	2	549
2	5033	1	6	1	25	3	367
2	5033	1	6	2	34	2	1279
2	5033	1	6	3	17	3	404
2	5033	1	6	4	11	3	398
2	5033	1	6	5	20	3	402
2	5033	1	6	6	2	3	497
2	5033	1	6	7	44	1	311
2	5033	1	6	8	38	1	415
2	5033	1	7	1	13	2	315
2	5033	1	7	2	48	3	289
2	5033	1	7	3	35	1	513
2	5033	1	7	4	22	1	383
2	5033	1	7	5	1	2	444
2	5033	1	7	6	29	1	327
2	5033	1	7	7	9	1	289
2	5033	1	7	8	41	2	378
2	5033	1	8	1	4	1	266
2	5033	1	8	2	27	3	250
2	5033	1	8	3	33	3	526
2	5033	1	8	4	15	1	295
2	5033	1	8	5	37	1	608
2	5033	1	8	6	12	2	382
2	5033	1	8	7	20	3	314
2	5033	1	8	8	45	2	304
2	5033	1	9	1	34	2	247
2	5033	1	9	2	43	1	363
2	5033	1	9	3	17	3	266
2	5033	1	9	4	28	2	341
2	5033	1	9	5	8	3	365
2	5033	1	9	6	21	1	255
2	5033	1	9	7	3	1	356
2	5033	1	9	8	40	3	337
2	5033	1	10	1	44	1	1781
2	5033	1	10	2	2	3	475
2	5033	1	10	3	11	3	260
2	5033	1	10	4	42	3	286
2	5033	1	10	5	30	1	310
2	5033	1	10	6	18	2	311
2	5033	1	10	7	24	2	375
2	5033	1	10	8	31	3	323
2	5033	1	11	1	19	2	294
2	5033	1	11	2	14	3	342
2	5033	1	11	3	25	3	364
2	5033	1	11	4	32	2	233
2	5033	1	11	5	39	2	445
2	5033	1	11	6	46	3	281
2	5033	1	11	7	10	1	315
2	5033	1	11	8	6	2	331
2	5033	1	12	1	38	1	281
2	5033	1	12	2	36	1	307
2	5033	1	12	3	47	2	315
2	5033	1	12	4	23	3	573
2	5033	1	12	5	16	1	382
2	5033	1	12	6	26	2	278
2	5033	1	12	7	5	3	323
2	5033	1	12	8	7	2	302
2	5033	2	1	1	0	2	9844
2	5033	2	1	2	0	4	5002
2	5033	2	1	3	0	3	3608
2	5033	2	1	4	0	3	2669
2	5033	2	1	5	0	3	2006
2	5033	2	1	6	0	4	2321
2	5033	2	1	7	0	2	2729
2	5033	2	1	8	0	2	1953
2	5033	2	1	9	0	2	2135
2	5033	2	1	10	0	1	2174
2	5033	2	1	11	0	4	4251
2	5033	2	1	12	0	2	3174
2	5033	2	1	13	0	2	2804
2	5033	2	1	14	0	3	1384
2	5033	2	1	15	0	2	1861
2	5033	2	1	16	0	3	2518
2	5033	2	1	17	0	4	2222
2	5033	2	1	18	0	4	2561
2	5033	2	1	19	0	3	1919
2	5033	2	1	20	0	2	1311
2	5033	2	1	21	0	2	3310
2	5033	2	1	22	0	4	1678
2	5033	2	1	23	0	3	2159
2	5033	2	1	24	0	3	1573
2	5033	2	1	25	0	4	5386
2	5033	2	1	26	0	3	2888
2	5033	2	1	27	0	3	4056
2	5033	2	1	28	0	4	4011
2	5033	2	1	29	0	3	1488
2	5033	2	1	30	0	2	2905
2	5034	1	1	1	21	2	2012
2	5034	1	1	2	5	3	2002
2	5034	1	1	3	14	3	778
2	5034	1	1	4	33	2	413
2	5034	1	1	5	29	1	620
2	5034	1	1	6	45	2	1062
2	5034	1	1	7	10	1	588
2	5034	1	1	8	42	3	568
2	5034	1	2	1	2	3	333
2	5034	1	2	2	13	2	530
2	5034	1	2	3	37	1	436
2	5034	1	2	4	9	1	300
2	5034	1	2	5	47	2	478
2	5034	1	2	6	20	3	479
2	5034	1	2	7	27	3	381
2	5034	1	2	8	31	2	530
2	5034	1	3	1	8	3	308
2	5034	1	3	2	35	1	348
2	5034	1	3	3	6	2	342
2	5034	1	3	4	48	3	514
2	5034	1	3	5	40	3	558
2	5034	1	3	6	19	2	426
2	5034	1	3	7	17	3	504
2	5034	1	3	8	30	1	289
2	5034	1	4	1	3	1	408
2	5034	1	4	2	44	1	249
2	5034	1	4	3	7	2	289
2	5034	1	4	4	23	3	729
2	5034	1	4	5	26	2	686
2	5034	1	4	6	18	2	245
2	5034	1	4	7	32	2	386
2	5034	1	4	8	39	2	689
2	5034	1	5	1	28	2	343
2	5034	1	5	2	24	2	280
2	5034	1	5	3	38	1	380
2	5034	1	5	4	1	2	393
2	5034	1	5	5	11	3	785
2	5034	1	5	6	16	1	878
2	5034	1	5	7	43	2	617
2	5034	1	5	8	34	2	498
2	5034	1	6	1	22	1	274
2	5034	1	6	2	15	1	277
2	5034	1	6	3	12	2	373
2	5034	1	6	4	46	3	409
2	5034	1	6	5	25	3	325
2	5034	1	6	6	41	2	302
2	5034	1	6	7	36	1	445
2	5034	1	6	8	4	1	310
2	5034	1	7	1	11	3	388
2	5034	1	7	2	23	3	304
2	5034	1	7	3	35	1	291
2	5034	1	7	4	43	1	358
2	5034	1	7	5	5	3	298
2	5034	1	7	6	17	3	437
2	5034	1	7	7	30	1	396
2	5034	1	7	8	37	1	343
2	5034	1	8	1	8	3	386
2	5034	1	8	2	1	2	325
2	5034	1	8	3	16	1	447
2	5034	1	8	4	21	1	397
2	5034	1	8	5	32	2	349
2	5034	1	8	6	38	1	260
2	5034	1	8	7	28	2	440
2	5034	1	8	8	46	3	401
2	5034	1	9	1	2	3	300
2	5034	1	9	2	12	2	674
2	5034	1	9	3	24	2	356
2	5034	1	9	4	48	3	310
2	5034	1	9	5	41	2	509
2	5034	1	9	6	18	2	311
2	5034	1	9	7	27	3	284
2	5034	1	9	8	33	3	250
2	5034	1	10	1	7	2	248
2	5034	1	10	2	25	3	403
2	5034	1	10	3	47	2	275
2	5034	1	10	4	22	1	283
2	5034	1	10	5	40	3	242
2	5034	1	10	6	15	1	1444
2	5034	1	10	7	34	2	498
2	5034	1	10	8	4	1	349
2	5034	1	11	1	10	1	238
2	5034	1	11	2	45	2	347
2	5034	1	11	3	6	2	381
2	5034	1	11	4	20	3	454
2	5034	1	11	5	39	2	374
2	5034	1	11	6	36	1	392
2	5034	1	11	7	14	3	321
2	5034	1	11	8	26	2	367
2	5034	1	12	1	31	3	305
2	5034	1	12	2	19	2	464
2	5034	1	12	3	13	2	319
2	5034	1	12	4	9	1	453
2	5034	1	12	5	42	3	748
2	5034	1	12	6	44	1	499
2	5034	1	12	7	29	1	902
2	5034	1	12	8	3	1	261
2	5034	2	1	1	0	4	11093
2	5034	2	1	2	0	2	3050
2	5034	2	1	3	0	2	2621
2	5034	2	1	4	0	2	3385
2	5034	2	1	5	0	1	2943
2	5034	2	1	6	0	3	5149
2	5034	2	1	7	0	3	1861
2	5034	2	1	8	0	3	1814
2	5034	2	1	9	0	3	1714
2	5034	2	1	10	0	4	2026
2	5034	2	1	11	0	2	6029
2	5034	2	1	12	0	3	1593
2	5034	2	1	13	0	3	2557
2	5034	2	1	14	0	2	2435
2	5034	2	1	15	0	3	2854
2	5034	2	1	16	0	2	1681
2	5034	2	1	17	0	3	1890
2	5034	2	1	18	0	3	2562
2	5034	2	1	19	0	2	1712
2	5034	2	1	20	0	3	1320
2	5034	2	1	21	0	2	1718
2	5034	2	1	22	0	3	2966
2	5034	2	1	23	0	2	4644
2	5034	2	1	24	0	2	1120
2	5034	2	1	25	0	2	3119
2	5034	2	1	26	0	3	3104
2	5034	2	1	27	0	2	1968
2	5034	2	1	28	0	3	2461
2	5034	2	1	29	0	2	2799
2	5034	2	1	30	0	4	1828
2	5035	1	1	1	32	1	1077
2	5035	1	1	2	4	1	1789
2	5035	1	1	3	10	1	895
2	5035	1	1	4	30	2	346
2	5035	1	1	5	18	2	384
2	5035	1	1	6	45	2	291
2	5035	1	1	7	38	2	1140
2	5035	1	1	8	21	1	329
2	5035	1	2	1	37	3	1286
2	5035	1	2	2	33	3	655
2	5035	1	2	3	13	2	276
2	5035	1	2	4	25	3	295
2	5035	1	2	5	23	2	1535
2	5035	1	2	6	46	3	420
2	5035	1	2	7	5	3	385
2	5035	1	2	8	9	1	519
2	5035	1	3	1	6	2	362
2	5035	1	3	2	47	2	309
2	5035	1	3	3	17	3	284
2	5035	1	3	4	28	2	284
2	5035	1	3	5	24	2	285
2	5035	1	3	6	39	2	290
2	5035	1	3	7	34	2	378
2	5035	1	3	8	11	3	319
2	5035	1	4	1	35	1	1141
2	5035	1	4	2	29	1	517
2	5035	1	4	3	40	3	276
2	5035	1	4	4	2	3	314
2	5035	1	4	5	16	1	296
2	5035	1	4	6	22	1	325
2	5035	1	4	7	43	1	277
2	5035	1	4	8	12	2	296
2	5035	1	5	1	41	2	712
2	5035	1	5	2	26	2	310
2	5035	1	5	3	48	1	376
2	5035	1	5	4	20	3	395
2	5035	1	5	5	3	1	1808
2	5035	1	5	6	36	2	1612
2	5035	1	5	7	7	2	317
2	5035	1	5	8	15	1	313
2	5035	1	6	1	1	2	350
2	5035	1	6	2	8	3	400
2	5035	1	6	3	42	3	323
2	5035	1	6	4	14	3	421
2	5035	1	6	5	19	2	324
2	5035	1	6	6	27	3	376
2	5035	1	6	7	31	3	351
2	5035	1	6	8	44	1	552
2	5035	1	7	1	37	1	305
2	5035	1	7	2	15	1	484
2	5035	1	7	3	10	1	381
2	5035	1	7	4	24	2	325
2	5035	1	7	5	36	1	297
2	5035	1	7	6	48	3	234
2	5035	1	7	7	30	1	281
2	5035	1	7	8	4	1	326
2	5035	1	8	1	45	2	306
2	5035	1	8	2	28	2	1118
2	5035	1	8	3	16	1	1086
2	5035	1	8	4	31	3	424
2	5035	1	8	5	5	3	384
2	5035	1	8	6	21	1	577
2	5035	1	8	7	11	3	279
2	5035	1	8	8	40	3	1247
2	5035	1	9	1	23	3	257
2	5035	1	9	2	39	2	270
2	5035	1	9	3	14	3	252
2	5035	1	9	4	32	2	656
2	5035	1	9	5	27	3	375
2	5035	1	9	6	3	1	457
2	5035	1	9	7	46	3	290
2	5035	1	9	8	12	2	417
2	5035	1	10	1	38	1	470
2	5035	1	10	2	2	3	420
2	5035	1	10	3	26	2	391
2	5035	1	10	4	13	2	623
2	5035	1	10	5	20	3	365
2	5035	1	10	6	43	1	670
2	5035	1	10	7	8	3	401
2	5035	1	10	8	35	1	362
2	5035	1	11	1	18	2	1172
2	5035	1	11	2	19	2	1462
2	5035	1	11	3	1	2	591
2	5035	1	11	4	29	1	750
2	5035	1	11	5	33	3	635
2	5035	1	11	6	7	2	404
2	5035	1	11	7	42	1	311
2	5035	1	11	8	47	2	829
2	5035	1	12	1	9	1	392
2	5035	1	12	2	25	3	404
2	5035	1	12	3	22	1	381
2	5035	1	12	4	6	2	353
2	5035	1	12	5	17	3	343
2	5035	1	12	6	44	1	550
2	5035	1	12	7	34	2	607
2	5035	1	12	8	41	2	865
2	5035	2	1	1	0	3	12633
2	5035	2	1	2	0	2	6263
2	5035	2	1	3	0	1	2875
2	5035	2	1	4	0	2	3469
2	5035	2	1	5	0	1	3943
2	5035	2	1	6	0	2	3205
2	5035	2	1	7	0	3	6258
2	5035	2	1	8	0	3	3718
2	5035	2	1	9	0	3	2573
2	5035	2	1	10	0	2	2563
2	5035	2	1	11	0	2	6905
2	5035	2	1	12	0	3	4466
2	5035	2	1	13	0	3	2965
2	5035	2	1	14	0	2	2803
2	5035	2	1	15	0	3	2816
2	5035	2	1	16	0	1	2852
2	5035	2	1	17	0	2	2407
2	5035	2	1	18	0	2	6234
2	5035	2	1	19	0	2	2751
2	5035	2	1	20	0	3	3198
2	5035	2	1	21	0	1	3282
2	5035	2	1	22	0	2	3388
2	5035	2	1	23	0	2	6537
2	5035	2	1	24	0	1	2337
2	5035	2	1	25	0	1	3264
2	5035	2	1	26	0	2	4642
2	5035	2	1	27	0	1	8517
2	5035	2	1	28	0	2	3376
2	5035	2	1	29	0	2	2174
2	5035	2	1	30	0	2	2411
2	5036	1	1	1	35	1	2268
2	5036	1	1	2	30	1	806
2	5036	1	1	3	8	1	601
2	5036	1	1	4	2	3	772
2	5036	1	1	5	17	3	649
2	5036	1	1	6	22	1	401
2	5036	1	1	7	42	3	385
2	5036	1	1	8	47	2	395
2	5036	1	2	1	12	2	351
2	5036	1	2	2	14	3	369
2	5036	1	2	3	46	3	406
2	5036	1	2	4	41	3	883
2	5036	1	2	5	33	3	2083
2	5036	1	2	6	19	2	739
2	5036	1	2	7	3	1	376
2	5036	1	2	8	25	3	351
2	5036	1	3	1	4	2	1928
2	5036	1	3	2	16	1	505
2	5036	1	3	3	24	2	527
2	5036	1	3	4	39	2	467
2	5036	1	3	5	36	1	556
2	5036	1	3	6	10	1	605
2	5036	1	3	7	26	2	427
2	5036	1	3	8	43	1	460
2	5036	1	4	1	6	1	495
2	5036	1	4	2	13	2	446
2	5036	1	4	3	40	3	403
2	5036	1	4	4	20	3	390
2	5036	1	4	5	32	2	883
2	5036	1	4	6	45	2	860
2	5036	1	4	7	7	2	441
2	5036	1	4	8	29	1	420
2	5036	1	5	1	31	3	573
2	5036	1	5	2	27	3	664
2	5036	1	5	3	5	3	325
2	5036	1	5	4	44	1	739
2	5036	1	5	5	11	3	652
2	5036	1	5	6	15	1	943
2	5036	1	5	7	21	1	450
2	5036	1	5	8	37	1	609
2	5036	1	6	1	48	3	423
2	5036	1	6	2	23	2	478
2	5036	1	6	3	1	2	322
2	5036	1	6	4	38	1	924
2	5036	1	6	5	28	2	334
2	5036	1	6	6	18	2	420
2	5036	1	6	7	9	1	800
2	5036	1	6	8	34	2	374
2	5036	1	7	1	20	3	687
2	5036	1	7	2	30	1	562
2	5036	1	7	3	41	2	685
2	5036	1	7	4	3	1	330
2	5036	1	7	5	47	2	1601
2	5036	1	7	6	35	1	527
2	5036	1	7	7	7	2	593
2	5036	1	7	8	15	1	334
2	5036	1	8	1	32	2	446
2	5036	1	8	2	26	2	612
2	5036	1	8	3	23	3	790
2	5036	1	8	4	42	3	464
2	5036	1	8	5	8	3	428
2	5036	1	8	6	17	3	688
2	5036	1	8	7	4	1	521
2	5036	1	8	8	44	1	806
2	5036	1	9	1	10	1	545
2	5036	1	9	2	45	2	380
2	5036	1	9	3	31	3	444
2	5036	1	9	4	22	1	598
2	5036	1	9	5	13	2	661
2	5036	1	9	6	40	3	541
2	5036	1	9	7	28	2	367
2	5036	1	9	8	6	2	639
2	5036	1	10	1	39	1	416
2	5036	1	10	2	34	2	345
2	5036	1	10	3	21	1	526
2	5036	1	10	4	27	3	480
2	5036	1	10	5	43	1	588
2	5036	1	10	6	11	3	274
2	5036	1	10	7	2	3	312
2	5036	1	10	8	16	1	297
2	5036	1	11	1	12	2	305
2	5036	1	11	2	29	1	527
2	5036	1	11	3	37	1	542
2	5036	1	11	4	36	1	425
2	5036	1	11	5	46	3	527
2	5036	1	11	6	19	2	511
2	5036	1	11	7	5	3	484
2	5036	1	11	8	14	3	466
2	5036	1	12	1	38	1	340
2	5036	1	12	2	9	1	428
2	5036	1	12	3	33	3	441
2	5036	1	12	4	24	2	525
2	5036	1	12	5	25	3	700
2	5036	1	12	6	48	3	373
2	5036	1	12	7	18	2	369
2	5036	1	12	8	1	2	581
2	5036	2	1	1	0	3	4568
2	5036	2	1	2	0	3	3166
2	5036	2	1	3	0	2	4133
2	5036	2	1	4	0	2	3245
2	5036	2	1	5	0	2	4767
2	5036	2	1	6	0	3	1846
2	5036	2	1	7	0	3	2008
2	5036	2	1	8	0	3	2300
2	5036	2	1	9	0	3	1293
2	5036	2	1	10	0	3	2317
2	5036	2	1	11	0	2	4060
2	5036	2	1	12	0	3	4135
2	5036	2	1	13	0	3	2471
2	5036	2	1	14	0	3	3383
2	5036	2	1	15	0	3	1629
2	5036	2	1	16	0	1	2088
2	5036	2	1	17	0	2	1504
2	5036	2	1	18	0	2	5048
2	5036	2	1	19	0	2	2339
2	5036	2	1	20	0	3	1274
2	5036	2	1	21	0	2	2050
2	5036	2	1	22	0	3	2589
2	5036	2	1	23	0	2	1698
2	5036	2	1	24	0	2	2553
2	5036	2	1	25	0	2	3367
2	5036	2	1	26	0	2	3190
2	5036	2	1	27	0	3	3795
2	5036	2	1	28	0	2	2591
2	5036	2	1	29	0	3	1204
2	5036	2	1	30	0	2	1472
2	5041	1	1	1	35	2	1293
2	5041	1	1	2	47	3	1902
2	5041	1	1	3	13	3	938
2	5041	1	1	4	9	2	1241
2	5041	1	1	5	3	3	772
2	5041	1	1	6	21	2	1697
2	5041	1	1	7	40	2	489
2	5041	1	1	8	27	1	636
2	5041	1	2	1	11	3	669
2	5041	1	2	2	36	3	600
2	5041	1	2	3	41	1	501
2	5041	1	2	4	20	1	824
2	5041	1	2	5	28	1	361
2	5041	1	2	6	1	3	1580
2	5041	1	2	7	48	2	264
2	5041	1	2	8	18	2	329
2	5041	1	3	1	6	2	296
2	5041	1	3	2	17	1	480
2	5041	1	3	3	22	3	397
2	5041	1	3	4	26	3	377
2	5041	1	3	5	8	3	573
2	5041	1	3	6	33	2	975
2	5041	1	3	7	38	2	396
2	5041	1	3	8	43	2	457
2	5041	1	4	1	4	2	362
2	5041	1	4	2	39	1	426
2	5041	1	4	3	45	1	379
2	5041	1	4	4	25	2	494
2	5041	1	4	5	23	2	1830
2	5041	1	4	6	31	1	359
2	5041	1	4	7	14	2	495
2	5041	1	4	8	7	1	700
2	5041	1	5	1	44	3	565
2	5041	1	5	2	5	1	314
2	5041	1	5	3	32	1	433
2	5041	1	5	4	37	3	693
2	5041	1	5	5	16	2	390
2	5041	1	5	6	29	3	668
2	5041	1	5	7	24	2	365
2	5041	1	5	8	10	2	511
2	5041	1	6	1	30	2	445
2	5041	1	6	2	19	2	265
2	5041	1	6	3	34	3	504
2	5041	1	6	4	12	2	332
2	5041	1	6	5	15	1	371
2	5041	1	6	6	2	2	439
2	5041	1	6	7	46	1	401
2	5041	1	6	8	42	2	573
2	5041	1	7	1	35	2	278
2	5041	1	7	2	39	3	894
2	5041	1	7	3	18	2	483
2	5041	1	7	4	21	1	435
2	5041	1	7	5	10	3	606
2	5041	1	7	6	47	3	1449
2	5041	1	7	7	25	1	341
2	5041	1	7	8	4	2	295
2	5041	1	8	1	23	2	1891
2	5041	1	8	2	42	1	986
2	5041	1	8	3	1	2	517
2	5041	1	8	4	36	3	319
2	5041	1	8	5	14	3	322
2	5041	1	8	6	9	2	585
2	5041	1	8	7	28	1	668
2	5041	1	8	8	43	3	568
2	5041	1	9	1	34	3	316
2	5041	1	9	2	11	3	596
2	5041	1	9	3	5	3	1689
2	5041	1	9	4	19	2	538
2	5041	1	9	5	30	2	455
2	5041	1	9	6	16	1	357
2	5041	1	9	7	48	2	350
2	5041	1	9	8	37	3	1138
2	5041	1	10	1	8	1	1117
2	5041	1	10	2	2	2	569
2	5041	1	10	3	44	3	543
2	5041	1	10	4	15	1	1056
2	5041	1	10	5	41	1	614
2	5041	1	10	6	27	1	357
2	5041	1	10	7	20	3	415
2	5041	1	10	8	31	1	778
2	5041	1	11	1	38	2	391
2	5041	1	11	2	22	1	345
2	5041	1	11	3	46	1	401
2	5041	1	11	4	17	3	414
2	5041	1	11	5	32	1	344
2	5041	1	11	6	7	2	505
2	5041	1	11	7	29	3	376
2	5041	1	11	8	6	2	440
2	5041	1	12	1	12	2	335
2	5041	1	12	2	24	2	374
2	5041	1	12	3	3	1	480
2	5041	1	12	4	45	1	654
2	5041	1	12	5	13	2	1352
2	5041	1	12	6	26	3	554
2	5041	1	12	7	40	2	755
2	5041	1	12	8	33	2	516
2	5041	2	1	1	0	4	10000
2	5041	2	1	2	0	2	6775
2	5041	2	1	3	0	2	5438
2	5041	2	1	4	0	3	4481
2	5041	2	1	5	0	2	3292
2	5041	2	1	6	0	3	3525
2	5041	2	1	7	0	4	3604
2	5041	2	1	8	0	4	1816
2	5041	2	1	9	0	3	2996
2	5041	2	1	10	0	3	4745
2	5041	2	1	11	0	1	4207
2	5041	2	1	12	0	3	1628
2	5041	2	1	13	0	2	4151
2	5041	2	1	14	0	2	1646
2	5041	2	1	15	0	2	2513
2	5041	2	1	16	0	1	2960
2	5041	2	1	17	0	2	2366
2	5041	2	1	18	0	2	3788
2	5041	2	1	19	0	3	4585
2	5041	2	1	20	0	3	1512
2	5041	2	1	21	0	1	2574
2	5041	2	1	22	0	3	2123
2	5041	2	1	23	0	2	2227
2	5041	2	1	24	0	1	1958
2	5041	2	1	25	0	4	5403
2	5041	2	1	26	0	1	5048
2	5041	2	1	27	0	4	5260
2	5041	2	1	28	0	1	3350
2	5041	2	1	29	0	2	2109
2	5041	2	1	30	0	2	2133
2	5042	1	1	1	2	2	3349
2	5042	1	1	2	39	3	1588
2	5042	1	1	3	14	3	1393
2	5042	1	1	4	12	2	973
2	5042	1	1	5	35	2	1201
2	5042	1	1	6	44	3	822
2	5042	1	1	7	22	3	724
2	5042	1	1	8	27	3	1466
2	5042	1	2	1	5	3	1009
2	5042	1	2	2	8	1	698
2	5042	1	2	3	40	3	397
2	5042	1	2	4	21	2	438
2	5042	1	2	5	47	3	580
2	5042	1	2	6	29	3	784
2	5042	1	2	7	32	1	1344
2	5042	1	2	8	13	3	712
2	5042	1	3	1	31	1	665
2	5042	1	3	2	19	1	565
2	5042	1	3	3	7	1	439
2	5042	1	3	4	45	1	317
2	5042	1	3	5	6	2	375
2	5042	1	3	6	26	3	366
2	5042	1	3	7	37	3	320
2	5042	1	3	8	15	3	259
2	5042	1	4	1	46	2	353
2	5042	1	4	2	17	3	410
2	5042	1	4	3	10	3	409
2	5042	1	4	4	42	3	233
2	5042	1	4	5	28	1	358
2	5042	1	4	6	1	2	599
2	5042	1	4	7	36	1	368
2	5042	1	4	8	23	2	393
2	5042	1	5	1	34	2	287
2	5042	1	5	2	30	1	596
2	5042	1	5	3	16	2	324
2	5042	1	5	4	24	3	351
2	5042	1	5	5	48	2	362
2	5042	1	5	6	41	2	377
2	5042	1	5	7	9	2	321
2	5042	1	5	8	3	2	284
2	5042	1	6	1	20	1	106
2	5042	1	6	2	38	1	315
2	5042	1	6	3	4	2	270
2	5042	1	6	4	33	3	249
2	5042	1	6	5	43	1	309
2	5042	1	6	6	25	3	288
2	5042	1	6	7	11	2	298
2	5042	1	6	8	18	2	276
2	5042	1	7	1	46	3	321
2	5042	1	7	2	13	2	507
2	5042	1	7	3	36	1	300
2	5042	1	7	4	42	2	383
2	5042	1	7	5	23	2	1163
2	5042	1	7	6	5	3	1611
