"cond"	"subj"	"phase"	"blk"	"trial"	"stim"	"resp"	"rt"
2	4018	1	12	7	24	2	370
2	4018	1	12	8	25	3	233
2	4019	0	0	0	0	0	0
2	4019	1	1	1	4	1	8922
2	4019	1	1	2	32	2	8894
2	4019	1	1	3	20	3	25721
2	4019	1	1	4	47	1	29228
2	4019	1	1	5	27	3	5715
2	4019	1	1	6	16	2	13998
2	4019	1	1	7	40	2	4141
2	4019	1	1	8	9	2	5272
2	4019	0	0	0	0	0	0
2	4019	1	2	1	41	1	12149
2	4019	1	2	2	3	1	2689
2	4019	1	2	3	26	2	988
2	4019	1	2	4	36	2	9404
2	4019	1	2	5	13	1	29780
2	4019	1	2	6	8	1	2547
2	4019	1	2	7	23	1	36024
2	4019	1	2	8	48	1	12433
2	4019	0	0	0	0	0	0
2	4019	1	3	1	37	3	2183
2	4019	1	3	2	5	3	3184
2	4019	1	3	3	19	3	5140
2	4019	1	3	4	18	1	28730
2	4019	1	3	5	7	1	1185
2	4019	1	3	6	30	1	716
2	4019	1	3	7	44	2	14194
2	4019	1	3	8	31	3	2164
2	4019	0	0	0	0	0	0
2	4019	1	4	1	14	3	6469
2	4019	1	4	2	22	3	14418
2	4019	1	4	3	2	3	1659
2	4019	1	4	4	28	2	4871
2	4019	1	4	5	45	3	8883
2	4019	1	4	6	11	2	2771
2	4019	1	4	7	33	3	2905
2	4019	1	4	8	38	2	3037
2	4019	0	0	0	0	0	0
2	4019	1	5	1	35	1	2897
2	4019	1	5	2	17	3	3835
2	4019	1	5	3	42	1	3505
2	4019	1	5	4	1	2	626
2	4019	1	5	5	46	2	21709
2	4019	1	5	6	12	3	3054
2	4019	1	5	7	29	1	986
2	4019	1	5	8	24	1	15724
2	4019	0	0	0	0	0	0
2	4019	1	6	1	6	2	351
2	4019	1	6	2	25	3	477
2	4019	1	6	3	39	3	5230
2	4019	1	6	4	15	1	6120
2	4019	1	6	5	21	3	6179
2	4019	1	6	6	34	2	4357
2	4019	1	6	7	43	3	7945
2	4019	1	6	8	10	3	3055
2	4019	0	0	0	0	0	0
2	4019	1	7	1	33	3	1331
2	4019	1	7	2	13	3	3999
2	4019	1	7	3	20	2	3822
2	4019	1	7	4	45	3	4847
2	4019	1	7	5	7	1	4007
2	4019	1	7	6	26	2	402
2	4019	1	7	7	37	3	1414
2	4019	1	7	8	3	1	360
2	4019	0	0	0	0	0	0
2	4019	1	8	1	30	1	1293
2	4019	1	8	2	17	3	1574
2	4019	1	8	3	39	3	5292
2	4019	1	8	4	8	1	997
2	4019	1	8	5	43	3	6884
2	4019	1	8	6	19	3	7730
2	4019	1	8	7	1	2	234
2	4019	1	8	8	35	1	2823
2	4019	0	0	0	0	0	0
2	4019	1	9	1	12	3	1520
2	4019	1	9	2	18	1	5309
2	4019	1	9	3	21	3	11957
2	4019	1	9	4	36	1	4617
2	4019	1	9	5	41	1	5436
2	4019	1	9	6	27	3	240
2	4019	1	9	7	2	3	2877
2	4019	1	9	8	46	2	9852
2	4019	0	0	0	0	0	0
2	4019	1	10	1	6	2	1287
2	4019	1	10	2	11	2	3947
2	4019	1	10	3	29	1	1330
2	4019	1	10	4	16	1	13948
2	4019	1	10	5	47	1	7217
2	4019	1	10	6	38	2	1131
2	4019	1	10	7	22	2	6666
2	4019	1	10	8	32	2	1059
2	4019	0	0	0	0	0	0
2	4019	1	11	1	24	1	10777
2	4019	1	11	2	48	1	20117
2	4019	1	11	3	14	3	4436
2	4019	1	11	4	42	1	1933
2	4019	1	11	5	34	2	2325
2	4019	1	11	6	25	3	255
2	4019	1	11	7	10	3	1284
2	4019	1	11	8	5	3	287
2	4019	0	0	0	0	0	0
2	4019	1	12	1	28	2	2102
2	4019	1	12	2	4	1	2035
2	4019	1	12	3	40	2	1126
2	4019	1	12	4	15	1	3122
2	4019	1	12	5	23	1	5574
2	4019	1	12	6	31	3	12132
2	4019	1	12	7	44	2	11595
2	4019	1	12	8	9	3	344
2	4020	0	0	0	0	0	0
2	4020	1	1	1	47	3	2144
2	4020	1	1	2	24	2	1743
2	4020	1	1	3	36	1	4482
2	4020	1	1	4	3	1	5408
2	4020	1	1	5	11	3	866
2	4020	1	1	6	28	2	2501
2	4020	1	1	7	39	2	727
2	4020	1	1	8	13	2	671
2	4020	0	0	0	0	0	0
2	4020	1	2	1	4	1	1212
2	4020	1	2	2	44	1	1015
2	4020	1	2	3	27	3	533
2	4020	1	2	4	34	2	312
2	4020	1	2	5	15	1	1089
2	4020	1	2	6	41	2	955
2	4020	1	2	7	9	1	3636
2	4020	1	2	8	23	3	715
2	4020	0	0	0	0	0	0
2	4020	1	3	1	33	3	630
2	4020	1	3	2	48	3	801
2	4020	1	3	3	12	2	617
2	4020	1	3	4	5	3	2422
2	4020	1	3	5	40	3	514
2	4020	1	3	6	16	1	1664
2	4020	1	3	7	20	3	832
2	4020	1	3	8	30	1	1558
2	4020	0	0	0	0	0	0
2	4020	1	4	1	6	2	4526
2	4020	1	4	2	35	2	885
2	4020	1	4	3	45	2	916
2	4020	1	4	4	22	1	1202
2	4020	1	4	5	38	1	673
2	4020	1	4	6	29	1	1739
2	4020	1	4	7	8	3	3690
2	4020	1	4	8	17	1	805
2	4020	0	0	0	0	0	0
2	4020	1	5	1	1	2	343
2	4020	1	5	2	43	1	783
2	4020	1	5	3	19	2	593
2	4020	1	5	4	25	1	1107
2	4020	1	5	5	7	2	569
2	4020	1	5	6	14	3	760
2	4020	1	5	7	37	1	2439
2	4020	1	5	8	32	2	1637
2	4020	0	0	0	0	0	0
2	4020	1	6	1	46	3	608
2	4020	1	6	2	10	1	1858
2	4020	1	6	3	31	3	498
2	4020	1	6	4	26	2	745
2	4020	1	6	5	42	3	574
2	4020	1	6	6	2	1	407
2	4020	1	6	7	18	2	598
2	4020	1	6	8	21	1	1065
2	4020	0	0	0	0	0	0
2	4020	1	7	1	16	1	629
2	4020	1	7	2	39	2	703
2	4020	1	7	3	44	1	925
2	4020	1	7	4	23	3	485
2	4020	1	7	5	32	2	516
2	4020	1	7	6	27	2	2091
2	4020	1	7	7	1	2	343
2	4020	1	7	8	9	1	652
2	4020	0	0	0	0	0	0
2	4020	1	8	1	45	2	596
2	4020	1	8	2	40	3	511
2	4020	1	8	3	11	3	2255
2	4020	1	8	4	13	2	881
2	4020	1	8	5	34	2	6637
2	4020	1	8	6	6	2	1988
2	4020	1	8	7	25	3	909
2	4020	1	8	8	20	3	369
2	4020	0	0	0	0	0	0
2	4020	1	9	1	28	2	674
2	4020	1	9	2	46	3	821
2	4020	1	9	3	19	2	1814
2	4020	1	9	4	35	1	1210
2	4020	1	9	5	17	3	1009
2	4020	1	9	6	3	1	262
2	4020	1	9	7	37	1	1059
2	4020	1	9	8	7	2	756
2	4020	0	0	0	0	0	0
2	4020	1	10	1	15	1	1451
2	4020	1	10	2	24	2	2079
2	4020	1	10	3	5	3	125
2	4020	1	10	4	36	1	4771
2	4020	1	10	5	47	2	541
2	4020	1	10	6	8	3	494
2	4020	1	10	7	30	1	806
2	4020	1	10	8	38	1	932
2	4020	0	0	0	0	0	0
2	4020	1	11	1	4	1	1599
2	4020	1	11	2	41	2	838
2	4020	1	11	3	22	2	442
2	4020	1	11	4	48	3	1791
2	4020	1	11	5	26	2	528
2	4020	1	11	6	14	3	2337
2	4020	1	11	7	33	3	2140
2	4020	1	11	8	10	1	1556
2	4020	0	0	0	0	0	0
2	4020	1	12	1	42	3	1472
2	4020	1	12	2	18	2	825
2	4020	1	12	3	2	3	333
2	4020	1	12	4	29	1	456
2	4020	1	12	5	21	1	2048
2	4020	1	12	6	31	3	377
2	4020	1	12	7	43	1	655
2	4020	1	12	8	12	2	984
1	4025	0	0	0	0	0	0
1	4025	1	1	1	3	2	1454
1	4025	1	1	2	26	0	0
1	4025	1	1	3	9	2	961
1	4025	1	1	4	47	3	733
1	4025	1	1	5	42	2	1003
1	4025	1	1	6	16	2	801
1	4025	1	1	7	33	3	785
1	4025	1	1	8	24	3	646
1	4025	0	0	0	0	0	0
1	4025	1	2	1	11	2	876
1	4025	1	2	2	18	1	1212
1	4025	1	2	3	20	1	1479
1	4025	1	2	4	27	3	1709
1	4025	1	2	5	38	1	1727
1	4025	1	2	6	4	2	1120
1	4025	1	2	7	31	3	1195
1	4025	1	2	8	46	3	1219
1	4025	0	0	0	0	0	0
1	4025	1	3	1	29	3	786
1	4025	1	3	2	8	2	917
1	4025	1	3	3	40	3	1178
1	4025	1	3	4	6	1	1628
1	4025	1	3	5	15	3	1439
1	4025	1	3	6	36	1	1465
1	4025	1	3	7	48	2	1871
1	4025	1	3	8	23	2	1370
1	4025	0	0	0	0	0	0
1	4025	1	4	1	43	1	1399
1	4025	1	4	2	39	2	807
1	4025	1	4	3	21	2	979
1	4025	1	4	4	10	3	1957
1	4025	1	4	5	1	0	0
1	4025	1	4	6	17	3	1354
1	4025	1	4	7	32	0	0
1	4025	1	4	8	28	0	0
1	4025	0	0	0	0	0	0
1	4025	1	5	1	34	2	787
1	4025	1	5	2	30	2	796
1	4025	1	5	3	14	2	959
1	4025	1	5	4	2	2	1129
1	4025	1	5	5	44	2	1131
1	4025	1	5	6	22	3	982
1	4025	1	5	7	41	2	1458
1	4025	1	5	8	12	0	0
1	4025	0	0	0	0	0	0
1	4025	1	6	1	45	2	859
1	4025	1	6	2	13	3	1970
1	4025	1	6	3	35	0	0
1	4025	1	6	4	7	1	1564
1	4025	1	6	5	5	1	1403
1	4025	1	6	6	19	0	0
1	4025	1	6	7	37	0	0
1	4025	1	6	8	25	3	1185
1	4025	0	0	0	0	0	0
1	4025	1	7	1	14	2	1298
1	4025	1	7	2	6	2	1931
1	4025	1	7	3	41	1	1419
1	4025	1	7	4	31	1	1835
1	4025	1	7	5	44	3	1604
1	4025	1	7	6	12	0	0
1	4025	1	7	7	21	2	1094
1	4025	1	7	8	30	0	0
1	4025	0	0	0	0	0	0
1	4025	1	8	1	34	2	1290
1	4025	1	8	2	3	2	1898
1	4025	1	8	3	46	3	1865
1	4025	1	8	4	22	3	1027
1	4025	1	8	5	39	2	1575
1	4025	1	8	6	7	0	0
1	4025	1	8	7	16	3	895
1	4025	1	8	8	26	1	1389
1	4025	0	0	0	0	0	0
1	4025	1	9	1	2	1	1286
1	4025	1	9	2	15	3	1760
1	4025	1	9	3	47	3	1290
1	4025	1	9	4	36	0	0
1	4025	1	9	5	40	0	0
1	4025	1	9	6	29	3	1016
1	4025	1	9	7	20	1	878
1	4025	1	9	8	9	2	1064
1	4025	0	0	0	0	0	0
1	4025	1	10	1	35	3	1029
1	4025	1	10	2	4	2	1020
1	4025	1	10	3	43	1	1427
1	4025	1	10	4	38	1	1390
1	4025	1	10	5	24	3	1095
1	4025	1	10	6	25	3	1321
1	4025	1	10	7	18	1	1066
1	4025	1	10	8	8	0	0
1	4025	0	0	0	0	0	0
1	4025	1	11	1	23	2	1150
1	4025	1	11	2	33	3	908
1	4025	1	11	3	48	3	1354
1	4025	1	11	4	17	1	1322
1	4025	1	11	5	42	3	1921
1	4025	1	11	6	1	3	1042
1	4025	1	11	7	27	3	1241
1	4025	1	11	8	11	2	1493
1	4025	0	0	0	0	0	0
1	4025	1	12	1	45	2	1345
1	4025	1	12	2	13	3	1895
1	4025	1	12	3	37	1	1336
1	4025	1	12	4	5	2	1718
1	4025	1	12	5	10	3	1874
1	4025	1	12	6	32	0	0
1	4025	1	12	7	19	1	1668
1	4025	1	12	8	28	2	1691
1	4025	2	1	1	0	2	16546
1	4025	2	1	2	0	3	11581
1	4025	2	1	3	0	4	7302
1	4025	2	1	4	0	3	6190
1	4025	2	1	5	0	2	5326
1	4025	2	1	6	0	4	5348
1	4025	2	1	7	0	1	5515
1	4025	2	1	8	0	2	5180
1	4025	2	1	9	0	1	7586
1	4025	2	1	10	0	2	7401
1	4025	2	1	11	0	3	7751
1	4025	2	1	12	0	2	9246
1	4025	2	1	13	0	4	6219
1	4025	2	1	14	0	2	5704
1	4025	2	1	15	0	1	4889
1	4025	2	1	16	0	2	3994
1	4025	2	1	17	0	3	11055
1	4025	2	1	18	0	3	5309
1	4025	2	1	19	0	3	4517
1	4025	2	1	20	0	2	2725
1	4025	2	1	21	0	2	6955
1	4025	2	1	22	0	3	1978
1	4025	2	1	23	0	3	4631
1	4025	2	1	24	0	2	7243
1	4025	2	1	25	0	2	5903
1	4025	2	1	26	0	3	8009
1	4025	2	1	27	0	3	8438
1	4025	2	1	28	0	2	9171
1	4025	2	1	29	0	2	2067
1	4025	2	1	30	0	3	4107
1	4026	0	0	0	0	0	0
1	4026	1	1	1	18	0	0
1	4026	1	1	2	7	1	1544
1	4026	1	1	3	32	1	1214
1	4026	1	1	4	29	2	1906
1	4026	1	1	5	42	1	1854
1	4026	1	1	6	4	3	1541
1	4026	1	1	7	44	2	1566
1	4026	1	1	8	19	1	1342
1	4026	0	0	0	0	0	0
1	4026	1	2	1	45	0	0
1	4026	1	2	2	2	1	1180
1	4026	1	2	3	30	3	1498
1	4026	1	2	4	34	3	1751
1	4026	1	2	5	16	0	0
1	4026	1	2	6	12	3	1044
1	4026	1	2	7	39	3	1293
1	4026	1	2	8	24	3	940
1	4026	0	0	0	0	0	0
1	4026	1	3	1	14	1	1275
1	4026	1	3	2	41	1	1340
1	4026	1	3	3	43	1	1185
1	4026	1	3	4	22	3	1507
1	4026	1	3	5	36	3	1940
1	4026	1	3	6	5	2	1194
1	4026	1	3	7	11	2	1214
1	4026	1	3	8	27	1	1624
1	4026	0	0	0	0	0	0
1	4026	1	4	1	8	1	1292
1	4026	1	4	2	40	2	1431
1	4026	1	4	3	6	3	1527
1	4026	1	4	4	15	2	1813
1	4026	1	4	5	28	1	1738
1	4026	1	4	6	21	2	1863
1	4026	1	4	7	35	2	1851
1	4026	1	4	8	48	2	1368
1	4026	0	0	0	0	0	0
1	4026	1	5	1	38	2	1323
1	4026	1	5	2	10	3	1620
1	4026	1	5	3	1	0	0
1	4026	1	5	4	46	1	1310
1	4026	1	5	5	17	1	1429
1	4026	1	5	6	25	2	1751
1	4026	1	5	7	33	2	1402
1	4026	1	5	8	20	0	0
1	4026	0	0	0	0	0	0
1	4026	1	6	1	37	3	1242
1	4026	1	6	2	23	2	1196
1	4026	1	6	3	47	3	1374
1	4026	1	6	4	31	1	1241
1	4026	1	6	5	3	3	1545
1	4026	1	6	6	26	3	1390
1	4026	1	6	7	13	3	1696
1	4026	1	6	8	9	2	1665
1	4026	0	0	0	0	0	0
1	4026	1	7	1	2	2	1495
1	4026	1	7	2	29	3	1205
1	4026	1	7	3	15	3	1220
1	4026	1	7	4	40	2	1019
1	4026	1	7	5	44	3	1735
1	4026	1	7	6	7	1	1660
1	4026	1	7	7	32	1	1425
1	4026	1	7	8	24	3	1608
1	4026	0	0	0	0	0	0
1	4026	1	8	1	4	0	0
1	4026	1	8	2	27	1	1288
1	4026	1	8	3	36	3	1339
1	4026	1	8	4	45	1	1666
1	4026	1	8	5	21	2	1239
1	4026	1	8	6	39	3	1144
1	4026	1	8	7	10	3	1229
1	4026	1	8	8	14	2	1460
1	4026	0	0	0	0	0	0
1	4026	1	9	1	34	3	1095
1	4026	1	9	2	37	3	943
1	4026	1	9	3	43	2	1389
1	4026	1	9	4	19	1	1774
1	4026	1	9	5	28	1	1051
1	4026	1	9	6	12	3	1454
1	4026	1	9	7	3	3	1351
1	4026	1	9	8	13	3	1074
1	4026	0	0	0	0	0	0
1	4026	1	10	1	6	3	1670
1	4026	1	10	2	18	1	1262
1	4026	1	10	3	47	3	1421
1	4026	1	10	4	22	3	1261
1	4026	1	10	5	11	2	1219
1	4026	1	10	6	31	1	1001
1	4026	1	10	7	25	2	1184
1	4026	1	10	8	41	1	857
1	4026	0	0	0	0	0	0
1	4026	1	11	1	17	3	1351
1	4026	1	11	2	35	2	1126
1	4026	1	11	3	23	2	1093
1	4026	1	11	4	26	3	1447
1	4026	1	11	5	8	1	1057
1	4026	1	11	6	1	1	948
1	4026	1	11	7	46	1	1025
1	4026	1	11	8	42	1	831
1	4026	0	0	0	0	0	0
1	4026	1	12	1	16	2	1543
1	4026	1	12	2	48	2	1237
1	4026	1	12	3	5	1	1569
1	4026	1	12	4	20	1	1230
1	4026	1	12	5	30	2	1259
1	4026	1	12	6	9	2	1217
1	4026	1	12	7	38	2	1269
1	4026	1	12	8	33	2	1063
1	4026	2	1	1	0	3	9205
1	4026	2	1	2	0	2	5899
1	4026	2	1	3	0	3	3933
1	4026	2	1	4	0	4	3644
1	4026	2	1	5	0	2	2799
1	4026	2	1	6	0	3	3548
1	4026	2	1	7	0	2	2873
1	4026	2	1	8	0	2	3140
1	4026	2	1	9	0	1	2570
1	4026	2	1	10	0	1	2047
1	4026	2	1	11	0	2	4137
1	4026	2	1	12	0	2	2137
1	4026	2	1	13	0	2	3056
1	4026	2	1	14	0	2	2778
1	4026	2	1	15	0	3	3111
1	4026	2	1	16	0	1	1879
1	4026	2	1	17	0	2	1624
1	4026	2	1	18	0	2	3099
1	4026	2	1	19	0	2	1795
1	4026	2	1	20	0	2	2231
1	4026	2	1	21	0	2	2906
1	4026	2	1	22	0	2	1363
1	4026	2	1	23	0	2	2682
1	4026	2	1	24	0	1	2225
1	4026	2	1	25	0	2	2844
1	4026	2	1	26	0	2	2983
1	4026	2	1	27	0	2	3132
1	4026	2	1	28	0	3	2667
1	4026	2	1	29	0	1	1758
1	4026	2	1	30	0	1	2138
1	4027	0	0	0	0	0	0
1	4027	1	1	1	11	2	1288
1	4027	1	1	2	34	3	1219
1	4027	1	1	3	38	2	1353
1	4027	1	1	4	44	3	1211
1	4027	1	1	5	23	2	1224
1	4027	1	1	6	16	3	1499
1	4027	1	1	7	2	1	1274
1	4027	1	1	8	25	0	0
1	4027	0	0	0	0	0	0
1	4027	1	2	1	5	2	829
1	4027	1	2	2	17	1	959
1	4027	1	2	3	47	3	1192
1	4027	1	2	4	21	2	767
1	4027	1	2	5	9	2	856
1	4027	1	2	6	33	2	1608
1	4027	1	2	7	41	1	811
1	4027	1	2	8	29	3	871
1	4027	0	0	0	0	0	0
1	4027	1	3	1	3	3	1214
1	4027	1	3	2	35	1	1466
1	4027	1	3	3	30	3	1372
1	4027	1	3	4	8	1	1562
1	4027	1	3	5	39	3	1539
1	4027	1	3	6	45	1	1455
1	4027	1	3	7	13	1	1285
1	4027	1	3	8	19	3	1622
1	4027	0	0	0	0	0	0
1	4027	1	4	1	28	1	859
1	4027	1	4	2	40	2	1299
1	4027	1	4	3	22	3	1209
1	4027	1	4	4	46	1	1312
1	4027	1	4	5	14	1	1447
1	4027	1	4	6	12	3	1047
1	4027	1	4	7	32	1	949
1	4027	1	4	8	1	1	999
1	4027	0	0	0	0	0	0
1	4027	1	5	1	31	1	1169
1	4027	1	5	2	7	1	1864
1	4027	1	5	3	27	2	1403
1	4027	1	5	4	48	2	1688
1	4027	1	5	5	18	1	1540
1	4027	1	5	6	20	1	1707
1	4027	1	5	7	4	3	1522
1	4027	1	5	8	37	3	1223
1	4027	0	0	0	0	0	0
1	4027	1	6	1	24	3	1317
1	4027	1	6	2	36	3	1254
1	4027	1	6	3	42	1	1706
1	4027	1	6	4	43	3	1942
1	4027	1	6	5	10	3	1503
1	4027	1	6	6	15	3	1326
1	4027	1	6	7	26	3	1801
1	4027	1	6	8	6	2	1913
1	4027	0	0	0	0	0	0
1	4027	1	7	1	45	3	1478
1	4027	1	7	2	16	3	1328
1	4027	1	7	3	19	2	1600
1	4027	1	7	4	8	1	1626
1	4027	1	7	5	32	0	0
1	4027	1	7	6	27	0	0
1	4027	1	7	7	5	2	729
1	4027	1	7	8	37	3	1228
1	4027	0	0	0	0	0	0
1	4027	1	8	1	1	1	1246
1	4027	1	8	2	44	3	1103
1	4027	1	8	3	35	3	1531
1	4027	1	8	4	41	1	1058
1	4027	1	8	5	15	3	1351
1	4027	1	8	6	29	3	1342
1	4027	1	8	7	12	3	1507
1	4027	1	8	8	22	2	1602
1	4027	0	0	0	0	0	0
1	4027	1	9	1	14	3	1280
1	4027	1	9	2	20	1	1198
1	4027	1	9	3	33	2	1097
1	4027	1	9	4	11	3	1585
1	4027	1	9	5	47	3	1710
1	4027	1	9	6	39	3	1084
1	4027	1	9	7	2	1	1248
1	4027	1	9	8	25	2	1425
1	4027	0	0	0	0	0	0
1	4027	1	10	1	34	3	1080
1	4027	1	10	2	3	1	1816
1	4027	1	10	3	26	3	1285
1	4027	1	10	4	48	2	1510
1	4027	1	10	5	17	3	1384
1	4027	1	10	6	24	1	1451
1	4027	1	10	7	40	2	1298
1	4027	1	10	8	7	1	1493
1	4027	0	0	0	0	0	0
1	4027	1	11	1	18	2	1587
1	4027	1	11	2	23	3	1365
1	4027	1	11	3	6	2	1499
1	4027	1	11	4	43	2	1717
1	4027	1	11	5	38	2	1277
1	4027	1	11	6	31	1	1302
1	4027	1	11	7	30	2	1298
1	4027	1	11	8	10	3	1412
1	4027	0	0	0	0	0	0
1	4027	1	12	1	42	1	1079
1	4027	1	12	2	13	3	1146
1	4027	1	12	3	36	3	1028
1	4027	1	12	4	21	1	1748
1	4027	1	12	5	9	3	1598
1	4027	1	12	6	46	1	1120
1	4027	1	12	7	4	3	1090
1	4027	1	12	8	28	1	1374
1	4027	2	1	1	0	3	8645
1	4027	2	1	2	0	3	5249
1	4027	2	1	3	0	1	7965
1	4027	2	1	4	0	2	4116
1	4027	2	1	5	0	2	2342
1	4027	2	1	6	0	2	1851
1	4027	2	1	7	0	3	2525
1	4027	2	1	8	0	3	2900
1	4027	2	1	9	0	2	2501
1	4027	2	1	10	0	2	2501
1	4027	2	1	11	0	2	4143
1	4027	2	1	12	0	2	1581
1	4027	2	1	13	0	2	2432
1	4027	2	1	14	0	2	1972
1	4027	2	1	15	0	3	2681
1	4027	2	1	16	0	1	2370
1	4027	2	1	17	0	2	2192
1	4027	2	1	18	0	2	6372
1	4027	2	1	19	0	3	1994
1	4027	2	1	20	0	3	1742
1	4027	2	1	21	0	1	2405
1	4027	2	1	22	0	2	2081
1	4027	2	1	23	0	2	2130
1	4027	2	1	24	0	2	2073
1	4027	2	1	25	0	2	3626
1	4027	2	1	26	0	2	1920
1	4027	2	1	27	0	3	5029
1	4027	2	1	28	0	3	3049
1	4027	2	1	29	0	3	1395
1	4027	2	1	30	0	2	2105
1	4028	0	0	0	0	0	0
1	4028	1	1	1	40	2	1781
1	4028	1	1	2	1	3	837
1	4028	1	1	3	31	1	814
1	4028	1	1	4	46	1	778
1	4028	1	1	5	27	1	1322
1	4028	1	1	6	7	1	807
1	4028	1	1	7	24	3	856
1	4028	1	1	8	17	2	683
1	4028	0	0	0	0	0	0
1	4028	1	2	1	23	2	654
1	4028	1	2	2	38	1	1151
1	4028	1	2	3	4	3	1593
1	4028	1	2	4	16	2	758
1	4028	1	2	5	30	2	1081
1	4028	1	2	6	10	3	1457
1	4028	1	2	7	35	2	1011
1	4028	1	2	8	48	2	922
1	4028	0	0	0	0	0	0
1	4028	1	3	1	42	1	1169
1	4028	1	3	2	26	3	1935
1	4028	1	3	3	19	1	1276
1	4028	1	3	4	14	2	727
1	4028	1	3	5	9	2	857
1	4028	1	3	6	43	2	759
1	4028	1	3	7	6	1	959
1	4028	1	3	8	34	3	1009
1	4028	0	0	0	0	0	0
1	4028	1	4	1	45	1	1175
1	4028	1	4	2	3	3	748
1	4028	1	4	3	18	1	705
1	4028	1	4	4	8	1	906
1	4028	1	4	5	20	1	1073
1	4028	1	4	6	37	3	1089
1	4028	1	4	7	28	1	1218
1	4028	1	4	8	33	2	1054
1	4028	0	0	0	0	0	0
1	4028	1	5	1	29	3	788
1	4028	1	5	2	39	3	926
1	4028	1	5	3	13	3	673
1	4028	1	5	4	47	3	756
1	4028	1	5	5	22	3	1101
1	4028	1	5	6	2	1	824
1	4028	1	5	7	36	3	729
1	4028	1	5	8	12	3	744
1	4028	0	0	0	0	0	0
1	4028	1	6	1	15	3	719
1	4028	1	6	2	41	1	990
1	4028	1	6	3	11	2	620
1	4028	1	6	4	25	2	1143
1	4028	1	6	5	32	1	679
1	4028	1	6	6	21	2	658
1	4028	1	6	7	5	2	841
1	4028	1	6	8	44	3	693
1	4028	0	0	0	0	0	0
1	4028	1	7	1	1	3	572
1	4028	1	7	2	27	1	781
1	4028	1	7	3	22	3	540
1	4028	1	7	4	40	2	884
1	4028	1	7	5	7	1	716
1	4028	1	7	6	16	2	663
1	4028	1	7	7	33	3	924
1	4028	1	7	8	46	1	893
1	4028	0	0	0	0	0	0
1	4028	1	8	1	31	1	690
1	4028	1	8	2	41	1	1058
1	4028	1	8	3	21	1	701
1	4028	1	8	4	48	2	602
1	4028	1	8	5	6	3	937
1	4028	1	8	6	30	2	795
1	4028	1	8	7	15	3	713
1	4028	1	8	8	10	3	1204
1	4028	0	0	0	0	0	0
1	4028	1	9	1	19	1	613
1	4028	1	9	2	34	3	894
1	4028	1	9	3	17	1	708
1	4028	1	9	4	25	2	1323
1	4028	1	9	5	44	3	818
1	4028	1	9	6	4	2	694
1	4028	1	9	7	8	1	927
1	4028	1	9	8	42	1	945
1	4028	0	0	0	0	0	0
1	4028	1	10	1	23	2	684
1	4028	1	10	2	45	1	704
1	4028	1	10	3	39	3	985
1	4028	1	10	4	18	1	1327
1	4028	1	10	5	5	1	1064
1	4028	1	10	6	32	1	1094
1	4028	1	10	7	11	2	1334
1	4028	1	10	8	28	1	1431
1	4028	0	0	0	0	0	0
1	4028	1	11	1	38	2	869
1	4028	1	11	2	24	1	710
1	4028	1	11	3	47	3	870
1	4028	1	11	4	13	1	708
1	4028	1	11	5	36	3	787
1	4028	1	11	6	29	3	1431
1	4028	1	11	7	2	2	1211
1	4028	1	11	8	9	2	935
1	4028	0	0	0	0	0	0
1	4028	1	12	1	20	1	1230
1	4028	1	12	2	14	2	793
1	4028	1	12	3	35	2	878
1	4028	1	12	4	37	3	961
1	4028	1	12	5	12	3	1620
1	4028	1	12	6	43	2	693
1	4028	1	12	7	26	3	1022
1	4028	1	12	8	3	3	672
1	4028	2	1	1	0	4	8604
1	4028	2	1	2	0	2	6602
1	4028	2	1	3	0	2	2608
1	4028	2	1	4	0	2	2756
1	4028	2	1	5	0	2	2969
1	4028	2	1	6	0	3	1807
1	4028	2	1	7	0	4	2995
1	4028	2	1	8	0	2	3071
1	4028	2	1	9	0	3	2457
1	4028	2	1	10	0	4	1387
1	4028	2	1	11	0	1	5711
1	4028	2	1	12	0	3	3384
1	4028	2	1	13	0	1	5109
1	4028	2	1	14	0	2	1982
1	4028	2	1	15	0	3	2163
1	4028	2	1	16	0	1	1825
1	4028	2	1	17	0	2	1379
1	4028	2	1	18	0	2	7696
1	4028	2	1	19	0	2	1674
1	4028	2	1	20	0	3	2035
1	4028	2	1	21	0	1	2918
1	4028	2	1	22	0	2	1966
1	4028	2	1	23	0	2	2626
1	4028	2	1	24	0	1	2757
1	4028	2	1	25	0	1	7251
1	4028	2	1	26	0	2	4543
1	4028	2	1	27	0	2	5470
1	4028	2	1	28	0	2	5705
1	4028	2	1	29	0	4	1890
1	4028	2	1	30	0	3	2123
1	4035	0	0	0	0	0	0
1	4035	1	1	1	48	0	0
1	4035	1	1	2	18	2	93
1	4035	1	1	3	4	2	905
1	4035	1	1	4	32	0	0
1	4035	1	1	5	41	0	0
1	4035	1	1	6	26	0	0
1	4035	1	1	7	22	0	0
1	4035	1	1	8	12	0	0
1	4035	0	0	0	0	0	0
1	4035	1	2	1	34	2	1282
1	4035	1	2	2	16	0	0
1	4035	1	2	3	5	0	0
1	4035	1	2	4	38	1	1417
1	4035	1	2	5	28	2	975
1	4035	1	2	6	44	3	899
1	4035	1	2	7	23	2	1699
1	4035	1	2	8	7	0	0
1	4035	0	0	0	0	0	0
1	4035	1	3	1	6	3	1206
1	4035	1	3	2	11	0	0
