"DAU","Participant","Condition","Block","SubBlock","Trial","StimulusNo","Length","Orientation","Category","Difficulty","Response","Correct","RT"
"PLY12",1020,"EasyMed",2,1,188,23,198.79,110.6,1,"Medium",191,1,0.75081
"PLY12",1020,"EasyMed",2,1,189,24,230.26,142.32,1,"Medium",191,1,0.75536
"PLY12",1020,"EasyMed",2,1,190,9,141.32,231.09,0,"Medium",90,1,0.651
"PLY12",1020,"EasyMed",2,1,191,21,135.84,47.187,1,"Medium",191,1,0.82531
"PLY12",1020,"EasyMed",2,1,192,6,46.895,135.96,0,"Medium",90,1,0.71519
"PLY12",1020,"EasyMed",2,1,193,22,167.32,78.878,1,"Medium",90,0,0.74588
"PLY12",1020,"EasyMed",2,1,194,8,109.84,199.37,0,"Medium",90,1,1.6956
"PLY12",1020,"EasyMed",2,1,195,9,141.32,231.09,0,"Medium",90,1,0.6301
"PLY12",1020,"EasyMed",2,1,196,23,198.79,110.6,1,"Medium",191,1,0.74531
"PLY12",1020,"EasyMed",2,1,197,24,230.26,142.32,1,"Medium",90,0,0.77593
"PLY12",1020,"EasyMed",2,1,198,7,78.368,167.68,0,"Medium",90,1,0.71587
"PLY12",1020,"EasyMed",2,1,199,25,261.74,174.01,1,"Medium",191,1,0.76058
"PLY12",1020,"EasyMed",2,1,200,24,230.26,142.32,1,"Medium",191,1,1.2454
"PLY12",1020,"EasyMed",2,2,201,10,172.79,262.78,0,"Medium",90,1,0.61596
"PLY12",1020,"EasyMed",2,2,202,7,78.368,167.68,0,"Medium",191,0,0.86078
"PLY12",1020,"EasyMed",2,2,203,21,135.84,47.187,1,"Medium",90,0,0.75565
"PLY12",1020,"EasyMed",2,2,204,22,167.32,78.878,1,"Medium",90,0,1.0102
"PLY12",1020,"EasyMed",2,2,205,6,46.895,135.96,0,"Medium",90,1,1.5008
"PLY12",1020,"EasyMed",2,2,206,9,141.32,231.09,0,"Medium",90,1,0.65031
"PLY12",1020,"EasyMed",2,2,207,23,198.79,110.6,1,"Medium",191,1,0.80576
"PLY12",1020,"EasyMed",2,2,208,21,135.84,47.187,1,"Medium",90,0,0.72032
"PLY12",1020,"EasyMed",2,2,209,22,167.32,78.878,1,"Medium",191,1,1.4002
"PLY12",1020,"EasyMed",2,2,210,8,109.84,199.37,0,"Medium",90,1,0.98578
"PLY12",1020,"EasyMed",2,2,211,21,135.84,47.187,1,"Medium",191,1,0.88604
"PLY12",1020,"EasyMed",2,2,212,9,141.32,231.09,0,"Medium",90,1,1.0301
"PLY12",1020,"EasyMed",2,2,213,23,198.79,110.6,1,"Medium",191,1,0.54528
"PLY12",1020,"EasyMed",2,2,214,8,109.84,199.37,0,"Medium",90,1,1.1408
"PLY12",1020,"EasyMed",2,2,215,22,167.32,78.878,1,"Medium",191,1,0.95033
"PLY12",1020,"EasyMed",2,2,216,6,46.895,135.96,0,"Medium",191,0,1.4906
"PLY12",1020,"EasyMed",2,2,217,25,261.74,174.01,1,"Medium",191,1,0.53077
"PLY12",1020,"EasyMed",2,2,218,7,78.368,167.68,0,"Medium",90,1,0.54595
"PLY12",1020,"EasyMed",2,2,219,10,172.79,262.78,0,"Medium",90,1,0.77059
"PLY12",1020,"EasyMed",2,2,220,10,172.79,262.78,0,"Medium",90,1,0.41526
"PLY12",1020,"EasyMed",2,2,221,23,198.79,110.6,1,"Medium",191,1,0.46052
"PLY12",1020,"EasyMed",2,2,222,6,46.895,135.96,0,"Medium",90,1,0.54058
"PLY12",1020,"EasyMed",2,2,223,10,172.79,262.78,0,"Medium",90,1,0.5858
"PLY12",1020,"EasyMed",2,2,224,25,261.74,174.01,1,"Medium",191,1,0.63
"PLY12",1020,"EasyMed",2,2,225,10,172.79,262.78,0,"Medium",90,1,0.70523
"PLY12",1020,"EasyMed",2,2,226,7,78.368,167.68,0,"Medium",191,0,2.8257
"PLY12",1020,"EasyMed",2,2,227,7,78.368,167.68,0,"Medium",90,1,0.50566
"PLY12",1020,"EasyMed",2,2,228,25,261.74,174.01,1,"Medium",191,1,0.66042
"PLY12",1020,"EasyMed",2,2,229,22,167.32,78.878,1,"Medium",191,1,0.5507
"PLY12",1020,"EasyMed",2,2,230,25,261.74,174.01,1,"Medium",191,1,0.93025
"PLY12",1020,"EasyMed",2,2,231,8,109.84,199.37,0,"Medium",191,0,1.3104
"PLY12",1020,"EasyMed",2,2,232,21,135.84,47.187,1,"Medium",191,1,0.67023
"PLY12",1020,"EasyMed",2,2,233,21,135.84,47.187,1,"Medium",191,1,0.48025
"PLY12",1020,"EasyMed",2,2,234,6,46.895,135.96,0,"Medium",90,1,0.58621
"PLY12",1020,"EasyMed",2,2,235,9,141.32,231.09,0,"Medium",90,1,0.90545
"PLY12",1020,"EasyMed",2,2,236,23,198.79,110.6,1,"Medium",191,1,1.296
"PLY12",1020,"EasyMed",2,2,237,6,46.895,135.96,0,"Medium",90,1,1.0806
"PLY12",1020,"EasyMed",2,2,238,24,230.26,142.32,1,"Medium",191,1,0.82573
"PLY12",1020,"EasyMed",2,2,239,9,141.32,231.09,0,"Medium",90,1,1.0105
"PLY12",1020,"EasyMed",2,2,240,23,198.79,110.6,1,"Medium",191,1,0.76073
"PLY12",1020,"EasyMed",2,2,241,9,141.32,231.09,0,"Medium",90,1,0.79598
"PLY12",1020,"EasyMed",2,2,242,9,141.32,231.09,0,"Medium",90,1,0.72049
"PLY12",1020,"EasyMed",2,2,243,8,109.84,199.37,0,"Medium",191,0,0.6203
"PLY12",1020,"EasyMed",2,2,244,9,141.32,231.09,0,"Medium",90,1,0.95616
"PLY12",1020,"EasyMed",2,2,245,25,261.74,174.01,1,"Medium",191,1,0.67639
"PLY12",1020,"EasyMed",2,2,246,7,78.368,167.68,0,"Medium",191,0,0.82061
"PLY12",1020,"EasyMed",2,2,247,25,261.74,174.01,1,"Medium",191,1,0.73044
"PLY12",1020,"EasyMed",2,2,248,6,46.895,135.96,0,"Medium",191,0,0.56062
"PLY12",1020,"EasyMed",2,2,249,23,198.79,110.6,1,"Medium",191,1,0.71545
"PLY12",1020,"EasyMed",2,2,250,21,135.84,47.187,1,"Medium",90,0,0.79553
"PLY12",1020,"EasyMed",2,3,251,24,230.26,142.32,1,"Medium",191,1,0.71085
"PLY12",1020,"EasyMed",2,3,252,10,172.79,262.78,0,"Medium",90,1,0.79059
"PLY12",1020,"EasyMed",2,3,253,24,230.26,142.32,1,"Medium",191,1,1.0109
"PLY12",1020,"EasyMed",2,3,254,8,109.84,199.37,0,"Medium",191,0,0.78566
"PLY12",1020,"EasyMed",2,3,255,21,135.84,47.187,1,"Medium",191,1,0.48588
"PLY12",1020,"EasyMed",2,3,256,9,141.32,231.09,0,"Medium",191,0,0.50504
"PLY12",1020,"EasyMed",2,3,257,10,172.79,262.78,0,"Medium",90,1,0.56053
"PLY12",1020,"EasyMed",2,3,258,21,135.84,47.187,1,"Medium",191,1,0.86532
"PLY12",1020,"EasyMed",2,3,259,6,46.895,135.96,0,"Medium",191,0,0.57027
"PLY12",1020,"EasyMed",2,3,260,8,109.84,199.37,0,"Medium",191,0,1.1701
"PLY12",1020,"EasyMed",2,3,261,24,230.26,142.32,1,"Medium",191,1,0.60599
"PLY12",1020,"EasyMed",2,3,262,25,261.74,174.01,1,"Medium",191,1,0.46548
"PLY12",1020,"EasyMed",2,3,263,10,172.79,262.78,0,"Medium",90,1,1.4804
"PLY12",1020,"EasyMed",2,3,264,24,230.26,142.32,1,"Medium",191,1,0.53554
"PLY12",1020,"EasyMed",2,3,265,22,167.32,78.878,1,"Medium",191,1,0.56574
"PLY12",1020,"EasyMed",2,3,266,6,46.895,135.96,0,"Medium",90,1,0.88552
"PLY12",1020,"EasyMed",2,3,267,25,261.74,174.01,1,"Medium",191,1,0.56573
"PLY12",1020,"EasyMed",2,3,268,22,167.32,78.878,1,"Medium",191,1,0.58563
"PLY12",1020,"EasyMed",2,3,269,8,109.84,199.37,0,"Medium",90,1,1.541
"PLY12",1020,"EasyMed",2,3,270,23,198.79,110.6,1,"Medium",191,1,0.52506
"PLY12",1020,"EasyMed",2,3,271,9,141.32,231.09,0,"Medium",90,1,0.6108
"PLY12",1020,"EasyMed",2,3,272,24,230.26,142.32,1,"Medium",191,1,0.55166
"PLY12",1020,"EasyMed",2,3,273,7,78.368,167.68,0,"Medium",191,0,0.44025
"PLY12",1020,"EasyMed",2,3,274,7,78.368,167.68,0,"Medium",90,1,0.6203
"PLY12",1020,"EasyMed",2,3,275,22,167.32,78.878,1,"Medium",191,1,1.1203
"PLY12",1020,"EasyMed",2,3,276,7,78.368,167.68,0,"Medium",90,1,1.0701
"PLY12",1020,"EasyMed",2,3,277,10,172.79,262.78,0,"Medium",90,1,0.93595
"PLY12",1020,"EasyMed",2,3,278,8,109.84,199.37,0,"Medium",191,0,0.87524
"PLY12",1020,"EasyMed",2,3,279,21,135.84,47.187,1,"Medium",191,1,0.636
"PLY12",1020,"EasyMed",2,3,280,7,78.368,167.68,0,"Medium",191,0,1.0702
"PLY12",1020,"EasyMed",2,3,281,22,167.32,78.878,1,"Medium",90,0,0.37505
"PLY12",1020,"EasyMed",2,3,282,21,135.84,47.187,1,"Medium",191,1,0.54584
"PLY12",1020,"EasyMed",2,3,283,25,261.74,174.01,1,"Medium",191,1,1.4254
"PLY12",1020,"EasyMed",2,3,284,23,198.79,110.6,1,"Medium",191,1,0.49026
"PLY12",1020,"EasyMed",2,3,285,8,109.84,199.37,0,"Medium",90,1,1.0505
"PLY12",1020,"EasyMed",2,3,286,25,261.74,174.01,1,"Medium",191,1,0.59096
"PLY12",1020,"EasyMed",2,3,287,23,198.79,110.6,1,"Medium",191,1,0.53516
"PLY12",1020,"EasyMed",2,3,288,8,109.84,199.37,0,"Medium",191,0,0.56034
"PLY12",1020,"EasyMed",2,3,289,7,78.368,167.68,0,"Medium",90,1,0.66646
"PLY12",1020,"EasyMed",2,3,290,8,109.84,199.37,0,"Medium",90,1,0.8857
"PLY12",1020,"EasyMed",2,3,291,22,167.32,78.878,1,"Medium",191,1,0.59587
"PLY12",1020,"EasyMed",2,3,292,22,167.32,78.878,1,"Medium",191,1,0.91035
"PLY12",1020,"EasyMed",2,3,293,23,198.79,110.6,1,"Medium",191,1,0.5509
"PLY12",1020,"EasyMed",2,3,294,21,135.84,47.187,1,"Medium",191,1,0.51541
"PLY12",1020,"EasyMed",2,3,295,25,261.74,174.01,1,"Medium",191,1,0.54022
"PLY12",1020,"EasyMed",2,3,296,23,198.79,110.6,1,"Medium",191,1,0.4254
"PLY12",1020,"EasyMed",2,3,297,6,46.895,135.96,0,"Medium",90,1,0.57018
"PLY12",1020,"EasyMed",2,3,298,22,167.32,78.878,1,"Medium",191,1,0.49007
"PLY12",1020,"EasyMed",2,3,299,24,230.26,142.32,1,"Medium",191,1,0.49019
"PLY12",1020,"EasyMed",2,3,300,24,230.26,142.32,1,"Medium",191,1,0.41033
"PLY12",1101,"MedMed",1,1,1,7,78.368,167.68,0,"Medium",68,1,2.6627
"PLY12",1101,"MedMed",1,1,2,21,135.84,47.187,1,"Medium",76,1,0.61002
"PLY12",1101,"MedMed",1,1,3,8,109.84,199.37,0,"Medium",68,1,0.59585
"PLY12",1101,"MedMed",1,1,4,23,198.79,110.6,1,"Medium",68,0,0.40064
"PLY12",1101,"MedMed",1,1,5,10,172.79,262.78,0,"Medium",76,0,0.95052
"PLY12",1101,"MedMed",1,1,6,7,78.368,167.68,0,"Medium",68,1,1.0603
"PLY12",1101,"MedMed",1,1,7,8,109.84,199.37,0,"Medium",68,1,0.81555
"PLY12",1101,"MedMed",1,1,8,25,261.74,174.01,1,"Medium",68,0,0.54051
"PLY12",1101,"MedMed",1,1,9,25,261.74,174.01,1,"Medium",68,0,0.66093
"PLY12",1101,"MedMed",1,1,10,21,135.84,47.187,1,"Medium",76,1,0.75008
"PLY12",1101,"MedMed",1,1,11,24,230.26,142.32,1,"Medium",76,1,0.8758
"PLY12",1101,"MedMed",1,1,12,6,46.895,135.96,0,"Medium",68,1,0.73581
"PLY12",1101,"MedMed",1,1,13,21,135.84,47.187,1,"Medium",76,1,1.3803
"PLY12",1101,"MedMed",1,1,14,6,46.895,135.96,0,"Medium",76,0,0.77056
"PLY12",1101,"MedMed",1,1,15,25,261.74,174.01,1,"Medium",68,0,0.36067
"PLY12",1101,"MedMed",1,1,16,8,109.84,199.37,0,"Medium",76,0,0.53558
"PLY12",1101,"MedMed",1,1,17,23,198.79,110.6,1,"Medium",68,0,0.45574
"PLY12",1101,"MedMed",1,1,18,10,172.79,262.78,0,"Medium",76,0,0.83552
"PLY12",1101,"MedMed",1,1,19,7,78.368,167.68,0,"Medium",76,0,0.91075
"PLY12",1101,"MedMed",1,1,20,9,141.32,231.09,0,"Medium",76,0,1.9259
"PLY12",1101,"MedMed",1,1,21,9,141.32,231.09,0,"Medium",68,1,0.32013
"PLY12",1101,"MedMed",1,1,22,25,261.74,174.01,1,"Medium",76,1,1.0953
"PLY12",1101,"MedMed",1,1,23,21,135.84,47.187,1,"Medium",76,1,0.76093
"PLY12",1101,"MedMed",1,1,24,24,230.26,142.32,1,"Medium",68,0,1.4702
"PLY12",1101,"MedMed",1,1,25,6,46.895,135.96,0,"Medium",76,0,0.72027
"PLY12",1101,"MedMed",1,1,26,6,46.895,135.96,0,"Medium",68,1,0.54515
"PLY12",1101,"MedMed",1,1,27,8,109.84,199.37,0,"Medium",76,0,0.93068
"PLY12",1101,"MedMed",1,1,28,9,141.32,231.09,0,"Medium",68,1,0.28086
"PLY12",1101,"MedMed",1,1,29,23,198.79,110.6,1,"Medium",68,0,0.33028
"PLY12",1101,"MedMed",1,1,30,21,135.84,47.187,1,"Medium",76,1,0.2255
"PLY12",1101,"MedMed",1,1,31,25,261.74,174.01,1,"Medium",68,0,0.67065
"PLY12",1101,"MedMed",1,1,32,10,172.79,262.78,0,"Medium",76,0,0.34548
"PLY12",1101,"MedMed",1,1,33,22,167.32,78.878,1,"Medium",68,0,0.26521
"PLY12",1101,"MedMed",1,1,34,22,167.32,78.878,1,"Medium",76,1,0.26539
"PLY12",1101,"MedMed",1,1,35,23,198.79,110.6,1,"Medium",76,1,0.43024
"PLY12",1101,"MedMed",1,1,36,9,141.32,231.09,0,"Medium",76,0,0.87073
"PLY12",1101,"MedMed",1,1,37,22,167.32,78.878,1,"Medium",76,1,0.59994
"PLY12",1101,"MedMed",1,1,38,6,46.895,135.96,0,"Medium",68,1,0.80047
"PLY12",1101,"MedMed",1,1,39,21,135.84,47.187,1,"Medium",76,1,1.1503
"PLY12",1101,"MedMed",1,1,40,6,46.895,135.96,0,"Medium",68,1,0.99523
"PLY12",1101,"MedMed",1,1,41,24,230.26,142.32,1,"Medium",76,1,0.65509
"PLY12",1101,"MedMed",1,1,42,10,172.79,262.78,0,"Medium",76,0,0.89584
"PLY12",1101,"MedMed",1,1,43,8,109.84,199.37,0,"Medium",76,0,0.65041
"PLY12",1101,"MedMed",1,1,44,10,172.79,262.78,0,"Medium",68,1,0.33516
"PLY12",1101,"MedMed",1,1,45,22,167.32,78.878,1,"Medium",76,1,1.1404
"PLY12",1101,"MedMed",1,1,46,24,230.26,142.32,1,"Medium",68,0,0.96494
"PLY12",1101,"MedMed",1,1,47,6,46.895,135.96,0,"Medium",76,0,0.29014
"PLY12",1101,"MedMed",1,1,48,22,167.32,78.878,1,"Medium",76,1,0.61527
"PLY12",1101,"MedMed",1,1,49,9,141.32,231.09,0,"Medium",76,0,1.4105
"PLY12",1101,"MedMed",1,1,50,8,109.84,199.37,0,"Medium",76,0,1.7108
"PLY12",1101,"MedMed",1,2,51,22,167.32,78.878,1,"Medium",76,1,0.63058
"PLY12",1101,"MedMed",1,2,52,23,198.79,110.6,1,"Medium",76,1,0.78579
"PLY12",1101,"MedMed",1,2,53,6,46.895,135.96,0,"Medium",68,1,1.1099
"PLY12",1101,"MedMed",1,2,54,24,230.26,142.32,1,"Medium",68,0,0.71557
"PLY12",1101,"MedMed",1,2,55,24,230.26,142.32,1,"Medium",76,1,0.53567
"PLY12",1101,"MedMed",1,2,56,22,167.32,78.878,1,"Medium",76,1,1.0502
"PLY12",1101,"MedMed",1,2,57,10,172.79,262.78,0,"Medium",68,1,0.7557
"PLY12",1101,"MedMed",1,2,58,8,109.84,199.37,0,"Medium",68,1,0.73022
"PLY12",1101,"MedMed",1,2,59,9,141.32,231.09,0,"Medium",76,0,1.0455
"PLY12",1101,"MedMed",1,2,60,9,141.32,231.09,0,"Medium",68,1,0.3409
"PLY12",1101,"MedMed",1,2,61,7,78.368,167.68,0,"Medium",68,1,0.96014
"PLY12",1101,"MedMed",1,2,62,23,198.79,110.6,1,"Medium",68,0,0.71592
"PLY12",1101,"MedMed",1,2,63,9,141.32,231.09,0,"Medium",76,0,0.2958
"PLY12",1101,"MedMed",1,2,64,23,198.79,110.6,1,"Medium",68,0,0.68033
"PLY12",1101,"MedMed",1,2,65,8,109.84,199.37,0,"Medium",76,0,0.53572
"PLY12",1101,"MedMed",1,2,66,25,261.74,174.01,1,"Medium",76,1,0.57021
"PLY12",1101,"MedMed",1,2,67,10,172.79,262.78,0,"Medium",76,0,1.3252
"PLY12",1101,"MedMed",1,2,68,23,198.79,110.6,1,"Medium",76,1,0.97516
"PLY12",1101,"MedMed",1,2,69,25,261.74,174.01,1,"Medium",76,1,0.72589
"PLY12",1101,"MedMed",1,2,70,10,172.79,262.78,0,"Medium",68,1,0.96503
"PLY12",1101,"MedMed",1,2,71,8,109.84,199.37,0,"Medium",76,0,0.63519
"PLY12",1101,"MedMed",1,2,72,6,46.895,135.96,0,"Medium",68,1,0.63041
"PLY12",1101,"MedMed",1,2,73,24,230.26,142.32,1,"Medium",76,1,1.1806
"PLY12",1101,"MedMed",1,2,74,6,46.895,135.96,0,"Medium",68,1,0.59512
"PLY12",1101,"MedMed",1,2,75,23,198.79,110.6,1,"Medium",76,1,0.52497
"PLY12",1101,"MedMed",1,2,76,24,230.26,142.32,1,"Medium",76,1,0.37513
"PLY12",1101,"MedMed",1,2,77,10,172.79,262.78,0,"Medium",68,1,2.14
"PLY12",1101,"MedMed",1,2,78,23,198.79,110.6,1,"Medium",76,1,0.47022
"PLY12",1101,"MedMed",1,2,79,9,141.32,231.09,0,"Medium",68,1,0.85537
"PLY12",1101,"MedMed",1,2,80,23,198.79,110.6,1,"Medium",76,1,0.58527
"PLY12",1101,"MedMed",1,2,81,25,261.74,174.01,1,"Medium",76,1,0.46543
"PLY12",1101,"MedMed",1,2,82,24,230.26,142.32,1,"Medium",76,1,1.2955
"PLY12",1101,"MedMed",1,2,83,7,78.368,167.68,0,"Medium",68,1,0.5154
"PLY12",1101,"MedMed",1,2,84,25,261.74,174.01,1,"Medium",76,1,0.78529
"PLY12",1101,"MedMed",1,2,85,6,46.895,135.96,0,"Medium",68,1,0.52052
"PLY12",1101,"MedMed",1,2,86,22,167.32,78.878,1,"Medium",68,0,0.86533
"PLY12",1101,"MedMed",1,2,87,6,46.895,135.96,0,"Medium",68,1,0.55513
"PLY12",1101,"MedMed",1,2,88,7,78.368,167.68,0,"Medium",68,1,0.5057
"PLY12",1101,"MedMed",1,2,89,22,167.32,78.878,1,"Medium",68,0,1.0205
"PLY12",1101,"MedMed",1,2,90,7,78.368,167.68,0,"Medium",68,1,0.54537
"PLY12",1101,"MedMed",1,2,91,8,109.84,199.37,0,"Medium",68,1,0.69523
"PLY12",1101,"MedMed",1,2,92,7,78.368,167.68,0,"Medium",68,1,0.58571
"PLY12",1101,"MedMed",1,2,93,7,78.368,167.68,0,"Medium",68,1,0.42019
"PLY12",1101,"MedMed",1,2,94,8,109.84,199.37,0,"Medium",68,1,0.49033
"PLY12",1101,"MedMed",1,2,95,21,135.84,47.187,1,"Medium",68,0,0.81996
"PLY12",1101,"MedMed",1,2,96,23,198.79,110.6,1,"Medium",76,1,0.49571
"PLY12",1101,"MedMed",1,2,97,24,230.26,142.32,1,"Medium",76,1,0.31051
"PLY12",1101,"MedMed",1,2,98,21,135.84,47.187,1,"Medium",68,0,0.70567
"PLY12",1101,"MedMed",1,2,99,10,172.79,262.78,0,"Medium",76,0,1.2006
"PLY12",1101,"MedMed",1,2,100,6,46.895,135.96,0,"Medium",68,1,0.52536
"PLY12",1101,"MedMed",1,3,101,25,261.74,174.01,1,"Medium",76,1,0.50057
"PLY12",1101,"MedMed",1,3,102,24,230.26,142.32,1,"Medium",76,1,0.43042
"PLY12",1101,"MedMed",1,3,103,10,172.79,262.78,0,"Medium",76,0,1.3359
"PLY12",1101,"MedMed",1,3,104,21,135.84,47.187,1,"Medium",68,0,1.0656
"PLY12",1101,"MedMed",1,3,105,9,141.32,231.09,0,"Medium",76,0,0.45072
"PLY12",1101,"MedMed",1,3,106,7,78.368,167.68,0,"Medium",68,1,0.4955
"PLY12",1101,"MedMed",1,3,107,22,167.32,78.878,1,"Medium",68,0,1.3051
"PLY12",1101,"MedMed",1,3,108,7,78.368,167.68,0,"Medium",68,1,0.69555
"PLY12",1101,"MedMed",1,3,109,10,172.79,262.78,0,"Medium",68,1,0.49545
"PLY12",1101,"MedMed",1,3,110,10,172.79,262.78,0,"Medium",68,1,0.79514
"PLY12",1101,"MedMed",1,3,111,22,167.32,78.878,1,"Medium",76,1,0.6701
"PLY12",1101,"MedMed",1,3,112,6,46.895,135.96,0,"Medium",68,1,0.49092
"PLY12",1101,"MedMed",1,3,113,24,230.26,142.32,1,"Medium",76,1,0.75515
"PLY12",1101,"MedMed",1,3,114,22,167.32,78.878,1,"Medium",68,0,0.54569
"PLY12",1101,"MedMed",1,3,115,22,167.32,78.878,1,"Medium",76,1,0.3355
"PLY12",1101,"MedMed",1,3,116,25,261.74,174.01,1,"Medium",76,1,1.1158
"PLY12",1101,"MedMed",1,3,117,8,109.84,199.37,0,"Medium",68,1,0.5555
"PLY12",1101,"MedMed",1,3,118,9,141.32,231.09,0,"Medium",68,1,0.49004
"PLY12",1101,"MedMed",1,3,119,24,230.26,142.32,1,"Medium",76,1,0.60514
"PLY12",1101,"MedMed",1,3,120,9,141.32,231.09,0,"Medium",68,1,1.1207
"PLY12",1101,"MedMed",1,3,121,24,230.26,142.32,1,"Medium",76,1,1.0905
"PLY12",1101,"MedMed",1,3,122,10,172.79,262.78,0,"Medium",68,1,0.74074
"PLY12",1101,"MedMed",1,3,123,22,167.32,78.878,1,"Medium",68,0,1.0102
"PLY12",1101,"MedMed",1,3,124,23,198.79,110.6,1,"Medium",76,1,0.57529
"PLY12",1101,"MedMed",1,3,125,23,198.79,110.6,1,"Medium",76,1,0.62101
"PLY12",1101,"MedMed",1,3,126,25,261.74,174.01,1,"Medium",68,0,0.6608
"PLY12",1101,"MedMed",1,3,127,8,109.84,199.37,0,"Medium",68,1,0.69565
"PLY12",1101,"MedMed",1,3,128,7,78.368,167.68,0,"Medium",68,1,0.59055
"PLY12",1101,"MedMed",1,3,129,21,135.84,47.187,1,"Medium",68,0,0.54002
"PLY12",1101,"MedMed",1,3,130,23,198.79,110.6,1,"Medium",76,1,0.56042
"PLY12",1101,"MedMed",1,3,131,7,78.368,167.68,0,"Medium",68,1,0.61533
"PLY12",1101,"MedMed",1,3,132,9,141.32,231.09,0,"Medium",68,1,1.6156
"PLY12",1101,"MedMed",1,3,133,25,261.74,174.01,1,"Medium",76,1,0.65568
"PLY12",1101,"MedMed",1,3,134,7,78.368,167.68,0,"Medium",68,1,0.50553
"PLY12",1101,"MedMed",1,3,135,25,261.74,174.01,1,"Medium",76,1,0.60025
"PLY12",1101,"MedMed",1,3,136,21,135.84,47.187,1,"Medium",76,1,0.9759
"PLY12",1101,"MedMed",1,3,137,21,135.84,47.187,1,"Medium",76,1,0.70511
"PLY12",1101,"MedMed",1,3,138,21,135.84,47.187,1,"Medium",76,1,0.77065
"PLY12",1101,"MedMed",1,3,139,6,46.895,135.96,0,"Medium",68,1,0.45575
"PLY12",1101,"MedMed",1,3,140,9,141.32,231.09,0,"Medium",68,1,0.88025
"PLY12",1101,"MedMed",1,3,141,24,230.26,142.32,1,"Medium",76,1,0.56582
"PLY12",1101,"MedMed",1,3,142,10,172.79,262.78,0,"Medium",68,1,0.59493
"PLY12",1101,"MedMed",1,3,143,21,135.84,47.187,1,"Medium",68,0,0.77552
"PLY12",1101,"MedMed",1,3,144,21,135.84,47.187,1,"Medium",76,1,0.65563
"PLY12",1101,"MedMed",1,3,145,7,78.368,167.68,0,"Medium",68,1,0.5205
"PLY12",1101,"MedMed",1,3,146,25,261.74,174.01,1,"Medium",76,1,0.48069
"PLY12",1101,"MedMed",1,3,147,8,109.84,199.37,0,"Medium",68,1,0.45579
"PLY12",1101,"MedMed",1,3,148,22,167.32,78.878,1,"Medium",76,1,1.5155
"PLY12",1101,"MedMed",1,3,149,9,141.32,231.09,0,"Medium",68,1,0.6206
"PLY12",1101,"MedMed",1,3,150,8,109.84,199.37,0,"Medium",68,1,1.2008
"PLY12",1101,"MedMed",2,1,151,6,46.895,135.96,0,"Medium",68,1,0.73047
"PLY12",1101,"MedMed",2,1,152,24,230.26,142.32,1,"Medium",76,1,0.62593
"PLY12",1101,"MedMed",2,1,153,22,167.32,78.878,1,"Medium",76,1,0.57016
"PLY12",1101,"MedMed",2,1,154,8,109.84,199.37,0,"Medium",68,1,0.43521
"PLY12",1101,"MedMed",2,1,155,25,261.74,174.01,1,"Medium",76,1,0.38069
"PLY12",1101,"MedMed",2,1,156,21,135.84,47.187,1,"Medium",68,0,0.86004
"PLY12",1101,"MedMed",2,1,157,9,141.32,231.09,0,"Medium",68,1,0.5604
"PLY12",1101,"MedMed",2,1,158,7,78.368,167.68,0,"Medium",68,1,0.55047
"PLY12",1101,"MedMed",2,1,159,23,198.79,110.6,1,"Medium",76,1,0.8457
"PLY12",1101,"MedMed",2,1,160,25,261.74,174.01,1,"Medium",76,1,0.44564
"PLY12",1101,"MedMed",2,1,161,24,230.26,142.32,1,"Medium",76,1,0.4556
"PLY12",1101,"MedMed",2,1,162,6,46.895,135.96,0,"Medium",68,1,0.46997
"PLY12",1101,"MedMed",2,1,163,25,261.74,174.01,1,"Medium",76,1,0.5201
"PLY12",1101,"MedMed",2,1,164,24,230.26,142.32,1,"Medium",76,1,0.5503
"PLY12",1101,"MedMed",2,1,165,22,167.32,78.878,1,"Medium",76,1,1.0558
"PLY12",1101,"MedMed",2,1,166,22,167.32,78.878,1,"Medium",76,1,0.55528
"PLY12",1101,"MedMed",2,1,167,25,261.74,174.01,1,"Medium",76,1,0.42582
"PLY12",1101,"MedMed",2,1,168,21,135.84,47.187,1,"Medium",68,0,0.72566
"PLY12",1101,"MedMed",2,1,169,25,261.74,174.01,1,"Medium",76,1,0.43077
"PLY12",1101,"MedMed",2,1,170,22,167.32,78.878,1,"Medium",76,1,0.45029
"PLY12",1101,"MedMed",2,1,171,9,141.32,231.09,0,"Medium",68,1,0.82082
"PLY12",1101,"MedMed",2,1,172,7,78.368,167.68,0,"Medium",68,1,0.45568
"PLY12",1101,"MedMed",2,1,173,22,167.32,78.878,1,"Medium",76,1,0.44515
"PLY12",1101,"MedMed",2,1,174,6,46.895,135.96,0,"Medium",68,1,0.52075
"PLY12",1101,"MedMed",2,1,175,7,78.368,167.68,0,"Medium",68,1,1.0405
"PLY12",1101,"MedMed",2,1,176,21,135.84,47.187,1,"Medium",76,1,0.75504
"PLY12",1101,"MedMed",2,1,177,9,141.32,231.09,0,"Medium",76,0,1.0608
"PLY12",1101,"MedMed",2,1,178,22,167.32,78.878,1,"Medium",76,1,0.59507
"PLY12",1101,"MedMed",2,1,179,21,135.84,47.187,1,"Medium",76,1,0.73642
"PLY12",1101,"MedMed",2,1,180,25,261.74,174.01,1,"Medium",76,1,0.62508
"PLY12",1101,"MedMed",2,1,181,6,46.895,135.96,0,"Medium",68,1,0.47518
