"date"	"subj"	"phase"	"blk"	"trial"	"stimtype"	"stim"	"trialtype"	"acc"	"resp"	"rt"
"03-20-2014"	28016	4	1	8	"C"	"I.bmp"	"L+"	1	"c"	376
"03-20-2014"	28016	4	1	9	"A"	"G.bmp"	"R+"	1	"m"	577
"03-20-2014"	28016	4	1	10	"L"	"F.bmp"	"R+"	0	"c"	1263
"03-20-2014"	28016	4	1	11	"JI"	"DC.bmp"	"L+"	0	"m"	697
"03-20-2014"	28016	4	1	12	"GH"	"AB.bmp"	"R+"	0	"c"	577
"03-20-2014"	28016	4	1	13	"AB"	"GH.bmp"	"L+"	1	"c"	1654
"03-20-2014"	28016	4	1	14	"CD"	"IJ.bmp"	"R+"	1	"m"	463
"03-20-2014"	28016	4	1	15	"B"	"H.bmp"	"R+"	1	"m"	1063
"03-20-2014"	28016	4	1	16	"DC"	"JI.bmp"	"R+"	1	"m"	798
"03-20-2014"	28016	4	1	17	"GH"	"AB.bmp"	"R+"	0	"c"	1933
"03-20-2014"	28016	4	1	18	"L"	"F.bmp"	"R+"	1	"m"	966
"03-20-2014"	28016	4	1	19	"IJ"	"CD.bmp"	"L+"	1	"c"	1492
"03-20-2014"	28016	4	1	20	"DC"	"JI.bmp"	"R+"	1	"m"	821
"03-20-2014"	28016	4	1	21	"F"	"L.bmp"	"L+"	1	"c"	1106
"03-20-2014"	28016	4	1	22	"A"	"G.bmp"	"R+"	1	"m"	1223
"03-20-2014"	28016	4	1	23	"K"	"E.bmp"	"R+"	1	"m"	856
"03-20-2014"	28016	4	1	24	"HG"	"BA.bmp"	"R+"	0	"c"	561
"03-20-2014"	28016	4	1	25	"D"	"J.bmp"	"L+"	1	"c"	3105
"03-20-2014"	28016	4	1	26	"JI"	"DC.bmp"	"L+"	1	"c"	959
"03-20-2014"	28016	4	1	27	"B"	"H.bmp"	"R+"	1	"m"	678
"03-20-2014"	28016	4	1	28	"CD"	"IJ.bmp"	"R+"	1	"m"	541
"03-20-2014"	28016	4	1	29	"C"	"I.bmp"	"L+"	1	"c"	471
"03-20-2014"	28016	4	1	30	"BA"	"HG.bmp"	"L+"	1	"c"	701
"03-20-2014"	28016	4	1	31	"E"	"K.bmp"	"L+"	0	"m"	884
"03-20-2014"	28016	4	1	32	"AB"	"GH.bmp"	"L+"	1	"c"	733
"03-20-2014"	28016	4	1	33	"D"	"J.bmp"	"L+"	1	"c"	2210
"03-20-2014"	28016	4	1	34	"L"	"F.bmp"	"R+"	0	"c"	659
"03-20-2014"	28016	4	1	35	"HG"	"BA.bmp"	"R+"	0	"c"	415
"03-20-2014"	28016	4	1	36	"CD"	"IJ.bmp"	"R+"	1	"m"	716
"03-20-2014"	28016	4	1	37	"F"	"L.bmp"	"L+"	1	"c"	773
"03-20-2014"	28016	4	1	38	"B"	"H.bmp"	"R+"	1	"m"	1126
"03-20-2014"	28016	4	1	39	"E"	"K.bmp"	"L+"	1	"c"	759
"03-20-2014"	28016	4	1	40	"A"	"G.bmp"	"R+"	1	"m"	541
"03-20-2014"	28016	4	1	41	"DC"	"JI.bmp"	"R+"	1	"m"	1504
"03-20-2014"	28016	4	1	42	"K"	"E.bmp"	"R+"	0	"c"	608
"03-20-2014"	28016	4	1	43	"BA"	"HG.bmp"	"L+"	0	"m"	632
"03-20-2014"	28016	4	1	44	"C"	"I.bmp"	"L+"	1	"c"	2578
"03-20-2014"	28016	4	1	45	"JI"	"DC.bmp"	"L+"	1	"c"	915
"03-20-2014"	28016	4	1	46	"GH"	"AB.bmp"	"R+"	1	"m"	737
"03-20-2014"	28016	4	1	47	"IJ"	"CD.bmp"	"L+"	1	"c"	2003
"03-20-2014"	28016	4	1	48	"AB"	"GH.bmp"	"L+"	1	"c"	1102
"03-20-2014"	28016	4	1	49	"B"	"H.bmp"	"R+"	1	"m"	598
"03-20-2014"	28016	4	1	50	"HG"	"BA.bmp"	"R+"	0	"c"	2392
"03-20-2014"	28016	4	1	51	"L"	"F.bmp"	"R+"	1	"m"	1675
"03-20-2014"	28016	4	1	52	"DC"	"JI.bmp"	"R+"	1	"m"	610
"03-20-2014"	28016	4	1	53	"GH"	"AB.bmp"	"R+"	0	"c"	390
"03-20-2014"	28016	4	1	54	"BA"	"HG.bmp"	"L+"	1	"c"	1143
"03-20-2014"	28016	4	1	55	"A"	"G.bmp"	"R+"	1	"m"	429
"03-20-2014"	28016	4	1	56	"F"	"L.bmp"	"L+"	1	"c"	1782
"03-20-2014"	28016	4	1	57	"K"	"E.bmp"	"R+"	1	"m"	891
"03-20-2014"	28016	4	1	58	"E"	"K.bmp"	"L+"	1	"c"	977
"03-20-2014"	28016	4	1	59	"C"	"I.bmp"	"L+"	1	"c"	1023
"03-20-2014"	28016	4	1	60	"JI"	"DC.bmp"	"L+"	1	"c"	2740
"03-20-2014"	28016	4	1	61	"AB"	"GH.bmp"	"L+"	1	"c"	1214
"03-20-2014"	28016	4	1	62	"CD"	"IJ.bmp"	"R+"	1	"m"	534
"03-20-2014"	28016	4	1	63	"IJ"	"CD.bmp"	"L+"	1	"c"	1081
"03-20-2014"	28016	4	1	64	"D"	"J.bmp"	"L+"	1	"c"	942
"03-20-2014"	28016	5	1	1	"K"	"E.bmp"	"R+"	1	"m"	1132
"03-20-2014"	28016	5	1	2	"B"	"H.bmp"	"R+"	1	"m"	1767
"03-20-2014"	28016	5	1	3	"GH"	"AB.bmp"	"R+"	1	"m"	1205
"03-20-2014"	28016	5	1	4	"HG"	"BA.bmp"	"R+"	1	"m"	870
"03-20-2014"	28016	5	1	5	"FE"	"LK.bmp"	"R+"	0	"c"	1185
"03-20-2014"	28016	5	1	6	"J"	"D.bmp"	"R+"	0	"c"	1393
"03-20-2014"	28016	5	1	7	"CD"	"IJ.bmp"	"R+"	1	"m"	669
"03-20-2014"	28016	5	1	8	"L"	"F.bmp"	"R+"	0	"c"	494
"03-20-2014"	28016	5	1	9	"JI"	"DC.bmp"	"L+"	0	"m"	1610
"03-20-2014"	28016	5	1	10	"I"	"C.bmp"	"R+"	0	"c"	1760
"03-20-2014"	28016	5	1	11	"G"	"A.bmp"	"L+"	0	"m"	2310
"03-20-2014"	28016	5	1	12	"D"	"J.bmp"	"L+"	1	"c"	1643
"03-20-2014"	28016	5	1	13	"KL"	"EF.bmp"	"L+"	0	"m"	1519
"03-20-2014"	28016	5	1	14	"E"	"K.bmp"	"L+"	1	"c"	755
"03-20-2014"	28016	5	1	15	"H"	"B.bmp"	"L+"	0	"m"	575
"03-20-2014"	28016	5	1	16	"LK"	"FE.bmp"	"L+"	0	"m"	1164
"03-20-2014"	28016	5	1	17	"BA"	"HG.bmp"	"L+"	1	"c"	1729
"03-20-2014"	28016	5	1	18	"C"	"I.bmp"	"L+"	1	"c"	952
"03-20-2014"	28016	5	1	19	"DC"	"JI.bmp"	"R+"	1	"m"	1621
"03-20-2014"	28016	5	1	20	"IJ"	"CD.bmp"	"L+"	1	"c"	415
"03-20-2014"	28016	5	1	21	"AB"	"GH.bmp"	"L+"	1	"c"	1486
"03-20-2014"	28016	5	1	22	"EF"	"KL.bmp"	"R+"	1	"m"	782
"03-20-2014"	28016	5	1	23	"F"	"L.bmp"	"L+"	1	"c"	683
"03-20-2014"	28016	5	1	24	"A"	"G.bmp"	"R+"	1	"m"	1215
"03-20-2014"	28016	5	1	25	"J"	"D.bmp"	"R+"	1	"m"	2037
"03-20-2014"	28016	5	1	26	"AB"	"GH.bmp"	"L+"	1	"c"	544
"03-20-2014"	28016	5	1	27	"CD"	"IJ.bmp"	"R+"	1	"m"	554
"03-20-2014"	28016	5	1	28	"A"	"G.bmp"	"R+"	0	"c"	2832
"03-20-2014"	28016	5	1	29	"F"	"L.bmp"	"L+"	0	"m"	1553
"03-20-2014"	28016	5	1	30	"KL"	"EF.bmp"	"L+"	0	"m"	2616
"03-20-2014"	28016	5	1	31	"JI"	"DC.bmp"	"L+"	1	"c"	987
"03-20-2014"	28016	5	1	32	"I"	"C.bmp"	"R+"	0	"c"	2364
"03-20-2014"	28016	5	1	33	"GH"	"AB.bmp"	"R+"	1	"m"	613
"03-20-2014"	28016	5	1	34	"D"	"J.bmp"	"L+"	1	"c"	1193
"03-20-2014"	28016	5	1	35	"HG"	"BA.bmp"	"R+"	0	"c"	2115
"03-20-2014"	28016	5	1	36	"DC"	"JI.bmp"	"R+"	1	"m"	637
"03-20-2014"	28016	5	1	37	"L"	"F.bmp"	"R+"	0	"c"	1119
"03-20-2014"	28016	5	1	38	"LK"	"FE.bmp"	"L+"	0	"m"	1042
"03-20-2014"	28016	5	1	39	"BA"	"HG.bmp"	"L+"	1	"c"	925
"03-20-2014"	28016	5	1	40	"C"	"I.bmp"	"L+"	1	"c"	560
"03-20-2014"	28016	5	1	41	"EF"	"KL.bmp"	"R+"	0	"c"	2236
"03-20-2014"	28016	5	1	42	"E"	"K.bmp"	"L+"	0	"m"	1039
"03-20-2014"	28016	5	1	43	"K"	"E.bmp"	"R+"	0	"c"	2399
"03-20-2014"	28016	5	1	44	"IJ"	"CD.bmp"	"L+"	0	"m"	1375
"03-20-2014"	28016	5	1	45	"G"	"A.bmp"	"L+"	1	"c"	686
"03-20-2014"	28016	5	1	46	"FE"	"LK.bmp"	"R+"	0	"c"	792
"03-20-2014"	28016	5	1	47	"H"	"B.bmp"	"L+"	0	"m"	1153
"03-20-2014"	28016	5	1	48	"B"	"H.bmp"	"R+"	1	"m"	680
"03-20-2014"	28016	5	1	49	"G"	"A.bmp"	"L+"	1	"c"	515
"03-20-2014"	28016	5	1	50	"E"	"K.bmp"	"L+"	0	"m"	430
"03-20-2014"	28016	5	1	51	"F"	"L.bmp"	"L+"	1	"c"	477
"03-20-2014"	28016	5	1	52	"D"	"J.bmp"	"L+"	1	"c"	888
"03-20-2014"	28016	5	1	53	"B"	"H.bmp"	"R+"	1	"m"	455
"03-20-2014"	28016	5	1	54	"JI"	"DC.bmp"	"L+"	1	"c"	537
"03-20-2014"	28016	5	1	55	"J"	"D.bmp"	"R+"	1	"m"	426
"03-20-2014"	28016	5	1	56	"H"	"B.bmp"	"L+"	0	"m"	528
"03-20-2014"	28016	5	1	57	"I"	"C.bmp"	"R+"	1	"m"	628
"03-20-2014"	28016	5	1	58	"C"	"I.bmp"	"L+"	1	"c"	466
"03-20-2014"	28016	5	1	59	"IJ"	"CD.bmp"	"L+"	0	"m"	2272
"03-20-2014"	28016	5	1	60	"CD"	"IJ.bmp"	"R+"	1	"m"	638
"03-20-2014"	28016	5	1	61	"L"	"F.bmp"	"R+"	0	"c"	420
"03-20-2014"	28016	5	1	62	"DC"	"JI.bmp"	"R+"	1	"m"	566
"03-20-2014"	28016	5	1	63	"A"	"G.bmp"	"R+"	1	"m"	777
"03-20-2014"	28016	5	1	64	"HG"	"BA.bmp"	"R+"	0	"c"	877
"03-20-2014"	28016	5	1	65	"BA"	"HG.bmp"	"L+"	1	"c"	678
"03-20-2014"	28016	5	1	66	"LK"	"FE.bmp"	"L+"	1	"c"	1316
"03-20-2014"	28016	5	1	67	"KL"	"EF.bmp"	"L+"	1	"c"	537
"03-20-2014"	28016	5	1	68	"AB"	"GH.bmp"	"L+"	1	"c"	490
"03-20-2014"	28016	5	1	69	"FE"	"LK.bmp"	"R+"	1	"m"	654
"03-20-2014"	28016	5	1	70	"K"	"E.bmp"	"R+"	0	"c"	1177
"03-20-2014"	28016	5	1	71	"GH"	"AB.bmp"	"R+"	0	"c"	2130
"03-20-2014"	28016	5	1	72	"EF"	"KL.bmp"	"R+"	0	"c"	1053
"03-20-2014"	28017	1	1	1	"AB"	"IJ.bmp"	"R+"	0	"c"	3092
"03-20-2014"	28017	1	1	2	"BA"	"JI.bmp"	"R+"	1	"m"	837
"03-20-2014"	28017	1	1	3	"B"	"J.bmp"	"L+"	0	"m"	868
"03-20-2014"	28017	1	1	4	"A"	"I.bmp"	"L+"	1	"c"	461
"03-20-2014"	28017	1	1	5	"BA"	"JI.bmp"	"R+"	1	"m"	287
"03-20-2014"	28017	1	1	6	"B"	"J.bmp"	"L+"	1	"c"	448
"03-20-2014"	28017	1	1	7	"AB"	"IJ.bmp"	"R+"	1	"m"	324
"03-20-2014"	28017	1	1	8	"A"	"I.bmp"	"L+"	1	"c"	267
"03-20-2014"	28017	1	1	9	"B"	"J.bmp"	"L+"	0	"m"	256
"03-20-2014"	28017	1	1	10	"AB"	"IJ.bmp"	"R+"	1	"m"	253
"03-20-2014"	28017	1	1	11	"BA"	"JI.bmp"	"R+"	1	"m"	246
"03-20-2014"	28017	1	1	12	"A"	"I.bmp"	"L+"	1	"c"	284
"03-20-2014"	28017	1	1	13	"B"	"J.bmp"	"L+"	1	"c"	254
"03-20-2014"	28017	1	1	14	"AB"	"IJ.bmp"	"R+"	1	"m"	276
"03-20-2014"	28017	1	1	15	"BA"	"JI.bmp"	"R+"	1	"m"	339
"03-20-2014"	28017	1	1	16	"A"	"I.bmp"	"L+"	1	"c"	507
"03-20-2014"	28017	1	1	17	"BA"	"JI.bmp"	"R+"	1	"m"	240
"03-20-2014"	28017	1	1	18	"B"	"J.bmp"	"L+"	1	"c"	249
"03-20-2014"	28017	1	1	19	"A"	"I.bmp"	"L+"	1	"c"	235
"03-20-2014"	28017	1	1	20	"AB"	"IJ.bmp"	"R+"	1	"m"	306
"03-20-2014"	28017	1	1	21	"A"	"I.bmp"	"L+"	1	"c"	239
"03-20-2014"	28017	1	1	22	"B"	"J.bmp"	"L+"	1	"c"	237
"03-20-2014"	28017	1	1	23	"AB"	"IJ.bmp"	"R+"	1	"m"	261
"03-20-2014"	28017	1	1	24	"BA"	"JI.bmp"	"R+"	1	"m"	279
"03-20-2014"	28017	1	1	25	"AB"	"IJ.bmp"	"R+"	1	"m"	515
"03-20-2014"	28017	1	1	26	"BA"	"JI.bmp"	"R+"	1	"m"	240
"03-20-2014"	28017	1	1	27	"A"	"I.bmp"	"L+"	1	"c"	226
"03-20-2014"	28017	1	1	28	"B"	"J.bmp"	"L+"	1	"c"	329
"03-20-2014"	28017	1	1	29	"A"	"I.bmp"	"L+"	1	"c"	246
"03-20-2014"	28017	1	1	30	"AB"	"IJ.bmp"	"R+"	1	"m"	211
"03-20-2014"	28017	1	1	31	"BA"	"JI.bmp"	"R+"	1	"m"	230
"03-20-2014"	28017	1	1	32	"B"	"J.bmp"	"L+"	1	"c"	241
"03-20-2014"	28017	1	1	33	"BA"	"JI.bmp"	"R+"	1	"m"	283
"03-20-2014"	28017	1	1	34	"A"	"I.bmp"	"L+"	1	"c"	354
"03-20-2014"	28017	1	1	35	"AB"	"IJ.bmp"	"R+"	1	"m"	204
"03-20-2014"	28017	1	1	36	"B"	"J.bmp"	"L+"	1	"c"	451
"03-20-2014"	28017	1	1	37	"BA"	"JI.bmp"	"R+"	1	"m"	212
"03-20-2014"	28017	1	1	38	"A"	"I.bmp"	"L+"	1	"c"	242
"03-20-2014"	28017	1	1	39	"B"	"J.bmp"	"L+"	1	"c"	292
"03-20-2014"	28017	1	1	40	"AB"	"IJ.bmp"	"R+"	1	"m"	246
"03-20-2014"	28017	1	1	41	"BA"	"JI.bmp"	"R+"	1	"m"	171
"03-20-2014"	28017	1	1	42	"A"	"I.bmp"	"L+"	1	"c"	225
"03-20-2014"	28017	1	1	43	"AB"	"IJ.bmp"	"R+"	1	"m"	157
"03-20-2014"	28017	1	1	44	"B"	"J.bmp"	"L+"	1	"c"	441
"03-20-2014"	28017	1	1	45	"A"	"I.bmp"	"L+"	1	"c"	303
"03-20-2014"	28017	1	1	46	"BA"	"JI.bmp"	"R+"	1	"m"	152
"03-20-2014"	28017	1	1	47	"B"	"J.bmp"	"L+"	1	"c"	1450
"03-20-2014"	28017	1	1	48	"AB"	"IJ.bmp"	"R+"	1	"m"	1134
"03-20-2014"	28017	1	1	49	"B"	"J.bmp"	"L+"	1	"c"	392
"03-20-2014"	28017	1	1	50	"BA"	"JI.bmp"	"R+"	1	"m"	430
"03-20-2014"	28017	1	1	51	"A"	"I.bmp"	"L+"	1	"c"	334
"03-20-2014"	28017	1	1	52	"AB"	"IJ.bmp"	"R+"	1	"m"	367
"03-20-2014"	28017	1	1	53	"B"	"J.bmp"	"L+"	1	"c"	318
"03-20-2014"	28017	1	1	54	"AB"	"IJ.bmp"	"R+"	1	"m"	423
"03-20-2014"	28017	1	1	55	"A"	"I.bmp"	"L+"	1	"c"	541
"03-20-2014"	28017	1	1	56	"BA"	"JI.bmp"	"R+"	1	"m"	800
"03-20-2014"	28017	1	1	57	"AB"	"IJ.bmp"	"R+"	1	"m"	577
"03-20-2014"	28017	1	1	58	"B"	"J.bmp"	"L+"	1	"c"	250
"03-20-2014"	28017	1	1	59	"BA"	"JI.bmp"	"R+"	1	"m"	250
"03-20-2014"	28017	1	1	60	"A"	"I.bmp"	"L+"	1	"c"	230
"03-20-2014"	28017	2	1	1	"CD"	"KL.bmp"	"L+"	1	"c"	482
"03-20-2014"	28017	2	1	2	"D"	"L.bmp"	"R+"	1	"m"	260
"03-20-2014"	28017	2	1	3	"DC"	"LK.bmp"	"L+"	0	"m"	264
"03-20-2014"	28017	2	1	4	"C"	"K.bmp"	"R+"	1	"m"	246
"03-20-2014"	28017	2	1	5	"DC"	"LK.bmp"	"L+"	1	"c"	215
"03-20-2014"	28017	2	1	6	"CD"	"KL.bmp"	"L+"	1	"c"	261
"03-20-2014"	28017	2	1	7	"C"	"K.bmp"	"R+"	1	"m"	256
"03-20-2014"	28017	2	1	8	"D"	"L.bmp"	"R+"	1	"m"	1070
"03-20-2014"	28017	2	1	9	"CD"	"KL.bmp"	"L+"	1	"c"	366
"03-20-2014"	28017	2	1	10	"D"	"L.bmp"	"R+"	1	"m"	226
"03-20-2014"	28017	2	1	11	"C"	"K.bmp"	"R+"	1	"m"	376
"03-20-2014"	28017	2	1	12	"DC"	"LK.bmp"	"L+"	1	"c"	206
"03-20-2014"	28017	2	1	13	"C"	"K.bmp"	"R+"	1	"m"	326
"03-20-2014"	28017	2	1	14	"D"	"L.bmp"	"R+"	1	"m"	194
"03-20-2014"	28017	2	1	15	"DC"	"LK.bmp"	"L+"	1	"c"	227
"03-20-2014"	28017	2	1	16	"CD"	"KL.bmp"	"L+"	1	"c"	467
"03-20-2014"	28017	2	1	17	"D"	"L.bmp"	"R+"	1	"m"	345
"03-20-2014"	28017	2	1	18	"CD"	"KL.bmp"	"L+"	1	"c"	136
"03-20-2014"	28017	2	1	19	"DC"	"LK.bmp"	"L+"	1	"c"	191
"03-20-2014"	28017	2	1	20	"C"	"K.bmp"	"R+"	1	"m"	384
"03-20-2014"	28017	2	1	21	"CD"	"KL.bmp"	"L+"	1	"c"	436
"03-20-2014"	28017	2	1	22	"D"	"L.bmp"	"R+"	1	"m"	239
"03-20-2014"	28017	2	1	23	"C"	"K.bmp"	"R+"	1	"m"	346
"03-20-2014"	28017	2	1	24	"DC"	"LK.bmp"	"L+"	1	"c"	245
"03-20-2014"	28017	2	1	25	"CD"	"KL.bmp"	"L+"	1	"c"	319
"03-20-2014"	28017	2	1	26	"DC"	"LK.bmp"	"L+"	1	"c"	308
"03-20-2014"	28017	2	1	27	"C"	"K.bmp"	"R+"	0	"c"	245
"03-20-2014"	28017	2	1	28	"D"	"L.bmp"	"R+"	1	"m"	143
"03-20-2014"	28017	2	1	29	"C"	"K.bmp"	"R+"	1	"m"	161
"03-20-2014"	28017	2	1	30	"D"	"L.bmp"	"R+"	1	"m"	312
"03-20-2014"	28017	2	1	31	"DC"	"LK.bmp"	"L+"	1	"c"	314
"03-20-2014"	28017	2	1	32	"CD"	"KL.bmp"	"L+"	1	"c"	268
"03-20-2014"	28017	2	1	33	"D"	"L.bmp"	"R+"	1	"m"	374
"03-20-2014"	28017	2	1	34	"DC"	"LK.bmp"	"L+"	1	"c"	602
"03-20-2014"	28017	2	1	35	"CD"	"KL.bmp"	"L+"	1	"c"	257
"03-20-2014"	28017	2	1	36	"C"	"K.bmp"	"R+"	1	"m"	384
"03-20-2014"	28017	2	1	37	"CD"	"KL.bmp"	"L+"	1	"c"	212
"03-20-2014"	28017	2	1	38	"D"	"L.bmp"	"R+"	1	"m"	151
"03-20-2014"	28017	2	1	39	"DC"	"LK.bmp"	"L+"	1	"c"	167
"03-20-2014"	28017	2	1	40	"C"	"K.bmp"	"R+"	1	"m"	158
"03-20-2014"	28017	2	1	41	"CD"	"KL.bmp"	"L+"	1	"c"	163
"03-20-2014"	28017	2	1	42	"C"	"K.bmp"	"R+"	1	"m"	144
"03-20-2014"	28017	2	1	43	"DC"	"LK.bmp"	"L+"	1	"c"	177
"03-20-2014"	28017	2	1	44	"D"	"L.bmp"	"R+"	1	"m"	154
"03-20-2014"	28017	2	1	45	"DC"	"LK.bmp"	"L+"	1	"c"	244
"03-20-2014"	28017	2	1	46	"C"	"K.bmp"	"R+"	1	"m"	181
"03-20-2014"	28017	2	1	47	"D"	"L.bmp"	"R+"	1	"m"	236
"03-20-2014"	28017	2	1	48	"CD"	"KL.bmp"	"L+"	1	"c"	116
"03-20-2014"	28017	2	1	49	"C"	"K.bmp"	"R+"	1	"m"	205
"03-20-2014"	28017	2	1	50	"D"	"L.bmp"	"R+"	1	"m"	232
"03-20-2014"	28017	2	1	51	"DC"	"LK.bmp"	"L+"	1	"c"	149
"03-20-2014"	28017	2	1	52	"CD"	"KL.bmp"	"L+"	1	"c"	187
"03-20-2014"	28017	2	1	53	"C"	"K.bmp"	"R+"	0	"c"	134
"03-20-2014"	28017	2	1	54	"DC"	"LK.bmp"	"L+"	1	"c"	118
"03-20-2014"	28017	2	1	55	"D"	"L.bmp"	"R+"	1	"m"	162
"03-20-2014"	28017	2	1	56	"CD"	"KL.bmp"	"L+"	1	"c"	144
"03-20-2014"	28017	2	1	57	"C"	"K.bmp"	"R+"	1	"m"	129
"03-20-2014"	28017	2	1	58	"DC"	"LK.bmp"	"L+"	1	"c"	141
"03-20-2014"	28017	2	1	59	"D"	"L.bmp"	"R+"	1	"m"	112
"03-20-2014"	28017	2	1	60	"CD"	"KL.bmp"	"L+"	1	"c"	292
"03-20-2014"	28017	2	1	61	"D"	"L.bmp"	"R+"	1	"m"	258
"03-20-2014"	28017	2	1	62	"C"	"K.bmp"	"R+"	1	"m"	163
"03-20-2014"	28017	2	1	63	"DC"	"LK.bmp"	"L+"	1	"c"	1248
"03-20-2014"	28017	2	1	64	"CD"	"KL.bmp"	"L+"	1	"c"	331
"03-20-2014"	28017	3	1	1	"A"	"I.bmp"	"L+"	1	"c"	421
"03-20-2014"	28017	3	1	2	"B"	"J.bmp"	"L+"	1	"c"	375
"03-20-2014"	28017	3	1	3	"C"	"K.bmp"	"R+"	1	"m"	306
"03-20-2014"	28017	3	1	4	"DC"	"LK.bmp"	"L+"	1	"c"	234
"03-20-2014"	28017	3	1	5	"CD"	"KL.bmp"	"L+"	1	"c"	261
"03-20-2014"	28017	3	1	6	"D"	"L.bmp"	"R+"	1	"m"	550
"03-20-2014"	28017	3	1	7	"AB"	"IJ.bmp"	"R+"	1	"m"	559
"03-20-2014"	28017	3	1	8	"BA"	"JI.bmp"	"R+"	1	"m"	227
"03-20-2014"	28017	3	1	9	"AB"	"IJ.bmp"	"R+"	1	"m"	342
"03-20-2014"	28017	3	1	10	"BA"	"JI.bmp"	"R+"	1	"m"	273
"03-20-2014"	28017	3	1	11	"D"	"L.bmp"	"R+"	1	"m"	690
"03-20-2014"	28017	3	1	12	"C"	"K.bmp"	"R+"	1	"m"	235
"03-20-2014"	28017	3	1	13	"A"	"I.bmp"	"L+"	1	"c"	290
"03-20-2014"	28017	3	1	14	"CD"	"KL.bmp"	"L+"	1	"c"	674
"03-20-2014"	28017	3	1	15	"DC"	"LK.bmp"	"L+"	1	"c"	545
"03-20-2014"	28017	3	1	16	"B"	"J.bmp"	"L+"	0	"m"	396
"03-20-2014"	28017	3	1	17	"AB"	"IJ.bmp"	"R+"	1	"m"	397
"03-20-2014"	28017	3	1	18	"C"	"K.bmp"	"R+"	1	"m"	217
"03-20-2014"	28017	3	1	19	"BA"	"JI.bmp"	"R+"	1	"m"	501
"03-20-2014"	28017	3	1	20	"B"	"J.bmp"	"L+"	1	"c"	993
"03-20-2014"	28017	3	1	21	"A"	"I.bmp"	"L+"	1	"c"	245
"03-20-2014"	28017	3	1	22	"DC"	"LK.bmp"	"L+"	1	"c"	593
"03-20-2014"	28017	3	1	23	"CD"	"KL.bmp"	"L+"	1	"c"	208
"03-20-2014"	28017	3	1	24	"D"	"L.bmp"	"R+"	1	"m"	271
"03-20-2014"	28017	3	1	25	"B"	"J.bmp"	"L+"	1	"c"	436
"03-20-2014"	28017	3	1	26	"CD"	"KL.bmp"	"L+"	0	"m"	340
"03-20-2014"	28017	3	1	27	"D"	"L.bmp"	"R+"	0	"c"	1188
"03-20-2014"	28017	3	1	28	"C"	"K.bmp"	"R+"	1	"m"	229
"03-20-2014"	28017	3	1	29	"DC"	"LK.bmp"	"L+"	1	"c"	288
"03-20-2014"	28017	3	1	30	"A"	"I.bmp"	"L+"	1	"c"	231
"03-20-2014"	28017	3	1	31	"BA"	"JI.bmp"	"R+"	1	"m"	182
"03-20-2014"	28017	3	1	32	"AB"	"IJ.bmp"	"R+"	1	"m"	313
"03-20-2014"	28017	3	1	33	"D"	"L.bmp"	"R+"	1	"m"	198
"03-20-2014"	28017	3	1	34	"B"	"J.bmp"	"L+"	1	"c"	553
"03-20-2014"	28017	3	1	35	"DC"	"LK.bmp"	"L+"	1	"c"	1174
"03-20-2014"	28017	3	1	36	"C"	"K.bmp"	"R+"	1	"m"	314
"03-20-2014"	28017	3	1	37	"A"	"I.bmp"	"L+"	1	"c"	157
"03-20-2014"	28017	3	1	38	"CD"	"KL.bmp"	"L+"	0	"m"	646
"03-20-2014"	28017	3	1	39	"AB"	"IJ.bmp"	"R+"	1	"m"	1133
"03-20-2014"	28017	3	1	40	"BA"	"JI.bmp"	"R+"	1	"m"	308
"03-20-2014"	28017	3	1	41	"CD"	"KL.bmp"	"L+"	1	"c"	269
"03-20-2014"	28017	3	1	42	"B"	"J.bmp"	"L+"	0	"m"	336
"03-20-2014"	28017	3	1	43	"AB"	"IJ.bmp"	"R+"	1	"m"	891
"03-20-2014"	28017	3	1	44	"D"	"L.bmp"	"R+"	1	"m"	301
"03-20-2014"	28017	3	1	45	"C"	"K.bmp"	"R+"	1	"m"	341
"03-20-2014"	28017	3	1	46	"BA"	"JI.bmp"	"R+"	1	"m"	2659
"03-20-2014"	28017	3	1	47	"DC"	"LK.bmp"	"L+"	1	"c"	475
"03-20-2014"	28017	3	1	48	"A"	"I.bmp"	"L+"	1	"c"	287
"03-20-2014"	28017	3	1	49	"CD"	"KL.bmp"	"L+"	1	"c"	1280
"03-20-2014"	28017	3	1	50	"B"	"J.bmp"	"L+"	1	"c"	1116
"03-20-2014"	28017	3	1	51	"A"	"I.bmp"	"L+"	1	"c"	260
"03-20-2014"	28017	3	1	52	"D"	"L.bmp"	"R+"	1	"m"	262
"03-20-2014"	28017	3	1	53	"AB"	"IJ.bmp"	"R+"	1	"m"	642
"03-20-2014"	28017	3	1	54	"BA"	"JI.bmp"	"R+"	1	"m"	201
"03-20-2014"	28017	3	1	55	"C"	"K.bmp"	"R+"	1	"m"	262
"03-20-2014"	28017	3	1	56	"DC"	"LK.bmp"	"L+"	1	"c"	185
"03-20-2014"	28017	3	1	57	"B"	"J.bmp"	"L+"	1	"c"	333
"03-20-2014"	28017	3	1	58	"A"	"I.bmp"	"L+"	1	"c"	278
"03-20-2014"	28017	3	1	59	"CD"	"KL.bmp"	"L+"	1	"c"	408
"03-20-2014"	28017	3	1	60	"DC"	"LK.bmp"	"L+"	1	"c"	201
"03-20-2014"	28017	3	1	61	"AB"	"IJ.bmp"	"R+"	1	"m"	248
